,Public_male,Public_female,tuple,Storage_male,Storage_female,average_male,average_female,female-male
4,-1.9626067,-1.9401917,"('sensitive', 'insensitive')",-1.0294589,-1.2350482,-1.49603271484375,-1.5876200199127197,-0.09158730506896973
54,-1.9405459,-1.4820448,"('successful', 'unsuccessful')",-0.0003887713,0.17592925,-0.9704673290252686,-0.6530578136444092,0.3174095153808594
27,-1.9194219,-2.2292747,"('responsible', 'irresponsible')",-1.0496987,-1.117315,-1.484560251235962,-1.6732949018478394,-0.18873465061187744
33,-1.8586779,-1.6116378,"('educated', 'uneducated')",-0.9670986,-0.7968146,-1.4128882884979248,-1.2042262554168701,0.2086620330810547
31,-1.619361,-1.4065719,"('intelligent', 'unintelligent')",-0.32014516,-0.23441583,-0.969753086566925,-0.8204938173294067,0.1492592692375183
14,-1.5684742,-1.7312112,"('honest', 'dishonest')",-1.1140642,-1.285037,-1.3412692546844482,-1.5081241130828857,-0.1668548583984375
28,1.5342699,1.5569324,"('unprejudiced', 'prejudiced')",1.4366663,1.6114542,1.4854681491851807,1.5841933488845825,0.09872519969940186
29,-1.5294316,-1.3661752,"('competent', 'incompetent')",-0.6175189,-0.49103978,-1.0734752416610718,-0.9286074638366699,0.14486777782440186
17,-1.4310362,-1.9447591,"('tolerant', 'intolerant')",-1.3595961,-1.56434,-1.3953161239624023,-1.754549503326416,-0.35923337936401367
53,-1.4240313,-1.3866065,"('influential', 'uninfluential')",-0.3432979,-0.24689639,-0.883664608001709,-0.8167514204978943,0.0669131875038147
45,1.2657375,1.1490684,"('independent', 'dependent')",1.4438496,1.1764151,1.3547935485839844,1.1627416610717773,-0.19205188751220703
6,-1.2409348,-1.2827727,"('supportive', 'unsupportive')",0.7579148,0.50675434,-0.2415100336074829,-0.3880091607570648,-0.1464991271495819
22,1.0768464,1.6277865,"('amicable', 'hostile')",0.8172242,1.0628725,0.9470353126525879,1.3453295230865479,0.39829421043395996
51,-1.0466535,-0.8807956,"('powerful', 'powerless')",-0.5569126,-0.07537377,-0.8017830848693848,-0.4780846834182739,0.32369840145111084
7,-1.0009258,-1.0399055,"('polite', 'impolite')",-0.28511986,-0.2132735,-0.6430228352546692,-0.6265895366668701,0.016433298587799072
40,-0.99558544,-0.99593693,"('logical', 'illogical')",-1.1054018,-0.901103,-1.050493597984314,-0.9485199451446533,0.10197365283966064
8,-0.94458944,-0.43519792,"('popular', 'unpopular')",-0.22444054,0.08600834,-0.5845149755477905,-0.17459478974342346,0.40992018580436707
13,-0.9421394,-1.1662344,"('sincere', 'insincere')",-0.31144506,-0.3936636,-0.6267921924591064,-0.7799489498138428,-0.15315675735473633
48,-0.92628586,-0.9276384,"('dedicated', 'undedicated')",-0.39850032,-0.2197503,-0.6623930931091309,-0.5736943483352661,0.08869874477386475
46,-0.91726404,-1.0901003,"('energetic', 'lethargic')",-0.29159206,-0.41352206,-0.6044280529022217,-0.751811146736145,-0.14738309383392334
1,-0.8809036,-0.6407974,"('friendly', 'unfriendly')",-1.39254,-1.4607754,-1.1367218494415283,-1.0507863759994507,0.08593547344207764
43,-0.8753692,-0.6615441,"('active', 'inactive')",-0.20090368,0.08583358,-0.5381364226341248,-0.28785526752471924,0.2502811551094055
34,0.8106179,0.9693357,"('rational', 'irrational')",0.8380087,1.0504667,0.8243132829666138,1.0099011659622192,0.18558788299560547
42,-0.80395436,-0.7799526,"('secure', 'insecure')",0.027153552,0.044640094,-0.3884004056453705,-0.36765623092651367,0.02074417471885681
36,-0.7898199,-0.65480524,"('capable', 'incapable')",-0.40730983,-0.38027495,-0.598564863204956,-0.5175400972366333,0.08102476596832275
38,-0.7561883,-0.632234,"('discriminating', 'undiscriminating')",-0.84680665,-0.8424043,-0.8014974594116211,-0.7373191118240356,0.06417834758758545
20,-0.6864083,-0.2883166,"('right', 'wrong')",-0.43559974,-0.38814792,-0.5610040426254272,-0.33823227882385254,0.2227717638015747
2,-0.68539476,-0.36437076,"('likable', 'unlikable')",-0.87711143,-0.7312891,-0.7812530994415283,-0.5478299260139465,0.2334231734275818
24,0.66831356,0.8372539,"('generous', 'stingy')",2.2594678,2.2554412,1.4638906717300415,1.5463476181030273,0.08245694637298584
49,0.59042156,0.28922078,"('motivated', 'unmotivated')",1.0618734,0.9451922,0.8261474967002869,0.6172065138816833,-0.20894098281860352
26,0.58168215,0.5136157,"('reliable', 'unreliable')",2.638058,2.3517203,1.6098700761795044,1.4326679706573486,-0.17720210552215576
35,-0.5486382,-0.6132441,"('creative', 'uncreative')",-0.7954031,-0.92636955,-0.672020673751831,-0.7698068618774414,-0.09778618812561035
56,-0.51699513,-0.5723295,"('conventional', 'unconventional')",-0.4523841,-0.16693985,-0.4846896231174469,-0.3696346879005432,0.11505493521690369
32,-0.46554846,-0.40910417,"('able', 'unable')",0.37145218,0.06624443,-0.047048136591911316,-0.17142987251281738,-0.12438173592090607
16,0.4556119,0.5444662,"('fair', 'unfair')",1.1659074,1.1027071,0.8107596635818481,0.8235867023468018,0.012827038764953613
23,-0.4105936,-0.47731668,"('truthful', 'untruthful')",0.60634357,0.64191276,0.09787498414516449,0.08229804039001465,-0.015576943755149841
39,0.4057395,0.48319066,"('wise', 'foolish')",0.38691875,0.27624455,0.3963291049003601,0.3797175884246826,-0.01661151647567749
9,0.3281231,0.3769995,"('nice', 'nasty')",0.6907066,0.57047194,0.5094148516654968,0.4737357199192047,-0.035679131746292114
12,-0.28647244,-0.27130857,"('trustworthy', 'untrustworthy')",0.44589686,0.42104802,0.07971221208572388,0.07486972212791443,-0.004842489957809448
47,-0.23604828,-0.3858068,"('ambitious', 'unambitious')",0.2900144,0.15871884,0.026983052492141724,-0.11354397982358932,-0.14052703231573105
10,0.22195557,0.39193898,"('hospitable', 'inhospitable')",0.7538717,0.6470019,0.4879136085510254,0.5194704532623291,0.03155684471130371
55,-0.20936349,0.25346634,"('conventional', 'unconventional')",0.11704099,0.28563377,-0.04616124927997589,0.26955005526542664,0.3157113045454025
52,-0.18190742,-0.0006146133,"('superior', 'inferior')",-0.79704237,-0.7468053,-0.489474892616272,-0.3737099766731262,0.11576491594314575
57,0.06603643,-0.31979227,"('conservative', 'liberal')",-0.49392852,-0.33911425,-0.21394604444503784,-0.3294532597064972,-0.11550721526145935
