,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
17,"('nasty', 'nice')",0.67611,0.13401,0.006211362531969309,0.011221947000000001,-0.0050105844680306925,Sociability
18,"('disagreeable', 'welcoming')",0.84106,0.27581,0.0033954295396419437,0.007271310749999999,-0.0038758812103580555,Sociability
19,"('inhospitable', 'hospitable')",0.36603,0.52243,0.018981047442455243,0.01658407475,0.002396972692455243,Sociability
20,"('rough', 'thoughtful')",0.94917,0.27881,0.0009228181585677742,-0.002880389750000001,0.003803207908567775,Sociability
21,"('immoral', 'moral')",0.75122,0.01272,0.006375778005115089,0.015466701749999999,-0.00909092374488491,Morality
22,"('untrustworthy', 'trustworthy')",0.85078,0.04659,0.0034297494884910486,0.010481029375,-0.00705127988650895,Morality
23,"('insincere', 'sincere')",0.82201,0.0,0.005087279411764708,0.031654601624999994,-0.026567322213235284,Morality
24,"('dishonest', 'honest')",0.77574,0.09793,0.00511388810741688,-0.0007710933750000018,0.005884981482416882,Morality
25,"('egoistic', 'altruistic')",0.9234,0.87962,0.0014990557544757028,0.0009755850000000011,0.0005234707544757017,Morality
26,"('hardhearted', 'benevolent')",0.97537,0.72565,-0.000650114450127875,0.0006487509999999991,-0.001298865450127874,Morality
27,"('hardhearted', 'softhearted')",0.90314,0.09188,-0.001931955498721227,-0.008029045249999998,0.006097089751278772,Morality
28,"('disloyal', 'loyal')",0.90128,0.53772,-0.0021804631713554993,-0.004388660750000002,0.002208197578644503,Morality
29,"('unfair', 'fair')",0.84251,0.64398,-0.0030144063938618926,-0.004602169625000001,0.0015877632311381085,Morality
30,"('intolerant', 'tolerant')",0.61552,0.6261,0.009238241815856777,0.01105554975,-0.0018173079341432218,Morality
31,"('evil', 'good')",0.83594,0.89873,0.0053109351662404105,0.005836399999999999,-0.0005254648337595889,Morality
32,"('unkind', 'kind')",0.63518,0.2789,0.008076217007672635,0.004197209750000002,0.0038790072576726335,Morality
33,"('wrong', 'right')",0.87158,0.02217,-0.002544128260869566,0.005531352875000001,-0.008075481135869568,Morality
34,"('mean', 'honorable')",0.70959,0.0,0.006486053836317135,0.073584189625,-0.06709813578868287,Morality
35,"('corrupt', 'incorrupt')",0.94988,0.2484,-0.001313926342710996,-0.005615827625000003,0.004301901282289007,Morality
36,"('hostile', 'amicable')",0.82297,0.49653,-0.005662757672634272,-0.0029582100000000015,-0.0027045476726342706,Morality
37,"('fake', 'genuine')",0.96228,0.2125,-0.0006884343989769818,-0.005094661,0.004406226601023019,Morality
38,"('untruthful', 'truthful')",0.58013,0.03009,0.009081402557544757,0.016494251499999998,-0.00741284894245524,Morality
39,"('exploitative', 'cooperative')",0.84403,0.31377,0.004610667902813299,0.008373559374999999,-0.0037628914721867003,Morality
40,"('stingy', 'generous')",0.88822,0.61069,-0.0021220116368286445,-0.004058659499999999,0.0019366478631713544,Morality
41,"('unforgiving', 'forgiving')",0.93384,0.93375,0.0014051552429667523,0.0016919839999999995,-0.0002868287570332471,Morality
42,"('unreliable', 'reliable')",0.61129,0.21264,0.00961354398976982,0.014353954125000002,-0.004740410135230182,Morality
43,"('irresponsible', 'responsible')",0.69242,0.92665,0.008438709846547312,0.008105430375,0.0003332794715473122,Morality
44,"('prejudiced', 'unprejudiced')",0.75086,0.04324,0.0055382819693094625,-0.0017643122500000013,0.007302594219309464,Morality
45,"('incompetent', 'competent')",0.7226,0.07613,0.008451631969309464,0.014776286875000003,-0.006324654905690539,Ability
46,"('uncompetitive', 'competitive')",0.98034,0.0,-0.0005640929667519204,0.0188068625,-0.01937095546675192,Ability
47,"('stupid', 'smart')",0.59727,0.0,0.009054721227621484,0.07446416875,-0.06540944752237852,Ability
48,"('unintelligent', 'intelligent')",0.92452,1e-05,-0.0017474415601023004,0.013844962500000002,-0.015592404060102302,Ability
49,"('unable', 'able')",0.46607,0.0009,0.011193760102301789,0.02245668175,-0.01126292164769821,Ability
50,"('clumsy', 'skillful')",0.98263,0.00053,0.000328592327365729,0.012359289500000002,-0.012030697172634273,Ability
51,"('uneducated', 'educated')",0.83687,0.00103,0.0038764914322250627,0.015709494375,-0.011833002942774938,Ability
52,"('irrational', 'rational')",0.65248,0.01046,-0.007256457544757034,0.002451228000000001,-0.009707685544757035,Ability
53,"('uncreative', 'creative')",0.54784,0.96743,0.012167307416879793,0.012313104999999998,-0.0001457975831202045,Ability
54,"('incapable', 'capable')",0.68163,0.03575,0.006672095524296676,0.014055132,-0.007383036475703324,Ability
55,"('incompetent', 'clever')",0.95967,0.00338,0.0012065644501278766,0.012002624875000001,-0.010796060424872125,Ability
56,"('impractical', 'practical')",0.61168,0.11806,0.011915752046035804,0.017888499250000002,-0.0059727472039641984,Ability
57,"('unimaginative', 'imaginative')",0.9661,0.0,0.0009886741687979534,0.03540280362500001,-0.03441412945620205,Ability
58,"('undiscriminating', 'discriminating')",0.93769,0.00227,-0.0012541259590792837,0.009115761249999998,-0.010369887209079281,Ability
59,"('foolish', 'wise')",0.80321,0.17477,0.003610289130434783,0.00845501725,-0.0048447281195652175,Ability
60,"('inefficient', 'efficient')",0.51915,0.09614,0.01727191189258312,0.024008671250000006,-0.006736759357416886,Ability
61,"('illogical', 'logical')",0.90792,0.00161,-0.0019786093350383626,0.0086033385,-0.010581947835038363,Ability
62,"('incompetent', 'brilliant')",0.53635,0.0025,0.01315661611253197,0.024398980124999997,-0.011242364012468028,Ability
63,"('unperceptive', 'insightful')",0.83168,2e-05,0.003991181202046036,0.019117099250000002,-0.015125918047953966,Ability
64,"('shy', 'confident')",0.98688,0.0,-0.00033177877237851577,0.031341798250000004,-0.03167357702237852,Agency
65,"('insecure', 'secure')",0.83822,0.00066,0.003926452813299232,0.016223436875000004,-0.012296984061700772,Agency
66,"('inactive', 'active')",0.71421,0.0056,-0.006504252046035806,0.0035526801250000007,-0.010056932171035806,Agency
67,"('doubtful', 'determined')",0.44624,0.01792,0.011070025191815859,0.0028015502499999993,0.00826847494181586,Agency
68,"('dependent', 'independent')",0.88397,0.63318,0.002344122506393863,0.004070839000000001,-0.0017267164936061374,Agency
69,"('lazy', 'industrious')",0.99521,0.25899,-0.00012347941176470538,-0.004497856374999999,0.004374376963235293,Agency
70,"('lethargic', 'energetic')",0.84586,0.33456,0.004143606138107417,0.007764426000000002,-0.003620819861892585,Agency
71,"('diffident', 'self-confident')",0.97057,0.03244,0.0007676057544757028,0.0082224895,-0.007454883745524297,Agency
72,"('unambitious', 'ambitious')",0.68409,0.00039,0.007107584143222507,0.019006536375,-0.011898952231777494,Agency
73,"('helpless', 'self-reliant')",0.56451,0.47216,0.010093945140664962,0.007431504124999996,0.0026624410156649665,Agency
74,"('undedicated', 'dedicated')",0.85059,0.9683,0.003321935933503836,0.0034590845000000005,-0.00013714856649616435,Agency
75,"('meek', 'impulsive')",0.57765,0.5372,0.009167988363171356,0.01136335825,-0.0021953698868286443,Agency
76,"('anxious', 'daring')",0.72122,0.81579,0.006868237851662405,0.006026946,0.0008412918516624047,Agency
77,"('unmotivated', 'motivated')",0.59956,0.65634,0.008874667902813299,0.010512621875000001,-0.001637953972186702,Agency
78,"('nonresilient', 'resilient')",0.86974,0.00049,-0.002572636700767263,0.009858330375,-0.012430967075767263,Agency
79,"('wavering', 'unwavering')",0.93571,0.206,0.001528942838874681,0.0062613748750000005,-0.00473243203612532,Agency
80,"('dominated', 'dominating')",0.82196,0.00671,-0.003914626470588237,0.005743635250000001,-0.009658261720588238,Agency
81,"('submissive', 'aggressive')",0.75705,2e-05,0.006970697186700765,0.022598750374999997,-0.015628053188299233,Agency
82,"('poor', 'rich')",0.37768,0.0,0.016371853580562663,0.051547696875,-0.035175843294437334,Status
83,"('powerless', 'powerful')",0.86397,0.00019,0.0027020978260869576,0.01524329625,-0.012541198423913042,Status
84,"('inferior', 'superior')",0.76091,0.22899,0.004551447314578005,0.008626699250000001,-0.004075251935421996,Status
85,"('insignificant', 'prestigious')",0.8142,0.32802,-0.005934918030690539,-0.0020213717500000006,-0.003913546280690538,Status
86,"('uninfluential', 'influential')",0.91828,0.0,-0.0025728251918158557,0.020621711250000004,-0.02319453644181586,Status
87,"('unsuccessful', 'successful')",0.93972,0.36235,-0.0011522315856777492,0.002024062999999999,-0.003176294585677748,Status
88,"('low', 'eminent')",0.87545,0.00094,0.0024525615089514064,0.01378119925,-0.011328637741048595,Status
