DATE,PERMNO,SICCD,NAICS,PERMCO
04/10/1989,75825,1311,,22113
10/06/2004,75825,1311,211111,22113
19/12/2016,75825,1382,211111,22113
18/11/2020,75825,1382,213112,22113
21/12/2020,75825,1382,211120,22113
20/09/1989,75828,7370,,10303
10/06/2004,75828,7370,511210,10303
20/12/2011,75828,7372,511210,10303
12/05/2017,75828,7372,711510,10303
31/03/2021,75828,7372,511210,10303
08/12/1989,75912,7370,,10408
10/06/2004,75912,7370,511210,10408
28/01/2013,75912,7372,511210,10408
16/02/1990,76076,3570,,10486
01/08/2000,76076,3674,,10486
10/06/2004,76076,3674,334119,10486
30/06/2006,76076,3674,334210,10486
13/02/2014,76076,3674,334118,10486
08/02/1990,76082,3061,,26024
24/08/2001,76082,1311,,26024
10/06/2004,76082,1311,211111,26024
18/11/2020,76082,1311,211120,26024
01/03/1990,76095,3840,,10504
10/06/2004,76095,3840,334517,10504
22/12/2006,76095,3844,334517,10504
29/01/2018,76095,3844,334510,10504
26/04/1990,76149,5411,,22765
10/06/2004,76149,5411,445110,22765
22/05/1990,76185,2851,,26080
01/03/2001,76185,7379,,26080
02/01/2002,76185,7373,,26080
10/06/2004,76185,7373,541512,26080
30/06/2006,76185,7372,511210,26080
12/06/1990,76201,3670,,10634
10/06/2004,76201,3670,334413,10634
14/06/1990,76226,4832,,21866
01/07/1998,76226,4841,,21866
10/06/2004,76226,4841,513220,21866
07/10/2005,76226,4841,517510,21866
30/06/2006,76226,4833,517510,21866
26/07/2006,76226,4833,515120,21866
27/11/2012,76226,4841,515120,21866
08/01/2014,76226,4833,515120,21866
24/02/2020,76226,4833,512120,21866
15/05/2020,76226,4833,517110,21866
18/11/2020,76226,4833,515120,21866
20/07/1990,76230,3810,,10691
10/06/2004,76230,3810,334519,10691
30/06/2006,76230,3810,334220,10691
31/08/2016,76230,3810,334511,10691
03/11/2016,76230,3810,334513,10691
04/05/2017,76230,3810,334515,10691
29/03/2021,76230,3810,334519,10691
26/07/1990,76234,3640,,2991
01/07/1999,76234,3670,,2991
10/06/2004,76234,3670,334417,2991
20/07/1990,76240,1311,,26090
24/08/2001,76240,1389,,26090
10/06/2004,76240,1389,213112,26090
11/05/1990,76282,4950,,10594
20/06/1997,76282,4953,,10594
03/01/2000,76282,5511,,10594
01/09/2000,76282,4953,,10594
02/01/2001,76282,5511,,10594
10/06/2004,76282,5511,441110,10594
02/04/1991,76605,3799,,29009
03/08/1998,76605,5511,,29009
24/08/2001,76605,5531,,29009
10/06/2004,76605,5531,441310,29009
30/06/2006,76605,5013,441310,29009
25/04/2008,76605,5531,441310,29009
02/04/1991,76614,2830,,10876
10/06/2004,76614,2830,339113,10876
29/04/2008,76614,2830,325412,10876
17/04/1991,76619,6320,,10891
01/07/1999,76619,8010,,10891
16/05/2001,76619,6324,,10891
10/06/2004,76619,6324,524114,10891
25/04/1991,76625,8730,,10902
01/02/1996,76625,2830,,10902
10/06/2004,76625,2830,541710,10902
11/02/2011,76625,2830,325412,10902
16/05/1991,76638,2337,,29019
10/06/2004,76638,2337,315212,29019
02/05/2012,76638,2337,315210,29019
10/08/1983,76639,7374,,6278
07/06/1989,76639,6153,,6278
01/03/2001,76639,7374,,6278
10/06/2004,76639,7374,514210,6278
19/08/2005,76639,7374,518210,6278
30/06/2006,76639,7389,541990,6278
03/06/2010,76639,7389,518210,6278
29/11/2013,76639,7374,518210,6278
13/04/2017,76639,7363,561320,6278
07/05/1991,76644,3312,,29028
10/06/2004,76644,3312,331221,29028
12/09/2019,76644,3312,331110,29028
21/06/1991,76708,8220,,10992
14/11/1995,76708,7374,,10992
01/04/1997,76708,8243,,10992
01/02/2001,76708,8244,,10992
10/06/2004,76708,8244,611410,10992
30/06/2006,76708,8249,611513,10992
16/09/2020,76708,8221,611310,10992
21/06/1991,76709,2830,,10989
10/06/2004,76709,2830,325412,10989
30/06/2006,76709,2830,325413,10989
12/09/2019,76709,2830,334516,10989
26/06/1991,76712,4910,,10996
16/10/1996,76712,4911,,10996
10/06/2004,76712,4911,551112,10996
12/09/2019,76712,4911,221118,10996
24/07/1991,76744,2830,,11042
10/06/2004,76744,2830,325412,11042
15/08/1991,76795,3570,,11092
01/08/2000,76795,3577,,11092
10/06/2004,76795,3577,334418,11092
30/06/2006,76795,3577,334119,11092
27/04/2012,76795,3577,333244,11092
24/02/2017,76795,3577,334419,11092
17/09/1991,76841,2830,,11112
10/06/2004,76841,2830,325414,11112
26/07/2011,76841,2830,541711,11112
24/03/2015,76841,2836,541711,11112
12/09/2019,76841,2836,325414,11112
24/10/1991,77037,4210,,11161
10/06/2004,77037,4210,484122,11161
02/08/2019,77037,4210,484121,11161
19/09/1991,77058,2033,,21629
22/11/1991,77129,6799,,29335
02/09/1997,77129,6798,,29335
10/06/2004,77129,6798,525930,29335
03/12/2010,77129,6798,525990,29335
12/09/2019,77129,6798,531110,29335
11/12/1991,77157,2672,,22462
24/08/2001,77157,3221,,22462
10/06/2004,77157,3221,327213,22462
13/12/1991,77178,3660,,11253
10/06/2004,77178,3660,334220,11253
21/07/2006,77178,3663,334220,11253
18/10/2012,77178,3663,334413,11253
21/07/2016,77178,3663,334220,11253
28/04/2020,77178,3663,334414,11253
02/11/2020,77178,3663,334220,11253
17/12/1991,77182,2830,,11257
10/06/2004,77182,2830,422210,11257
06/12/2004,77182,2830,325412,11257
06/06/2013,77182,2834,325412,11257
22/01/1992,77274,2830,,11300
10/06/2004,77274,2830,325414,11300
29/10/2019,77274,2830,325412,11300
03/03/2020,77274,2830,523991,11300
28/07/2020,77274,2830,325412,11300
23/01/1992,77281,5410,,11310
10/06/2004,77281,5410,445110,11310
06/05/2011,77281,5411,445110,11310
13/02/1992,77338,3560,,11344
01/11/1996,77338,3561,,11344
10/06/2004,77338,3561,333911,11344
13/06/2011,77338,3823,333911,11344
27/01/2014,77338,3823,334513,11344
26/02/1992,77357,7370,,11361
10/06/2004,77357,7370,511200,11361
12/08/2005,77357,7370,511210,11361
19/03/1992,77418,7370,,11412
16/09/1996,77418,7375,,11412
20/02/2004,77418,7812,,11412
10/06/2004,77418,7812,512110,11412
19/12/2016,77418,7313,512110,11412
13/03/1992,77459,1521,,21037
17/03/1992,77462,5311,,22856
10/06/2004,77462,5311,452110,22856
12/12/2017,77462,5311,452210,22856
13/03/1992,77481,4922,,22983
10/06/2004,77481,4922,486210,22983
30/06/2006,77481,1311,486210,22983
19/07/2006,77481,1311,211111,22983
10/06/2011,77481,4922,211111,22983
01/04/1992,77496,2270,,11446
16/12/1997,77496,3542,,11446
04/01/1999,77496,2273,,11446
10/06/2004,77496,2273,314110,11446
10/04/2017,77496,5039,423390,11446
26/11/2019,77496,3253,327120,11446
06/04/2020,77496,5039,423390,11446
31/03/2021,77496,3253,327120,11446
19/05/1992,77605,2834,,29489
24/08/2001,77605,3841,,29489
10/06/2004,77605,3841,339112,29489
19/05/1992,77606,5311,,29494
10/06/2004,77606,5311,452110,29494
10/01/2014,77606,6081,452110,29494
27/02/2014,77606,5311,452111,29494
18/11/2020,77606,5311,452210,29494
01/06/1992,77649,3840,,11547
01/12/1998,77649,3842,,11547
10/06/2004,77649,3842,322291,11547
30/06/2006,77649,3842,339113,11547
05/06/1992,77659,5990,,11558
01/07/1999,77659,5700,,11558
10/06/2004,77659,5700,442299,11558
05/06/1992,77661,1520,,11559
14/12/1995,77661,1521,,11559
10/06/2004,77661,1521,233210,11559
24/07/2006,77661,1531,233210,11559
09/08/2006,77661,1531,236117,11559
09/06/1992,77668,8090,,11569
31/05/2001,77668,8093,,11569
10/06/2004,77668,8093,446110,11569
22/05/2012,77668,8093,422210,11569
30/07/2014,77668,8093,446110,11569
26/06/1992,77702,5490,,11592
01/07/1999,77702,5810,,11592
10/06/2004,77702,5810,722212,11592
03/05/2012,77702,5810,722514,11592
24/01/2014,77702,5810,722511,11592
14/12/1972,77730,251,,4620
01/04/1986,77730,2010,,4620
17/10/1997,77730,251,,4620
01/02/1999,77730,2015,,4620
10/06/2004,77730,2015,311615,4620
11/07/2017,77730,2011,311615,4620
04/05/2020,77730,2011,311611,4620
01/04/2021,77730,2015,311615,4620
06/10/1992,77976,7370,,11735
12/02/2002,77976,7372,,11735
10/06/2004,77976,7372,511210,11735
28/10/1992,78034,5990,,11778
10/06/2004,78034,5990,421450,11778
30/06/2006,78034,5990,423450,11778
16/12/1992,78139,7370,,11860
10/06/2004,78139,7370,511210,11860
05/02/1993,78877,1310,,11937
28/04/1995,78877,1311,,11937
10/06/2004,78877,1311,211111,11937
27/12/2016,78877,1321,211112,11937
19/03/2020,78877,1311,211120,11937
17/02/1993,78916,2830,,11965
17/09/1997,78916,2834,,11965
10/06/2004,78916,2834,325412,11965
02/02/1993,78927,6798,,29753
10/06/2004,78927,6798,525930,29753
10/01/2011,78927,6798,525990,29753
12/09/2019,78927,6798,531110,29753
12/03/1993,78975,7370,,12011
10/06/2004,78975,7370,511210,12011
30/06/2006,78975,7370,339113,12011
30/05/2007,78975,7370,511210,12011
19/03/1993,78987,3670,,12027
10/06/2004,78987,3670,334413,12027
25/03/1993,79057,6321,,29796
03/08/1998,79057,6331,,29796
10/06/2004,79057,6331,524126,29796
30/06/2006,79057,6331,524130,29796
25/02/2020,79057,6331,524126,29796
08/04/1993,79089,5090,,12074
01/08/2000,79089,3873,,12074
10/06/2004,79089,3873,334518,12074
02/05/2012,79089,3873,334519,12074
29/04/1993,79094,3672,,12108
10/06/2004,79094,3672,334412,12108
20/03/2014,79094,3672,334418,12108
23/04/1993,79103,5530,,12097
10/06/2004,79103,5530,441310,12097
30/06/2006,79103,5530,452990,12097
30/12/2010,79103,5531,452990,12097
06/02/2014,79103,5531,423120,12097
08/02/2017,79103,5531,441310,12097
08/04/1993,79129,6798,,29807
10/06/2004,79129,6798,525930,29807
25/04/2008,79129,6798,531120,29807
29/10/2018,79129,6798,531210,29807
28/04/1993,79145,4481,,29819
10/06/2004,79145,4481,483112,29819
16/06/2011,79145,7011,483112,29819
26/12/2017,79145,4481,483112,29819
12/05/1993,79212,1311,,29842
10/06/2004,79212,1311,211111,29842
28/05/1993,79237,1381,,29866
10/06/2004,79237,1381,213111,29866
22/06/1993,79265,3810,,12214
10/06/2004,79265,3810,334511,12214
14/02/2017,79265,3810,334419,12214
29/03/2021,79265,3810,334511,12214
03/06/1993,79323,6331,,29870
10/06/2004,79323,6331,524126,29870
23/07/1993,79411,5990,,12305
10/06/2004,79411,5990,453910,12305
13/08/1993,79545,5013,,29936
24/08/2001,79545,3714,,29936
10/06/2004,79545,3714,336350,29936
28/07/2006,79545,3714,336312,29936
26/07/2012,79545,3714,336310,29936
23/01/2014,79545,3714,336390,29936
12/08/1993,79547,6798,,29940
10/06/2004,79547,6798,525930,29940
01/05/2008,79547,6798,531110,29940
09/07/1981,79637,8060,,4655
07/06/1991,79637,8062,,4655
10/06/2004,79637,8062,622110,4655
22/10/1993,79678,7370,,12499
10/06/2004,79678,7370,334611,12499
02/05/2012,79678,7370,334614,12499
25/04/2017,79678,7370,711510,12499
05/10/2018,79678,7370,511210,12499
25/08/2020,79678,7370,711510,12499
31/03/2021,79678,7370,511210,12499
05/10/1993,79698,8730,,12457
15/09/1998,79698,7375,,12457
01/10/2001,79698,8741,,12457
10/06/2004,79698,8741,561110,12457
20/03/2017,79698,8732,561110,12457
04/05/2020,79698,8732,541910,12457
12/10/1993,79764,7011,,30005
29/10/1993,79782,6798,,30011
10/06/2004,79782,6798,525930,30011
25/04/2008,79782,6798,531120,30011
11/01/2017,79782,6798,531110,30011
18/11/1993,79785,1531,,21242
10/06/2004,79785,1531,233210,21242
24/07/2006,79785,1531,236117,21242
17/11/1993,79879,3670,,12583
10/06/2004,79879,3670,334413,12583
17/10/2006,79879,3674,334413,12583
05/05/2017,79879,3674,331420,12583
31/03/2021,79879,3674,334413,12583
27/09/2021,79879,3674,334516,12583
09/11/1993,79881,5650,,12546
10/06/2004,79881,5650,448140,12546
30/06/2006,79881,5650,448190,12546
12/09/2019,79881,5650,448140,12546
04/11/1993,79906,2834,,30033
16/01/1996,79906,2830,,30033
15/06/2000,79906,8731,,30033
10/06/2004,79906,8731,541710,30033
23/12/2010,79906,8731,325412,30033
12/02/2014,79906,8731,541712,30033
14/02/2017,79906,8731,325412,30033
12/11/1993,79915,1311,,30044
10/06/2004,79915,1311,211111,30044
19/12/2016,79915,1382,211111,30044
04/01/1994,80080,3861,,30070
01/10/1998,80080,2821,,30070
10/06/2004,80080,2821,325211,30070
01/04/2021,80080,2869,325199,30070
14/12/1993,80100,6512,,30086
02/09/1997,80100,6798,,30086
10/06/2004,80100,6798,525930,30086
13/12/2010,80100,6798,525990,30086
11/02/2020,80100,6798,531110,30086
28/01/1994,80183,6798,,30104
10/06/2004,80183,6798,525930,30104
25/04/2008,80183,6798,531110,30104
11/03/1994,80191,2819,,30249
24/08/2001,80191,2821,,30249
10/06/2004,80191,2821,325211,30249
30/06/2006,80191,2899,325211,30249
25/07/2006,80191,2899,325998,30249
10/06/2011,80191,2821,325998,30249
12/09/2019,80191,2821,325211,30249
17/02/1994,80204,5032,,30260
24/08/2001,80204,1423,,30260
10/06/2004,80204,1423,212313,30260
07/07/2006,80204,3531,212313,30260
02/08/2006,80204,3531,333120,30260
16/06/2011,80204,8731,333120,30260
29/01/2014,80204,1423,212313,30260
28/02/1994,80266,3670,,12884
10/06/2004,80266,3670,334413,12884
30/06/2006,80266,3670,335313,12884
11/08/2011,80266,3670,332993,12884
18/02/1994,80286,5990,,12863
10/06/2004,80286,5990,453998,12863
30/06/2006,80286,5990,452990,12863
17/08/2007,80286,5999,452990,12863
17/09/2019,80286,5999,424910,12863
01/03/2021,80286,5999,453998,12863
30/03/1994,80303,3310,,12961
05/04/1995,80303,3325,,12961
24/08/2001,80303,3312,,12961
10/06/2004,80303,3312,331221,12961
30/06/2006,80303,3312,331111,12961
02/05/2012,80303,3312,331110,12961
17/03/1994,80320,5010,,12926
10/06/2004,80320,5010,561920,12926
30/06/2006,80320,5010,454112,12926
12/09/2019,80320,5010,423110,12926
11/03/1994,80381,1522,,30345
01/08/1996,80381,6798,,30345
10/06/2004,80381,6798,525930,30345
25/04/2008,80381,6798,531110,30345
10/03/1994,80399,6798,,30362
10/06/2004,80399,6798,525930,30362
09/02/2011,80399,6798,525990,30362
12/09/2019,80399,6798,531110,30362
03/05/1994,80539,2830,,13036
10/06/2004,80539,2830,325412,13036
26/05/1994,80563,7940,,13115
10/06/2004,80563,7940,711219,13115
15/09/2006,80563,7948,711219,13115
07/01/2014,80563,7948,721110,13115
07/06/1994,80681,6798,,30421
10/06/2004,80681,6798,525930,30421
25/04/2008,80681,6798,531110,30421
22/07/1994,80711,6798,,30438
10/06/2004,80711,6798,525930,30438
25/04/2008,80711,6798,531110,30438
27/09/1994,80913,7370,,13331
05/02/1997,80913,7374,,13331
10/06/2004,80913,7374,514210,13331
14/09/2005,80913,7374,518210,13331
18/10/1994,81045,6798,,30500
10/06/2004,81045,6798,525930,30500
06/12/2010,81045,6798,525990,30500
12/09/2019,81045,6798,531110,30500
16/11/1994,81055,6141,,30513
01/02/2001,81055,6712,,30513
01/10/2002,81055,6141,,30513
10/06/2004,81055,6141,522110,30513
10/06/2011,81055,6022,522110,30513
11/06/2013,81055,6712,522110,30513
07/01/2014,81055,6021,522110,30513
27/08/2020,81055,6712,551111,30513
02/11/2022,81055,6021,522110,30513
01/12/1994,81061,5122,,30521
10/06/2004,81061,5122,422210,30521
28/07/2006,81061,5122,446110,30521
26/01/2017,81061,8099,446110,30521
12/09/2019,81061,8099,424210,30521
01/04/2021,81061,5122,424210,30521
06/12/1994,81138,8200,,13457
10/06/2004,81138,8200,611310,13457
30/06/2006,81138,8200,611110,13457
16/12/1994,81154,2836,,8243
07/03/1995,81481,5330,,13603
10/06/2004,81481,5330,452990,13603
03/03/2008,81481,5331,452990,13603
18/11/2020,81481,5331,452319,13603
04/04/1995,81540,5122,,13650
10/06/2004,81540,5122,422210,13650
25/07/2006,81540,5122,424210,13650
22/12/2016,81540,8099,424210,13650
01/04/2021,81540,5122,424210,13650
15/03/1995,81594,4923,,30882
30/05/1995,81655,5812,,30886
10/06/2004,81655,5812,722110,30886
21/07/2014,81655,5812,722511,30886
16/06/1995,81677,3743,,30913
01/03/1996,81677,3714,,30913
01/02/1999,81677,3743,,30913
10/06/2004,81677,3743,336510,30913
21/06/1995,81696,5060,,13790
01/07/1999,81696,4840,,13790
10/06/2004,81696,4840,513220,13790
25/08/2005,81696,4840,517510,13790
22/01/2008,81696,4841,517110,13790
22/02/2017,81696,4841,515210,13790
02/06/1995,81736,3842,,13753
10/06/2004,81736,3842,334510,13753
13/06/2011,81736,3841,334510,13753
31/03/2020,81736,4813,517911,13753
21/07/1995,81770,4931,,20361
31/07/1995,81774,1041,,20763
10/06/2004,81774,1041,212221,20763
05/03/2013,81774,1021,212221,20763
28/04/2020,81774,1021,212234,20763
18/11/2020,81774,2874,325312,20763
28/12/2020,81774,1021,212230,20763
13/07/1995,81776,1731,,30922
04/01/1999,81776,3674,,30922
10/06/2004,81776,3674,334413,30922
19/07/1995,81857,3530,,13833
01/09/1998,81857,3533,,13833
01/08/2001,81857,3492,,13833
10/06/2004,81857,3492,332912,13833
10/06/2011,81857,3533,332912,13833
29/07/2011,81857,3533,423830,13833
31/01/2014,81857,3533,333132,13833
25/08/1995,81910,6211,,30929
02/01/2001,81910,6282,,30929
10/06/2004,81910,6282,523920,30929
25/08/1995,82196,1310,,13960
08/05/1997,82196,1311,,13960
10/06/2004,82196,1311,211111,13960
23/02/2017,82196,1382,211111,13960
14/02/2020,82196,1382,213112,13960
11/10/1995,82298,1381,,30963
10/06/2004,82298,1381,213111,30963
03/10/1995,82303,6719,,30970
01/05/2001,82303,6321,,30970
10/06/2004,82303,6321,524130,30970
30/06/2006,82303,6331,524130,30970
02/08/2019,82303,6331,524126,30970
31/10/1995,82307,8092,,30975
10/06/2004,82307,8092,621492,30975
08/01/2014,82307,8099,621492,30975
12/02/2014,82307,8099,621999,30975
31/03/2021,82307,8092,621492,30975
13/10/1995,82515,5090,,14046
10/06/2004,82515,5090,421910,14046
25/05/2006,82515,5090,423910,14046
30/06/2006,82515,5090,339920,14046
12/09/2019,82515,5090,423910,14046
03/11/1995,82581,5040,,14098
24/08/2001,82581,5047,,14098
10/06/2004,82581,5047,446199,14098
22/02/2011,82581,5047,423450,14098
21/11/1995,82598,7370,,14152
10/06/2004,82598,7370,334112,14152
26/03/2008,82598,3572,334112,14152
08/11/1995,82618,3570,,14105
10/06/2004,82618,3570,334112,14105
17/11/1995,82642,2844,,31196
10/06/2004,82642,2844,325620,31196
07/07/2006,82642,3841,325620,31196
17/08/2006,82642,3841,339112,31196
09/09/2009,82642,2844,339112,31196
12/09/2019,82642,2844,325620,31196
15/11/1995,82643,3577,,31197
03/07/2000,82643,5045,,31197
01/03/2001,82643,3577,,31197
10/06/2004,82643,3577,334119,31197
27/04/2012,82643,3577,333316,31197
17/11/1995,82651,6732,,31208
01/05/1998,82651,3826,,31208
10/06/2004,82651,3826,334516,31208
16/03/2011,82651,3826,541711,31208
02/08/2019,82651,3826,334516,31208
08/12/1995,82686,7370,,14201
10/06/2004,82686,7370,334611,14201
14/03/2011,82686,7370,518210,14201
10/01/2017,82686,7370,511210,14201
20/12/1995,82775,6036,,31386
05/05/1997,82775,6331,,31386
01/02/2002,82775,6411,,31386
10/06/2004,82775,6411,524210,31386
09/09/2009,82775,6331,524210,31386
19/12/2016,82775,6399,524210,31386
08/01/2019,82775,6331,524210,31386
12/09/2019,82775,6331,524126,31386
28/02/1996,83111,2830,,14394
10/06/2004,83111,2830,541710,14394
10/02/2011,83111,2830,325412,14394
01/02/1996,83143,4220,,14330
26/04/1999,83143,4225,,14330
10/06/2004,83143,4225,493110,14330
16/06/2011,83143,8742,493110,14330
11/07/2014,83143,4226,493110,14330
21/01/2015,83143,6798,493110,14330
19/09/2016,83143,4226,493110,14330
08/06/2017,83143,6798,493110,14330
26/12/2017,83143,4226,493190,14330
17/04/1996,83421,2020,,14527
05/03/1997,83421,5149,,14527
01/02/1999,83421,2026,,14527
10/06/2004,83421,2026,311511,14527
09/05/1996,83443,6331,,540
10/06/2004,83443,6331,524126,540
19/12/2016,83443,6371,524126,540
05/04/2021,83443,6331,524126,540
28/06/1996,83597,7372,,31661
01/02/2001,83597,7375,,31661
10/06/2004,83597,7375,514191,31661
19/08/2005,83597,7375,518111,31661
30/06/2006,83597,7389,541990,31661
26/12/2017,83597,7374,541990,31661
02/08/2019,83597,7374,518210,31661
20/06/1996,83621,7370,,14744
10/06/2004,83621,7370,511210,14744
05/06/1996,83699,3330,,14691
16/07/1998,83699,3356,,14691
02/01/2002,83699,3341,,14691
10/06/2004,83699,3341,331492,14691
30/06/2006,83699,3356,331491,14691
13/06/2011,83699,3341,331491,14691
16/08/1996,83862,6210,,14915
15/02/2001,83862,6211,,14915
10/06/2004,83862,6211,523910,14915
12/12/2017,83862,6211,523120,14915
23/08/1996,83906,4950,,14927
10/06/2004,83906,4950,562219,14927
26/09/1996,83976,5941,,22200
03/08/1998,83976,5651,,22200
10/06/2004,83976,5651,448140,22200
29/10/1996,84032,3533,,31769
10/06/2004,84032,3533,333132,31769
14/12/1972,84129,6711,,5057
01/07/1999,84129,6020,,5057
10/06/2004,84129,6020,522110,5057
01/10/2018,84129,6021,522110,5057
13/12/1996,84342,7310,,15229
10/06/2004,84342,7310,541810,15229
10/11/2008,84342,7311,541810,15229
13/06/2011,84342,7363,541810,15229
14/01/1997,84373,8071,,31838
10/06/2004,84373,8071,621511,31838
16/12/1996,84381,3465,,31847
01/03/2000,84381,3674,,31847
03/04/2000,84381,3625,,31847
20/02/2004,84381,3829,,31847
10/06/2004,84381,3829,339112,31847
29/01/2014,84381,3829,334519,31847
25/01/2017,84381,5088,423860,31847
10/04/2017,84381,3621,335312,31847
07/02/1997,84519,3660,,15321
10/06/2004,84519,3660,334210,15321
03/07/2006,84519,3660,541511,15321
25/09/2006,84519,3661,541511,15321
10/12/2010,84519,3661,334210,15321
14/03/2011,84519,3661,518210,15321
04/03/2014,84519,3661,334210,15321
15/04/1997,84761,7370,,15436
10/06/2004,84761,7370,511200,15436
12/08/2005,84761,7370,511210,15436
24/05/2017,84761,7370,512199,15436
23/05/1997,84767,6798,,31965
10/06/2004,84767,6798,525930,31965
09/05/2008,84767,6798,531120,31965
08/01/2014,84767,6798,531110,31965
16/07/2019,84767,6531,531110,31965
13/02/2020,84767,6531,531210,31965
20/05/1997,84769,3678,,31967
10/06/2004,84769,3678,334417,31967
15/05/1997,84788,7370,,15473
10/06/2004,84788,7370,454110,15473
15/01/2014,84788,7370,454113,15473
19/03/2020,84788,7370,454110,15473
24/06/1997,85032,4810,,15545
03/01/2000,85032,4813,,15545
10/06/2004,85032,4813,513310,15545
01/11/2005,85032,4813,517110,15545
03/06/1997,85035,3670,,15506
10/06/2004,85035,3670,334413,15506
18/02/2020,85035,3670,334515,15506
31/03/2021,85035,3670,334413,15506
18/06/1997,85058,6798,,31991
10/06/2004,85058,6798,525930,31991
30/04/2008,85058,6798,531120,31991
02/03/2020,85058,6798,531110,31991
12/06/1997,85072,2329,,32009
10/06/2004,85072,2329,315211,32009
30/06/2006,85072,2321,315224,32009
25/04/2008,85072,5136,424320,32009
29/11/2013,85072,2329,424320,32009
12/09/2019,85072,2329,315220,32009
31/03/2021,85072,2321,315220,32009
08/08/1997,85257,3621,,32054
10/06/2004,85257,3621,335312,32054
09/08/2019,85257,3823,334513,32054
15/08/1997,85265,6798,,32062
10/06/2004,85265,6798,525930,32062
25/04/2008,85265,6798,531120,32062
12/09/2019,85265,6798,531110,32062
12/08/1997,85269,2911,,32066
10/06/2004,85269,2911,324110,32066
29/08/1997,85271,6210,,15674
01/07/1999,85271,6150,,15674
10/06/2004,85271,6150,522220,15674
30/06/2006,85271,6150,523910,15674
08/07/2008,85271,6159,523910,15674
02/11/2011,85271,6159,525990,15674
07/10/1997,85348,5812,,32093
10/06/2004,85348,5812,722211,32093
20/07/2006,85348,5812,722110,32093
19/07/2012,85348,5812,722511,32093
15/10/1997,85459,4730,,15758
10/06/2004,85459,4730,484121,15758
30/06/2006,85459,4730,488510,15758
18/08/2006,85459,4731,488510,15758
21/11/1997,85592,6798,,32135
10/06/2004,85592,6798,525930,32135
25/04/2008,85592,6798,531120,32135
01/07/2019,85592,6798,531110,32135
21/11/1997,85593,6211,,32136
02/01/1998,85593,6282,,32136
10/06/2004,85593,6282,523920,32136
30/06/2006,85593,6211,523920,32136
27/07/2006,85593,6211,523120,32136
10/06/2011,85593,6282,523120,32136
14/11/1997,85621,3826,,32158
10/06/2004,85621,3826,334516,32158
05/08/2019,85621,3826,333997,32158
28/06/1985,85631,7379,,7623
01/05/1996,85631,7370,,7623
10/06/2004,85631,7370,511210,7623
18/12/1997,85658,3812,,21492
18/12/1997,85663,7353,,32191
10/06/2004,85663,7353,234990,32191
31/07/2007,85663,7359,532310,32191
23/01/2014,85663,7359,532490,32191
27/06/2017,85663,7353,532412,32191
31/03/2021,85663,7359,532490,32191
04/12/1997,85675,8090,,15867
10/06/2004,85675,8090,621498,15867
15/12/2006,85675,8060,621498,15867
09/01/2014,85675,8060,621111,15867
02/12/2016,85675,8099,485999,15867
17/04/2017,85675,8011,621111,15867
04/12/1997,85676,8090,,15867
30/01/1998,85753,7370,,15940
01/08/2000,85753,7372,,15940
10/06/2004,85753,7372,541511,15940
08/01/2014,85753,7372,519190,15940
12/02/1998,85792,1731,,34660
10/06/2004,85792,1731,235310,34660
07/11/2005,85792,1731,238210,34660
30/03/1998,85913,7011,,30005
10/06/2004,85913,7011,721110,30005
18/04/1985,85914,5732,,7506
01/04/1986,85914,5990,,7506
20/07/1987,85914,5732,,7506
24/08/2001,85914,5731,,7506
10/06/2004,85914,5731,443112,7506
02/05/2012,85914,5731,443142,7506
08/04/1998,85926,3089,,34702
01/03/2001,85926,3081,,34702
20/02/2004,85926,2671,,34702
10/06/2004,85926,2671,322221,34702
04/05/2012,85926,2671,322220,34702
08/01/2014,85926,2679,322299,34702
17/06/2015,85926,7389,322299,34702
12/01/2017,85926,3085,326160,34702
09/02/2018,85926,3085,325211,34702
03/03/2020,85926,3085,322219,34702
04/05/2020,85926,3085,325211,34702
01/04/2021,85926,2673,322220,34702
17/04/1998,85963,3670,,16056
10/06/2004,85963,3670,334413,16056
01/04/1998,85991,4810,,16033
10/06/2004,85991,4810,513310,16033
21/10/2005,85991,4810,517110,16033
20/10/2011,85991,4813,517110,16033
09/01/2014,85991,4813,517911,16033
19/05/1998,86021,3663,,34746
03/06/2002,86021,3669,,34746
10/06/2004,86021,3669,334290,34746
13/06/2011,86021,3663,334290,34746
03/01/2017,86021,3812,334511,34746
14/05/1998,86102,6798,,34765
01/08/2000,86102,6799,,34765
18/02/2004,86102,6282,,34765
10/06/2004,86102,6282,523920,34765
12/09/2019,86102,6282,523930,34765
05/06/1998,86111,4899,,34770
10/06/2004,86111,4899,513322,34770
23/09/2005,86111,4899,517212,34770
26/02/2008,86111,4899,517210,34770
19/06/2013,86111,6798,517210,34770
26/02/2014,86111,6798,531110,34770
19/12/2016,86111,4812,531110,34770
16/05/2017,86111,4813,531110,34770
14/02/2020,86111,4812,517911,34770
05/04/2021,86111,6798,531110,34770
29/06/1998,86136,4911,,34798
01/03/2001,86136,4932,,34798
10/06/2004,86136,4932,221210,34798
22/12/2016,86136,4612,221210,34798
01/04/2021,86136,4932,221210,34798
19/06/1998,86158,7370,,16167
10/06/2004,86158,7370,541511,16167
25/06/1998,86176,2830,,16179
23/05/2000,86176,2834,,16179
10/06/2004,86176,2834,325412,16179
01/07/1998,86228,4953,,34838
10/06/2004,86228,4953,562219,34838
