,Symbol,Name,Sector,Name_Lower,Selected_Mean_Delta,Count,Ability,Agency,Morality,Politics,Sociability,Status
151,DG,Dollar General,Consumer Discretionary,dollar general,-26.188438405861703,2,-0.0478909257799387,0.008980926498770714,-0.03836204799321981,0.02064195089042186,0.004667294025421129,0.17433341406285763
152,DLTR,Dollar Tree,Consumer Discretionary,dollar tree,-467.1075557534759,2,-0.10288825475921233,-0.06926791742444038,-0.035676374458349654,-0.045405190438032164,-0.04367516487836838,0.1315611219033599
153,D,Dominion Energy,Utilities,dominion energy,140.81801111633706,2,-0.0005278360719482301,0.014613784849643688,0.009578031989244305,0.060007923282682875,0.02481531679630279,-0.00825035572052
154,DPZ,Domino's Pizza,Consumer Discretionary,domino's pizza,57.56944082341749,2,0.007485765653351941,-0.029321896284818662,0.004165280896883743,0.05100667849183081,-0.015329686403274543,0.11408647149801253
155,DOV,Dover Corporation,Industrials,dover corporation,294.75989776688647,2,0.00933844534059365,0.005132517963647831,0.021108057063359473,0.032267956063151346,0.043427329659461986,0.13155318051576614
156,DOW,Dow,Materials,dow,153.8362837321049,1,-0.030528012042244267,0.02874980866909026,0.022606237003436443,-0.06609826162457466,0.08257477432489395,-0.032260820269584656
157,DTE,DTE Energy,Utilities,dte energy,175.06196893550253,2,0.023394905651609094,0.009281578287482248,0.008399282510464016,0.10970927029848097,0.014561129212379452,-0.033000648021697984
158,DUK,Duke Energy,Utilities,duke energy,830.9018981080872,2,0.15212363780786595,-0.003353862091898918,0.08671435369895054,0.0904910461977124,0.07641249418258667,0.09378838539123532
159,DRE,Duke Realty Corp,Real Estate,duke realty corp,839.8224382071165,3,0.13885720674362448,-0.03472589999437333,0.11531124894435588,0.05376963255306083,0.0927052323023478,0.11726172020037957
160,DD,DuPont,Materials,dupont,568.7976185534451,1,0.06172981237371761,0.09518895149230955,0.023061385234961134,-0.004898145794868497,0.08084644079208374,0.04334839619696141
161,DXC,DXC Technology,Information Technology,dxc technology,751.309041437265,2,0.09725336854656534,-0.01333656720817089,0.10425890337389247,0.13737656734883782,0.0588275197148323,0.12396860495209693
162,EMN,Eastman Chemical,Materials,eastman chemical,250.24900632398624,2,0.0003393072014053631,-0.01647699512541294,0.017672146455599717,0.0506048435345292,0.05238838613033294,0.1156420363113284
163,ETN,Eaton Corporation,Industrials,eaton corporation,-52.60564823139901,2,-0.06746555306017399,0.037331993877887715,-0.011405911583166867,-0.09788562310859558,0.02964529156684874,0.07838963717222211
164,EBAY,eBay,Consumer Discretionary,ebay,-187.51242743419084,1,0.0006283509234587583,-0.07025154158473013,0.018025791129240628,-0.04191642999649047,-0.046040983200073236,0.0407809894531965
165,ECL,Ecolab,Materials,ecolab,-105.30122127887363,1,-0.00014598248526453972,-0.06118139922618863,-0.011106460713423201,0.09806728735566138,-0.04383007049560546,0.08228368125855917
166,EIX,Edison International,Utilities,edison international,801.0850722591083,2,0.0826008260870973,0.06487787999212741,0.055581100285053225,0.052091206889599576,0.10237815141677854,0.1488468535244465
167,EW,Edwards Lifesciences,Health Care,edwards lifesciences,23.57815769878595,2,0.013627738381425543,-0.03949927985668181,-0.012386395954168745,0.06519683171063657,0.003618561625480648,0.05433062836527824
168,EA,Electronic Arts,Communication Services,electronic arts,529.9960187560803,2,0.06322050156692664,-0.04760563746094703,0.07737067814629811,0.11375369876623151,0.040409788489341715,0.17323307320475578
169,LLY,Eli Lilly & Co,Health Care,eli lilly & co,-75.1361984189029,4,-0.052710852663343154,-0.028311388567090017,0.015511553161419351,0.009609084576368353,0.02116420149803162,-0.0015002079308033094
170,EMR,Emerson Electric Company,Industrials,emerson electric company,551.7830388682028,3,0.062211662944820195,0.012745619813601167,0.045503698098353834,0.04492458576957381,0.07730800628662109,0.11270080382625258
171,ENPH,Enphase Energy,Information Technology,enphase energy,186.4807629907453,2,0.02649736839036146,-0.06129604317247868,0.049472703670079894,0.1388493180274963,0.020511692762374877,-0.031244583427906026
172,ETR,Entergy,Utilities,entergy,458.3071601820421,1,0.11602349951863287,-0.08439668342471121,0.04916054296952026,0.22999675944447515,0.013363539874553673,0.06729280855506656
173,EOG,EOG Resources,Energy,eog resources,53.726604527181316,2,-0.0010167292008797315,-0.062482717633247344,0.0260435460278621,0.11130566149950022,-0.013276177644729605,0.07934351451694964
174,EFX,Equifax,Industrials,equifax,-155.43059655674944,1,-0.041803678497672074,-0.06745414361357689,0.007194491819693492,0.03374599106609821,-0.00806661188602447,0.04646651446819306
175,EQIX,Equinix,Real Estate,equinix,476.3398447015263,1,0.0641996655613184,-0.07398566156625748,0.07032883969637063,0.15402014553546903,0.05176217079162597,0.10894103348255156
176,EQR,Equity Residential,Real Estate,equity residential,665.0220609463013,2,0.08901581540703772,-0.005091514438390729,0.08282045217660758,0.061534073203802116,0.051702222824096665,0.17612946033477783
177,ESS,Essex Property Trust,Real Estate,essex property trust,12.972889182803877,3,-0.00609944160613748,-0.03152800997098283,0.021956484287213016,0.046834486226240736,-0.01893865843613942,0.05610848094026252
178,EL,Estée Lauder Companies,Consumer Staples,estée lauder companies,74.55338855405469,3,0.038479185352722815,-0.037262117862701394,0.010176605903185318,0.04930138836304347,-0.011209713617960606,0.03381556272506711
179,ETSY,Etsy,Consumer Discretionary,etsy,112.08551256237799,1,-0.001486795178304131,-0.0845689333975315,0.05735202248279865,0.21003652736544606,0.025590908527374265,-0.10500082187354565
180,RE,Everest Re,Financials,everest re,-228.90609596763645,2,-0.07572382409125568,-0.06666401326656339,0.021538030069607948,0.04526185244321822,-0.013404668271541591,0.0028534354642033395
181,EVRG,Evergy,Utilities,evergy,299.31768439374525,1,0.07231676143904527,-0.007140018045902252,0.033323759356370324,0.16895075514912605,-0.0018899703025817994,-0.05514376796782017
182,ES,Eversource Energy,Utilities,eversource energy,-200.98641816828703,2,-0.030867438608159627,-0.0539514984935522,0.00035638877978691263,0.03846309706568719,-0.02484519124031067,-0.013367731124162686
183,EXC,Exelon,Utilities,exelon,673.5345117143684,1,0.0860769754896561,-0.02601662203669547,0.06666886777831957,0.09949652664363383,0.13170901268720625,0.013578752055764209
184,EXPE,Expedia Group,Consumer Discretionary,expedia group,164.9621491496627,2,-0.0014109984040260278,-0.03405557833611965,0.04892053311833967,0.14308883622288704,-6.19086623191889e-05,0.01636981870979069
185,EXPD,Expeditors,Industrials,expeditors,424.9601784321639,1,0.07612091178695361,-0.00902558974921704,0.015070647001266476,0.16284056752920148,0.009110220968723291,0.14354387577623132
186,EXR,Extra Space Storage,Real Estate,extra space storage,203.2105503855524,3,0.019128399590651168,-0.028444817662239143,0.04054643672246202,0.16425086806217826,-0.01533203045527141,0.04756729180614153
187,XOM,ExxonMobil,Energy,exxonmobil,268.5042054535032,1,0.02810018137097356,-0.002090045809745785,0.03435891293562373,0.008247232064604775,0.04330823779106139,0.03822221327573059
188,FFIV,F5 Networks,Information Technology,f5 networks,432.8537739074981,2,0.11305072344839572,-0.02683439627289772,0.037727613575183415,0.114052414894104,0.016906011700630184,0.03901998605579138
189,FB,Facebook,Communication Services,facebook,-138.01388341832802,1,-0.0404682004203399,0.0035535167902708163,0.004710200600899179,0.05411906912922861,-0.0342195288836956,-0.04146464727818967
190,FAST,Fastenal,Industrials,fastenal,-209.68327751836262,1,-0.06707378756254911,-0.06554430499672889,-0.000695533907184249,-0.07072495482861997,0.023953629285097127,0.07227692613378162
191,FRT,Federal Realty Investment Trust,Real Estate,federal realty investment trust,228.47871925379772,4,0.028405909426510317,-0.02148588225245476,0.03410679646409473,0.053558576852083185,0.01980774700641632,0.05920632556080821
192,FDX,FedEx,Industrials,fedex,75.24779116785206,1,0.013013287757833787,-0.025636889785528173,0.032266642038638764,0.08734009042382238,-0.02211616694927216,0.006365016102790824
193,FIS,Fidelity National Information Services,Information Technology,fidelity national information services,178.43043146369686,4,0.03758955498536428,-0.02743117231875658,0.02993608266115188,0.02905570575967431,-0.00417690306901932,0.09008633717894551
194,FITB,Fifth Third Bancorp,Financials,fifth third bancorp,383.6731115976968,3,0.055183392018079765,-0.028456281622250872,0.03433906420683251,0.06179976463317868,0.05674210548400883,0.0872161674002806
195,FRC,First Republic Bank,Financials,first republic bank,190.95799631184636,3,0.02241482875413364,-0.015052841603755968,0.023866175267940923,0.06852117305000621,0.01983853379885355,0.027260176837444312
196,FE,FirstEnergy,Utilities,firstenergy,-376.4882032667194,1,-0.0347235087926189,-0.00938868373632432,-0.05710538419393391,0.009368663653731369,-0.06448545932769775,-0.016994250938296315
197,FISV,Fiserv,Information Technology,fiserv,275.00220784195903,1,0.009231787795821803,-0.028370643034577352,0.06323129769701222,0.08742212504148482,0.05022669643163681,-0.025085461325943435
198,FLT,Fleetcor,Information Technology,fleetcor,-706.2499312398669,1,-0.12515787656108535,-0.031730187684297556,-0.03655300432672867,-0.15676649287343025,-0.07951735436916349,-0.001067191362380985
199,FMC,FMC Corporation,Materials,fmc corporation,594.1492285545881,2,0.05423798225820064,0.021382239088416105,0.069662846911412,0.03823706507682796,0.0687865254282951,0.12861330062150955
200,F,Ford,Consumer Discretionary,ford,219.87314294050407,1,0.040897462517023093,0.08660623021423816,-0.07102870081479731,-0.11005599610507488,0.06249536782503127,0.11146727204322814
201,FTNT,Fortinet,Information Technology,fortinet,-142.38012870689766,1,-0.05344269269456466,-0.08375963158905506,0.014888847676607272,0.06529126688838005,0.01258329689502716,0.019171903841197505
202,FTV,Fortive,Industrials,fortive,374.8238207520665,1,0.008396828702340523,-0.05120348930358887,0.07081584317179826,-0.022678865119814862,0.080743820220232,0.16308922506868836
203,FBHS,Fortune Brands Home & Security,Industrials,fortune brands home & security,-160.41999142449168,5,-0.012283616264661174,-0.085794380903244,0.034635795996739355,0.06520564183592789,-0.04925660300254821,0.004908968508243577
204,FOXA,Fox Corporation (Class A),Communication Services,fox corporation (class a),76.50882341303274,4,0.027823880314826976,-0.027015624940395354,0.0033316864417149493,0.11402968503534792,-0.016417862474918353,0.016671568155288703
205,FOX,Fox Corporation (Class B),Communication Services,fox corporation (class b),154.6459819550986,4,0.02255994112541279,-0.023149863258004187,0.022590848115774297,0.11924722697585816,-0.001201443672180184,0.015853162854909904
206,BEN,Franklin Resources,Financials,franklin resources,166.81929630739194,2,0.026073724341889218,-0.022641165181994424,0.0005946732484377214,0.06944482587277888,-0.004542532861232761,0.15266141481697557
207,FCX,Freeport-McMoRan,Materials,freeport-mcmoran,163.908479986964,1,0.03264932023982207,8.756741881370649e-05,0.0037266434385226153,0.07665944844484328,0.025580558180809024,-0.03945414721965786
208,GPS,Gap,Consumer Discretionary,gap,-44.70382758357506,1,-0.049386989635725805,-0.06416913121938704,0.05740688913143598,-0.09080760926008224,0.008394445925951002,0.12455981224775314
209,GRMN,Garmin,Consumer Discretionary,garmin,576.785378627949,1,0.057854886477192245,-0.01799058467149734,0.06717013424405685,0.08556022122502327,0.09012466013431547,0.08619879465550183
210,IT,Gartner,Information Technology,gartner,432.0600786590361,1,0.07247862638905644,-0.06741335168480873,0.07207647424477796,0.10769910365343091,0.06816143870353698,-0.004371281713247299
211,GNRC,Generac Holdings,Industrials,generac holdings,488.4122916170069,2,0.0326937058319648,-0.022972813993692404,0.10245408748204889,0.04767227824777366,0.08428325980901716,-0.007010277360677715
212,GD,General Dynamics,Industrials,general dynamics,478.5248898976558,2,0.06396958604454996,0.06426806151866911,-0.024028174865704324,0.05829643458127977,0.04965925991535186,0.17598431929945943
213,GE,General Electric,Industrials,general electric,627.5312199785902,2,0.04694539556900659,0.09658183157443999,-0.012310508352059584,0.03714834339916706,0.09249769091606139,0.20221432670950887
214,GIS,General Mills,Consumer Staples,general mills,269.1298327198973,2,0.004558960596720372,0.04787227138876915,-0.03828379913018299,0.05689436662942171,0.03538594961166381,0.19700697064399716
215,GM,General Motors,Consumer Discretionary,general motors,270.44717994359155,2,0.0028065697600444146,0.056996182724833463,-0.022350111832985502,0.04986924119293692,0.039247643947601316,0.12445503100752828
216,GPC,Genuine Parts,Consumer Discretionary,genuine parts,-185.724823727264,2,-0.07833546275893846,-0.05836224444210529,0.03821444626037891,-0.017712425440549816,0.0016707658767700056,0.011513138189911839
217,GILD,Gilead Sciences,Health Care,gilead sciences,234.87510646248725,2,-0.026619333463410524,-0.05053326673805714,0.0722591160581662,-0.03115436434745788,0.07528392076492309,0.09313036222010847
218,GPN,Global Payments,Information Technology,global payments,70.20486434837713,2,-0.002659620717167866,-0.01384035423398019,0.029721373835435275,0.028937945142388337,0.0022305691242218,0.0074860583990812276
219,GL,Globe Life,Financials,globe life,174.5395385869988,2,0.025580952254434422,-0.04607530534267427,0.04920465570802871,0.05809500720351934,-0.014423214495182033,0.10768142342567444
220,GS,Goldman Sachs,Financials,goldman sachs,231.69850175445143,2,0.03661910475542147,-0.04212473705410957,0.05490270629525184,0.03910881280899045,-0.00019421577453612976,0.10000051558017728
221,HAL,Halliburton,Energy,halliburton,-246.80465392701257,1,-0.014965497578183808,-0.0710387747734785,-0.011753339033860416,-0.0920509397983551,0.010332065224647514,-0.02198643982410431
222,HBI,Hanesbrands,Consumer Discretionary,hanesbrands,109.98963906958298,1,0.012375027872622011,-0.032784000784158704,0.0013824838858384433,0.11585283651947974,0.026437439918518074,-0.005517366342246548
223,HAS,Hasbro,Consumer Discretionary,hasbro,-686.4618708018784,1,-0.15474274583781758,-0.03624395839869975,-0.035310492779199884,-0.12277605198323727,-0.03828558325767517,-0.04045011103153227
224,HCA,HCA Healthcare,Health Care,hca healthcare,397.31430443557537,2,0.056202192480365426,-0.012290806323289868,0.034857089129778036,0.10405843332409859,0.0383618026971817,0.07616942934691903
225,PEAK,Healthpeak Properties,Real Estate,healthpeak properties,-403.4600141751873,2,-0.04214323063691457,-0.07236029021441935,-0.06103957444429396,0.04540463536977766,-0.052557430267333984,0.0647455989383161
226,HSIC,Henry Schein,Health Care,henry schein,71.96745961099057,2,-0.005149209095786014,-0.0479488557204604,0.044580201116891996,0.04695718176662925,0.020399878919124603,-0.02041784022003414
227,HES,Hess Corporation,Energy,hess corporation,516.1066460716831,2,0.008322998570899168,0.05513922236859797,0.055553103868777924,0.006137561984360235,0.08843978255987166,0.09022144973278041
228,HPE,Hewlett Packard Enterprise,Information Technology,hewlett packard enterprise,2.4667176398428747,3,0.002307629005776519,-0.054578525573015214,0.0006434564024974185,0.11095397546887391,-0.00482061068216961,0.034965197245279925
229,HLT,Hilton Worldwide,Consumer Discretionary,hilton worldwide,120.51977082952725,2,0.0033002607524394954,0.013371903076767925,0.023550361394882202,-0.029032543301582336,0.008539842367172252,0.04969750344753264
230,HOLX,Hologic,Health Care,hologic,315.25754378185616,1,-0.005625927199920014,-0.10982992500066754,0.08936885515084633,0.17435787804424763,0.048301681280136115,0.11312302481383084
231,HD,Home Depot,Consumer Discretionary,home depot,-204.42999966509709,2,-0.05270637571811675,-0.04104914925992489,0.006000680132554119,0.017549575306475152,-0.04940072327852249,0.094420850276947
232,HON,Honeywell,Industrials,honeywell,-14.050155878067079,1,0.02529598524173099,-0.04607326611876487,-0.01587905792089609,-0.0014579296112060365,0.017413541078567497,0.01844817027449607
233,HRL,Hormel,Consumer Staples,hormel,556.8846237954793,1,0.05013353129227955,-0.030884761549532423,0.09690939864287008,-0.05675973184406756,0.12460697203874586,0.051896124146878705
234,HST,Host Hotels & Resorts,Real Estate,host hotels & resorts,35.62935183311366,4,0.0038887508368740456,-0.060304313898086534,0.04085410414980007,0.036848010960966335,-0.0054359968006610915,0.03589389845728874
235,HWM,Howmet Aerospace,Industrials,howmet aerospace,-483.8160633503854,2,-0.13843719537059465,-0.04064161852002143,-0.019069539239773375,-0.16449226345866919,0.015618193447589867,0.023282255977392176
236,HPQ,HP,Information Technology,hp,221.014786008242,1,0.027965083407859012,0.024058797955512995,0.022430617075700012,0.14628338068723676,-0.009362015128135684,-0.027310818433761583
237,HUM,Humana,Health Care,humana,-51.25311983598246,1,-0.03686211941142876,-0.0036366358399391083,-0.002949471943653554,0.018041614443063715,0.011096979081630695,0.005430353805422788
238,HBAN,Huntington Bancshares,Financials,huntington bancshares,206.77960402256727,2,0.0416378785545627,-0.030175334587693198,0.013303530044280556,0.039591224864125224,0.02761545717716217,0.06830540020018813
239,HII,Huntington Ingalls Industries,Industrials,huntington ingalls industries,215.13940917479022,3,0.046696994246708014,-0.017616763214270283,0.01445206388449056,0.007385756820440288,0.02846364259719849,0.05915300796429315
240,IBM,IBM,Information Technology,ibm,646.2062579822971,1,0.06905873399227856,0.11796921975910661,0.022004212897557475,0.09955230355262756,0.07799563854932785,-0.020290434360504164
241,IEX,IDEX Corporation,Industrials,idex corporation,303.82450166586284,2,-0.005913423063854377,0.0015189915895462008,0.04897110708631,0.010697450488805788,0.040145211517810815,0.14019195176661012
242,IDXX,Idexx Laboratories,Health Care,idexx laboratories,239.6241833900546,2,0.02629888880377014,-0.023950476571917546,0.027222537650511806,0.07053017057478426,0.01674691945314407,0.10212053824216126
243,INFO,IHS Markit,Industrials,ihs markit,-61.405156445395896,2,-0.04673442943021655,-0.09006762914359567,0.040479089205081635,0.04737112671136852,0.016089152395725257,0.050965938717126825
244,ITW,Illinois Tool Works,Industrials,illinois tool works,265.9904048428521,3,0.034045710124903254,-0.0250629874567191,0.029903715810714625,0.017539240419864648,0.023303292195002226,0.1420329200724761
245,ILMN,Illumina,Health Care,illumina,468.959128400227,1,0.047874778819580875,-0.05389570482075214,0.06507270496625167,0.05578938871622086,0.06746605724096297,0.16368860751390454
246,INCY,Incyte,Health Care,incyte,212.4167320964572,1,-0.001417909127970532,-0.02432589642703533,0.059114629546037065,0.09968627244234082,0.02806575566530226,-0.0197176206856966
247,IR,Ingersoll Rand,Industrials,ingersoll rand,620.5000782066637,2,0.09274069033563133,0.015818331390619254,0.08827775029035714,-0.039011705666780465,0.09879143655300139,-0.013438262976706004
248,INTC,Intel,Information Technology,intel,921.4047413017298,1,0.10907768240819375,0.073276505805552,0.05979326711251184,0.15636367350816724,0.13133124709129335,0.006922828033566465
249,ICE,Intercontinental Exchange,Financials,intercontinental exchange,374.7066795020489,2,0.013422969728708259,0.0035976096987724304,0.029912861207356808,0.04159093648195265,0.06166855335235594,0.13912061974406242
250,IFF,International Flavors & Fragrances,Materials,international flavors & fragrances,172.2029888549366,4,0.02516978296140829,-0.04183644615113735,0.041626362703167455,0.0300615346059203,0.03790682822465894,-0.01579263806343079
251,IP,International Paper,Materials,international paper,288.97231763547603,2,0.04424157738685607,0.008352935686707476,0.021127696793812958,0.12465643882751462,0.00820936053991318,0.028366314247250526
252,IPG,Interpublic Group,Communication Services,interpublic group,164.29753420320708,2,-0.0035669275869925784,-0.017474398016929637,0.04495210916950151,0.10736830998212095,-0.0043573117256164515,0.04250354086980222
253,INTU,Intuit,Information Technology,intuit,1158.537292802656,1,0.14638628686467806,0.027149474620819097,0.1019810839341237,0.20745091512799263,0.1398119282722473,0.12463623285293579
254,ISRG,Intuitive Surgical,Health Care,intuitive surgical,38.20796069261186,2,0.015799977506200477,-0.06370751261711118,0.005286827110327209,0.11717023607343433,-0.02049710869789123,0.09458343498408792
255,IVZ,Invesco,Financials,invesco,774.5761513240166,1,0.08040820186336835,-0.04632828375324607,0.13923788414551658,0.08837002143263814,0.0951313829421997,0.11114179715514183
256,IPGP,IPG Photonics,Information Technology,ipg photonics,205.59039470311762,2,0.020644862204790126,-0.025704158470034582,0.022499249531672552,0.08487250283360478,0.02233824938535689,0.05978038907051085
257,IQV,IQVIA,Health Care,iqvia,31.981790052340873,1,-0.07125628910337885,-0.13745028898119926,0.09617860901814239,0.08885965868830681,0.028027919232845293,0.11274193786084652
258,IRM,Iron Mountain,Real Estate,iron mountain,-77.59051011489315,2,-0.01205557708938916,-0.004366859421134003,-0.060127851481621065,0.0002492079511285175,0.003931928873062127,0.12230607867240903
259,JBHT,J. B. Hunt,Industrials,j. b. hunt,136.8110400957387,3,-0.005510157802038761,0.005960064133008321,0.027605258501492994,0.017238210886716877,0.026700949271519954,0.0010598637163638965
260,JKHY,Jack Henry & Associates,Information Technology,jack henry & associates,56.040702505154634,4,0.016367189896603428,-0.04706588815897702,0.03219952577581771,0.11136979050934312,0.0012334012985229547,-0.07355300290510058
261,J,Jacobs Engineering Group,Industrials,jacobs engineering group,123.03369807767434,3,-0.004356141926513777,-0.043779022743304585,0.03954791105710541,0.10935710556805134,-0.007721974651018746,0.07946859300136562
262,SJM,JM Smucker,Consumer Staples,jm smucker,669.5007640230763,2,0.06486800406128167,0.00025195404887199264,0.11812592670321462,0.009020914323627938,0.09163004934787748,0.05442433245480058
263,JNJ,Johnson & Johnson,Health Care,johnson & johnson,91.15686086384025,3,0.0376022361839811,-0.013386370986700053,0.01793675181957391,0.022232424467802023,0.003944332003593438,-0.045713542029261596
264,JCI,Johnson Controls,Industrials,johnson controls,342.93908525157616,2,0.028896277149518316,0.026893125846981992,0.049090718993773826,-0.03366240859031676,0.03479158967733384,0.08730018883943556
265,JPM,JPMorgan Chase,Financials,jpmorgan chase,244.63985685829647,2,0.05692575902988514,-0.02404713034629821,0.028375431322134458,-0.010325521230697651,0.04163920879364013,0.01676119212061166
266,JNPR,Juniper Networks,Information Technology,juniper networks,184.04646231247497,2,0.04621655090401569,-0.019178155437111856,-0.001513925882486204,0.07760627567768094,-0.0006310230493545575,0.09394613280892371
267,KSU,Kansas City Southern,Industrials,kansas city southern,443.4126358221958,3,0.04127084784623647,-0.00026870022217433955,0.04992558730718417,0.003897851953903863,0.0609888676802317,0.13534801701704657
268,K,Kellogg's,Consumer Staples,kellogg's,149.85835330711828,1,0.012140916039546326,0.02669417411088943,0.008092963781494353,0.0878444593399763,-0.006015177965164177,0.009421121329069138
269,KEY,KeyCorp,Financials,keycorp,-542.4763654937615,1,-0.11875173728913067,-0.009514341317117196,-0.03408279499182333,-0.05814246833324435,-0.0543092840909958,-0.034016827121376984
270,KEYS,Keysight Technologies,Information Technology,keysight technologies,200.69860593155695,2,0.06572799322505792,-0.014274776726961138,0.013643571677116238,0.04846490360796451,-0.0012260311841964838,0.027997113764286034
271,KMB,Kimberly-Clark,Consumer Staples,kimberly-clark,-142.5915620885454,1,0.037315911302963876,0.044521775841712956,-0.06139339907811238,0.040090616792440366,-0.07309107661247254,-0.033250421285629286
272,KIM,Kimco Realty,Real Estate,kimco realty,108.80886635801814,2,0.030541775437692795,-0.04590368624776599,0.015137988500870198,0.047308085951954126,0.012317314743995675,0.039108034223318086
273,KMI,Kinder Morgan,Energy,kinder morgan,-568.8010669640591,2,-0.10158710616330303,-0.045131171308457826,-0.058283459681730994,-0.06860591657459737,-0.06529934376478194,0.09046537615358828
274,KLAC,KLA Corporation,Information Technology,kla corporation,423.4552074660052,2,0.010376929926375547,0.010346850380301484,0.06375421640964653,0.03070006519556045,0.0636147493124008,0.09384882450103758
275,KHC,Kraft Heinz,Consumer Staples,kraft heinz,-52.03162429032034,2,-0.0477967526142796,-0.010704736784100543,0.001721878464405352,0.04691129084676503,0.01786523878574371,-0.010378045961260775
276,KR,Kroger,Consumer Staples,kroger,242.00353066663484,1,0.017231659342845273,-0.03573592752218245,0.041843126026483664,0.030703966505825516,0.06955435693264006,-0.010626751929521554
277,LHX,L3Harris Technologies,Industrials,l3harris technologies,297.7488082539927,2,0.03949858186145621,-0.011005115136504175,0.038785254439482324,0.1082731885835528,0.008271737098693843,0.06196906976401803
278,LH,LabCorp,Health Care,labcorp,-195.0786497678842,1,-0.04681301210075615,-0.0058756932616233605,-0.017009797577674568,0.04054857045412061,-0.02641073971986769,-0.018276523798704127
279,LRCX,Lam Research,Information Technology,lam research,47.20838153147484,2,-0.01188621576875448,-0.02427029348909854,0.03272916032717779,0.03421308472752571,-7.944434881210605e-05,0.021501418203115436
280,LW,Lamb Weston,Consumer Staples,lamb weston,70.26488414487326,2,-0.012162534985691309,-0.008468192443251614,0.01776872833187763,0.03777948766946794,0.02901364356279374,-0.031044878065586097
281,LVS,Las Vegas Sands,Consumer Discretionary,las vegas sands,-172.96927021788397,3,-0.03393503278493879,-0.05687473217646276,0.024493204477505817,0.004845303793748235,-0.025988744497299203,0.0007636745770772599
282,LEG,Leggett & Platt,Consumer Discretionary,leggett & platt,15.045700220016514,3,0.004866454129417751,0.01583041797081632,-0.010734848869152543,0.003269031643867491,0.021202704509099335,-0.06793872267007826
283,LDOS,Leidos,Industrials,leidos,691.4695681215406,1,0.06512561005850633,0.008280352503061297,0.08589802395838958,0.0334482342004776,0.09969878435134887,0.11916080117225643
284,LEN,Lennar,Consumer Discretionary,lennar,53.13074400833058,1,-0.043239550665020936,-0.04098331034183503,0.0341818991761941,-0.010373633354902264,0.07319931596517562,-0.023569566197693327
285,LNC,Lincoln National,Financials,lincoln national,195.9689310542097,2,0.02834093632797399,-0.012963536754250538,0.019230510179813084,-0.008465967141091853,0.04708212196826934,0.01812810264527795
286,LIN,Linde,Materials,linde,862.6909674824896,1,0.11394788045436142,0.005428586155176154,0.1061859784217981,0.01651454344391822,0.11725908845663069,0.1135149858891964
287,LYV,Live Nation Entertainment,Communication Services,live nation entertainment,137.54772083895327,3,0.018506720662117,-0.0718483775854111,0.03135211307268878,0.03243655090530709,0.027932995955149323,0.09332671388983715
288,LKQ,LKQ Corporation,Consumer Discretionary,lkq corporation,545.0079764600273,2,0.03240066456298033,0.016472528129816054,0.0777248768852307,0.07520562410354611,0.06560874015092848,0.08497646637260912
289,LMT,Lockheed Martin,Industrials,lockheed martin,195.17921985269672,2,0.020607488229870793,-0.010000941529870033,0.020552127980268918,0.04478192888200285,0.029071177244186397,0.03156728297472001
290,L,Loews Corporation,Financials,loews corporation,185.07668731717368,2,0.013946395988265664,0.0324293978512287,-0.00255063806588834,0.010036437306553113,0.027334456443786608,0.04671418108046053
291,LOW,Lowe's,Consumer Discretionary,lowe's,-302.91169613331283,1,-0.02861985657364129,-0.04730351865291594,-0.035846359168107696,0.03994684852659701,-0.03226938545703886,-0.03877596370875833
292,LUMN,Lumen Technologies,Communication Services,lumen technologies,203.11696840836112,2,-0.030028588448961568,-0.0038612078875303385,0.0567312381015374,0.07909320667386055,0.014948996901512128,0.07137823291122913
293,LYB,LyondellBasell,Materials,lyondellbasell,-43.47761807677983,1,-0.037117974832653985,-0.02881232351064681,-0.005280272032205885,0.01884703710675239,0.024320170879364004,0.04537285119295119
294,MTB,M&T Bank,Financials,m&t bank,-16.41850415113808,2,0.014040368298689522,-0.017049596458673478,-0.003793745373304072,-0.018593501299619675,-0.00979007303714751,0.0392393637448549
295,MRO,Marathon Oil,Energy,marathon oil,92.81558429335692,2,-0.039133597165346146,0.036858070269227036,0.013989440523661117,-0.02178117167204617,0.03207680612802506,0.03011270985007289
296,MPC,Marathon Petroleum,Energy,marathon petroleum,558.8183924555777,2,0.050750181389351674,0.06161178499460218,0.039153668742913456,0.010596895124763226,0.07520931184291839,0.09620509482920167
297,MKTX,MarketAxess,Financials,marketaxess,440.3926166999447,1,0.026162118961413693,-0.13057736530900002,0.11889723459115394,0.0053264666348695824,0.11082928910851476,0.12091780453920363
298,MAR,Marriott International,Consumer Discretionary,marriott international,222.47907546189455,2,-0.000652412263055647,-0.005564250424504284,0.04187012979617485,0.04604600742459296,0.03989172458648681,0.017772011458873752
299,MMC,Marsh & McLennan,Financials,marsh & mclennan,129.8594913325152,3,0.037200803558031716,-0.01077408492565155,0.01745459513786512,-0.005876185993353525,0.02880246996879578,-0.04534612099329634
300,MLM,Martin Marietta Materials,Materials,martin marietta materials,411.79337301053783,3,0.0501730189555221,0.009704236686229691,0.02694415434812888,0.06205179418126746,0.03781759222348531,0.12878338495890299
301,MAS,Masco,Industrials,masco,761.2809032067522,1,0.06189685159673294,-0.06854123976081611,0.17299582923834136,0.12803604919463396,0.11823268860578535,-0.017809848301112638
