,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
16,"('unpopular', 'popular')",0.0,0.0,0.038365342710997445,0.124869462875,-0.08650412016400255,Sociability
17,"('nasty', 'nice')",0.0,0.0,0.32000847442455244,0.298354026875,0.021654447549552425,Sociability
18,"('disagreeable', 'welcoming')",0.0,0.0,0.5531956328644502,0.47649172087499997,0.0767039119894502,Sociability
19,"('inhospitable', 'hospitable')",0.0,0.0,-0.07320060920716112,-0.030557001124999997,-0.042643608082161125,Sociability
20,"('rough', 'thoughtful')",0.0,0.0,0.24756088209718669,0.32613550737499997,-0.07857462527781328,Sociability
21,"('immoral', 'moral')",0.0,0.0,-0.7879667273657289,-0.68361526575,-0.10435146161572895,Morality
22,"('untrustworthy', 'trustworthy')",0.0,0.0,-0.07440851125319692,-0.1294784165,0.05506990524680308,Morality
23,"('insincere', 'sincere')",0.0,0.0,-0.3079419777493606,-0.27373332775000003,-0.034208649999360574,Morality
24,"('dishonest', 'honest')",0.0,0.0,-0.3002018368286445,-0.21358516025,-0.0866166765786445,Morality
25,"('egoistic', 'altruistic')",0.0,0.09308,0.14517492762148337,0.140536410625,0.004638516996483377,Morality
26,"('hardhearted', 'benevolent')",0.0,0.0,0.4789701072890025,0.397308570375,0.08166153691400252,Morality
27,"('hardhearted', 'softhearted')",0.0,0.00378,0.6269738556265984,0.63440316825,-0.007429312623401629,Morality
28,"('disloyal', 'loyal')",0.0,0.0,-0.27370007109974426,-0.21888541037499998,-0.05481466072474428,Morality
29,"('unfair', 'fair')",0.0,9e-05,0.4183372274936061,0.42686639174999996,-0.008529164256393884,Morality
30,"('intolerant', 'tolerant')",0.0,0.71618,-0.3592517406649616,-0.358211290875,-0.0010404497899616505,Morality
31,"('evil', 'good')",0.0,0.0,0.30341982109974425,0.22858045924999998,0.07483936184974427,Morality
32,"('unkind', 'kind')",0.0,0.0,-0.12868225869565217,-0.0372837415,-0.09139851719565217,Morality
33,"('wrong', 'right')",0.0,0.0,0.6604667806905371,0.6401460147499999,0.020320765940537222,Morality
34,"('mean', 'honorable')",0.0,0.0,-0.4212809158567775,-0.35434875687499995,-0.06693215898177757,Morality
35,"('corrupt', 'incorrupt')",0.0,0.0,0.725348544117647,0.7757489823749999,-0.05040043825735285,Morality
36,"('hostile', 'amicable')",0.0,0.0,0.4709778202046036,0.561043543375,-0.09006572317039635,Morality
37,"('fake', 'genuine')",0.0,0.0,-0.14884092621483375,-0.093871924,-0.05496900221483375,Morality
38,"('untruthful', 'truthful')",0.0,0.0,0.04156684130434783,0.08247135437499999,-0.040904513070652154,Morality
39,"('exploitative', 'cooperative')",0.0,0.00053,0.6652656320971868,0.6561506625000001,0.009114969597186717,Morality
40,"('stingy', 'generous')",0.0,0.0,-0.530331749488491,-0.5475532387500001,0.017221489261509015,Morality
41,"('unforgiving', 'forgiving')",0.0,0.0,-0.5393385606138108,-0.5147617595,-0.024576801113810776,Morality
42,"('unreliable', 'reliable')",0.0,0.0,0.19863775754475702,0.179077661375,0.019560096169757013,Morality
43,"('irresponsible', 'responsible')",0.0,0.0,-0.1577138223785166,-0.14512354862500002,-0.012590273753516595,Morality
44,"('prejudiced', 'unprejudiced')",0.0,0.0,-0.15685755140664961,-0.11508135425,-0.04177619715664961,Morality
45,"('incompetent', 'competent')",0.0,0.0,-0.11485081253196931,-0.089968301125,-0.024882511406969315,Ability
46,"('uncompetitive', 'competitive')",0.0,0.0,-0.2955541571611253,-0.20785960187500002,-0.0876945552861253,Ability
47,"('stupid', 'smart')",0.0,5e-05,-0.3580442639386189,-0.34435433937499993,-0.01368992456361895,Ability
48,"('unintelligent', 'intelligent')",0.0,0.0147,-0.4574826989769821,-0.45076581050000003,-0.006716888476982097,Ability
49,"('unable', 'able')",0.0,0.0,0.6912962067774937,0.618924676375,0.07237153040249367,Ability
50,"('clumsy', 'skillful')",0.0,0.0,0.25738055639386187,0.29012576837500004,-0.03274521198113817,Ability
51,"('uneducated', 'educated')",0.0,0.0,-0.3484724826086957,-0.255320272,-0.09315221060869566,Ability
52,"('irrational', 'rational')",0.0,0.0,0.18966426841432227,0.206283848375,-0.016619579960677727,Ability
53,"('uncreative', 'creative')",0.0,0.0,0.270070565601023,0.281968664375,-0.011898098773977017,Ability
54,"('incapable', 'capable')",0.0,0.0,-0.549236952173913,-0.5713191376250001,0.02208218545108709,Ability
55,"('incompetent', 'clever')",0.0,0.0,-0.3634571726342711,-0.32420670137499996,-0.039250471259271114,Ability
56,"('impractical', 'practical')",0.0,0.0,0.16122236969309464,0.143109202625,0.018113167068094654,Ability
57,"('unimaginative', 'imaginative')",0.0,0.0,-0.47556628005115087,-0.42939906575,-0.046167214301150894,Ability
58,"('undiscriminating', 'discriminating')",0.0,1e-05,-0.5127220699488492,-0.4995706005,-0.013151469448849151,Ability
59,"('foolish', 'wise')",0.0,0.0,0.20578658478260872,0.1263061705,0.07948041428260871,Ability
60,"('inefficient', 'efficient')",0.0,0.02441,0.05047622723785166,0.042155373999999995,0.008320853237851665,Ability
61,"('illogical', 'logical')",0.0,0.54196,0.38091637352941177,0.37976011550000005,0.0011562580294117164,Ability
62,"('incompetent', 'brilliant')",0.0,0.0,-0.14962264322250637,-0.21339273675,0.06377009352749363,Ability
63,"('unperceptive', 'insightful')",0.0,0.19172,-0.25823402890025576,-0.25450650275000003,-0.0037275261502557333,Ability
64,"('shy', 'confident')",0.0,0.0,-0.4778199005115089,-0.500510564,0.022690663488491136,Agency
65,"('insecure', 'secure')",0.0,0.0,-0.8865468826086957,-0.814259820125,-0.07228706248369576,Agency
66,"('inactive', 'active')",0.0,0.0,0.07745452902813299,0.08905905462499998,-0.01160452559686699,Agency
67,"('doubtful', 'determined')",0.0,0.0,0.07741804450127876,0.021517726624999997,0.05590031787627876,Agency
68,"('dependent', 'independent')",0.0,0.0,0.2600665145780051,0.22798118062499997,0.03208533395300514,Agency
69,"('lazy', 'industrious')",0.0,0.0,0.9394750826086956,0.986055151625,-0.046580069016304404,Agency
70,"('lethargic', 'energetic')",0.0,0.01257,-0.24062850652173912,-0.249803648625,0.009175142103260897,Agency
71,"('diffident', 'self-confident')",0.0,0.0,0.3587903099744245,0.295034258875,0.0637560510994245,Agency
72,"('unambitious', 'ambitious')",0.0,0.0,-0.5670692515345268,-0.63575244325,0.06868319171547321,Agency
73,"('helpless', 'self-reliant')",0.0,0.0,0.03021491982097187,0.006386099250000002,0.023828820570971868,Agency
74,"('undedicated', 'dedicated')",0.0,0.0,0.8555817332480818,0.795776637875,0.059805095373081874,Agency
75,"('meek', 'impulsive')",0.0,0.0,-0.5907025625319693,-0.516568682375,-0.07413388015696931,Agency
76,"('anxious', 'daring')",0.0,3e-05,-0.4326639106138108,-0.41460712549999995,-0.01805678511381087,Agency
77,"('unmotivated', 'motivated')",0.0,0.0,-0.5422607393861892,-0.5559504789999999,0.013689739613810703,Agency
78,"('nonresilient', 'resilient')",0.0,0.0,0.5459594974424553,0.49217421899999997,0.05378527844245534,Agency
79,"('wavering', 'unwavering')",0.0,0.0,-0.10335261521739131,-0.063458412375,-0.03989420284239131,Agency
80,"('dominated', 'dominating')",0.0,0.0,-0.36579569590792843,-0.30973142025,-0.05606427565792843,Agency
81,"('submissive', 'aggressive')",0.0,0.0,-1.7891047423273658,-1.719511350625,-0.06959339170236589,Agency
82,"('poor', 'rich')",0.0,0.0,-0.7448345020460359,-0.584495773,-0.16033872904603585,Status
83,"('powerless', 'powerful')",0.6933,0.0,-0.0023262797953964194,-0.062375628,0.060049348204603586,Status
84,"('inferior', 'superior')",0.0,0.0,-0.44505994872122767,-0.391584758125,-0.053475190596227684,Status
85,"('insignificant', 'prestigious')",0.0,0.0,0.20158226125319695,0.22190166449999998,-0.020319403246803036,Status
86,"('uninfluential', 'influential')",0.0,0.0,-0.03883612033248082,-0.017391922875000004,-0.02144419745748082,Status
87,"('unsuccessful', 'successful')",0.0,0.0,-0.3052650248081841,-0.23893807174999998,-0.06632695305818415,Status
88,"('low', 'eminent')",0.0,0.0,-0.29825810716112533,-0.14424831825,-0.15400978891112532,Status
