,Edison_male,Edison_female,tuple,International_male,International_female,average_male,average_female,female-male
86,1.4914019,1.7228143,"('self-reliant', 'helpless')",1.4598708,1.3292016,1.47563636302948,1.526007890701294,0.050371527671813965
3,1.4502425,1.6776662,"('likable', 'unlikable')",0.81729734,0.89826584,1.1337699890136719,1.287966012954712,0.15419602394104004
56,1.4305828,1.5358838,"('intelligent', 'dumb')",0.5737123,0.574834,1.0021475553512573,1.05535888671875,0.053211331367492676
109,1.3321507,1.2217326,"('conservative', 'liberal')",-0.34464288,-0.07558623,0.49375391006469727,0.5730732083320618,0.0793192982673645
108,1.3321507,1.2217326,"('conservative', 'liberal')",-0.34464288,-0.07558623,0.49375391006469727,0.5730732083320618,0.0793192982673645
13,-1.2949934,-1.3911778,"('helpful', 'unhelpful')",-2.80716,-2.5100725,-2.051076650619507,-1.9506251811981201,0.10045146942138672
89,1.2278552,1.0778003,"('daring', 'anxious')",-1.4468725,-1.3584311,-0.10950863361358643,-0.14031541347503662,-0.030806779861450195
35,1.1772367,1.3634212,"('fair', 'unfair')",0.7962006,0.9641938,0.9867186546325684,1.1638075113296509,0.17708885669708252
45,1.1508101,0.785382,"('cooperative', 'exploitative')",-1.4416611,-1.3255475,-0.14542549848556519,-0.2700827419757843,-0.12465724349021912
67,-1.1405612,-0.9061855,"('discriminating', 'undiscriminating')",-0.9257226,-0.8969815,-1.033141851425171,-0.9015834927558899,0.131558358669281
8,-1.1346815,-0.8802591,"('open', 'distant')",0.50583357,-0.00076802075,-0.31442394852638245,-0.440513551235199,-0.12608960270881653
34,-1.1294527,-0.9107967,"('loyal', 'disloyal')",-1.3244035,-1.0854723,-1.2269281148910522,-0.9981344938278198,0.22879362106323242
2,1.1027186,0.9962207,"('friendly', 'unfriendly')",-1.4845258,-1.0125425,-0.19090360403060913,-0.008160889148712158,0.18274271488189697
39,-1.0973012,-0.70581937,"('right', 'wrong')",0.21793544,0.28164324,-0.43968290090560913,-0.21208806335926056,0.22759483754634857
94,1.0829314,1.2461362,"('aggressive', 'submissive')",-0.13143872,0.30075985,0.4757463335990906,0.7734479904174805,0.2977016568183899
44,-1.0574218,-0.94787794,"('truthful', 'untruthful')",-0.91262245,-0.89397854,-0.9850221276283264,-0.9209282398223877,0.06409388780593872
33,-1.0117928,-1.0499935,"('softhearted', 'hardhearted')",-0.67043316,-0.6018776,-0.8411129713058472,-0.8259356021881104,0.015177369117736816
78,1.0076466,1.0299006,"('active', 'inactive')",2.507505,2.1973464,1.7575757503509521,1.6136234998703003,-0.14395225048065186
93,1.0024824,0.8716271,"('dominating', 'dominated')",-0.5671986,-0.32848465,0.2176419198513031,0.27157121896743774,0.053929299116134644
55,-0.99858296,-0.83820474,"('intelligent', 'unintelligent')",-1.1294755,-0.8415381,-1.0640292167663574,-0.8398714065551758,0.22415781021118164
97,-0.9560616,-0.79292053,"('superior', 'inferior')",-1.2022979,-0.99935764,-1.0791797637939453,-0.8961390852928162,0.18304067850112915
43,-0.90991586,-0.8409743,"('genuine', 'fake')",-0.114418864,-0.1124223,-0.5121673345565796,-0.47669827938079834,0.03546905517578125
104,-0.90501094,-0.58891153,"('conventional', 'unconventional')",-0.39736626,-0.4205701,-0.6511886119842529,-0.504740834236145,0.1464477777481079
7,-0.8993679,-0.5029447,"('outgoing', 'distant')",0.99279284,0.48027906,0.04671245813369751,-0.01133282482624054,-0.05804528295993805
83,0.85544866,0.7585888,"('energetic', 'lethargic')",-0.89610374,-0.7211351,-0.02032753825187683,0.018726855516433716,0.03905439376831055
80,0.8016861,0.9861294,"('independent', 'dependent')",-0.068887115,0.019133441,0.36639949679374695,0.502631425857544,0.136231929063797
28,-0.78169715,-0.8913323,"('honest', 'dishonest')",-1.0566263,-0.88033825,-0.9191617369651794,-0.8858352899551392,0.03332644701004028
30,0.7657599,0.70776,"('honest', 'dishonest')",-1.0175533,-0.7693776,-0.12589672207832336,-0.03080880641937256,0.0950879156589508
51,0.75323236,0.70563245,"('competent', 'incompetent')",-0.8389757,-0.6886757,-0.042871683835983276,0.008478373289108276,0.05135005712509155
82,-0.6739619,-0.47759163,"('industrious', 'meek')",0.40768737,0.374795,-0.13313725590705872,-0.051398321986198425,0.08173893392086029
84,-0.67320824,-0.4083778,"('self-confident', 'diffident')",-0.5107722,-0.52280045,-0.5919902324676514,-0.46558910608291626,0.1264011263847351
92,-0.6708056,-0.14364237,"('unwavering', 'wavering')",-0.2225452,-0.460274,-0.4466753900051117,-0.30195820331573486,0.14471718668937683
38,-0.63240767,-0.49721205,"('kind', 'unkind')",-1.8160008,-1.3723699,-1.2242043018341064,-0.9347909688949585,0.28941333293914795
0,0.631654,0.7208143,"('sociable', 'unsociable')",-1.2653099,-0.813823,-0.3168279528617859,-0.04650434851646423,0.27032360434532166
66,0.62460876,1.1500051,"('imaginative', 'unimaginative')",1.235498,1.3372915,0.9300533533096313,1.2436482906341553,0.3135949373245239
110,0.60860527,0.43853268,"('narrow-minded', 'open-minded')",0.9867214,0.7465326,0.7976633310317993,0.5925326347351074,-0.2051306962966919
69,-0.5993141,-0.38063574,"('wise', 'foolish')",0.10337828,-0.035898,-0.2479678988456726,-0.20826686918735504,0.039701029658317566
98,-0.59475815,-0.4092822,"('prestigious', 'insignificant')",-0.04390247,-0.36697432,-0.3193303048610687,-0.38812828063964844,-0.06879797577857971
96,-0.56641203,-0.14720571,"('powerful', 'powerless')",-0.87530464,-0.73072636,-0.7208583354949951,-0.4389660358428955,0.2818922996520996
61,-0.5151691,-0.13350427,"('rational', 'irrational')",1.2416413,1.0383806,0.36323609948158264,0.4524381756782532,0.08920207619667053
25,0.51402634,0.43384248,"('moral', 'immoral')",-1.7042415,-1.387457,-0.5951075553894043,-0.47680726647377014,0.11830028891563416
58,-0.5105208,-0.42254847,"('able', 'clumsy')",-1.60957,-1.3727579,-1.0600454807281494,-0.8976532220840454,0.162392258644104
79,0.5067265,0.5507177,"('determined', 'doubtful')",-0.31663656,-0.18557051,0.09504497051239014,0.182573601603508,0.08752863109111786
4,-0.48182294,-0.4853276,"('likable', 'unlikable')",-0.82478666,-0.8439507,-0.6533048152923584,-0.6646391153335571,-0.01133430004119873
74,-0.43905568,-0.35310715,"('insightful', 'unperceptive')",-1.8090441,-1.6322012,-1.1240499019622803,-0.9926542043685913,0.13139569759368896
59,0.42241147,0.75843006,"('skillful', 'clumsy')",-0.2745158,-0.1149542,0.07394783198833466,0.32173794507980347,0.2477901130914688
52,0.41981614,0.6124924,"('competitive', 'uncompetitive')",-0.823648,-0.44145668,-0.2019159197807312,0.08551785349845886,0.28743377327919006
22,0.41345698,0.4320877,"('welcoming', 'disagreeable')",-0.20588344,-0.2853104,0.10378676652908325,0.07338865101337433,-0.030398115515708923
37,0.3530969,0.42494953,"('good', 'evil')",2.059823,1.710595,1.2064599990844727,1.0677722692489624,-0.13868772983551025
24,0.34065416,0.13983993,"('thoughtful', 'rough')",-1.3453565,-1.2281961,-0.5023511648178101,-0.5441781282424927,-0.04182696342468262
20,-0.30855998,-0.03607452,"('popular', 'unpopular')",-0.09411006,0.030417264,-0.20133501291275024,-0.002828627824783325,0.19850638508796692
65,-0.3070354,-0.17826718,"('practical', 'impractical')",-2.3834305,-2.0585659,-1.3452329635620117,-1.1184165477752686,0.22681641578674316
64,0.2686612,0.05541849,"('clever', 'incompetent')",-0.85765785,-0.55732083,-0.2944983243942261,-0.2509511709213257,0.04354715347290039
105,-0.26034904,-0.19831002,"('conventional', 'modern')",1.1424013,1.0702004,0.44102615118026733,0.43594521284103394,-0.0050809383392333984
47,-0.2584867,-0.16235147,"('forgiving', 'unforgiving')",-0.67771614,-0.5561573,-0.4681014120578766,-0.359254390001297,0.10884702205657959
49,0.25310546,0.1510917,"('responsible', 'irresponsible')",-1.7443471,-1.6050742,-0.745620846748352,-0.7269912362098694,0.018629610538482666
57,0.2344397,0.16934243,"('able', 'unable')",-0.80721974,-0.8104011,-0.2863900065422058,-0.32052934169769287,-0.03413933515548706
85,-0.23042995,-0.28367683,"('ambitious', 'unambitious')",0.21648605,0.21595848,-0.0069719478487968445,-0.03385917842388153,-0.026887230575084686
21,0.1948142,0.026987076,"('nice', 'nasty')",1.0501921,1.0101808,0.6225031614303589,0.5185839533805847,-0.10391920804977417
60,0.18080413,0.3579614,"('educated', 'uneducated')",-1.350304,-0.994953,-0.5847499370574951,-0.31849581003189087,0.26625412702560425
91,0.1725902,0.33990216,"('resilient', 'nonresilient')",-0.559612,-0.4650722,-0.19351089000701904,-0.0625850260257721,0.13092586398124695
68,-0.1646948,-0.28811795,"('clever', 'inept')",-1.4584932,-1.5369847,-0.8115940093994141,-0.9125512838363647,-0.10095727443695068
9,-0.16124326,-0.2170791,"('sensitive', 'insensitive')",-1.1136655,-0.8509408,-0.6374543905258179,-0.5340099334716797,0.10344445705413818
36,0.16011673,0.14382166,"('tolerant', 'intolerant')",-1.4221469,-1.1436408,-0.6310150623321533,-0.49990954995155334,0.13110551238059998
88,-0.15520206,0.16945969,"('impulsive', 'meek')",0.86245847,0.6638564,0.3536282181739807,0.41665804386138916,0.06302982568740845
77,0.147692,0.3490175,"('active', 'inactive')",0.46500355,0.31371045,0.3063477873802185,0.3313639760017395,0.025016188621520996
101,0.14626521,0.1066453,"('successful', 'unsuccessful')",-1.7151933,-1.4365993,-0.7844640016555786,-0.664976954460144,0.11948704719543457
72,0.14531119,0.33211613,"('logical', 'illogical')",-0.45527747,-0.2069935,-0.15498313307762146,0.06256131082773209,0.21754444390535355
12,0.14082158,0.17441303,"('sympathetic', 'unsympathetic')",-1.2716076,-0.97232556,-0.5653930306434631,-0.3989562690258026,0.16643676161766052
18,0.12833731,0.15163912,"('social', 'asocial')",-0.7477702,-0.55296695,-0.30971643328666687,-0.20066392421722412,0.10905250906944275
73,0.121626794,-0.12877607,"('brilliant', 'incompetent')",-1.6141058,-1.5568221,-0.7462395429611206,-0.8427990674972534,-0.09655952453613281
54,0.09996657,-0.1165386,"('smart', 'stupid')",0.86132634,0.65840745,0.4806464612483978,0.27093443274497986,-0.20971202850341797
70,-0.09714535,0.17837484,"('wise', 'unwise')",1.1806103,1.0229962,0.5417324900627136,0.6006855368614197,0.058953046798706055
106,-0.09105843,-0.021457225,"('conventional', 'unconventional')",-0.23191574,-0.030936249,-0.16148708760738373,-0.026196736842393875,0.13529035076498985
81,0.076888025,0.20358574,"('industrious', 'lazy')",0.8034052,0.49967223,0.44014662504196167,0.35162898898124695,-0.08851763606071472
41,-0.0638715,0.2043879,"('incorrupt', 'corrupt')",1.1222132,0.96130174,0.5291708707809448,0.5828448534011841,0.05367398262023926
63,0.053478986,0.1233968,"('capable', 'incapable')",-1.3205578,-1.2962096,-0.6335394382476807,-0.586406409740448,0.047133028507232666
46,0.053263962,0.43623972,"('generous', 'stingy')",1.5035864,1.4246156,0.7784252166748047,0.9304276704788208,0.1520024538040161
29,0.05263096,-0.20679116,"('honest', 'immoral')",-1.0073829,-0.7803881,-0.47737595438957214,-0.4935896396636963,-0.016213685274124146
23,-0.03010577,-0.013506651,"('hospitable', 'inhospitable')",0.6887044,0.4909879,0.32929930090904236,0.23874062299728394,-0.09055867791175842
14,0.028353125,0.31232935,"('supportive', 'unsupportive')",0.025962263,0.073874116,0.027157694101333618,0.19310173392295837,0.16594403982162476
17,0.022811323,0.2393176,"('social', 'antisocial')",0.03538558,0.2455725,0.029098451137542725,0.24244505167007446,0.21334660053253174
87,-0.01680693,0.012667865,"('dedicated', 'undedicated')",-1.5840076,-1.4616315,-0.8004072904586792,-0.7244818210601807,0.07592546939849854
