,First_male,First_female,tuple,Republic_male,Republic_female,Bank_male,Bank_female,average_male,average_female,female-male
1,-1.230298,-1.1996424,"('friendly', 'unfriendly')",-1.7472669,-1.4408557,-2.669364,-2.499082,-1.8823095957438152,-1.713193416595459,0.1691161791483562
4,-1.230056,-1.2996467,"('likable', 'unlikable')",-0.85437894,-0.9681667,-1.2206585,-1.3519752,-1.10169784228007,-1.2065962155659993,-0.10489837328592921
60,-1.2234647,-1.05905,"('educated', 'uneducated')",-1.3491801,-0.95830053,-0.7729676,-0.6470682,-1.115204095840454,-0.888139565785726,0.22706453005472815
101,-1.2227174,-1.4702339,"('successful', 'unsuccessful')",-0.77065593,-0.48606074,-1.3645941,-1.1478422,-1.1193224589029949,-1.034712314605713,0.08461014429728198
107,-1.1907703,-1.1264899,"('conventional', 'modern')",0.51666844,0.53598654,0.27283463,0.13954502,-0.1337557335694631,-0.15031943718592325,-0.016563703616460146
71,-1.184802,-1.6101937,"('efficient', 'inefficient')",-0.43981987,-0.26409647,0.035087705,-0.16519606,-0.5298447211583456,-0.6798288027445475,-0.1499840815862019
99,1.1776506,1.3237538,"('prestigious', 'insignificant')",-1.0695827,-1.435146,-1.3817596,-1.2785866,-0.4245639244715373,-0.4633262554804484,-0.03876233100891113
36,-1.1660068,-1.3816144,"('tolerant', 'intolerant')",-1.5235286,-1.7066,-0.8582554,-1.1389389,-1.1825969219207764,-1.4090511004130046,-0.22645417849222826
55,-1.1500993,-0.9351387,"('intelligent', 'unintelligent')",-1.1398073,-0.84644496,-0.7882632,-0.7423042,-1.0260566075642903,-0.8412959575653076,0.18476064999898267
11,-1.1327885,-1.2284952,"('caring', 'unaffectionate')",-1.2906559,-1.1591649,-2.3199444,-2.1738923,-1.581129550933838,-1.520517349243164,0.06061220169067383
66,1.1099576,1.2886512,"('imaginative', 'unimaginative')",0.038780272,0.24113923,2.071839,2.1528926,1.0735256671905518,1.2275609970092773,0.15403532981872559
47,-1.1059897,-0.9457637,"('forgiving', 'unforgiving')",-0.52354145,-0.39261535,-1.852688,-1.72774,-1.1607397397359211,-1.0220397313435872,0.13870000839233398
74,-1.0947254,-1.2233868,"('insightful', 'unperceptive')",-1.8443832,-1.5911573,-1.7838279,-1.7883239,-1.5743122100830078,-1.5342893600463867,0.040022850036621094
5,-1.090061,-1.0560141,"('pleasant', 'repellent')",-0.24367666,-0.19688173,-0.032917798,-0.06546727,-0.4555517832438151,-0.4394543568293254,0.016097426414489746
92,1.0757124,1.0475023,"('unwavering', 'wavering')",-0.3016628,-0.31471717,-0.13866007,-0.1712456,0.21179652214050293,0.18717984358469644,-0.024616678555806487
73,-1.0732969,-1.5527686,"('brilliant', 'incompetent')",-0.8355528,-0.93917674,-0.94216126,-1.2347225,-0.9503370126088461,-1.2422226270039876,-0.2918856143951415
61,1.060027,1.244487,"('rational', 'irrational')",1.0211595,1.0259812,0.34259707,0.45346916,0.8079278469085693,0.9079791704813639,0.10005132357279456
88,1.0299209,1.03615,"('impulsive', 'meek')",1.4171243,1.1434823,1.2176456,1.0282046,1.2215636571248372,1.069278875986735,-0.15228478113810207
24,-1.0283196,-1.0138727,"('thoughtful', 'rough')",-0.6509119,-0.5495883,-0.32755798,-0.2656538,-0.6689298152923584,-0.6097049713134766,0.059224843978881836
3,1.0239002,1.0647165,"('likable', 'unlikable')",1.0073453,1.0753062,0.99540734,0.9754459,1.0088842709859211,1.038489580154419,0.029605309168497795
16,-1.0015965,-0.8695284,"('social', 'antisocial')",-0.32778764,-0.18624681,-0.30811954,-0.14426723,-0.5458345413208008,-0.40001412232716876,0.14582041899363202
2,-0.9889002,-1.2447867,"('friendly', 'unfriendly')",-1.1835337,-0.8270915,-0.541995,-0.36424327,-0.9048096338907877,-0.8120404879252116,0.09276914596557617
63,-0.9882023,-1.2105409,"('capable', 'incapable')",-1.0970752,-1.1070359,-1.8917965,-1.9390268,-1.3256913820902507,-1.4188679059346516,-0.0931765238444009
14,0.97207284,0.87783027,"('supportive', 'unsupportive')",-0.08787668,0.0418725,0.2447238,0.20284958,0.3763066530227661,0.37418413162231445,-0.00212252140045166
42,0.91212404,1.1791652,"('amicable', 'hostile')",0.6827559,0.7358353,-0.025236785,0.20992005,0.5232143402099609,0.7083068688710531,0.18509252866109216
10,-0.88422465,-0.7683364,"('affectionate', 'unaffectionate')",-1.1760216,-1.2022814,-1.9408758,-1.7969762,-1.333707332611084,-1.2558646202087402,0.07784271240234375
93,0.84892035,0.7064172,"('dominating', 'dominated')",0.42358112,0.64869833,0.26661545,0.431305,0.5130389531453451,0.5954735279083252,0.0824345747629801
23,0.8429227,0.80535156,"('hospitable', 'inhospitable')",0.14375553,-0.06838709,-0.34101146,-0.4900394,0.21522225936253866,0.08230835199356079,-0.13291390736897787
59,0.83066046,0.79150975,"('skillful', 'clumsy')",-0.48459098,-0.3540495,0.124093235,0.50772077,0.15672090649604797,0.3150603373845418,0.15833943088849384
72,-0.78675747,-0.75870144,"('logical', 'illogical')",0.15633869,0.39561096,-0.78347623,-0.564985,-0.47129833698272705,-0.30935847759246826,0.1619398593902588
103,-0.77567464,-0.4764857,"('traditional', 'modern')",1.2037275,1.2367371,1.4957626,1.5299618,0.6412718296051025,0.763404369354248,0.12213253974914551
96,0.749217,0.49149635,"('powerful', 'powerless')",-0.72584474,-0.6478095,-0.7260391,-0.5410193,-0.23422229290008545,-0.232444167137146,0.0017781257629394531
39,0.7488787,0.7741513,"('right', 'wrong')",-0.66339517,-0.5892732,-0.3139634,-0.045426533,-0.07615995407104492,0.04648385941982269,0.12264381349086761
104,-0.7217752,-0.39551806,"('conventional', 'unconventional')",0.15600008,0.56162906,-1.0964208,-0.7692596,-0.5540653069814047,-0.20104952653249106,0.3530157804489136
77,0.6989857,0.801697,"('active', 'inactive')",1.2719018,1.255899,0.07575631,0.2875064,0.6822145779927572,0.7817007700602213,0.09948619206746412
46,0.6684883,1.0740817,"('generous', 'stingy')",1.9513884,1.9591393,1.8555348,1.9435979,1.491803805033366,1.6589396794637044,0.1671358744303384
79,0.6563479,0.7044328,"('determined', 'doubtful')",0.23275803,0.38408753,0.2932219,0.35794103,0.39410924911499023,0.4821537733078003,0.08804452419281006
68,-0.6474841,-0.75533754,"('clever', 'inept')",-1.1664777,-1.3199005,-1.0661206,-1.2047254,-0.9600274562835693,-1.093321164449056,-0.13329370816548658
94,-0.62755084,-0.78863174,"('aggressive', 'submissive')",-0.5833739,-0.33044922,0.5768788,0.37519017,-0.21134865283966064,-0.2479636271794637,-0.03661497433980307
90,0.61198074,0.41633436,"('motivated', 'unmotivated')",0.9592678,0.97857046,0.82544637,0.70523524,0.7988982995351156,0.70004669825236,-0.09885160128275561
110,0.57794255,0.5238824,"('narrow-minded', 'open-minded')",-0.18442065,-0.5247757,0.28884754,0.2161541,0.22745649019877115,0.07175360123316447,-0.1557028889656067
31,-0.569687,-0.40660524,"('altruistic', 'egoistic')",-0.41918707,-0.34432447,-0.85860926,-0.75512,-0.6158277988433838,-0.502016544342041,0.11381125450134277
109,-0.51158834,-0.41955966,"('conservative', 'liberal')",0.50420856,0.59797883,1.2485335,1.1277109,0.41371790568033856,0.43537672360738117,0.021658817927042606
108,-0.51158834,-0.41955966,"('conservative', 'liberal')",0.50420856,0.59797883,1.2485335,1.1277109,0.41371790568033856,0.43537672360738117,0.021658817927042606
22,-0.5109452,-0.38959414,"('welcoming', 'disagreeable')",0.13025719,0.07394901,0.6239582,0.5495408,0.08109005292256673,0.07796522974967957,-0.0031248231728871617
15,-0.49268106,-0.41559547,"('polite', 'impolite')",-0.5221338,-0.33195347,-0.17434293,-0.07615057,-0.39638590812683105,-0.2745664914449056,0.12181941668192547
26,-0.48954076,-0.55362606,"('trustworthy', 'untrustworthy')",-0.5427695,-0.26238596,0.43039793,0.57674503,-0.2006374398867289,-0.07975566387176514,0.12088177601496378
89,-0.45033264,-0.5325098,"('daring', 'anxious')",0.06302139,0.15047291,0.2142384,0.23418894,-0.057690948247909546,-0.0492826501528422,0.008408298095067344
30,-0.4441864,-0.77551794,"('honest', 'dishonest')",0.34791398,0.49374992,-1.0619564,-1.2808414,-0.38607629140218097,-0.5208698113759359,-0.13479351997375494
8,0.42924428,0.2628559,"('open', 'distant')",1.5899777,1.3025578,0.6325042,0.39335752,0.883908748626709,0.6529237429300944,-0.23098500569661462
85,-0.4149963,-0.3188531,"('ambitious', 'unambitious')",-0.12815359,-0.14732102,-0.16752934,-0.12484914,-0.2368930776913961,-0.19700775543848673,0.03988532225290936
97,-0.38509893,-0.39830434,"('superior', 'inferior')",-0.7538333,-0.6950122,-0.7407543,-0.56127393,-0.6265621980031332,-0.5515301624933878,0.07503203550974535
57,-0.3575996,-0.6919911,"('able', 'unable')",-0.22153153,-0.06418216,-0.31991866,-0.42304537,-0.2996832529703776,-0.3930728832880656,-0.09338963031768799
76,-0.34264904,-0.3080148,"('secure', 'insecure')",-0.9236913,-0.65622616,0.22006476,0.16562438,-0.3487584988276164,-0.2662055293718974,0.082552969455719
84,0.3353046,0.2741341,"('self-confident', 'diffident')",-0.5332,-0.35170966,-1.1634939,-1.2052357,-0.45379642645517987,-0.4276037613550822,0.026192665100097656
44,0.32833165,0.036056817,"('truthful', 'untruthful')",-1.9127471,-1.9489787,-1.5047665,-1.611411,-1.029727300008138,-1.174777666727702,-0.14505036671956395
54,0.31451505,0.15423197,"('smart', 'stupid')",1.5258243,1.5015509,-0.025140524,-0.16766366,0.6050662994384766,0.4960397481918335,-0.10902655124664307
91,0.31161833,0.33214483,"('resilient', 'nonresilient')",0.50909954,0.6901002,-0.61547697,-0.56252646,0.06841363509496053,0.1532395283381144,0.08482589324315389
80,-0.30108008,-0.19834238,"('independent', 'dependent')",0.19362807,0.25398237,1.6989226,1.5847905,0.5304901997248331,0.5468101501464844,0.01631995042165124
56,0.2850421,0.23648182,"('intelligent', 'dumb')",0.36081743,0.4895999,1.3250711,1.3251783,0.6569768587748209,0.6837533315022787,0.026776472727457756
35,0.24962111,0.48783818,"('fair', 'unfair')",0.8565435,1.0572006,0.5910069,0.72550917,0.5657238165537516,0.7568492889404297,0.1911254723866781
18,-0.2355633,-0.3740515,"('social', 'asocial')",-1.0746757,-1.147395,-0.6139584,-0.6335666,-0.6413991451263428,-0.7183376948038737,-0.07693854967753089
45,-0.16773283,-0.64598495,"('cooperative', 'exploitative')",-0.87490785,-1.1041093,-0.31059277,-0.4434331,-0.45107781887054443,-0.7311757405598959,-0.28009792168935144
19,-0.13405094,-0.19102925,"('funny', 'boring')",-1.0749648,-1.1365709,-1.1434157,-1.1230285,-0.7841437657674154,-0.8168762524922689,-0.032732486724853516
102,-0.09606193,-0.10996649,"('eminent', 'low')",-2.7232351,-2.466168,-1.5067894,-1.2522603,-1.4420288403828938,-1.2761316299438477,0.16589721043904615
62,-0.091681,-0.17078471,"('creative', 'uncreative')",-0.67677784,-0.43446055,-0.4642677,-0.5730432,-0.41090885798136395,-0.39276281992594403,0.018146038055419922
20,-0.08379787,0.057433605,"('popular', 'unpopular')",-0.81975377,-0.72754854,-1.0855434,-1.036562,-0.6630316575368246,-0.5688923199971517,0.09413933753967285
