,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
104,-2.1817045,-1.8979821,"('conventional', 'unconventional')",-2.1519296,-2.1114783,-0.620734,-0.5084797,-0.86320865,-0.94207835,-1.4543943405151367,-1.365004539489746,0.08938980102539062
50,2.150892,2.0934262,"('unprejudiced', 'prejudiced')",0.0012692511,-0.117325544,2.1868188,2.2143292,2.0704317,1.9337612,1.6023529767990112,1.5310477018356323,-0.0713052749633789
28,-2.1310773,-2.0700598,"('honest', 'dishonest')",0.339976,0.4685064,-1.551497,-1.4535646,-1.4470509,-1.3940513,-1.1974122524261475,-1.1122922897338867,0.08511996269226074
10,-2.0753212,-1.8704282,"('affectionate', 'unaffectionate')",-1.655173,-1.7034423,-0.21670184,-0.17171527,-0.9928772,-0.9733261,-1.235018253326416,-1.1797280311584473,0.05529022216796875
109,2.0562088,1.965321,"('conservative', 'liberal')",2.6074643,2.6190374,0.24487284,0.32331946,0.9739914,1.1441712,1.4706344604492188,1.5129622220993042,0.04232776165008545
108,2.0562088,1.965321,"('conservative', 'liberal')",2.6074643,2.6190374,0.24487284,0.32331946,0.9739914,1.1441712,1.4706344604492188,1.5129622220993042,0.04232776165008545
34,-2.0274725,-1.7538065,"('loyal', 'disloyal')",0.83795834,1.0332806,-1.2905542,-1.1016616,-1.4610924,-1.0968189,-0.9852901697158813,-0.7297515869140625,0.25553858280181885
68,-1.9880383,-2.1641817,"('clever', 'inept')",-0.5556962,-0.39009678,-0.6262408,-0.85941315,-0.108133614,-0.6830248,-0.8195272088050842,-1.0241791009902954,-0.20465189218521118
90,1.9787614,1.8338985,"('motivated', 'unmotivated')",2.417826,2.0410686,0.5110009,0.47775382,1.6085019,1.0431734,1.629022479057312,1.3489735126495361,-0.2800489664077759
8,-1.9733504,-1.8592749,"('open', 'distant')",-2.1517277,-2.5005102,0.60052794,0.34504873,-0.2796909,-0.7363653,-0.9510602951049805,-1.1877753734588623,-0.23671507835388184
105,-1.8629868,-1.6418856,"('conventional', 'modern')",-0.9456508,-0.9712209,-0.64386576,-0.51640195,-1.1691519,-1.3631048,-1.1554138660430908,-1.1231533288955688,0.03226053714752197
33,-1.8562901,-1.552614,"('softhearted', 'hardhearted')",-0.879586,-1.0169537,-1.2179447,-1.1615895,-1.4020965,-1.3966267,-1.3389792442321777,-1.2819459438323975,0.05703330039978027
48,1.841975,1.7039698,"('reliable', 'unreliable')",0.94552547,1.0180552,2.8818831,2.660874,3.16924,2.8619585,2.20965576171875,2.0612144470214844,-0.14844131469726562
72,-1.7814702,-1.6858666,"('logical', 'illogical')",0.010130703,0.17317054,-1.1190314,-0.995624,-0.70489573,-0.49297965,-0.8988166451454163,-0.7503249645233154,0.14849168062210083
32,-1.6857154,-1.552908,"('benevolent', 'hardhearted')",-1.7714142,-1.4532907,-1.3800055,-1.1813879,-1.50141,-1.2020481,-1.5846362113952637,-1.3474087715148926,0.2372274398803711
63,-1.6832759,-1.5998331,"('capable', 'incapable')",-0.3666017,-0.64681476,-1.2111347,-1.1462419,-1.5391624,-1.5432355,-1.2000436782836914,-1.234031319618225,-0.03398764133453369
107,1.6758381,1.9021288,"('conventional', 'modern')",3.1378307,3.2002664,0.8527969,0.9750705,0.5688279,0.8819592,1.5588234663009644,1.739856243133545,0.18103277683258057
94,1.5188749,1.3762015,"('aggressive', 'submissive')",3.4399579,3.8521724,0.718829,0.68567276,0.77022994,0.97367835,1.6119729280471802,1.7219312191009521,0.10995829105377197
58,-1.5135031,-1.4104525,"('able', 'clumsy')",0.9453843,1.1675482,-1.8991308,-1.7031244,-1.6858051,-1.4452679,-1.0382636785507202,-0.8478241562843323,0.19043952226638794
98,-1.5081426,-1.4999514,"('prestigious', 'insignificant')",-1.5901979,-1.8344285,-0.79852724,-0.9195298,-0.82237536,-0.9792261,-1.1798107624053955,-1.3082839250564575,-0.128473162651062
42,-1.4284477,-1.1385107,"('amicable', 'hostile')",-2.0167093,-2.1144774,0.31362426,0.4431113,0.14149004,0.18209028,-0.7475106716156006,-0.6569466590881348,0.09056401252746582
103,1.3223299,1.3511784,"('traditional', 'modern')",1.1600301,1.17262,0.54286605,0.60623926,0.7143144,0.45518368,0.9348850846290588,0.8963053822517395,-0.038579702377319336
5,1.313204,1.2119702,"('pleasant', 'repellent')",2.4287813,2.302915,-0.71238893,-0.63735604,-0.15453148,-0.009829223,0.7187662124633789,0.7169250249862671,-0.0018411874771118164
24,-1.3056278,-1.2409475,"('thoughtful', 'rough')",0.12290993,0.2273373,-1.4925218,-1.1946259,-0.5243951,-0.46464586,-0.7999086380004883,-0.6682204604148865,0.1316881775856018
15,1.3029567,1.4096915,"('polite', 'impolite')",2.9147005,3.1207373,1.210203,1.3912718,1.1044207,1.3836783,1.6330702304840088,1.8263447284698486,0.19327449798583984
29,-1.2945044,-1.2055545,"('honest', 'immoral')",0.8813347,0.6915555,-1.5445176,-1.4441774,-0.8395347,-0.97739387,-0.699305534362793,-0.733892560005188,-0.03458702564239502
9,-1.2536135,-1.3644807,"('sensitive', 'insensitive')",1.501667,1.50576,-0.48028773,-0.4960956,-0.17328447,-0.47724673,-0.10137966275215149,-0.20801576972007751,-0.10663610696792603
16,1.2342232,0.99730474,"('social', 'antisocial')",1.9685104,2.3838542,0.5543021,0.54720175,0.3762023,0.5585479,1.0333094596862793,1.1217271089553833,0.088417649269104
84,-1.1945738,-1.1292737,"('self-confident', 'diffident')",-1.538315,-1.8422319,0.060128868,0.018382862,-0.23409595,-0.23753317,-0.7267139554023743,-0.7976639866828918,-0.07095003128051758
79,1.1822565,1.0375137,"('determined', 'doubtful')",1.0195272,0.96988374,0.29388967,0.37061524,0.2981455,0.5056771,0.698454737663269,0.7209224700927734,0.022467732429504395
31,-1.166938,-0.9686552,"('altruistic', 'egoistic')",-1.7265495,-2.1211782,-0.93047774,-0.76679194,-0.6065016,-0.5490996,-1.107616662979126,-1.101431131362915,0.0061855316162109375
92,-1.1038039,-0.99944896,"('unwavering', 'wavering')",-0.9894922,-1.1852345,-0.35777384,-0.49932325,-0.13577169,-0.48559,-0.6467103958129883,-0.7923991680145264,-0.14568877220153809
39,-1.0580161,-0.97560906,"('right', 'wrong')",-0.8402776,-1.1437126,0.47954395,0.5493243,-0.5814413,-0.5039663,-0.5000478029251099,-0.5184909701347351,-0.018443167209625244
44,-1.053278,-1.056337,"('truthful', 'untruthful')",0.59248066,0.5022506,-0.3925819,-0.30680344,-0.7053901,-0.7327064,-0.3896923363208771,-0.3983990550041199,-0.008706718683242798
100,-1.050096,-0.95722777,"('influential', 'uninfluential')",1.2149246,1.4159869,-0.6577871,-0.44265532,0.052683234,0.16256171,-0.11006882786750793,0.04466637969017029,0.15473520755767822
76,1.0393002,0.8212323,"('secure', 'insecure')",2.241375,2.6802573,0.83827037,0.84754825,0.51748985,0.6342767,1.1591088771820068,1.2458287477493286,0.08671987056732178
2,1.0061295,0.90659744,"('friendly', 'unfriendly')",3.2658906,3.5592556,-0.308474,-0.26902443,-0.35237134,-0.08654475,0.9027937650680542,1.0275709629058838,0.12477719783782959
22,0.9452867,0.98559713,"('welcoming', 'disagreeable')",0.27532518,-0.17207721,1.4761021,1.4044716,0.68408823,0.5803343,0.8452005386352539,0.699581503868103,-0.14561903476715088
71,0.9357945,0.6507231,"('efficient', 'inefficient')",2.9105115,2.9526424,-0.70843303,-0.62070835,0.77104187,0.5426831,0.9772286415100098,0.8813350200653076,-0.09589362144470215
25,0.90226394,0.6169051,"('moral', 'immoral')",2.115472,1.9166849,-0.35382932,-0.41679206,0.07528889,0.053848907,0.6847988367080688,0.5426616668701172,-0.14213716983795166
110,0.8662976,0.7904005,"('narrow-minded', 'open-minded')",-0.4889296,-0.40553975,0.5399492,0.36804873,-0.44505545,-0.32140687,0.11806542426347733,0.10787565261125565,-0.01018977165222168
77,-0.86540085,-0.81262195,"('active', 'inactive')",-1.1727501,-1.3357974,0.7603774,0.78135514,0.12736684,0.1752713,-0.2876017093658447,-0.2979482412338257,-0.010346531867980957
47,-0.8653862,-0.8784746,"('forgiving', 'unforgiving')",0.302707,0.3917898,-0.41558483,-0.35652748,-0.82122976,-0.6898725,-0.4498734474182129,-0.383271187543869,0.06660225987434387
12,-0.80891216,-0.86200583,"('sympathetic', 'unsympathetic')",2.9855442,3.1961393,-0.5738509,-0.48446804,-0.3935389,-0.41327703,0.3023105263710022,0.3590971529483795,0.05678662657737732
49,-0.7759259,-0.9529418,"('responsible', 'irresponsible')",2.0699835,2.1392734,-0.63123447,-0.66606617,-0.48114413,-0.56450534,0.04541975259780884,-0.011059969663619995,-0.05647972226142883
97,-0.76709044,-0.85311574,"('superior', 'inferior')",0.17254733,0.25681612,-0.8685728,-0.82522434,-0.77555466,-0.6088186,-0.5596676468849182,-0.5075856447219849,0.05208200216293335
7,-0.7319269,-0.7193271,"('outgoing', 'distant')",-1.7293622,-1.9672502,0.7761355,0.5116445,0.38042766,-0.25608027,-0.3261815309524536,-0.6077532768249512,-0.28157174587249756
52,0.7264898,0.7422456,"('competitive', 'uncompetitive')",2.7706728,2.8973398,0.38248724,0.41615582,1.1134022,1.2908449,1.2482630014419556,1.336646556854248,0.08838355541229248
85,-0.7123579,-0.89320076,"('ambitious', 'unambitious')",1.0608146,1.1057515,0.30843267,0.3568042,-0.028325468,-0.093636096,0.15714100003242493,0.11892971396446228,-0.038211286067962646
19,-0.7075454,-0.7262153,"('funny', 'boring')",-1.026643,-0.85109454,0.2134397,0.17407435,-0.23096144,-0.10849309,-0.4379275441169739,-0.3779321312904358,0.059995412826538086
80,0.7032585,0.70433223,"('independent', 'dependent')",0.7694305,0.59613985,0.4544888,0.5477525,0.4665889,0.41219637,0.5984417200088501,0.5651051998138428,-0.033336520195007324
13,-0.66793954,-0.687941,"('helpful', 'unhelpful')",1.8274891,1.9558383,-2.6456947,-2.6768034,-2.0741463,-1.9227133,-0.8900728225708008,-0.8329048156738281,0.057168006896972656
51,-0.6450089,-0.69027436,"('competent', 'incompetent')",1.7375896,2.0148487,0.58854914,0.5889384,0.90505624,0.74418926,0.646546483039856,0.6644254922866821,0.017879009246826172
43,-0.6409608,-0.5590284,"('genuine', 'fake')",0.575685,0.41509247,-0.025788724,0.03263986,-0.13382867,-0.26813,-0.056223295629024506,-0.09485651552677155,-0.03863321989774704
88,0.6304835,0.60149705,"('impulsive', 'meek')",-1.0552024,-0.88595414,0.5932521,0.52301854,1.0254798,0.99979603,0.2985032796859741,0.3095893859863281,0.011086106300354004
87,-0.60794795,-0.54337883,"('dedicated', 'undedicated')",0.111213654,0.17789268,-0.735895,-0.55872035,-0.67758155,-0.5697291,-0.47755271196365356,-0.37348389625549316,0.1040688157081604
83,-0.5681696,-0.52399707,"('energetic', 'lethargic')",2.4509516,2.784273,-0.19563791,-0.2720304,0.4206838,0.45711994,0.5269569754600525,0.6113413572311401,0.08438438177108765
35,-0.5326293,-0.4106179,"('fair', 'unfair')",-1.1223243,-1.0189154,0.856666,0.95102876,0.30642724,0.4801979,-0.12296511232852936,0.00042335689067840576,0.12338846921920776
67,-0.52302814,-0.5696462,"('discriminating', 'undiscriminating')",-0.24362653,0.06697508,-0.6435183,-0.44698924,-0.1571461,-0.12794308,-0.3918297588825226,-0.26940086483955383,0.12242889404296875
21,0.508208,0.4578395,"('nice', 'nasty')",-0.44243595,-0.46826297,0.17558306,0.08738363,1.0220215,1.0897925,0.3158441483974457,0.29168814420700073,-0.024156004190444946
74,-0.50559247,-0.64915085,"('insightful', 'unperceptive')",1.6420361,1.5546576,-0.87907934,-1.0284927,0.33665007,0.112776324,0.14850358664989471,-0.0025524087250232697,-0.15105599537491798
89,0.49658585,0.38939005,"('daring', 'anxious')",1.4082386,1.4828763,-0.24680209,-0.25916708,0.1989139,0.29291052,0.4642340838909149,0.4765024185180664,0.01226833462715149
30,-0.47927436,-0.575058,"('honest', 'dishonest')",0.63629675,0.7183465,-0.40042067,-0.40150172,0.058194548,0.1611962,-0.04630093276500702,-0.02425425499677658,0.022046677768230438
81,0.45994776,0.40486458,"('industrious', 'lazy')",-2.487802,-2.990092,1.177786,1.0300014,1.2161646,0.9605578,0.09152409434318542,-0.14866706728935242,-0.24019116163253784
91,-0.4580112,-0.38350523,"('resilient', 'nonresilient')",0.10672507,-0.2678145,0.16637044,0.10501,0.8524773,0.618477,0.16689039766788483,0.01804181933403015,-0.14884857833385468
38,-0.45565042,-0.28720194,"('kind', 'unkind')",0.8104783,0.65830904,-2.0396976,-1.7484714,-1.7790483,-1.3511465,-0.8659795522689819,-0.6821277141571045,0.18385183811187744
41,-0.45405072,-0.28761798,"('incorrupt', 'corrupt')",-3.255573,-3.2981992,0.44234085,0.5492189,0.430507,0.41827613,-0.709194004535675,-0.6545805335044861,0.054613471031188965
69,-0.4428569,-0.2745589,"('wise', 'foolish')",-1.081423,-1.0951365,0.12908188,-0.020111531,-0.67034453,-0.887127,-0.5163856744766235,-0.5692334771156311,-0.05284780263900757
57,-0.43415433,-0.5426001,"('able', 'unable')",0.31521222,0.21206816,-0.48905984,-0.4069753,-0.07108092,-0.24628007,-0.1697707176208496,-0.24594682455062866,-0.07617610692977905
20,-0.43300122,-0.2329792,"('popular', 'unpopular')",-1.0360646,-1.4406512,-0.43265462,-0.544796,-0.21441647,-0.067153394,-0.5290342569351196,-0.5713949203491211,-0.042360663414001465
64,-0.4086501,-0.59593296,"('clever', 'incompetent')",2.3147295,2.525492,-0.21611145,-0.17537993,-0.06739417,-0.039547265,0.40564343333244324,0.4286579489707947,0.02301451563835144
55,-0.38327298,-0.32957304,"('intelligent', 'unintelligent')",1.3616344,1.3591412,-1.2016937,-1.0485995,0.00784868,-0.21725017,-0.053870901465415955,-0.05907036364078522,-0.005199462175369263
26,0.37192208,0.2821071,"('trustworthy', 'untrustworthy')",0.8927624,1.2936394,1.0786788,1.1523049,1.0948598,1.1926491,0.8595557808876038,0.9801751375198364,0.12061935663223267
102,-0.35484263,-0.42048055,"('eminent', 'low')",0.5884268,0.4804975,-0.9088626,-0.8886302,-0.47637042,-0.35145068,-0.2879122197628021,-0.29501599073410034,-0.007103770971298218
36,-0.3321051,-0.49802205,"('tolerant', 'intolerant')",1.874768,2.1172228,-1.2572566,-1.1976933,-0.4225944,-0.46506488,-0.03429704159498215,-0.010889381170272827,0.02340766042470932
59,0.33075747,0.50878114,"('skillful', 'clumsy')",0.012953475,-0.2469987,0.36367232,0.41915435,0.09516838,0.13729626,0.20063790678977966,0.20455826818943024,0.003920361399650574
56,-0.31393942,-0.3871824,"('intelligent', 'dumb')",0.061392337,0.094415955,1.8939482,1.6449747,1.1832035,1.248202,0.7061511278152466,0.6501025557518005,-0.056048572063446045
4,0.30596808,0.18395887,"('likable', 'unlikable')",0.13157572,-0.10298428,-0.3510114,-0.3623963,-0.47209173,-0.3947039,-0.09638983011245728,-0.16903141140937805,-0.07264158129692078
0,0.2916004,0.3509513,"('sociable', 'unsociable')",1.7487113,1.8588045,0.068446994,0.23471743,0.20546514,0.45278662,0.5785560011863708,0.7243149876594543,0.1457589864730835
65,-0.2723077,-0.5252624,"('practical', 'impractical')",1.6956569,1.9467331,-0.7121357,-0.70735514,-0.45415926,-0.5255508,0.06426355242729187,0.0471411794424057,-0.01712237298488617
37,0.26116687,0.37493193,"('good', 'evil')",-1.3923951,-1.6008325,1.6858269,1.5811448,1.6630695,1.2081,0.5544170141220093,0.39083606004714966,-0.16358095407485962
23,-0.24870026,-0.13532245,"('hospitable', 'inhospitable')",-0.36641914,-0.7574236,0.045602858,-0.072576344,0.112324476,-0.29610014,-0.114298015832901,-0.3153556287288666,-0.20105761289596558
93,0.24638426,0.039530203,"('dominating', 'dominated')",1.4832343,1.8337154,1.0385966,1.0270972,0.57005376,0.92895865,0.8345672488212585,0.9573253989219666,0.12275815010070801
82,0.23044664,0.18185496,"('industrious', 'meek')",-2.5771754,-2.9452577,0.5020849,0.4451415,0.5036836,0.35484797,-0.33524006605148315,-0.49085330963134766,-0.1556132435798645
14,0.207876,0.14243367,"('supportive', 'unsupportive')",1.9048742,1.685849,1.4657954,1.3132231,1.467609,1.047945,1.2615386247634888,1.0473626852035522,-0.21417593955993652
18,0.2019867,0.1984644,"('social', 'asocial')",1.6263053,1.88576,0.6331429,0.62525755,-0.3456481,-0.055454686,0.5289466977119446,0.6635067462921143,0.13456004858016968
46,0.17844766,0.43864343,"('generous', 'stingy')",0.26395357,0.23439687,2.2414412,2.3022788,2.0386786,1.7997727,1.1806302070617676,1.1937729120254517,0.013142704963684082
60,-0.17700481,-0.11033052,"('educated', 'uneducated')",1.2958872,1.3641514,-0.63778424,-0.54161096,-0.3562576,-0.062898576,0.031210146844387054,0.162327840924263,0.13111769407987595
17,-0.16907662,-0.11223954,"('social', 'antisocial')",-0.25765502,-0.04055661,0.18423264,0.27764946,0.0036062598,0.2505982,-0.05972318723797798,0.0938628762960434,0.15358606353402138
96,-0.1670143,-0.36089993,"('powerful', 'powerless')",-0.116344124,0.025556445,-0.10113749,0.006606996,0.56333834,0.8235209,0.04471060633659363,0.12369610369205475,0.07898549735546112
45,-0.15952796,-0.3656634,"('cooperative', 'exploitative')",0.22047114,0.25279617,-1.0656619,-1.0753219,-0.8046666,-1.0384748,-0.4523463249206543,-0.5566660165786743,-0.10431969165802002
66,0.15862703,0.090560555,"('imaginative', 'unimaginative')",2.0906475,2.5968513,2.4963121,2.4620016,2.7121282,2.4936562,1.8644286394119263,1.9107673168182373,0.046338677406311035
106,-0.15276778,-0.044533826,"('conventional', 'unconventional')",-0.1032638,-0.19429535,-0.12009463,0.048060127,-0.036371797,0.04663293,-0.10312449932098389,-0.036034028977155685,0.0670904703438282
61,-0.14026326,0.044311017,"('rational', 'irrational')",-1.2905445,-1.3072985,1.1500916,1.084322,-0.11614877,-0.0048944056,-0.09921623766422272,-0.04588998109102249,0.053326256573200226
78,0.10617173,-0.033302903,"('active', 'inactive')",0.30294484,-0.2639012,1.9014573,1.6172376,1.8898343,1.1030397,1.0501019954681396,0.6057683229446411,-0.44433367252349854
73,0.094976515,-0.16575283,"('brilliant', 'incompetent')",2.3586977,2.353274,-1.2511837,-1.3133317,-0.081192225,-0.4750147,0.2803245186805725,0.0997937023639679,-0.18053081631660461
70,-0.06895617,0.06818883,"('wise', 'unwise')",0.3294866,0.29215103,-0.017931432,0.079595596,1.2063642,0.9010212,0.3622407913208008,0.3352391719818115,-0.027001619338989258
101,0.057005793,-0.10904302,"('successful', 'unsuccessful')",-0.6888527,-0.6402617,-0.73952127,-0.8850286,-0.75204945,-0.58481693,-0.5308544039726257,-0.5547875761985779,-0.02393317222595215
54,-0.050056934,-0.30520815,"('smart', 'stupid')",0.57483107,0.40057915,0.24333084,0.120717674,0.6535804,0.08247468,0.35542136430740356,0.07464084029197693,-0.28078052401542664
