,newmont_male,newmont_female,tuple,average_male,average_female,female-male
29,-0.390978,-0.5530951,"('honest', 'immoral')",-0.39097800850868225,-0.5530951023101807,-0.1621170938014984
82,0.38629502,-0.012200952,"('industrious', 'meek')",0.38629502058029175,-0.01220095157623291,-0.39849597215652466
64,0.37156582,0.54148287,"('clever', 'incompetent')",0.3715658187866211,0.5414828658103943,0.1699170470237732
32,-0.3715306,-0.097007155,"('benevolent', 'hardhearted')",-0.37153059244155884,-0.097007155418396,0.27452343702316284
2,0.36207455,0.8598732,"('friendly', 'unfriendly')",0.3620745539665222,0.8598731756210327,0.4977986216545105
85,0.34309268,0.56272215,"('ambitious', 'unambitious')",0.343092679977417,0.5627221465110779,0.2196294665336609
13,-0.31807652,-0.006988719,"('helpful', 'unhelpful')",-0.3180765211582184,-0.00698871910572052,0.31108780205249786
99,-0.31773472,-0.6370611,"('prestigious', 'insignificant')",-0.3177347183227539,-0.6370611190795898,-0.31932640075683594
67,-0.30577767,-0.26309112,"('discriminating', 'undiscriminating')",-0.3057776689529419,-0.263091117143631,0.04268655180931091
44,-0.29575837,-0.29085958,"('truthful', 'untruthful')",-0.29575836658477783,-0.290859580039978,0.004898786544799805
60,0.29349667,0.5405543,"('educated', 'uneducated')",0.29349666833877563,0.5405542850494385,0.24705761671066284
46,0.29070014,0.25758982,"('generous', 'stingy')",0.29070013761520386,0.25758981704711914,-0.03311032056808472
25,0.2866971,0.18852487,"('moral', 'immoral')",0.2866970896720886,0.18852487206459045,-0.09817221760749817
43,-0.27553573,-0.056011442,"('genuine', 'fake')",-0.2755357325077057,-0.056011442095041275,0.2195242904126644
35,-0.269588,-0.11463369,"('fair', 'unfair')",-0.26958799362182617,-0.11463368684053421,0.15495430678129196
1,0.26661962,0.2803204,"('friendly', 'unfriendly')",0.26661962270736694,0.280320405960083,0.013700783252716064
33,0.26210633,0.25941366,"('softhearted', 'hardhearted')",0.262106329202652,0.2594136595726013,-0.002692669630050659
57,0.25855833,0.29052746,"('able', 'unable')",0.25855833292007446,0.29052746295928955,0.03196913003921509
38,0.25566956,0.68712234,"('kind', 'unkind')",0.25566956400871277,0.6871223449707031,0.43145278096199036
12,0.2479372,0.80512923,"('sympathetic', 'unsympathetic')",0.24793720245361328,0.8051292300224304,0.5571920275688171
59,-0.24669126,0.1531287,"('skillful', 'clumsy')",-0.2466912567615509,0.1531286984682083,0.3998199552297592
77,-0.24463141,-0.27611172,"('active', 'inactive')",-0.24463140964508057,-0.2761117219924927,-0.03148031234741211
89,-0.24218152,-0.13245353,"('daring', 'anxious')",-0.24218152463436127,-0.1324535310268402,0.10972799360752106
42,0.23866394,0.015166864,"('amicable', 'hostile')",0.2386639416217804,0.015166863799095154,-0.22349707782268524
62,0.23088475,0.22695844,"('creative', 'uncreative')",0.23088474571704865,0.22695843875408173,-0.003926306962966919
21,0.22270185,0.098988414,"('nice', 'nasty')",0.22270184755325317,0.09898841381072998,-0.1237134337425232
18,-0.2201472,-0.16287744,"('social', 'asocial')",-0.22014720737934113,-0.16287744045257568,0.05726976692676544
93,0.21320982,0.77780586,"('dominating', 'dominated')",0.2132098227739334,0.7778058648109436,0.5645960420370102
20,-0.21268867,-0.24249595,"('popular', 'unpopular')",-0.21268866956233978,-0.24249595403671265,-0.029807284474372864
51,0.18100022,0.7457248,"('competent', 'incompetent')",0.181000217795372,0.7457247972488403,0.5647245794534683
80,0.17793778,0.07848723,"('independent', 'dependent')",0.17793777585029602,0.07848723232746124,-0.09945054352283478
65,-0.16612504,-0.09820272,"('practical', 'impractical')",-0.16612504422664642,-0.09820272028446198,0.06792232394218445
39,-0.16501942,-0.3534387,"('right', 'wrong')",-0.1650194227695465,-0.35343870520591736,-0.18841928243637085
11,-0.16435367,-0.09166929,"('caring', 'unaffectionate')",-0.16435366868972778,-0.09166929125785828,0.0726843774318695
17,-0.15297376,0.17902926,"('social', 'antisocial')",-0.15297375619411469,0.17902925610542297,0.33200301229953766
10,0.14785285,0.47729608,"('affectionate', 'unaffectionate')",0.1478528529405594,0.4772960841655731,0.32944323122501373
36,0.13990477,0.3569224,"('tolerant', 'intolerant')",0.13990476727485657,0.3569223880767822,0.21701762080192566
61,-0.12607229,-0.06989706,"('rational', 'irrational')",-0.12607228755950928,-0.06989706307649612,0.05617522448301315
8,-0.12395127,-0.44755018,"('open', 'distant')",-0.1239512711763382,-0.4475501775741577,-0.3235989063978195
96,0.11953458,0.109736174,"('powerful', 'powerless')",0.11953458189964294,0.10973617434501648,-0.009798407554626465
48,-0.1193977,-0.036640406,"('reliable', 'unreliable')",-0.11939769983291626,-0.03664040565490723,0.08275729417800903
49,0.10770039,0.30548024,"('responsible', 'irresponsible')",0.1077003926038742,0.3054802417755127,0.1977798491716385
73,0.10506626,-0.0021871328,"('brilliant', 'incompetent')",0.10506626218557358,-0.0021871328353881836,-0.10725339502096176
79,0.0993225,0.033965528,"('determined', 'doubtful')",0.09932249784469604,0.03396552801132202,-0.06535696983337402
3,0.07976296,0.2686131,"('likable', 'unlikable')",0.07976295799016953,0.2686131000518799,0.18885014206171036
31,0.07356283,-0.15020949,"('altruistic', 'egoistic')",0.07356283068656921,-0.1502094864845276,-0.2237723171710968
24,-0.06272793,-0.11789492,"('thoughtful', 'rough')",-0.0627279281616211,-0.11789491772651672,-0.05516698956489563
105,-0.059857994,-0.29026353,"('conventional', 'modern')",-0.05985799431800842,-0.2902635335922241,-0.2304055392742157
87,0.05729486,0.19475041,"('dedicated', 'undedicated')",0.05729486048221588,0.19475041329860687,0.137455552816391
72,0.04658951,0.40227586,"('logical', 'illogical')",0.04658950865268707,0.40227586030960083,0.35568635165691376
47,0.045643717,0.16677782,"('forgiving', 'unforgiving')",0.04564371705055237,0.1667778193950653,0.12113410234451294
56,-0.024363399,0.050030097,"('intelligent', 'dumb')",-0.024363398551940918,0.050030097365379333,0.07439349591732025
34,-0.01807759,0.57983947,"('loyal', 'disloyal')",-0.018077589571475983,0.5798394680023193,0.5979170575737953
45,-0.0062217414,-0.33522356,"('cooperative', 'exploitative')",-0.006221741437911987,-0.33522355556488037,-0.3290018141269684
83,-0.0046755522,0.35945845,"('energetic', 'lethargic')",-0.004675552248954773,0.35945844650268555,0.3641339987516403
30,0.003575623,0.24471821,"('honest', 'dishonest')",0.003575623035430908,0.24471820890903473,0.24114258587360382
19,-0.0025209934,0.1691154,"('funny', 'boring')",-0.0025209933519363403,0.16911539435386658,0.17163638770580292
81,0.0014332123,-0.33478856,"('industrious', 'lazy')",0.0014332123100757599,-0.33478856086730957,-0.33622177317738533
50,-1.6644597e-05,-0.10561833,"('unprejudiced', 'prejudiced')",-1.6644597053527832e-05,-0.10561832785606384,-0.10560168325901031
