,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
83,0.34691018,0.5304473,"('energetic', 'lethargic')",-0.22645494,0.01642412,-1.012621,-1.1776379,-0.29738859335581463,-0.21025550365447998,0.08713308970133465
73,0.32921776,0.29170835,"('brilliant', 'incompetent')",-1.130574,-1.1465219,-0.7610673,-1.0955373,-0.5208078225453695,-0.6501169602076212,-0.12930913766225172
35,0.3164196,0.40254238,"('fair', 'unfair')",0.8583423,0.9440307,0.76612073,0.7875366,0.6469608942667643,0.7113699118296305,0.06440901756286621
55,0.31494093,0.29277205,"('intelligent', 'unintelligent')",-0.44529742,-0.29038385,-0.009208828,0.05309075,-0.046521772940953575,0.018492986758550007,0.06501475969950359
54,-0.3019961,-0.4348006,"('smart', 'stupid')",0.71134377,0.54414296,1.1676586,0.9661298,0.525668740272522,0.3584907054901123,-0.16717803478240967
80,0.2933792,0.38636917,"('independent', 'dependent')",0.6909501,0.7594437,0.16738918,0.051334634,0.38390616575876874,0.39904916286468506,0.015142997105916323
100,0.27358767,0.5257548,"('influential', 'uninfluential')",-0.54755455,-0.29887962,-0.66456103,-0.5178489,-0.3128426472345988,-0.09699124097824097,0.21585140625635785
18,0.26766178,0.4668656,"('social', 'asocial')",-0.7050686,-0.62343794,-0.8491337,-0.87454915,-0.4288468360900879,-0.3437071641286214,0.08513967196146649
25,0.25783217,0.45004898,"('moral', 'immoral')",-0.5738959,-0.5586629,0.039223492,-0.21713516,-0.09228006998697917,-0.10858302315076192,-0.016302953163782746
59,-0.2515923,-0.22180656,"('skillful', 'clumsy')",0.85916734,1.0066888,0.54682237,0.6622646,0.38479916254679364,0.48238229751586914,0.0975831349690755
56,-0.24682534,-0.25299808,"('intelligent', 'dumb')",0.95687044,0.96576226,0.5866387,0.59270805,0.43222792943318683,0.43515737851460773,0.0029294490814208984
89,0.21768224,0.2113465,"('daring', 'anxious')",-0.33083892,-0.12928629,-0.55474013,-0.52690494,-0.22263226906458536,-0.14828157424926758,0.07435069481531778
28,-0.20465668,-0.0628372,"('honest', 'dishonest')",-1.1373092,-0.93425256,-2.2742553,-2.2220898,-1.2054070631663005,-1.073059876759847,0.1323471864064536
85,0.19686809,0.43771428,"('ambitious', 'unambitious')",-1.4738059,-1.4916816,-0.14410056,-0.05634266,-0.4736794630686442,-0.3701032797495524,0.1035761833190918
101,-0.19557208,-0.39532894,"('successful', 'unsuccessful')",-1.9011037,-1.9296696,0.39841753,0.41441903,-0.5660861333211263,-0.6368598540623983,-0.07077372074127197
38,-0.19253415,0.015268683,"('kind', 'unkind')",-1.3767353,-1.0640249,-1.2961198,-1.1255103,-0.9551297823588053,-0.7247555255889893,0.23037425676981604
102,-0.19079193,-0.31949192,"('eminent', 'low')",-0.6564152,-0.59121776,-1.0243559,-0.9573101,-0.6238543589909872,-0.6226732730865479,0.0011810859044393274
22,0.18394731,0.1921647,"('welcoming', 'disagreeable')",2.3183966,2.3632874,0.862419,0.8176381,1.121587594350179,1.1243634223937988,0.0027758280436198657
72,-0.16889735,-0.020917967,"('logical', 'illogical')",-1.846786,-1.5312219,-0.1643695,0.037473947,-0.7266843318939209,-0.504888653755188,0.2217956781387329
69,-0.15604767,-0.22375464,"('wise', 'foolish')",0.96532464,0.90174353,-0.22434153,-0.10001105,0.1949784755706787,0.1926592787106832,-0.002319196859995515
37,-0.15300635,-0.36150843,"('good', 'evil')",1.5869911,1.3352513,1.6129013,1.5557269,1.0156286557515461,0.8431565761566162,-0.17247207959492994
74,-0.13584515,-0.10501826,"('insightful', 'unperceptive')",-1.2325647,-1.104742,-1.5108018,-1.7651472,-0.959737221399943,-0.991635799407959,-0.03189857800801599
47,0.13572082,0.3931593,"('forgiving', 'unforgiving')",-0.3485232,-0.166426,0.031477034,0.17455891,-0.060441782077153526,0.13376406828562418,0.1942058503627777
57,0.12975594,0.019339979,"('able', 'unable')",0.34402487,0.2945394,0.28707758,0.053163648,0.2536194721857707,0.12234767278035481,-0.1312717994054159
17,0.10314903,0.31326154,"('social', 'antisocial')",-0.96552694,-0.9215534,0.046128094,0.0703454,-0.2720832626024882,-0.17931548754374185,0.09276777505874637
44,-0.102524415,-0.115820736,"('truthful', 'untruthful')",-0.44512877,-0.30295283,-1.1412109,-1.0852654,-0.5629547039667765,-0.5013463099797567,0.06160839398701978
96,-0.1023643,0.009205252,"('powerful', 'powerless')",-0.6558299,-0.72344315,-0.3346668,-0.24831025,-0.3642869790395101,-0.3208493987719218,0.04343758026758826
36,-0.08172542,0.15631625,"('tolerant', 'intolerant')",-0.6002876,-0.4163952,-0.7408569,-0.8452175,-0.4742899735768636,-0.3684321641921997,0.10585780938466388
86,0.06938583,-0.043599308,"('self-reliant', 'helpless')",1.4457278,1.201859,2.811769,2.471859,1.4422941207885742,1.210039536158244,-0.23225458463033033
110,-0.05902178,-0.08997147,"('narrow-minded', 'open-minded')",-0.3598685,-0.41462997,0.5591722,0.6459035,0.04676064848899841,0.04710070292154948,0.00034005443255106377
79,0.053801976,0.23199812,"('determined', 'doubtful')",0.5670073,0.45306063,0.55887485,0.53790134,0.39322805404663086,0.4076533317565918,0.014425277709960938
65,0.047684193,0.14031816,"('practical', 'impractical')",-1.4424596,-1.4789081,-1.3042705,-1.6879961,-0.8996819655100504,-1.008862018585205,-0.10918005307515466
91,-0.039432123,-0.27316004,"('resilient', 'nonresilient')",-0.7134504,-0.74166656,0.29070494,0.1936785,-0.1540591816107432,-0.2737160126368205,-0.1196568310260773
23,-0.026466608,-0.27006155,"('hospitable', 'inhospitable')",1.413221,1.4082979,0.3013489,0.23054239,0.5627011060714722,0.4562595685323079,-0.10644153753916424
97,-0.007145852,0.01963824,"('superior', 'inferior')",-1.4093726,-1.411962,0.08159624,0.08613613,-0.44497406482696533,-0.43539587656656903,0.009578188260396303
61,0.003065735,-0.0020298064,"('rational', 'irrational')",0.8386365,0.76602006,1.5515466,1.9532905,0.7977495988210043,0.9057602882385254,0.10801068941752112
