,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,average_male,average_female,female-male
105,-0.22745469,-0.23559333,"('conventional', 'modern')",-0.73498714,-0.756126,-0.4158132,-0.3566156,-0.4594183365503947,-0.4494449694951375,0.009973367055257198
14,-0.2176174,-0.15359703,"('supportive', 'unsupportive')",0.30675083,-0.042057097,0.6490345,0.9883406,0.24605598052342734,0.26422882080078125,0.018172840277353913
49,-0.21013463,-0.40422267,"('responsible', 'irresponsible')",-2.0915763,-2.1848686,-1.8007641,-1.7896037,-1.3674917221069336,-1.459565003712972,-0.09207328160603834
0,0.20373654,0.3843385,"('sociable', 'unsociable')",-0.873186,-0.5762621,-0.70911974,-0.61730325,-0.4595230420430501,-0.26974229017893475,0.18978075186411536
85,0.19838925,0.2752421,"('ambitious', 'unambitious')",-0.73055184,-0.55938935,-0.8545263,-0.6296688,-0.4622296492258708,-0.3046053449312846,0.15762430429458618
9,0.18156779,0.008102424,"('sensitive', 'insensitive')",-1.1624806,-1.3992872,-1.6883833,-1.8456318,-0.8897654215494791,-1.078938881556193,-0.18917346000671398
110,0.1801824,0.06262374,"('narrow-minded', 'open-minded')",0.1771332,0.11466372,0.3848725,0.41422546,0.24739603201548258,0.19717097282409668,-0.050225059191385896
47,-0.15327357,-0.21695155,"('forgiving', 'unforgiving')",-0.8775066,-0.7239439,-0.2631046,0.008577332,-0.43129491806030273,-0.31077269713083905,0.12052222092946369
23,-0.13351771,-0.21262789,"('hospitable', 'inhospitable')",0.94234246,0.64891565,1.2462822,1.134705,0.6850357055664062,0.5236642360687256,-0.16137146949768066
81,0.113024,0.12753856,"('industrious', 'lazy')",1.5155768,1.2659111,2.638926,2.9089966,1.4225088755289714,1.4341487884521484,0.01163991292317701
101,-0.0890888,-0.124971986,"('successful', 'unsuccessful')",-1.0119377,-0.75616723,-1.8813348,-2.034066,-0.9941204388936361,-0.9717350800832113,0.022385358810424805
30,-0.07563032,-0.2099851,"('honest', 'dishonest')",-0.7896759,-0.7581248,-0.9276968,-0.9717084,-0.5976676940917969,-0.6466061274210612,-0.048938433329264286
17,0.054623596,0.18800218,"('social', 'antisocial')",-0.6633153,-0.3745147,-0.89735305,-0.5213167,-0.5020149151484171,-0.23594307899475098,0.26607183615366614
70,-0.04902284,0.13190506,"('wise', 'unwise')",0.61788166,0.4238538,1.4651623,1.5168192,0.6780070463816324,0.6908593972524008,0.012852350870768303
29,0.04147719,-0.11131272,"('honest', 'immoral')",-0.7789039,-0.8717161,-1.7887039,-2.2403114,-0.8420435587565104,-1.074446678161621,-0.23240311940511071
4,-0.024805486,-0.08020973,"('likable', 'unlikable')",-0.38824278,-0.28534216,-0.6982112,-0.484102,-0.37041982014973956,-0.2832179665565491,0.08720185359319049
69,0.016552985,0.20079055,"('wise', 'foolish')",0.24276015,0.34081373,1.0331184,1.1519731,0.43081049124399823,0.5645258029301962,0.13371531168619794
92,0.013591707,0.09628779,"('unwavering', 'wavering')",0.64597714,0.57281804,0.9044592,0.6269298,0.5213426748911539,0.432011882464091,-0.08933079242706293
