,legg_male,legg_female,tuple,mason_male,mason_female,average_male,average_female,female-male
59,0.38149032,0.5308186,"('skillful', 'clumsy')",0.17419522,0.3757242,0.27784276008605957,0.45327138900756836,0.1754286289215088
99,0.351524,0.45191863,"('prestigious', 'insignificant')",-1.3060237,-1.5950645,-0.4772498607635498,-0.5715729594230652,-0.09432309865951538
64,-0.35004714,-0.52667034,"('clever', 'incompetent')",0.5224421,0.5245734,0.08619748055934906,-0.0010484755039215088,-0.08724595606327057
101,-0.33580244,-0.37648553,"('successful', 'unsuccessful')",0.14663465,0.3860721,-0.0945838913321495,0.004793286323547363,0.09937717765569687
41,-0.31049594,0.1399197,"('incorrupt', 'corrupt')",0.08928025,0.19993538,-0.11060784757137299,0.16992753744125366,0.28053538501262665
36,-0.30841002,-0.5346104,"('tolerant', 'intolerant')",-0.5307109,-0.47819194,-0.41956043243408203,-0.5064011812210083,-0.08684074878692627
71,0.3002374,-0.25052646,"('efficient', 'inefficient')",1.0760206,0.82596457,0.6881290078163147,0.28771907091140747,-0.4004099369049072
82,0.2955136,0.31540906,"('industrious', 'meek')",0.6769,0.44102526,0.4862068295478821,0.3782171607017517,-0.10798966884613037
87,-0.29158676,-0.4620003,"('dedicated', 'undedicated')",-0.84792,-0.42404944,-0.5697534084320068,-0.4430248737335205,0.12672853469848633
62,0.2766953,0.39213753,"('creative', 'uncreative')",-1.0952809,-0.8225074,-0.4092927873134613,-0.21518492698669434,0.19410786032676697
0,0.27487543,0.35815895,"('sociable', 'unsociable')",0.27294344,0.8805183,0.27390944957733154,0.6193386316299438,0.3454291820526123
25,0.2641709,-0.3224653,"('moral', 'immoral')",0.80103457,0.5970145,0.5326027274131775,0.1372745931148529,-0.3953281342983246
92,0.26047826,0.17457046,"('unwavering', 'wavering')",-1.0809145,-1.2863454,-0.41021811962127686,-0.5558874607086182,-0.1456693410873413
39,-0.26011056,-0.23255637,"('right', 'wrong')",-0.52055126,-0.5125756,-0.3903309106826782,-0.37256598472595215,0.017764925956726074
72,-0.2538172,-0.11670789,"('logical', 'illogical')",-0.606266,-0.24329382,-0.4300416111946106,-0.18000085651874542,0.2500407546758652
67,-0.23578507,-0.19775513,"('discriminating', 'undiscriminating')",-0.388064,-0.26729107,-0.3119245171546936,-0.2325230985879898,0.0794014185667038
47,0.23485737,0.25625914,"('forgiving', 'unforgiving')",-0.56409717,-0.3138008,-0.16461989283561707,-0.02877083420753479,0.13584905862808228
49,-0.23175254,-0.38944143,"('responsible', 'irresponsible')",-0.9003296,-0.74550307,-0.5660410523414612,-0.5674722194671631,-0.0014311671257019043
98,0.22768314,0.28061625,"('prestigious', 'insignificant')",-1.1582022,-1.6056342,-0.46525952219963074,-0.6625089645385742,-0.19724944233894348
4,0.22404473,0.017894506,"('likable', 'unlikable')",0.09910925,-0.37890905,0.1615769863128662,-0.18050727248191833,-0.34208425879478455
12,0.21129185,0.16185357,"('sympathetic', 'unsympathetic')",-0.5584568,-0.13552505,-0.17358246445655823,0.013164259493350983,0.1867467239499092
17,-0.20904416,0.055437267,"('social', 'antisocial')",0.6822758,1.3136414,0.23661580681800842,0.6845393180847168,0.4479235112667084
10,-0.20825446,0.10524643,"('affectionate', 'unaffectionate')",-1.4411409,-1.2243586,-0.8246976733207703,-0.5595560669898987,0.2651416063308716
1,-0.20318986,-0.021955505,"('friendly', 'unfriendly')",-1.8384902,-1.7740527,-1.020840048789978,-0.8980041146278381,0.12283593416213989
51,-0.2025999,-0.27889436,"('competent', 'incompetent')",0.27658266,0.408358,0.03699138015508652,0.06473182141780853,0.027740441262722015
7,0.20026945,0.1702432,"('outgoing', 'distant')",-0.21070665,-0.70075107,-0.00521860271692276,-0.2652539312839508,-0.26003532856702805
9,-0.19319761,-0.23760892,"('sensitive', 'insensitive')",-0.52150774,-0.5045791,-0.35735267400741577,-0.3710940182209015,-0.013741344213485718
69,-0.18860835,-0.0057113767,"('wise', 'foolish')",-0.79507905,-0.77089155,-0.49184370040893555,-0.38830146193504333,0.10354223847389221
74,0.16253872,-0.08331996,"('insightful', 'unperceptive')",-0.4648,-0.4148109,-0.15113064646720886,-0.24906542897224426,-0.0979347825050354
29,-0.1604363,-0.28131798,"('honest', 'immoral')",-0.9328383,-0.9846169,-0.5466372966766357,-0.6329674124717712,-0.0863301157951355
52,0.14817345,0.111237906,"('competitive', 'uncompetitive')",1.2020352,1.4794507,0.6751043200492859,0.7953442931175232,0.1202399730682373
33,-0.14798832,-0.11794281,"('softhearted', 'hardhearted')",-1.2229371,-0.9892566,-0.6854627132415771,-0.5535997152328491,0.13186299800872803
24,-0.11270055,-0.18095873,"('thoughtful', 'rough')",-0.45933867,-0.3645815,-0.28601962327957153,-0.27277010679244995,0.013249516487121582
96,-0.10655907,-0.19577433,"('powerful', 'powerless')",0.26397195,0.46975031,0.07870644330978394,0.13698798418045044,0.058281540870666504
26,-0.09418708,0.110927165,"('trustworthy', 'untrustworthy')",1.2170391,1.2439966,0.561426043510437,0.6774618625640869,0.1160358190536499
60,0.09226486,-0.028380811,"('educated', 'uneducated')",-0.5778899,-0.110073626,-0.24281252920627594,-0.06922721862792969,0.17358531057834625
16,0.0845938,0.008531868,"('social', 'antisocial')",1.4656959,1.7596049,0.7751448154449463,0.8840683698654175,0.10892355442047119
79,0.0836273,-0.074163064,"('determined', 'doubtful')",-0.078559354,0.044354454,0.0025339722633361816,-0.014904305338859558,-0.01743827760219574
83,0.08299783,-0.03158672,"('energetic', 'lethargic')",-0.026725471,0.242688,0.028136178851127625,0.10555063933134079,0.07741446048021317
35,-0.054910302,0.033883393,"('fair', 'unfair')",0.57142234,0.73396444,0.2582560181617737,0.3839239180088043,0.12566789984703064
89,0.04763785,-0.124959156,"('daring', 'anxious')",0.5128634,0.54279405,0.280250608921051,0.20891743898391724,-0.07133316993713379
23,-0.042152435,-0.30332512,"('hospitable', 'inhospitable')",-0.2643605,-0.31406653,-0.15325646102428436,-0.30869582295417786,-0.1554393619298935
2,-0.03659171,-0.13035369,"('friendly', 'unfriendly')",0.20075405,0.56111246,0.08208116888999939,0.21537938714027405,0.13329821825027466
19,0.03011769,0.22867867,"('funny', 'boring')",0.097711205,0.22053474,0.06391444802284241,0.2246067076921463,0.1606922596693039
8,-0.023254275,-0.016190253,"('open', 'distant')",-0.54697675,-1.0379838,-0.285115510225296,-0.5270870327949524,-0.24197152256965637
63,-0.02267655,0.027899295,"('capable', 'incapable')",-1.2918425,-1.5926714,-0.6572595238685608,-0.782386064529419,-0.12512654066085815
43,-0.021575898,-0.1487895,"('genuine', 'fake')",-0.40325207,-0.23579143,-0.2124139815568924,-0.19229045510292053,0.020123526453971863
44,0.01828751,-0.059784785,"('truthful', 'untruthful')",-1.226717,-1.5092294,-0.6042147278785706,-0.7845070958137512,-0.18029236793518066
73,-0.015696608,-0.548591,"('brilliant', 'incompetent')",0.061158776,-0.45235598,0.022731084376573563,-0.5004734992980957,-0.5232045836746693
58,-0.0071361214,0.034800924,"('able', 'clumsy')",-2.2288985,-2.0552993,-1.118017315864563,-1.010249137878418,0.10776817798614502
