,mohawk_male,mohawk_female,tuple,industries_male,industries_female,average_male,average_female,female-male
38,-0.7052516,-0.79837143,"('kind', 'unkind')",-2.329781,-2.1823597,-1.5175163745880127,-1.4903655052185059,0.027150869369506836
102,-0.69972885,-0.88222545,"('eminent', 'low')",-2.304153,-2.0748534,-1.5019409656524658,-1.4785394668579102,0.023401498794555664
58,-0.694431,-1.0173494,"('able', 'clumsy')",-1.9521034,-1.8613001,-1.3232672214508057,-1.4393247365951538,-0.11605751514434814
14,-0.6876431,-0.59572315,"('supportive', 'unsupportive')",0.34528533,0.38603333,-0.1711788922548294,-0.10484491288661957,0.06633397936820984
76,0.6741854,0.4683718,"('secure', 'insecure')",0.85627806,0.5500758,0.765231728553772,0.5092238187789917,-0.2560079097747803
47,-0.6713631,-0.7623607,"('forgiving', 'unforgiving')",0.032021865,0.09372249,-0.3196706175804138,-0.3343191146850586,-0.014648497104644775
41,0.6650751,1.1289575,"('incorrupt', 'corrupt')",1.5355406,1.8410857,1.100307822227478,1.4850215911865234,0.3847137689590454
100,-0.6615225,-0.5784625,"('influential', 'uninfluential')",-1.4865855,-1.1130556,-1.0740540027618408,-0.8457590341567993,0.2282949686050415
54,0.66070294,0.29209995,"('smart', 'stupid')",-0.37444204,-0.3042789,0.14313045144081116,-0.0060894787311553955,-0.14921993017196655
15,0.6484723,0.7781029,"('polite', 'impolite')",-0.05272521,0.09702556,0.2978735566139221,0.4375642240047455,0.13969066739082336
57,0.64707685,0.2328197,"('able', 'unable')",-0.07975054,-0.498575,0.28366315364837646,-0.1328776478767395,-0.41654080152511597
94,0.642267,0.29132867,"('aggressive', 'submissive')",-0.667416,-0.68367505,-0.012574493885040283,-0.19617319107055664,-0.18359869718551636
59,0.6290943,0.77062523,"('skillful', 'clumsy')",-0.37944275,-0.18634081,0.12482577562332153,0.29214221239089966,0.16731643676757812
35,0.5938749,0.7890949,"('fair', 'unfair')",1.2547374,1.2756987,0.9243061542510986,1.0323967933654785,0.10809063911437988
109,0.5696881,0.4767031,"('conservative', 'liberal')",0.5828585,0.50316346,0.5762733221054077,0.4899332821369171,-0.0863400399684906
108,0.5696881,0.4767031,"('conservative', 'liberal')",0.5828585,0.50316346,0.5762733221054077,0.4899332821369171,-0.0863400399684906
4,0.5553944,0.28106967,"('likable', 'unlikable')",-0.5230938,-0.68878573,0.016150295734405518,-0.20385803282260895,-0.22000832855701447
90,0.54619193,0.29577744,"('motivated', 'unmotivated')",1.1657165,0.7693604,0.8559542298316956,0.5325689315795898,-0.3233852982521057
78,0.52829826,0.5892032,"('active', 'inactive')",1.7363126,1.6589292,1.132305383682251,1.1240662336349487,-0.008239150047302246
103,0.48966146,0.5208841,"('traditional', 'modern')",1.6303713,1.6730478,1.060016393661499,1.0969659090042114,0.0369495153427124
89,0.4712077,0.1922097,"('daring', 'anxious')",-0.27163458,-0.42786276,0.09978656470775604,-0.11782652884721756,-0.2176130935549736
83,-0.44702727,-0.73507977,"('energetic', 'lethargic')",-0.38155597,-0.58709824,-0.4142916202545166,-0.6610890030860901,-0.2467973828315735
92,-0.439028,-0.41996434,"('unwavering', 'wavering')",0.04319769,0.12580726,-0.19791515171527863,-0.14707854390144348,0.050836607813835144
60,0.43181932,0.3251666,"('educated', 'uneducated')",-1.2228687,-0.9266211,-0.39552468061447144,-0.3007272481918335,0.09479743242263794
52,0.42744887,0.14161849,"('competitive', 'uncompetitive')",-1.150903,-1.1748133,-0.3617270588874817,-0.5165973901748657,-0.15487033128738403
19,-0.42339286,-0.07628018,"('funny', 'boring')",-0.103797734,-0.10697991,-0.2635952830314636,-0.09163004159927368,0.17196524143218994
42,0.4094395,0.7774269,"('amicable', 'hostile')",1.1616287,1.4051183,0.785534143447876,1.0912725925445557,0.3057384490966797
25,0.38669366,0.048362732,"('moral', 'immoral')",-0.84062505,-1.1095269,-0.22696569561958313,-0.530582070350647,-0.30361637473106384
9,-0.3845385,-0.8580226,"('sensitive', 'insensitive')",-0.87804246,-1.1374803,-0.6312904953956604,-0.9977514147758484,-0.366460919380188
22,0.38087016,0.68577504,"('welcoming', 'disagreeable')",1.4952633,1.4953684,0.9380667209625244,1.090571641921997,0.15250492095947266
17,0.35764977,0.40520594,"('social', 'antisocial')",-1.0756791,-0.6915154,-0.359014630317688,-0.14315472543239594,0.21585990488529205
55,-0.35374936,-0.51523846,"('intelligent', 'unintelligent')",-1.0451387,-0.89150274,-0.699444055557251,-0.7033705711364746,-0.003926515579223633
67,0.3464532,0.14232004,"('discriminating', 'undiscriminating')",-0.9674199,-0.882819,-0.3104833662509918,-0.370249480009079,-0.05976611375808716
0,0.32679528,0.29708746,"('sociable', 'unsociable')",-0.8576757,-0.61358196,-0.2654401957988739,-0.15824724733829498,0.10719294846057892
51,0.32459065,-0.0020446777,"('competent', 'incompetent')",-0.98987365,-0.91886973,-0.33264148235321045,-0.4604572057723999,-0.12781572341918945
73,-0.30442286,-1.0332177,"('brilliant', 'incompetent')",-1.7920067,-1.9732395,-1.0482147932052612,-1.5032286643981934,-0.45501387119293213
31,-0.2775979,0.07541509,"('altruistic', 'egoistic')",-0.53132087,-0.46518314,-0.4044593870639801,-0.1948840320110321,0.209575355052948
64,0.25659677,-0.05125293,"('clever', 'incompetent')",-0.8207467,-0.9758865,-0.2820749878883362,-0.513569712638855,-0.2314947247505188
43,0.25146207,-0.15551381,"('genuine', 'fake')",-0.9661486,-0.96294767,-0.35734325647354126,-0.5592307448387146,-0.20188748836517334
69,-0.24329638,-0.10106248,"('wise', 'foolish')",-0.0021454096,0.1698608,-0.12272089719772339,0.034399159252643585,0.15712005645036697
30,-0.23877577,-0.4591449,"('honest', 'dishonest')",-0.9881981,-1.0692787,-0.6134869456291199,-0.7642117738723755,-0.15072482824325562
81,0.21475062,0.55370796,"('industrious', 'lazy')",1.0633814,1.2536756,0.6390660405158997,0.9036917686462402,0.2646257281303406
96,0.19762868,-0.09714681,"('powerful', 'powerless')",-0.6800233,-0.51964897,-0.24119731783866882,-0.30839788913726807,-0.06720057129859924
72,-0.17964908,-0.06181422,"('logical', 'illogical')",-0.70410085,-0.4795962,-0.44187498092651367,-0.2707052230834961,0.17116975784301758
26,0.17611276,0.2737026,"('trustworthy', 'untrustworthy')",1.7579441,1.2797976,0.9670284390449524,0.7767500877380371,-0.19027835130691528
23,0.17409924,0.2043081,"('hospitable', 'inhospitable')",0.7606435,0.696142,0.4673713445663452,0.4502250552177429,-0.017146289348602295
79,0.16623181,0.20347181,"('determined', 'doubtful')",-0.28061548,-0.041373774,-0.05719183385372162,0.08104901760816574,0.13824085146188736
46,0.16284186,0.75427246,"('generous', 'stingy')",2.6133041,2.8105912,1.3880729675292969,1.7824318408966064,0.39435887336730957
24,-0.14387095,-0.35050747,"('thoughtful', 'rough')",-0.32786542,-0.60257494,-0.2358681857585907,-0.4765412211418152,-0.2406730353832245
61,0.10299547,0.32680517,"('rational', 'irrational')",0.74401695,1.1195362,0.4235062003135681,0.7231706380844116,0.2996644377708435
5,0.063524894,-0.14107522,"('pleasant', 'repellent')",-0.36048523,-0.51941735,-0.14848016202449799,-0.3302462697029114,-0.1817661076784134
71,0.05393219,-0.4686166,"('efficient', 'inefficient')",-1.3953793,-1.7851295,-0.670723557472229,-1.1268730163574219,-0.45614945888519287
106,-0.05084449,-0.31886476,"('conventional', 'unconventional')",-0.26508242,-0.041786678,-0.15796345472335815,-0.1803257167339325,-0.02236226201057434
110,0.016475663,-0.09712231,"('narrow-minded', 'open-minded')",0.511781,0.44586995,0.26412832736968994,0.1743738204240799,-0.08975450694561005
91,0.010000825,0.055294544,"('resilient', 'nonresilient')",-0.05526778,-0.07226187,-0.022633478045463562,-0.008483663201332092,0.01414981484413147
70,0.0057303905,0.20152628,"('wise', 'unwise')",0.5662024,0.5617062,0.2859663963317871,0.3816162347793579,0.0956498384475708
