,l_male,l_female,tuple,s_male,s_female,i_male,i_female,corp_male,corp_female,new_male,new_female,average_male,average_female,female-male
21,1.1404747,1.0422297,"('nice', 'nasty')",0.84449726,0.7686704,1.217555,1.1682842,0.38468748,0.27212715,0.35453856,0.31382322,0.7883505821228027,0.7130269050598145,-0.07532367706298826
0,-1.1194563,-0.7677799,"('sociable', 'unsociable')",-0.8173182,-0.44191256,-0.56670403,-0.71954507,-0.78538966,-0.43198916,-0.76800233,-0.5637635,-0.8113740921020508,-0.5849980354309082,0.22637605667114258
47,-1.0983979,-0.8815068,"('forgiving', 'unforgiving')",-1.2650491,-0.9534594,-0.81636715,-0.5738935,-0.80979,-0.5174874,-0.45840046,-0.068962395,-0.8896008491516113,-0.599061918258667,0.29053893089294436
85,-1.0801347,-1.0971367,"('ambitious', 'unambitious')",-0.40471986,-0.3345522,-0.47874215,-0.5369563,-0.31822163,-0.35626906,0.013987601,0.106343,-0.4535661697387695,-0.44371423721313474,0.009851932525634766
60,-1.0176759,-0.7215625,"('educated', 'uneducated')",-1.1987791,-0.7531843,-1.1496443,-1.5299608,-0.94098175,-0.8681323,-0.794942,-0.4889455,-1.0204046249389649,-0.8723570823669433,0.14804754257202157
101,-1.0176239,-0.90077823,"('successful', 'unsuccessful')",-0.65530014,-0.5862003,-1.5924449,-2.0103579,-1.2861463,-1.4652822,-0.6508886,-0.41667444,-1.0404807090759278,-1.0758586883544923,-0.03537797927856445
67,-1.0095437,-0.70943666,"('discriminating', 'undiscriminating')",-0.5993761,-0.23447993,-0.32843193,-0.18737577,-0.98974335,-0.78308094,0.70384866,0.7983501,-0.44464926719665526,-0.2232046365737915,0.22144463062286376
9,-0.98901427,-1.1365097,"('sensitive', 'insensitive')",-0.82455635,-0.83095413,-1.2199466,-1.63502,-1.0999589,-1.0613891,-0.98445404,-0.92043555,-1.0235860824584961,-1.116861629486084,-0.09327554702758789
52,-0.9837966,-0.9811655,"('competitive', 'uncompetitive')",-0.16757125,-0.14376983,-1.2173606,-1.5847776,-0.29315704,-0.43968332,-0.82447207,-0.5201275,-0.6972715377807617,-0.7339047908782959,-0.03663325309753418
72,-0.9803239,-0.8024347,"('logical', 'illogical')",-0.80586207,-0.76219964,-1.3866396,-1.4675951,-1.4069908,-1.3363023,-0.42463043,-0.11634571,-1.0008893966674806,-0.8969755172729492,0.10391387939453134
105,-0.95412576,-0.91089666,"('conventional', 'modern')",-0.2416121,-0.26325893,-0.3009155,-0.32021868,-0.48005888,-0.4712868,0.8306431,0.5736888,-0.22921380996704102,-0.2783944606781006,-0.049180650711059565
63,-0.9439415,-0.8702562,"('capable', 'incapable')",-1.3154932,-1.1027094,-1.3436737,-1.4897525,-1.1376256,-1.0196587,-0.33474922,-0.53823125,-1.015096664428711,-1.0041215896606446,0.010975074768066362
32,-0.94129145,-0.6731885,"('benevolent', 'hardhearted')",-1.339325,-0.8827551,-0.4449282,0.26163232,-1.3220441,-0.75526094,-0.5565795,-0.20947967,-0.9208335876464844,-0.451810359954834,0.4690232276916504
23,0.8938728,0.79786956,"('hospitable', 'inhospitable')",0.2982089,0.076487124,0.89777416,0.8797364,0.7526314,0.81820834,1.1858441,1.118948,0.8056662559509278,0.7382498741149902,-0.06741638183593757
82,0.88136435,0.9334576,"('industrious', 'meek')",1.1333029,1.2656841,1.1311476,1.3209921,1.0922787,1.2331986,1.3513242,1.312031,1.1178834915161133,1.2130727767944336,0.09518928527832027
10,-0.86940956,-0.89075124,"('affectionate', 'unaffectionate')",-0.80899763,-0.57405305,0.16899139,0.57041794,-0.05168128,0.14470398,0.7698784,0.8342984,-0.1582437515258789,0.016923201084136964,0.17516695261001589
36,-0.84589183,-1.0435795,"('tolerant', 'intolerant')",-0.8750172,-1.063412,-0.6722883,-0.8620402,-1.3469197,-1.1648283,-0.8488381,-0.593192,-0.9177909851074219,-0.9454103469848633,-0.027619361877441406
14,0.84364855,0.64781094,"('supportive', 'unsupportive')",0.7374517,0.45162743,1.4704956,1.1316228,1.4877679,1.4867378,-0.059206426,-0.05194989,0.8960314750671386,0.7331698417663575,-0.16286163330078118
5,-0.8243079,-0.68342185,"('pleasant', 'repellent')",-0.31704676,-0.58645505,-0.9492872,-1.0291593,-1.2856472,-1.3148067,-0.097297505,-0.30082503,-0.6947173118591309,-0.7829336166381836,-0.08821630477905273
35,0.8197607,1.1033924,"('fair', 'unfair')",1.396543,1.6328251,1.1412212,1.3778701,0.6981856,0.740138,0.53877056,0.72886944,0.9188961982727051,1.1166190147399901,0.19772281646728507
24,-0.8161995,-0.536121,"('thoughtful', 'rough')",-1.3829374,-1.0389155,-1.0278145,-1.0211939,-1.4458349,-1.2531471,-0.80838597,-1.0449764,-1.0962345123291015,-0.9788707733154297,0.11736373901367181
22,0.7898338,0.6746695,"('welcoming', 'disagreeable')",0.13983181,0.39298332,1.1913924,1.1608584,1.6342537,1.9070294,0.5636344,0.47769773,0.863789176940918,0.922647762298584,0.05885858535766608
44,-0.77690256,-0.81936884,"('truthful', 'untruthful')",-0.06648056,-0.38682705,-0.7759,-1.0018047,-0.6980455,-0.76625013,-0.44683415,-0.3493275,-0.552832555770874,-0.6647156715393067,-0.11188311576843268
54,0.7636773,0.44848573,"('smart', 'stupid')",1.0368693,0.82709134,0.3664592,0.19198743,0.42693397,0.34929267,0.84912705,0.60384494,0.6886133670806884,0.48414039611816406,-0.20447297096252437
90,0.7547922,0.43138257,"('motivated', 'unmotivated')",-0.0005043745,-0.19145304,-0.011736512,-0.61296624,0.5462045,0.32156423,-0.115985096,-0.5120882,0.23455414772033692,-0.11271213293075562,-0.34726628065109255
4,-0.7381098,-0.7750039,"('likable', 'unlikable')",-0.93390405,-0.8977578,-0.29218847,-0.24658515,-0.6973594,-0.49110615,0.38617718,0.37986428,-0.4550768852233887,-0.40611772537231444,0.04895915985107424
56,0.73192406,0.9128047,"('intelligent', 'dumb')",0.983101,1.2694297,1.0032582,1.0574975,1.6987584,1.7227203,0.690233,1.0119772,1.0214550018310546,1.19488582611084,0.1734308242797853
62,-0.71625465,-0.85834336,"('creative', 'uncreative')",-1.100335,-0.774526,-0.06868421,-0.026515506,-0.33273518,-0.144564,-0.56264377,-0.6173538,-0.5561305522918701,-0.48426055908203125,0.07186999320983889
18,-0.6629251,-0.58085483,"('social', 'asocial')",-0.35912144,-0.37318996,-0.38222608,-0.21386331,-0.15735155,-0.051664025,-1.5692225,-1.306341,-0.6261693477630615,-0.5051826477050781,0.1209867000579834
30,-0.6620761,-0.5405697,"('honest', 'dishonest')",-0.4211919,-0.2424391,-1.2995741,-1.5221027,-0.7890542,-0.85744035,-0.46290857,-0.09674831,-0.7269609451293946,-0.6518600463867188,0.07510089874267578
55,-0.643356,-0.6801452,"('intelligent', 'unintelligent')",-0.98545027,-0.771705,-0.650643,-1.0825042,-1.5241168,-1.5656445,-0.3138889,-0.4464134,-0.8234910011291504,-0.9092823982238769,-0.0857913970947265
104,-0.6244658,-0.37599933,"('conventional', 'unconventional')",-0.28433675,0.063726336,-0.47864634,-0.53290755,-0.7870131,-0.6860226,0.09214801,-0.08103579,-0.4164628028869629,-0.3224477767944336,0.09401502609252932
43,-0.614748,-0.5611768,"('genuine', 'fake')",-0.51376605,-0.3775317,-0.650337,-0.8495605,-0.23435366,-0.21506564,0.3768835,0.38788807,-0.32726421356201174,-0.32308933734893797,0.004174876213073775
68,-0.59886235,-0.7241856,"('clever', 'inept')",-0.89377725,-1.1238291,-0.8458083,-1.1217142,-0.914963,-0.89569235,-0.6454199,-0.8717228,-0.7797661304473877,-0.9474287986755371,-0.16766266822814935
61,0.58345234,0.7510724,"('rational', 'irrational')",0.39002776,0.57449454,1.1572784,1.639018,1.1557636,1.3685138,1.4804657,1.715029,0.953397560119629,1.2096256256103515,0.2562280654907225
83,-0.57041484,-0.5650499,"('energetic', 'lethargic')",-0.67661047,-0.59648156,-1.1751454,-1.3354753,-0.38989562,-0.51259035,-0.80170095,-0.6726756,-0.7227534294128418,-0.7364545822143554,-0.013701152801513627
42,0.56620383,0.9006795,"('amicable', 'hostile')",0.46996683,0.7285613,1.5121884,1.9273963,1.0745797,1.3420484,1.8091202,1.8213055,1.0864118576049804,1.3439981460571289,0.2575862884521485
97,-0.5355433,-0.3024608,"('superior', 'inferior')",-0.33527395,0.13363123,-0.15996289,-0.15289956,-1.0777923,-1.0853717,-0.99121296,-0.8188501,-0.6199570655822754,-0.4451901912689209,0.17476687431335447
107,-0.49227327,-0.34275267,"('conventional', 'modern')",0.09382111,-0.04821396,-0.1317446,-0.31373274,0.41894037,0.40934473,1.0958123,1.6039909,0.19691118001937866,0.26172723770141604,0.06481605768203738
89,-0.48610413,-0.52642137,"('daring', 'anxious')",0.06113401,0.06003347,-0.47297597,-0.6439398,-0.35680014,-0.5358988,-1.1694336,-1.3868266,-0.48483595848083494,-0.606610631942749,-0.12177467346191406
77,0.48150814,0.7115135,"('active', 'inactive')",0.47027308,0.9483801,1.2486763,1.2639794,1.3215332,1.4822655,0.7132806,0.8810775,0.8470542907714844,1.0574432373046876,0.21038894653320317
106,-0.44986242,-0.024182126,"('conventional', 'unconventional')",0.16194272,0.39784598,-0.45030355,-0.4865595,-0.62033725,-0.33703667,1.2797227,0.963664,-0.015767574310302734,0.10274633169174194,0.11851390600204467
31,-0.43373033,-0.44258797,"('altruistic', 'egoistic')",-0.74065673,-0.30866084,-0.29873058,-0.04515344,-0.277474,-0.047681987,0.63122517,0.40067068,-0.22387332916259767,-0.08868271708488465,0.13519061207771302
16,-0.42877263,-0.25465316,"('social', 'antisocial')",-0.32052603,-0.18526554,0.010334015,0.124126315,-0.3652128,-0.106381685,-0.8021402,-0.50254613,-0.38126354217529296,-0.1849440336227417,0.19631950855255126
8,0.38872927,0.18837452,"('open', 'distant')",-0.22062325,-0.14158443,0.61985123,0.7330836,1.4154859,1.2487043,1.1676544,0.7915691,0.6742195129394531,0.5640294075012207,-0.11019010543823249
76,-0.3839286,-0.3404833,"('secure', 'insecure')",0.14434367,0.14524746,0.1993677,-0.102389686,-0.27963996,-0.35239786,-0.46814716,-0.3669712,-0.1576008677482605,-0.2033989191055298,-0.045798051357269304
92,0.36883217,0.33993453,"('unwavering', 'wavering')",-0.07373518,-0.2526112,0.36417866,0.34904432,0.30593115,0.17524163,1.0242958,0.81975317,0.39790053367614747,0.2862724781036377,-0.11162805557250977
39,0.3638509,0.4164219,"('right', 'wrong')",-0.02158305,0.16675487,0.25568902,0.33411488,0.6349007,0.8346789,0.26922962,0.41019645,0.30041744709014895,0.4324334144592285,0.13201596736907956
80,0.34907842,0.4771282,"('independent', 'dependent')",0.49290395,0.6838896,0.5206715,0.19148329,0.50642145,0.6569986,0.56695527,0.6444183,0.48720612525939944,0.5307836055755615,0.04357748031616204
109,0.32676518,0.5203264,"('conservative', 'liberal')",0.1587286,0.13655072,-0.91831297,-0.99487257,-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.3438770294189453,-0.3517463207244873,-0.007869291305541981
108,0.32676518,0.5203264,"('conservative', 'liberal')",0.1587286,0.13655072,-0.91831297,-0.99487257,-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.3438770294189453,-0.3517463207244873,-0.007869291305541981
26,0.30589867,0.29836196,"('trustworthy', 'untrustworthy')",0.53648925,0.5513491,0.75911224,0.66955984,0.38654366,0.5214009,-0.7467338,-0.48269907,0.24826200008392335,0.311594557762146,0.06333255767822266
19,0.30127138,0.37397826,"('funny', 'boring')",-0.49064285,-0.30788672,0.83013034,1.2170768,0.41201538,0.5815117,-0.057115197,0.104435325,0.19913179874420167,0.3938230752944946,0.19469127655029295
45,-0.29867366,-0.5774658,"('cooperative', 'exploitative')",-0.69450045,-0.7318275,-0.53360265,-0.38118473,-1.1704645,-0.9724724,-1.0277846,-0.9165996,-0.7450051784515381,-0.715910005569458,0.029095172882080078
69,-0.2804376,-0.2877689,"('wise', 'foolish')",-0.23570237,0.032103956,0.5855644,0.79634583,0.44740218,0.6480955,0.5438058,0.65526724,0.2121264696121216,0.3688087224960327,0.1566822528839111
57,-0.27542898,-0.34727508,"('able', 'unable')",-0.3830642,-0.5276557,-0.31777722,-0.52699757,-0.52577424,-0.47968864,-0.46497375,-0.62447196,-0.3934036731719971,-0.5012177944183349,-0.10781412124633782
20,-0.2733085,-0.18751933,"('popular', 'unpopular')",0.14811808,0.27692991,0.03526774,-0.24320847,-0.1849665,-0.17244402,1.8974743,1.6604376,0.32451701164245605,0.2668391227722168,-0.05767788887023928
15,0.27254337,0.43465468,"('polite', 'impolite')",0.61787915,0.6943095,-0.0035973862,-0.26798725,0.51423466,0.6083,-0.60293305,-0.018667951,0.15962536334991456,0.29012179374694824,0.13049643039703368
79,-0.19530869,0.018322378,"('determined', 'doubtful')",-0.11051378,0.3272677,0.6069276,0.7144386,0.44676286,0.76036924,0.31559122,0.37995023,0.2126918315887451,0.44006962776184083,0.22737779617309573
99,0.17782292,0.19867736,"('prestigious', 'insignificant')",-0.25963908,-0.07923794,0.811062,1.0717096,0.29116943,0.51564914,0.7842057,0.64763576,0.3609241724014282,0.470886754989624,0.1099625825881958
59,-0.15998888,-0.13397223,"('skillful', 'clumsy')",-0.031960517,-0.060613036,0.18395713,0.16761239,0.07095654,0.19477667,1.3879981,1.4707971,0.29019248485565186,0.32772016525268555,0.03752768039703369
94,-0.15117991,-0.1940161,"('aggressive', 'submissive')",0.2491233,0.13059762,-0.60684687,-0.9014903,-0.09218556,-0.26384047,-0.6174553,-0.32319823,-0.24370887279510497,-0.31038947105407716,-0.06668059825897218
96,0.14569713,0.33555934,"('powerful', 'powerless')",0.43924114,0.5093158,0.33488357,0.6100016,-0.0942453,0.08052668,-0.45298013,-0.42514718,0.074519282579422,0.22205123901367188,0.14753195643424988
93,-0.14539385,0.03128937,"('dominating', 'dominated')",0.20065835,0.16068792,-0.78967726,-0.81220555,-0.022973418,-0.17457613,-1.2408098,-0.70492834,-0.3996392011642456,-0.29994654655456543,0.09969265460968019
98,0.113987744,0.09510328,"('prestigious', 'insignificant')",-0.16405134,-0.08335818,-0.45398974,-0.41187736,-0.5078856,-0.44825798,0.27524158,0.15429056,-0.14733946323394775,-0.13881993293762207,0.008519530296325684
17,-0.07050376,0.1370261,"('social', 'antisocial')",-0.042440183,0.1966954,-0.119240284,0.117157996,-0.2864834,0.066805124,-0.42820126,-0.10149157,-0.189373779296875,0.08323861360549926,0.27261239290237427
91,0.042409718,-0.072295696,"('resilient', 'nonresilient')",0.008906066,-0.04220903,-0.25539336,-0.5038658,-0.1504333,-0.20740606,0.2389951,-0.08850193,-0.023103153705596922,-0.1828557014465332,-0.15975254774093628
102,0.04029718,0.08157675,"('eminent', 'low')",-0.6899647,-0.69344366,-0.068315625,-0.016943753,-0.53147554,-0.3426346,-0.2643765,-0.27766025,-0.3027670383453369,-0.24982109069824218,0.05294594764709473
103,-0.024129815,-0.023870308,"('traditional', 'modern')",0.55123687,0.41182768,0.20737946,-0.035856083,0.6515223,0.51988685,0.68126935,0.61791956,0.4134556293487549,0.29798154830932616,-0.11547408103942874
84,0.022344008,-0.11443426,"('self-confident', 'diffident')",0.38500398,0.30177113,0.4503433,0.34067002,0.04052466,0.12735969,-0.24383731,-0.37390593,0.13087573051452636,0.056292134523391726,-0.07458359599113464
110,-0.01604265,-0.070124865,"('narrow-minded', 'open-minded')",0.117494464,-0.2015568,0.18613526,0.31578788,0.15512341,0.24599168,-0.38863587,-0.16592145,0.010814923048019408,0.024835288524627686,0.014020365476608277
