,mccormick_male,mccormick_female,tuple,average_male,average_female,female-male
57,0.23729254,0.13746649,"('able', 'unable')",0.23729254305362701,0.13746649026870728,-0.09982605278491974
2,0.21570748,0.50805044,"('friendly', 'unfriendly')",0.21570748090744019,0.5080504417419434,0.2923429608345032
101,-0.215187,-0.055061467,"('successful', 'unsuccessful')",-0.21518699824810028,-0.0550614669919014,0.16012553125619888
37,0.21311992,-0.039049327,"('good', 'evil')",0.21311992406845093,-0.03904932737350464,-0.25216925144195557
41,0.19808936,-0.05477953,"('incorrupt', 'corrupt')",0.1980893611907959,-0.0547795295715332,-0.2528688907623291
21,-0.17629045,-0.47277054,"('nice', 'nasty')",-0.17629045248031616,-0.4727705419063568,-0.29648008942604065
20,0.11867425,0.1460405,"('popular', 'unpopular')",0.11867424845695496,0.14604049921035767,0.02736625075340271
19,-0.04904759,0.003053397,"('funny', 'boring')",-0.04904758930206299,0.0030533969402313232,0.05210098624229431
80,-0.034857944,-0.010255016,"('independent', 'dependent')",-0.034857943654060364,-0.010255016386508942,0.024602927267551422
102,-0.033546478,0.07950431,"('eminent', 'low')",-0.03354647755622864,0.07950431108474731,0.11305078864097595
73,0.016731918,-0.023790121,"('brilliant', 'incompetent')",0.01673191785812378,-0.02379012107849121,-0.04052203893661499
64,-0.014936924,0.15215027,"('clever', 'incompetent')",-0.01493692398071289,0.15215027332305908,0.16708719730377197
