,fedex_male,fedex_female,tuple,average_male,average_female,female-male
62,0.57952213,0.5928902,"('creative', 'uncreative')",0.5795221328735352,0.592890202999115,0.013368070125579834
10,-0.54466814,-0.5572329,"('affectionate', 'unaffectionate')",-0.5446681380271912,-0.5572329163551331,-0.012564778327941895
35,0.5359993,0.43612057,"('fair', 'unfair')",0.5359992980957031,0.43612056970596313,-0.09987872838973999
4,-0.5313649,-0.54676473,"('likable', 'unlikable')",-0.531364917755127,-0.5467647314071655,-0.015399813652038574
55,0.51048225,0.5075974,"('intelligent', 'unintelligent')",0.5104822516441345,0.5075973868370056,-0.0028848648071289062
96,-0.5101008,-0.4387979,"('powerful', 'powerless')",-0.510100781917572,-0.43879789113998413,0.07130289077758789
70,0.50881755,0.48314086,"('wise', 'unwise')",0.5088175535202026,0.48314085602760315,-0.025676697492599487
21,0.47024035,0.34868348,"('nice', 'nasty')",0.47024035453796387,0.3486834764480591,-0.12155687808990479
28,-0.46239728,-0.34695444,"('honest', 'dishonest')",-0.4623972773551941,-0.34695443511009216,0.11544284224510193
78,-0.46176207,-0.8088886,"('active', 'inactive')",-0.46176207065582275,-0.8088886141777039,-0.3471265435218811
68,-0.4406118,-0.4933455,"('clever', 'inept')",-0.4406118094921112,-0.4933454990386963,-0.05273368954658508
67,0.43784562,0.55899084,"('discriminating', 'undiscriminating')",0.4378456175327301,0.5589908361434937,0.12114521861076355
101,-0.4355616,-0.56825745,"('successful', 'unsuccessful')",-0.4355615973472595,-0.5682574510574341,-0.13269585371017456
72,0.430441,0.65729153,"('logical', 'illogical')",0.4304409921169281,0.6572915315628052,0.22685053944587708
7,-0.4232198,-0.6647829,"('outgoing', 'distant')",-0.42321979999542236,-0.6647828817367554,-0.241563081741333
23,-0.41635805,-0.59234697,"('hospitable', 'inhospitable')",-0.4163580536842346,-0.5923469662666321,-0.17598891258239746
42,-0.38077867,-0.41673255,"('amicable', 'hostile')",-0.3807786703109741,-0.4167325496673584,-0.03595387935638428
88,0.38021705,0.16815516,"('impulsive', 'meek')",0.380217045545578,0.16815516352653503,-0.21206188201904297
54,0.37334257,0.1934619,"('smart', 'stupid')",0.3733425736427307,0.19346189498901367,-0.17988067865371704
44,-0.37299642,-0.4013997,"('truthful', 'untruthful')",-0.37299641966819763,-0.401399701833725,-0.028403282165527344
19,-0.32931346,-0.32441664,"('funny', 'boring')",-0.3293134570121765,-0.3244166374206543,0.004896819591522217
106,-0.31254694,-0.35177824,"('conventional', 'unconventional')",-0.3125469386577606,-0.3517782390117645,-0.039231300354003906
36,0.2979561,0.54753137,"('tolerant', 'intolerant')",0.29795610904693604,0.5475313663482666,0.24957525730133057
85,0.29415202,0.3475684,"('ambitious', 'unambitious')",0.29415202140808105,0.3475683927536011,0.05341637134552002
81,-0.2859821,-0.48683795,"('industrious', 'lazy')",-0.2859821021556854,-0.4868379533290863,-0.20085585117340088
110,0.265471,0.3021286,"('narrow-minded', 'open-minded')",0.2654710114002228,0.3021286129951477,0.03665760159492493
20,-0.24816939,-0.53476894,"('popular', 'unpopular')",-0.24816939234733582,-0.5347689390182495,-0.2865995466709137
18,0.23771057,0.42750198,"('social', 'asocial')",0.23771056532859802,0.42750197649002075,0.18979141116142273
24,-0.20015168,-0.11062209,"('thoughtful', 'rough')",-0.20015168190002441,-0.1106220930814743,0.08952958881855011
65,-0.19106686,-0.1036509,"('practical', 'impractical')",-0.19106686115264893,-0.10365089774131775,0.08741596341133118
30,0.18981856,0.15993503,"('honest', 'dishonest')",0.18981856107711792,0.15993502736091614,-0.029883533716201782
47,0.18926129,0.2788726,"('forgiving', 'unforgiving')",0.1892612874507904,0.27887260913848877,0.08961132168769836
49,0.17345023,0.20669499,"('responsible', 'irresponsible')",0.17345023155212402,0.20669499039649963,0.03324475884437561
58,0.17254432,0.4795708,"('able', 'clumsy')",0.17254431545734406,0.47957080602645874,0.3070264905691147
102,-0.14351746,-0.12198135,"('eminent', 'low')",-0.14351746439933777,-0.12198135256767273,0.02153611183166504
74,0.13926399,0.13214533,"('insightful', 'unperceptive')",0.13926398754119873,0.13214533030986786,-0.007118657231330872
87,0.12997106,0.37211266,"('dedicated', 'undedicated')",0.12997105717658997,0.3721126616001129,0.24214160442352295
61,-0.1255497,-0.029731974,"('rational', 'irrational')",-0.12554970383644104,-0.029731974005699158,0.09581772983074188
77,-0.124055564,-0.16961509,"('active', 'inactive')",-0.12405556440353394,-0.16961508989334106,-0.04555952548980713
37,-0.09924033,-0.25839508,"('good', 'evil')",-0.09924033284187317,-0.25839507579803467,-0.1591547429561615
57,-0.09528153,-0.35875818,"('able', 'unable')",-0.09528152644634247,-0.35875818133354187,-0.2634766548871994
45,0.080461174,0.14928663,"('cooperative', 'exploitative')",0.08046117424964905,0.14928662776947021,0.06882545351982117
59,0.065562576,0.071494356,"('skillful', 'clumsy')",0.06556257605552673,0.07149435579776764,0.005931779742240906
91,0.05928056,-0.118471384,"('resilient', 'nonresilient')",0.05928055942058563,-0.11847138404846191,-0.17775194346904755
79,-0.058968306,0.10422212,"('determined', 'doubtful')",-0.058968305587768555,0.1042221188545227,0.16319042444229126
43,0.03903538,0.0698625,"('genuine', 'fake')",0.0390353798866272,0.069862499833107,0.030827119946479797
41,0.021377802,-0.17969084,"('incorrupt', 'corrupt')",0.0213778018951416,-0.17969083786010742,-0.20106863975524902
34,0.019876331,0.2178135,"('loyal', 'disloyal')",0.019876331090927124,0.21781350672245026,0.19793717563152313
13,-0.0035260022,0.059254616,"('helpful', 'unhelpful')",-0.0035260021686553955,0.059254616498947144,0.06278061866760254
