,southwest_male,southwest_female,tuple,airlines_male,airlines_female,average_male,average_female,female-male
32,-1.1019241,-1.0571496,"('benevolent', 'hardhearted')",-2.0108685,-1.9195817,-1.556396245956421,-1.488365650177002,0.06803059577941895
82,1.0498121,0.8583549,"('industrious', 'meek')",0.38015753,0.3448774,0.7149847745895386,0.6016161441802979,-0.11336863040924072
22,1.019664,0.9572223,"('welcoming', 'disagreeable')",0.44890946,0.4192816,0.7342867851257324,0.6882519721984863,-0.046034812927246094
43,-0.991403,-0.9093366,"('genuine', 'fake')",-0.25284797,-0.12753499,-0.622125506401062,-0.5184358358383179,0.10368967056274414
87,-0.99101186,-0.9127197,"('dedicated', 'undedicated')",-1.1923691,-1.1656014,-1.0916905403137207,-1.0391604900360107,0.05253005027770996
15,0.9802294,1.2859441,"('polite', 'impolite')",-0.03442347,0.22984943,0.47290295362472534,0.7578967809677124,0.28499382734298706
107,0.9789119,1.2481469,"('conventional', 'modern')",0.6633921,0.76796645,0.8211519718170166,1.008056640625,0.1869046688079834
73,-0.97145706,-0.9909161,"('brilliant', 'incompetent')",-0.7132876,-0.8095423,-0.8423722982406616,-0.9002292156219482,-0.05785691738128662
58,-0.965482,-0.6131917,"('able', 'clumsy')",-0.44613564,-0.25092036,-0.7058088183403015,-0.4320560395717621,0.27375277876853943
71,-0.96495956,-0.85587275,"('efficient', 'inefficient')",-0.32722747,-0.3919164,-0.646093487739563,-0.6238945722579956,0.022198915481567383
24,-0.9507039,-0.86623335,"('thoughtful', 'rough')",-0.20418465,-0.14851576,-0.577444314956665,-0.5073745250701904,0.07006978988647461
55,-0.94873977,-0.9445038,"('intelligent', 'unintelligent')",-0.7766912,-0.640492,-0.862715482711792,-0.7924978733062744,0.07021760940551758
78,0.93211144,0.649624,"('active', 'inactive')",1.6083319,1.4099488,1.2702217102050781,1.0297863483428955,-0.24043536186218262
12,-0.9114061,-0.8169993,"('sympathetic', 'unsympathetic')",-0.62679815,-0.5741301,-0.7691020965576172,-0.6955647468566895,0.07353734970092773
44,-0.9075919,-0.8527339,"('truthful', 'untruthful')",-0.7560171,-0.856914,-0.8318045139312744,-0.8548239469528198,-0.02301943302154541
14,0.8980765,0.7706202,"('supportive', 'unsupportive')",0.58004,0.42141086,0.739058256149292,0.5960155725479126,-0.1430426836013794
72,-0.8821201,-0.7271115,"('logical', 'illogical')",-0.75138295,-0.5662946,-0.8167514801025391,-0.6467030644416809,0.17004841566085815
31,-0.86328375,-1.0001246,"('altruistic', 'egoistic')",-1.1316562,-1.0986488,-0.997469961643219,-1.049386739730835,-0.05191677808761597
26,0.86215276,0.9111462,"('trustworthy', 'untrustworthy')",0.42766687,0.4851979,0.6449097990989685,0.6981720924377441,0.053262293338775635
17,0.8535194,1.0256823,"('social', 'antisocial')",-0.999899,-0.653064,-0.07318982481956482,0.18630915880203247,0.2594989836215973
45,-0.83108306,-0.84050596,"('cooperative', 'exploitative')",-0.7110857,-0.74453497,-0.7710843682289124,-0.7925204634666443,-0.021436095237731934
67,-0.8296917,-0.7916426,"('discriminating', 'undiscriminating')",-0.47109196,-0.36748597,-0.6503918170928955,-0.5795642733573914,0.07082754373550415
2,-0.8053082,-0.58374393,"('friendly', 'unfriendly')",-0.121872306,0.063470006,-0.46359026432037354,-0.2601369619369507,0.20345330238342285
65,-0.8050344,-0.75908005,"('practical', 'impractical')",-1.2960294,-1.3182931,-1.0505318641662598,-1.0386865139007568,0.01184535026550293
7,0.80327547,0.4136112,"('outgoing', 'distant')",0.5330453,0.18590221,0.6681603789329529,0.2997567057609558,-0.36840367317199707
49,-0.80005836,-0.79490066,"('responsible', 'irresponsible')",-0.74857754,-0.8917402,-0.7743179798126221,-0.8433204293251038,-0.06900244951248169
100,-0.7942891,-0.58775836,"('influential', 'uninfluential')",-1.5003068,-1.0806147,-1.147297978401184,-0.8341865539550781,0.31311142444610596
36,-0.78228945,-0.6805222,"('tolerant', 'intolerant')",-1.0656593,-1.0405787,-0.9239743947982788,-0.8605504631996155,0.06342393159866333
69,0.76735884,0.7742015,"('wise', 'foolish')",0.35376292,0.24681199,0.5605608820915222,0.5105067491531372,-0.05005413293838501
25,-0.7292038,-0.58249784,"('moral', 'immoral')",-0.6411726,-0.5433823,-0.6851881742477417,-0.5629400610923767,0.12224811315536499
79,0.6933656,0.6999839,"('determined', 'doubtful')",0.12388754,0.17657474,0.4086265563964844,0.43827933073043823,0.029652774333953857
70,0.6920525,0.5753745,"('wise', 'unwise')",0.8228227,0.7943298,0.7574375867843628,0.684852123260498,-0.07258546352386475
64,-0.6348903,-0.53790766,"('clever', 'incompetent')",-0.35475752,-0.19466998,-0.4948239326477051,-0.36628881096839905,0.12853512167930603
102,-0.6267764,-0.5316252,"('eminent', 'low')",-1.423877,-1.3291929,-1.0253267288208008,-0.9304090738296509,0.0949176549911499
77,0.5970255,0.57178825,"('active', 'inactive')",0.4262116,0.5407959,0.5116185545921326,0.5562920570373535,0.04467350244522095
10,-0.5938321,-0.72397494,"('affectionate', 'unaffectionate')",-0.95492035,-0.95504576,-0.7743762135505676,-0.8395103216171265,-0.06513410806655884
62,-0.592369,-0.6718787,"('creative', 'uncreative')",-0.64177155,-0.620358,-0.6170703172683716,-0.6461183428764343,-0.029048025608062744
97,-0.5592124,-0.5229292,"('superior', 'inferior')",-0.7189608,-0.5811349,-0.6390866041183472,-0.5520320534706116,0.0870545506477356
60,-0.537032,-0.15182793,"('educated', 'uneducated')",-0.9792713,-0.6823573,-0.758151650428772,-0.41709262132644653,0.34105902910232544
96,0.49485898,0.49556106,"('powerful', 'powerless')",-0.24727955,-0.11175875,0.1237897127866745,0.19190114736557007,0.06811143457889557
68,-0.48197705,-0.7106085,"('clever', 'inept')",-1.0045377,-1.0039343,-0.7432574033737183,-0.8572713732719421,-0.11401396989822388
54,0.46374357,0.18801819,"('smart', 'stupid')",0.62353635,0.58542824,0.5436399579048157,0.38672322034835815,-0.15691673755645752
76,0.44546723,0.6333277,"('secure', 'insecure')",0.33090404,0.27492255,0.38818562030792236,0.45412513613700867,0.0659395158290863
103,0.4447338,0.5543327,"('traditional', 'modern')",1.5647459,1.662145,1.0047398805618286,1.1082388162612915,0.10349893569946289
106,-0.41975418,-0.38804987,"('conventional', 'unconventional')",-0.47507325,-0.3554822,-0.44741371273994446,-0.37176603078842163,0.07564768195152283
91,-0.39276206,-0.5333841,"('resilient', 'nonresilient')",0.14623791,0.13846645,-0.12326207756996155,-0.19745881855487823,-0.07419674098491669
20,0.38194245,0.35225853,"('popular', 'unpopular')",-0.8861197,-0.71656656,-0.25208863615989685,-0.18215401470661163,0.06993462145328522
101,-0.3524502,-0.29684958,"('successful', 'unsuccessful')",-1.3858465,-1.3988944,-0.8691483736038208,-0.8478720188140869,0.021276354789733887
109,0.34455752,0.5484043,"('conservative', 'liberal')",-0.1085806,0.19377986,0.1179884672164917,0.3710920810699463,0.2531036138534546
108,0.34455752,0.5484043,"('conservative', 'liberal')",-0.1085806,0.19377986,0.1179884672164917,0.3710920810699463,0.2531036138534546
5,-0.33338577,-0.2600697,"('pleasant', 'repellent')",0.19276568,0.2322768,-0.07031004130840302,-0.013896450400352478,0.05641359090805054
98,-0.32141688,-0.43777505,"('prestigious', 'insignificant')",0.10128538,0.008714378,-0.1100657507777214,-0.2145303338766098,-0.1044645830988884
89,-0.30686045,-0.19089755,"('daring', 'anxious')",0.27797714,0.30223912,-0.014441654086112976,0.055670782923698425,0.0701124370098114
51,-0.29277053,-0.32097748,"('competent', 'incompetent')",-0.06518069,-0.022625506,-0.17897561192512512,-0.17180149257183075,0.0071741193532943726
19,0.28552747,0.25092244,"('funny', 'boring')",-0.49936438,-0.4113052,-0.10691845417022705,-0.08019137382507324,0.02672708034515381
35,0.28227043,0.32537556,"('fair', 'unfair')",0.4094288,0.5771081,0.3458496332168579,0.4512418210506439,0.10539218783378601
93,0.27116057,0.6868402,"('dominating', 'dominated')",-0.12477958,-0.008581474,0.07319049537181854,0.33912935853004456,0.265938863158226
52,-0.26640105,-0.15310729,"('competitive', 'uncompetitive')",-0.4196771,-0.25655097,-0.3430390954017639,-0.2048291265964508,0.1382099688053131
59,0.2517103,0.4365903,"('skillful', 'clumsy')",0.43213,0.55088055,0.3419201374053955,0.4937354326248169,0.1518152952194214
0,0.24502344,0.38580385,"('sociable', 'unsociable')",-0.55062723,-0.307032,-0.15280190110206604,0.03938592970371246,0.1921878308057785
23,-0.22222269,-0.5523906,"('hospitable', 'inhospitable')",0.50898606,0.4403506,0.14338168501853943,-0.056019991636276245,-0.19940167665481567
80,-0.20329,-0.09512478,"('independent', 'dependent')",0.09314735,0.30507237,-0.05507132411003113,0.10497379302978516,0.16004511713981628
110,0.19821918,0.22168195,"('narrow-minded', 'open-minded')",0.25354657,0.16298881,0.2258828729391098,0.19233538210391998,-0.03354749083518982
99,-0.19548894,-0.5326729,"('prestigious', 'insignificant')",-0.6191288,-0.7123007,-0.4073088765144348,-0.6224868297576904,-0.21517795324325562
84,-0.1465959,-0.2569984,"('self-confident', 'diffident')",-0.7330071,-0.84547496,-0.43980148434638977,-0.5512366890907288,-0.11143520474433899
90,0.13962203,-0.09142965,"('motivated', 'unmotivated')",0.71383035,0.62383103,0.42672619223594666,0.2662006914615631,-0.16052550077438354
92,-0.0837681,-0.29380122,"('unwavering', 'wavering')",0.7256165,0.63017154,0.32092422246932983,0.16818515956401825,-0.15273906290531158
83,-0.07936473,0.15933608,"('energetic', 'lethargic')",0.17418337,0.21224964,0.04740931838750839,0.18579286336898804,0.13838354498147964
30,-0.0784491,-0.017389804,"('honest', 'dishonest')",-0.108400375,-0.1699388,-0.0934247374534607,-0.09366430342197418,-0.00023956596851348877
18,-0.07791281,0.03986755,"('social', 'asocial')",-0.8003586,-0.8001815,-0.43913570046424866,-0.3801569938659668,0.05897870659828186
4,-0.065807045,-0.13495852,"('likable', 'unlikable')",-0.6417242,-0.7292946,-0.3537656366825104,-0.43212655186653137,-0.078360915184021
47,-0.038582623,0.06129939,"('forgiving', 'unforgiving')",-0.7443358,-0.66058004,-0.391459196805954,-0.29964032769203186,0.09181886911392212
8,0.030371785,-0.40566087,"('open', 'distant')",0.49490726,0.1722131,0.26263952255249023,-0.11672388017177582,-0.37936340272426605
85,-0.022557259,-0.039492965,"('ambitious', 'unambitious')",-0.99411917,-1.0165167,-0.508338212966919,-0.5280048251152039,-0.019666612148284912
57,0.019392133,-0.026740462,"('able', 'unable')",-0.46528476,-0.48290265,-0.22294631600379944,-0.2548215389251709,-0.03187522292137146
39,-0.0034867972,-0.082493186,"('right', 'wrong')",-0.43748927,-0.3159067,-0.220488041639328,-0.19919994473457336,0.02128809690475464
