,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,average_male,average_female,female-male
56,0.61645514,0.51012015,"('intelligent', 'dumb')",1.5858805,1.6910651,0.42264044,0.46457347,0.983101,1.2694297,0.9020192623138428,0.9837970733642578,0.08177781105041504
47,-0.6152328,-0.52464294,"('forgiving', 'unforgiving')",-0.8897636,-0.616349,-0.34570748,-0.15526974,-1.2650491,-0.9534594,-0.7789382934570312,-0.5624302625656128,0.21650803089141846
4,-0.6122709,-0.5219162,"('likable', 'unlikable')",0.08003944,0.16027339,-0.6657128,-0.5948527,-0.93390405,-0.8977578,-0.5329620838165283,-0.46356332302093506,0.06939876079559326
0,-0.5978286,-0.18121815,"('sociable', 'unsociable')",-1.1463363,-1.1091461,-0.46380547,-0.027501881,-0.8173182,-0.44191256,-0.7563221454620361,-0.43994465470314026,0.3163774907588959
105,-0.57535547,-0.6899852,"('conventional', 'modern')",-0.8291816,-0.8359275,0.5893286,0.47076976,-0.2416121,-0.26325893,-0.2642051577568054,-0.3296004831790924,-0.06539532542228699
2,-0.5706939,-0.35586816,"('friendly', 'unfriendly')",-0.49107882,-0.41731998,-0.4277233,-0.1944241,-0.81412303,-0.61274534,-0.5759047269821167,-0.39508938789367676,0.18081533908843994
15,0.56838,0.6144444,"('polite', 'impolite')",0.15481232,0.39222538,0.48646653,0.65973616,0.61787915,0.6943095,0.456884503364563,0.5901788473129272,0.13329434394836426
7,0.56086934,0.10840648,"('outgoing', 'distant')",1.4393818,1.1732775,0.9615499,0.6958792,0.5574417,0.43451837,0.8798106908798218,0.6030203700065613,-0.2767903208732605
83,-0.5495069,-0.48587444,"('energetic', 'lethargic')",-0.3860867,-0.51938874,-0.41282552,-0.35532147,-0.67661047,-0.59648156,-0.5062574148178101,-0.489266574382782,0.016990840435028076
92,-0.5302599,-0.87772465,"('unwavering', 'wavering')",0.5961288,0.4727564,-0.34145948,-0.5368719,-0.07373518,-0.2526112,-0.08733143657445908,-0.2986128330230713,-0.2112813964486122
24,-0.5075826,-0.268911,"('thoughtful', 'rough')",-0.636889,-0.66081333,-0.9263843,-0.79400146,-1.3829374,-1.0389155,-0.8634483814239502,-0.6906603574752808,0.17278802394866943
5,-0.48701322,-0.22781068,"('pleasant', 'repellent')",-0.081969425,-0.0122253,-0.21056567,-0.06436589,-0.31704676,-0.58645505,-0.27414876222610474,-0.22271423041820526,0.051434531807899475
102,-0.4731543,-0.2569437,"('eminent', 'low')",-0.6399919,-0.50734913,-0.87746155,-0.71074915,-0.6899647,-0.69344366,-0.6701431274414062,-0.542121410369873,0.1280217170715332
106,0.45692527,0.49035248,"('conventional', 'unconventional')",-0.6649277,-0.65149534,0.94748807,1.0396903,0.16194272,0.39784598,0.2253570854663849,0.3190983533859253,0.0937412679195404
109,-0.4340374,-0.17609838,"('conservative', 'liberal')",-0.66778606,-0.9727777,-0.003938824,0.17389372,0.1587286,0.13655072,-0.23675841093063354,-0.20960791409015656,0.02715049684047699
108,-0.4340374,-0.17609838,"('conservative', 'liberal')",-0.66778606,-0.9727777,-0.003938824,0.17389372,0.1587286,0.13655072,-0.23675841093063354,-0.20960791409015656,0.02715049684047699
85,-0.41536543,-0.4461926,"('ambitious', 'unambitious')",-0.48778388,-0.26769358,0.12068248,-0.026490182,-0.40471986,-0.3345522,-0.29679667949676514,-0.26873213052749634,0.0280645489692688
20,0.401602,0.30703074,"('popular', 'unpopular')",-0.41516307,-0.26852253,-0.39384702,-0.2838794,0.14811808,0.27692991,-0.06482250243425369,0.007889680564403534,0.07271218299865723
36,-0.40146607,-0.26368567,"('tolerant', 'intolerant')",-1.1924369,-1.2904863,-0.5005028,-0.6409911,-0.8750172,-1.063412,-0.7423557639122009,-0.8146438002586365,-0.07228803634643555
104,-0.34881458,-0.5644236,"('conventional', 'unconventional')",-0.5275411,-0.30965626,-0.012526199,0.0829204,-0.28433675,0.063726336,-0.2933046519756317,-0.18185830116271973,0.11144635081291199
51,-0.31995547,-0.33662492,"('competent', 'incompetent')",-0.4724947,-0.67587376,-0.023474276,0.07235095,-0.678311,-0.7913275,-0.3735588788986206,-0.4328687787055969,-0.05930989980697632
32,-0.31091627,-0.19218935,"('benevolent', 'hardhearted')",-1.3734632,-1.0327446,-0.72525626,-0.54685724,-1.339325,-0.8827551,-0.9372401833534241,-0.6636365652084351,0.273603618144989
43,-0.3011367,-0.19010487,"('genuine', 'fake')",-0.09108603,0.021642566,0.17580298,0.15200892,-0.51376605,-0.3775317,-0.1825464516878128,-0.09849627315998077,0.08405017852783203
57,-0.28619826,-0.25766432,"('able', 'unable')",0.046601124,-0.047451384,-0.4193132,-0.36976156,-0.3830642,-0.5276557,-0.2604936361312866,-0.3006332516670227,-0.040139615535736084
79,0.28385216,0.4634462,"('determined', 'doubtful')",-0.34242335,-0.26435345,-0.030180752,0.15952453,-0.11051378,0.3272677,-0.04981642961502075,0.1714712381362915,0.22128766775131226
91,0.2828595,0.14516887,"('resilient', 'nonresilient')",0.40998712,0.18436371,0.08499831,0.10538167,0.008906066,-0.04220903,0.1966877579689026,0.09817630052566528,-0.0985114574432373
26,-0.26979437,-0.13594353,"('trustworthy', 'untrustworthy')",0.5275606,0.5806744,0.39779434,0.6037209,0.53648925,0.5513491,0.2980124354362488,0.39995020627975464,0.10193777084350586
17,0.2695119,0.6162485,"('social', 'antisocial')",-0.63444704,-0.5597739,0.11502093,0.45820192,-0.042440183,0.1966954,-0.07308859378099442,0.17784295976161957,0.250931553542614
9,-0.25126427,-0.22644809,"('sensitive', 'insensitive')",-0.9680514,-1.0359721,-0.53771514,-0.44997954,-0.82455635,-0.83095413,-0.6453967690467834,-0.6358384490013123,0.009558320045471191
97,-0.2417072,-0.08365381,"('superior', 'inferior')",-1.0303769,-1.0245671,-0.21929789,0.0036235452,-0.33527395,0.13363123,-0.45666399598121643,-0.24274152517318726,0.21392247080802917
19,-0.22507846,0.07765132,"('funny', 'boring')",-0.004147291,-0.034097433,-0.4715015,-0.3318283,-0.49064285,-0.30788672,-0.29784250259399414,-0.14904028177261353,0.14880222082138062
69,-0.20796841,-0.19066828,"('wise', 'foolish')",0.66890323,0.7483243,0.27096826,0.32760206,-0.23570237,0.032103956,0.12405017763376236,0.22934050858020782,0.10529033094644547
110,-0.19858289,-0.14151296,"('narrow-minded', 'open-minded')",-0.21046048,-0.16074193,0.27852416,0.18244992,0.117494464,-0.2015568,-0.003256186842918396,-0.0803404450416565,-0.0770842581987381
93,-0.19557089,-0.016532928,"('dominating', 'dominated')",0.10376029,0.20715234,-0.47033185,-0.42308068,0.20065835,0.16068792,-0.0903710201382637,-0.017943337559700012,0.07242768257856369
96,0.19044304,0.4105524,"('powerful', 'powerless')",0.06780961,-0.01947397,-0.47646832,-0.26010966,0.43924114,0.5093158,0.05525636672973633,0.16007113456726074,0.10481476783752441
16,-0.1719428,0.16279423,"('social', 'antisocial')",-0.23834668,-0.07969421,0.24895293,0.61427194,-0.32052603,-0.18526554,-0.12046564370393753,0.12802660465240479,0.24849224835634232
59,0.15455997,0.22246234,"('skillful', 'clumsy')",-0.105003044,0.15848148,-0.27797434,-0.09544948,-0.031960517,-0.060613036,-0.0650944858789444,0.05622033029794693,0.12131481617689133
94,-0.14778444,0.120951205,"('aggressive', 'submissive')",0.34556437,0.26078287,0.096147954,0.16952497,0.2491233,0.13059762,0.1357627958059311,0.1704641580581665,0.03470136225223541
31,-0.1349701,-0.14599647,"('altruistic', 'egoistic')",-0.4738244,-0.0999175,-0.6537841,-0.5234851,-0.74065673,-0.30866084,-0.500808835029602,-0.2695149779319763,0.23129385709762573
90,0.12256187,-0.16242635,"('motivated', 'unmotivated')",1.1403733,0.81524116,-0.20334178,-0.26048684,-0.0005043745,-0.19145304,0.2647722661495209,0.05021873116493225,-0.21455353498458862
107,-0.113073505,0.020804659,"('conventional', 'modern')",0.065383226,0.07942626,0.5731008,0.5392966,0.09382111,-0.04821396,0.154807910323143,0.14782840013504028,-0.006979510188102722
52,0.111512184,0.357428,"('competitive', 'uncompetitive')",-0.47855878,-0.5459205,-0.23639148,-0.053431764,-0.16757125,-0.14376983,-0.19275233149528503,-0.09642352163791656,0.09632880985736847
89,-0.09697616,0.18861803,"('daring', 'anxious')",0.10433492,0.018946111,-0.30359274,-0.4226748,0.06113401,0.06003347,-0.05877499282360077,-0.03876929730176926,0.020005695521831512
8,0.093143016,-0.19813046,"('open', 'distant')",1.0535722,0.8745518,0.41305655,0.18569677,-0.22062325,-0.14158443,0.33478713035583496,0.1801334023475647,-0.15465372800827026
10,0.05862753,-0.021052897,"('affectionate', 'unaffectionate')",-0.89128655,-0.60279363,-0.20520465,-0.19265313,-0.80899763,-0.57405305,-0.46171531081199646,-0.34763818979263306,0.1140771210193634
67,-0.05200143,0.20077518,"('discriminating', 'undiscriminating')",0.2381537,0.30173206,-0.51486105,-0.325317,-0.5993761,-0.23447993,-0.23202121257781982,-0.014322429895401001,0.21769878268241882
61,-0.05199176,0.046446323,"('rational', 'irrational')",0.85453886,1.2225792,0.46360835,0.6012131,0.39002776,0.57449454,0.4140458106994629,0.6111832857131958,0.1971374750137329
23,-0.051360577,-0.3027852,"('hospitable', 'inhospitable')",0.76716554,0.7002913,0.3136515,0.09837133,0.2982089,0.076487124,0.33191633224487305,0.1430911421775818,-0.18882519006729126
76,-0.034654245,0.32660824,"('secure', 'insecure')",-0.12246424,-0.113593996,0.3015643,0.50434583,0.14434367,0.14524746,0.07219737768173218,0.21565188467502594,0.14345450699329376
35,0.026639104,0.30557287,"('fair', 'unfair')",0.75257254,0.9248219,0.6379216,0.98895246,1.396543,1.6328251,0.7034190893173218,0.9630430936813354,0.25962400436401367
103,0.009567589,0.023296274,"('traditional', 'modern')",0.9365653,0.8429816,0.60132676,0.66484934,0.55123687,0.41182768,0.524674117565155,0.48573872447013855,-0.03893539309501648
39,-0.007981002,-0.13185456,"('right', 'wrong')",0.42323294,0.7223775,-0.5137397,-0.45401427,-0.02158305,0.16675487,-0.030017703771591187,0.07581587135791779,0.10583357512950897
55,0.006421119,-0.022477478,"('intelligent', 'unintelligent')",-1.0739279,-1.1307669,-0.61899525,-0.45616686,-0.98545027,-0.771705,-0.6679880619049072,-0.5952790379524231,0.07270902395248413
84,7.3462725e-05,-0.1761387,"('self-confident', 'diffident')",-0.50477374,-0.5661408,0.002434224,0.124489814,0.38500398,0.30177113,-0.029315516352653503,-0.07900462299585342,-0.04968910664319992
