,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,1.2328053,1.2524638,"('hardhearted', 'softhearted')",1.5906655,1.4836247,1.4117353,1.3680443,-0.043691
28,1.136737,1.0716872,"('disloyal', 'loyal')",1.2053618,1.094219,1.1710494,1.0829531,-0.0880963
29,-1.0925939,-1.1241047,"('unfair', 'fair')",-0.29612604,-0.44041866,-0.69436,-0.7822617,-0.0879017
30,1.4497898,1.4226478,"('intolerant', 'tolerant')",1.4393829,1.3776945,1.4445863,1.4001712,-0.0444151
31,-1.9972261,-1.9307398,"('evil', 'good')",-1.2210338,-1.2626708,-1.6091299,-1.5967052,0.0124247
32,1.2371546,1.2076212,"('unkind', 'kind')",0.8612668,0.7739284,1.0492107,0.9907748,-0.0584359
33,0.21773615,0.1200625,"('wrong', 'right')",-0.5538366,-0.6095942,-0.1680502,-0.2447659,-0.0767157
34,0.77363676,0.9280408,"('mean', 'honorable')",5.5794415,5.5523434,3.1765392,3.2401922,0.063653
35,-1.1926166,-1.3162895,"('corrupt', 'incorrupt')",-0.39594492,-0.5604693,-0.7942808,-0.9383794,-0.1440986
36,-1.4424834,-1.4701936,"('hostile', 'amicable')",-0.25373486,-0.46014997,-0.8481091,-0.9651718,-0.1170627
37,-0.19649081,-0.113385886,"('fake', 'genuine')",0.10475066,0.07974733,-0.0458701,-0.0168193,0.0290508
38,0.36791936,0.3910251,"('untruthful', 'truthful')",-0.15861937,-0.17212567,0.10465,0.1094497,0.0047997
39,1.51828,1.539327,"('exploitative', 'cooperative')",0.062172413,0.05506941,0.7902262,0.7971982,0.006972
40,0.27221277,0.24314591,"('stingy', 'generous')",-1.5826552,-1.6577353,-0.6552212,-0.7072947,-0.0520735
41,0.5088654,0.55349034,"('unforgiving', 'forgiving')",0.011149205,-0.06581517,0.2600073,0.2438376,-0.0161697
42,0.5218168,0.58627695,"('unreliable', 'reliable')",-2.843012,-2.7546518,-1.1605977,-1.0841874,0.0764103
43,1.3854363,1.4883474,"('irresponsible', 'responsible')",0.76747876,0.7682044,1.0764575,1.1282759,0.0518184
44,-1.245166,-1.2136328,"('prejudiced', 'unprejudiced')",-1.258007,-1.2558116,-1.2515864,-1.2347221,0.0168643
45,-0.17318371,-0.08126725,"('incompetent', 'competent')",-0.22692627,-0.19120896,-0.200055,-0.1362381,0.0638169
46,-0.11738805,-0.07329342,"('uncompetitive', 'competitive')",-0.2519769,-0.23909095,-0.1846825,-0.1561922,0.0284903
47,0.3775106,0.44724417,"('stupid', 'smart')",4.9224224,4.9098587,2.6499665,2.6785514,0.0285849
48,1.3573909,1.374296,"('unintelligent', 'intelligent')",1.0563309,1.0917186,1.2068609,1.2330072,0.0261463
49,0.17713022,0.23779608,"('unable', 'able')",0.0098540895,0.08376907,0.0934922,0.1607826,0.0672904
50,-0.8164924,-0.7701634,"('clumsy', 'skillful')",0.14482148,0.091826804,-0.3358355,-0.3391683,-0.0033328
51,0.5968321,0.49971172,"('uneducated', 'educated')",0.7158629,0.6650377,0.6563475,0.5823747,-0.0739728
52,-2.3099613,-2.351161,"('irrational', 'rational')",-0.4339807,-0.57736987,-1.371971,-1.4642655,-0.0922945
53,-0.15904386,-0.18187861,"('uncreative', 'creative')",0.52361,0.4350929,0.1822831,0.1266071,-0.055676
54,0.21704282,0.26666766,"('incapable', 'capable')",0.94562405,0.9594867,0.5813335,0.6130772,0.0317437
55,0.95818925,1.0309604,"('incompetent', 'clever')",0.2874672,0.3500416,0.6228282,0.690501,0.0676728
56,2.120717,2.1249366,"('impractical', 'practical')",0.08270907,0.1290859,1.1017131,1.1270113,0.0252982
57,-0.7786365,-0.76004106,"('unimaginative', 'imaginative')",-2.4988687,-2.4449666,-1.6387526,-1.6025038,0.0362488
58,0.11262445,0.09650524,"('undiscriminating', 'discriminating')",0.21012804,0.1679124,0.1613762,0.1322088,-0.0291674
59,-1.1443716,-1.1503154,"('foolish', 'wise')",0.37824723,0.32815152,-0.3830622,-0.4110819,-0.0280197
60,2.4692833,2.508492,"('inefficient', 'efficient')",0.5297474,0.6550661,1.4995154,1.581779,0.0822636
61,0.9548774,0.8800066,"('illogical', 'logical')",0.49083328,0.37481022,0.7228553,0.6274084,-0.0954469
62,1.472848,1.5550016,"('incompetent', 'brilliant')",0.2535624,0.39725882,0.8632052,0.9761302,0.112925
63,0.7776034,0.90089077,"('unperceptive', 'insightful')",1.1625607,1.2822862,0.970082,1.0915885,0.1215065
64,-1.0274345,-1.0299798,"('shy', 'confident')",-6.1263638,-6.0104547,-3.5768991,-3.5202172,0.0566819
65,1.0741389,1.0289757,"('insecure', 'secure')",-0.038492493,-0.047832943,0.5178232,0.4905714,-0.0272518
66,-1.581313,-1.5860705,"('inactive', 'active')",0.46889132,0.44917044,-0.5562109,-0.56845,-0.0122391
67,-0.0035880953,-0.07371046,"('doubtful', 'determined')",-0.5082681,-0.4795462,-0.2559281,-0.2766283,-0.0207002
68,0.43083885,0.42986172,"('dependent', 'independent')",0.030203208,0.0020829728,0.230521,0.2159723,-0.0145487
69,-0.092960864,-0.1411102,"('lazy', 'industrious')",-0.4174295,-0.38853243,-0.2551952,-0.2648213,-0.0096261
70,0.8270072,0.9327823,"('lethargic', 'energetic')",0.54281175,0.6010787,0.6849095,0.7669305,0.082021
71,0.8165947,0.8418128,"('diffident', 'self-confident')",0.63723415,0.6767278,0.7269144,0.7592703,0.0323559
72,1.2151505,1.1947206,"('unambitious', 'ambitious')",-1.0676676,-1.068292,0.0737414,0.0632143,-0.0105271
73,0.18640767,0.19918175,"('helpless', 'self-reliant')",-2.802636,-2.78696,-1.3081142,-1.293889,0.0142252
74,0.42358103,0.47559506,"('undedicated', 'dedicated')",0.26110703,0.24037409,0.342344,0.3579846,0.0156406
75,-2.0795085,-2.084849,"('meek', 'impulsive')",-0.732337,-0.69701374,-1.4059228,-1.3909314,0.0149914
76,0.6685241,0.6990235,"('anxious', 'daring')",0.32510903,0.36601165,0.4968166,0.5325176,0.035701
77,0.21029611,0.28658462,"('unmotivated', 'motivated')",-0.87675416,-0.718604,-0.333229,-0.2160097,0.1172193
78,0.39241585,0.48038864,"('nonresilient', 'resilient')",0.44533965,0.54104924,0.4188778,0.5107189,0.0918411
79,-0.5087743,-0.51585525,"('wavering', 'unwavering')",-0.19589461,-0.20551687,-0.3523344,-0.3606861,-0.0083517
80,0.6517011,0.5798351,"('dominated', 'dominating')",-1.054564,-0.95281917,-0.2014315,-0.186492,0.0149395
81,0.9344289,0.9119234,"('submissive', 'aggressive')",-0.34950027,-0.1837929,0.2924643,0.3640653,0.071601
82,-0.18123513,-0.13886459,"('poor', 'rich')",5.3354926,5.240329,2.5771286,2.5507321,-0.0263965
83,-0.24147558,-0.2861623,"('powerless', 'powerful')",-0.7581636,-0.7849871,-0.4998196,-0.5355747,-0.0357551
84,0.22975457,0.17690867,"('inferior', 'superior')",0.88881016,0.79453796,0.5592824,0.4857233,-0.0735591
85,0.052659724,0.069659725,"('insignificant', 'prestigious')",0.41783047,0.35948527,0.2352451,0.2145725,-0.0206726
86,1.0881658,0.9937834,"('uninfluential', 'influential')",0.14640206,0.07376358,0.6172839,0.5337735,-0.0835104
87,-0.17731287,-0.17528427,"('unsuccessful', 'successful')",0.9264189,1.0756011,0.374553,0.4501584,0.0756054
88,1.1772566,1.0926292,"('low', 'eminent')",0.3727777,0.39765406,0.7750171,0.7451416,-0.0298755
