,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
35,-2.0697162,-2.1545515,"('corrupt', 'incorrupt')",-0.8101386,-0.8564754,-0.6679747,-0.6264643,-1.1826098,-1.2124971,-0.0298873
36,-2.8857956,-2.990189,"('hostile', 'amicable')",-0.97857785,-1.0943916,-0.11510769,-0.14084171,-1.3264937,-1.408474,-0.0819803
37,0.52213216,0.5699723,"('fake', 'genuine')",-0.39427647,-0.38837105,0.2563436,0.34625176,0.1280664,0.175951,0.0478846
38,-0.8910721,-0.86180747,"('untruthful', 'truthful')",-1.1733099,-1.09266,-0.21508902,-0.21749575,-0.7598237,-0.7239877,0.035836
39,2.2711728,2.2489219,"('exploitative', 'cooperative')",0.5768366,0.5084545,0.44528267,0.4100623,1.097764,1.0558129,-0.0419511
40,-0.4247353,-0.3442183,"('stingy', 'generous')",-0.024819685,0.17614903,-1.9581099,-1.9843554,-0.8025549,-0.7174749,0.08508
41,0.033461064,-0.0022348613,"('unforgiving', 'forgiving')",-0.7086556,-0.6728812,0.24869579,-0.02723534,-0.1421662,-0.2341171,-0.0919509
42,0.41250622,0.38861877,"('unreliable', 'reliable')",-1.1845175,-1.1459936,-3.2988918,-3.2901669,-1.3569676,-1.3491805,0.0077871
43,1.0049791,1.1567006,"('irresponsible', 'responsible')",-0.85488236,-0.7898184,0.058642134,0.09086844,0.0695796,0.1525835,0.0830039
44,-1.3433094,-1.3789732,"('prejudiced', 'unprejudiced')",-0.37612802,-0.37482858,-1.1007777,-1.0954446,-0.9400717,-0.9497488,-0.0096771
45,-0.19377498,-0.15240264,"('incompetent', 'competent')",-0.7779084,-0.779223,-0.032338567,-0.20660594,-0.334674,-0.3794105,-0.0447365
46,1.3251126,1.4358265,"('uncompetitive', 'competitive')",0.6024595,0.58598447,-0.98343617,-1.1316915,0.3147119,0.2967065,-0.0180054
47,-0.61860937,-0.50770175,"('stupid', 'smart')",0.80216837,0.81386185,5.502608,5.8229537,1.8953889,2.0430379,0.147649
48,1.5398463,1.5948387,"('unintelligent', 'intelligent')",1.3509849,1.3273551,0.46627483,0.3953432,1.1190353,1.1058458,-0.0131895
49,0.6370155,0.6780815,"('unable', 'able')",0.90087503,1.0031496,-0.03683538,0.18302915,0.5003517,0.6214201,0.1210684
50,-1.4286063,-1.4708341,"('clumsy', 'skillful')",0.08661199,0.11262405,-0.09432197,-0.07631794,-0.4787721,-0.478176,0.0005961
51,0.7316463,0.5978358,"('uneducated', 'educated')",0.25559974,0.053494796,0.5323431,0.37332642,0.5065297,0.3415523,-0.1649774
52,-1.2299906,-1.3816938,"('irrational', 'rational')",-0.5768885,-0.7380036,0.3837118,0.39155668,-0.4743891,-0.5760469,-0.1016578
53,-0.23678112,-0.2374624,"('uncreative', 'creative')",0.81084347,0.74907696,0.5202927,0.45225894,0.364785,0.3212912,-0.0434938
54,-0.54524386,-0.6838995,"('incapable', 'capable')",-0.09032833,-0.27636603,0.7776573,0.9694744,0.0473617,0.0030696,-0.0442921
55,1.8849026,1.9453969,"('incompetent', 'clever')",0.9375278,0.8763426,0.5409769,0.42098233,1.1211357,1.0809073,-0.0402284
56,2.058779,2.0228496,"('impractical', 'practical')",0.1249201,0.035605088,-0.59598815,-0.74078643,0.529237,0.4392228,-0.0900142
57,-0.100086346,-0.06747129,"('unimaginative', 'imaginative')",0.81044525,0.6404024,-2.8680906,-3.0171952,-0.7192439,-0.8147547,-0.0955108
58,-0.8830281,-0.8821854,"('undiscriminating', 'discriminating')",-0.03644874,-0.0074703395,-0.040507026,-0.10993814,-0.3199946,-0.333198,-0.0132034
59,-1.6470376,-1.7274549,"('foolish', 'wise')",-0.5319649,-0.54826593,-0.09358318,0.09180173,-0.7575285,-0.7279731,0.0295554
60,2.692329,2.8290298,"('inefficient', 'efficient')",1.169947,1.2343262,-0.014082635,0.033587225,1.2827311,1.3656478,0.0829167
61,1.5006784,1.4352055,"('illogical', 'logical')",0.28045964,0.16256371,0.59763175,0.424668,0.7929233,0.6741457,-0.1187776
62,1.781777,1.8341202,"('incompetent', 'brilliant')",0.5865443,0.6928924,0.33580872,0.4304761,0.9013767,0.9858296,0.0844529
63,0.065048374,0.09332119,"('unperceptive', 'insightful')",0.3566631,0.42630443,0.25582442,0.26585287,0.2258453,0.2618262,0.0359809
64,-0.865528,-0.9538532,"('shy', 'confident')",-0.5848955,-0.48860192,-6.2778816,-6.4879556,-2.5761016,-2.6434701,-0.0673685
65,1.1148818,1.0655642,"('insecure', 'secure')",-0.18778034,-0.32224664,0.020212676,-0.010460073,0.3157714,0.2442858,-0.0714856
66,-1.5453881,-1.5280546,"('inactive', 'active')",-1.1317925,-1.1292841,0.4185728,0.6193579,-0.7528693,-0.6793269,0.0735424
67,1.0190098,0.85933405,"('doubtful', 'determined')",-0.13976583,-0.14374687,-0.4726463,-0.5711135,0.1355326,0.0481579,-0.0873747
68,-0.18886833,-0.24969047,"('dependent', 'independent')",-0.25766218,-0.272906,-1.1101624,-1.0172819,-0.5188976,-0.5132928,0.0056048
69,-2.4170582,-2.4467492,"('lazy', 'industrious')",0.23984699,0.4822344,-1.0825619,-0.9885812,-1.0865911,-0.9843653,0.1022258
70,1.2960511,1.4180092,"('lethargic', 'energetic')",-0.27563304,-0.33258975,0.26596934,0.3562824,0.4287958,0.4805673,0.0517715
71,0.3683912,0.35438427,"('diffident', 'self-confident')",0.49812186,0.58690447,0.04811897,0.13443157,0.3048773,0.3585734,0.0536961
72,0.57571167,0.5727679,"('unambitious', 'ambitious')",-0.891405,-0.8805957,-0.39890745,-0.22137,-0.2382003,-0.1763993,0.061801
73,-0.9135319,-0.98350483,"('helpless', 'self-reliant')",0.39219004,0.4185359,-3.523248,-3.3792837,-1.3481967,-1.3147508,0.0334459
74,0.90961546,0.89172006,"('undedicated', 'dedicated')",0.1187173,0.09990394,-0.23562478,-0.3806584,0.264236,0.2036552,-0.0605808
75,-2.6110137,-2.6417694,"('meek', 'impulsive')",-0.05698376,-0.13515656,-0.7983395,-0.6894599,-1.1554456,-1.1554619,-1.63e-05
76,2.0341089,2.0913296,"('anxious', 'daring')",0.16187437,0.12958336,-0.19269577,-0.23289222,0.6677624,0.6626736,-0.0050888
77,0.35150725,0.3569421,"('unmotivated', 'motivated')",0.92953604,0.9803085,-1.2114834,-1.0958211,0.0231866,0.0804765,0.0572899
78,0.8843961,1.0156286,"('nonresilient', 'resilient')",1.4223638,1.6202905,-0.2815438,-0.15186214,0.675072,0.828019,0.152947
79,-1.7627043,-1.8170844,"('wavering', 'unwavering')",-1.4736712,-1.5782511,-0.56912965,-0.39398903,-1.2685017,-1.2631083,0.0053934
80,1.7563907,1.7413996,"('dominated', 'dominating')",0.38453248,0.416217,-0.33011237,-0.34179586,0.6036036,0.6052736,0.00167
81,1.3500752,1.2085874,"('submissive', 'aggressive')",1.1103448,0.880308,-0.42235637,-0.5506914,0.6793546,0.5127347,-0.1666199
82,0.061634094,0.018113585,"('poor', 'rich')",0.8363512,0.6456615,6.6238003,6.7185545,2.5072619,2.4607765,-0.0464854
83,-0.2288502,-0.3458132,"('powerless', 'powerful')",0.06464211,0.14745621,-0.98592937,-0.9921108,-0.3833791,-0.3968226,-0.0134435
84,0.56500065,0.49427202,"('inferior', 'superior')",0.069258526,0.054310534,0.4896061,0.42163342,0.3746217,0.3234053,-0.0512164
85,-1.883698,-2.0158863,"('insignificant', 'prestigious')",0.13635907,0.14365399,-0.21564654,-0.30443996,-0.6543285,-0.7255574,-0.0712289
86,0.9822935,0.982593,"('uninfluential', 'influential')",0.10720408,-0.058873337,-0.17663608,-0.25933793,0.3042872,0.2214606,-0.0828266
87,0.16365571,0.070431374,"('unsuccessful', 'successful')",0.37244433,0.30638978,0.9692084,1.009623,0.5017695,0.4621481,-0.0396214
88,-0.108894624,-0.30211774,"('low', 'eminent')",0.38958794,0.12807478,-0.26655182,-0.4387899,0.0047138,-0.2042776,-0.2089914
