,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
26,1.0652161,0.9730384,"('hardhearted', 'benevolent')",1.4077225,1.3103675,1.6538434,1.5891002,1.375594,1.2908354,-0.0847586
27,0.5728183,0.54859126,"('hardhearted', 'softhearted')",0.7046115,0.5810131,1.6183244,1.4620003,0.9652514,0.8638682,-0.1013832
28,0.18790777,-0.031191446,"('disloyal', 'loyal')",0.009923782,0.005116228,0.8242303,0.71904963,0.3406873,0.2309915,-0.1096958
29,-0.21867162,-0.2741434,"('unfair', 'fair')",-0.36900422,-0.3790588,-0.43477744,-0.54780567,-0.3408178,-0.4003359,-0.0595181
30,-0.50580513,-0.38893634,"('intolerant', 'tolerant')",-1.3586253,-1.230932,-0.37279966,-0.25528073,-0.7457434,-0.6250497,0.1206937
31,0.542203,0.5199734,"('evil', 'good')",0.26752764,0.2983684,-0.07660649,-0.068117425,0.2443747,0.2500748,0.0057001
32,-0.19170506,-0.26684615,"('unkind', 'kind')",0.4548105,0.43519014,0.7087847,0.6068062,0.3239634,0.2583834,-0.06558
33,1.3362012,1.2927097,"('wrong', 'right')",0.5421591,0.44224587,0.07488466,0.029315084,0.6510816,0.5880902,-0.0629914
34,-0.64150727,-0.50810885,"('mean', 'honorable')",-0.21754046,-0.019808378,5.4151187,5.62491,1.5186903,1.6989975,0.1803072
35,1.2829639,1.2567581,"('corrupt', 'incorrupt')",0.60650146,0.3952732,0.0033768825,-0.10232523,0.6309474,0.5165687,-0.1143787
36,0.4991518,0.44319126,"('hostile', 'amicable')",0.06433511,-0.04164263,0.5842864,0.46077186,0.3825911,0.2874402,-0.0951509
37,1.2449206,1.2610269,"('fake', 'genuine')",0.58404964,0.6147967,0.24540088,0.22811392,0.691457,0.7013125,0.0098555
38,0.31574747,0.37278062,"('untruthful', 'truthful')",0.31342715,0.39870298,-0.18225531,-0.0565678,0.1489731,0.2383053,0.0893322
39,0.5756655,0.7325587,"('exploitative', 'cooperative')",1.0042081,1.0484822,0.04876377,0.15781243,0.5428791,0.6462845,0.1034054
40,0.24298288,0.2040579,"('stingy', 'generous')",-0.3821982,-0.2689153,-2.3676267,-2.4978335,-0.835614,-0.8542303,-0.0186163
41,-0.35816547,-0.43761423,"('unforgiving', 'forgiving')",0.5290656,0.65467656,-0.24778017,-0.26108056,-0.0256267,-0.0146727,0.010954
42,0.21540342,0.35817987,"('unreliable', 'reliable')",-0.5055092,-0.35520354,-3.5181751,-3.491939,-1.269427,-1.1629876,0.1064394
43,-0.28608304,-0.22188672,"('irresponsible', 'responsible')",-0.3854499,-0.2521123,-0.109990716,0.010059882,-0.2605079,-0.1546464,0.1058615
44,-1.2757574,-1.1590954,"('prejudiced', 'unprejudiced')",-1.2065215,-1.2196242,-1.2692385,-1.272463,-1.2505058,-1.2170609,0.0334449
45,0.2637738,0.16241342,"('incompetent', 'competent')",-0.5821634,-0.38220602,-0.82485664,-0.8052357,-0.3810821,-0.3416761,0.039406
46,-1.5019706,-1.4678636,"('uncompetitive', 'competitive')",-0.8957243,-0.7468865,-1.8680806,-1.8536321,-1.4219252,-1.3561274,0.0657978
47,-0.94620085,-0.9202484,"('stupid', 'smart')",0.21527773,0.2345,5.428385,5.529811,1.5658205,1.6146874,0.0488669
48,0.2149687,0.24881206,"('unintelligent', 'intelligent')",-0.106338754,0.02917882,-0.30918944,-0.27160504,-0.0668532,0.0021286,0.0689818
49,-0.16868371,-0.09511975,"('unable', 'able')",-0.15558852,-0.08523258,-0.77940077,-0.6957623,-0.367891,-0.2920382,0.0758528
50,-0.42596233,-0.42718345,"('clumsy', 'skillful')",-1.3415415,-1.4006906,-0.39673495,-0.4340632,-0.721413,-0.753979,-0.032566
51,-0.64477015,-0.625698,"('uneducated', 'educated')",-1.1436874,-1.0880611,-0.3630021,-0.4201455,-0.7171532,-0.7113015,0.0058517
52,-0.37997717,-0.53909236,"('irrational', 'rational')",0.13011795,-0.13613893,0.46662128,0.35983458,0.072254,-0.1051322,-0.1773862
53,0.3154635,0.2600087,"('uncreative', 'creative')",-0.16943222,-0.24615645,0.46682674,0.34001693,0.204286,0.1179564,-0.0863296
54,0.7246313,0.7466092,"('incapable', 'capable')",1.1590834,1.0836711,1.0787321,1.0918912,0.9874822,0.9740572,-0.013425
55,-0.7379998,-0.70696694,"('incompetent', 'clever')",-0.3972452,-0.2092697,-0.66845644,-0.6032944,-0.6012338,-0.5065103,0.0947235
56,0.7213981,0.80881566,"('impractical', 'practical')",0.3174555,0.4678069,-1.4639386,-1.3282893,-0.141695,-0.0172222,0.1244728
57,-0.4700964,-0.5093817,"('unimaginative', 'imaginative')",-1.2453855,-1.120146,-4.267768,-4.261347,-1.9944166,-1.963625,0.0307916
58,0.26801404,0.21828865,"('undiscriminating', 'discriminating')",-0.2861677,-0.20026436,-0.04276421,-0.06398315,-0.020306,-0.0153196,0.0049864
59,0.47182608,0.41161537,"('foolish', 'wise')",0.3929032,0.25445205,0.047561683,0.07621728,0.304097,0.2474282,-0.0566688
60,-0.72544515,-0.59654623,"('inefficient', 'efficient')",-0.3993513,-0.15594822,-0.9884795,-0.7458227,-0.7044253,-0.4994391,0.2049862
61,-0.5059218,-0.6907761,"('illogical', 'logical')",-0.4834655,-0.6129479,0.2113136,0.057006903,-0.2593579,-0.4155724,-0.1562145
62,-0.27690858,-0.1849657,"('incompetent', 'brilliant')",-0.37058815,-0.15585561,-0.91860855,-0.7604018,-0.5220351,-0.3670744,0.1549607
63,0.86945206,0.8935889,"('unperceptive', 'insightful')",0.7892717,0.924418,-0.3082813,-0.17601228,0.4501475,0.5473315,0.097184
64,-0.3497396,-0.36585233,"('shy', 'confident')",-1.5749772,-1.5525237,-7.3892984,-7.293976,-3.1046718,-3.0707839,0.0338879
65,-1.6149833,-1.6868558,"('insecure', 'secure')",-1.6566532,-1.5749598,-0.6309654,-0.5527539,-1.3008673,-1.2715232,0.0293441
66,-0.008242428,-0.013321474,"('inactive', 'active')",-0.28344485,-0.34407103,0.9131396,0.84720254,0.2071508,0.16327,-0.0438808
67,0.1756247,0.18219754,"('doubtful', 'determined')",0.15289223,0.1787161,-0.59422,-0.48599535,-0.0885677,-0.0416939,0.0468738
68,0.5009917,0.3951765,"('dependent', 'independent')",-0.94683814,-1.0239849,-1.5019692,-1.5437597,-0.6492719,-0.7241894,-0.0749175
69,1.4935323,1.5242832,"('lazy', 'industrious')",1.282764,1.1686894,-0.58227795,-0.52990425,0.7313394,0.7210228,-0.0103166
70,-0.3623865,-0.31341103,"('lethargic', 'energetic')",-1.4129465,-1.319707,-0.3761742,-0.35102588,-0.717169,-0.6613813,0.0557877
71,1.1963732,1.218592,"('diffident', 'self-confident')",1.7774419,1.8230337,0.8267385,0.85964215,1.2668511,1.3004227,0.0335716
72,-0.38538527,-0.42090264,"('unambitious', 'ambitious')",-0.8440477,-0.768968,-0.65216535,-0.5726148,-0.6271995,-0.5874951,0.0397044
73,1.9273719,2.024367,"('helpless', 'self-reliant')",-0.07328644,-0.16740742,-3.2923102,-3.2679722,-0.4794083,-0.4703375,0.0090708
74,1.1211253,1.1146771,"('undedicated', 'dedicated')",0.18541746,0.23758718,-0.47113177,-0.50491506,0.2784703,0.2824497,0.0039794
75,0.016585376,0.07736542,"('meek', 'impulsive')",-0.72810656,-0.70660686,-0.48353058,-0.43490902,-0.3983506,-0.3547168,0.0436338
76,-0.89215624,-0.68737584,"('anxious', 'daring')",-0.7480781,-0.566446,-0.4516164,-0.40092754,-0.6972836,-0.5515831,0.1457005
77,-0.70792556,-0.6691829,"('unmotivated', 'motivated')",-0.9393367,-0.8129947,-1.5573171,-1.3706187,-1.0681931,-0.9509321,0.117261
78,-0.58188486,-0.6255115,"('nonresilient', 'resilient')",0.50566214,0.58324856,-0.19654778,-0.13978352,-0.0909235,-0.0606822,0.0302413
79,0.9617806,0.941646,"('wavering', 'unwavering')",0.04557113,-0.008989962,-0.09496245,-0.040898573,0.3041298,0.2972525,-0.0068773
80,-0.7389211,-0.69687265,"('dominated', 'dominating')",-0.6117691,-0.53953743,-1.0975152,-1.0433563,-0.8160685,-0.7599222,0.0561463
81,-1.2180058,-1.1903014,"('submissive', 'aggressive')",-1.3992492,-1.1986866,-1.7329512,-1.5901452,-1.4500688,-1.3263777,0.1236911
82,-0.6761837,-0.6881528,"('poor', 'rich')",-0.89294374,-0.8000083,6.163619,6.1607094,1.5314972,1.5575161,0.0260189
83,-0.063970536,-0.034208633,"('powerless', 'powerful')",-0.7963706,-0.7182745,-1.824252,-1.8336916,-0.8948644,-0.8620582,0.0328062
84,0.49558276,0.38296992,"('inferior', 'superior')",0.05345774,0.00053734705,0.4230993,0.38408265,0.3240466,0.2558633,-0.0681833
85,1.3641902,1.3883814,"('insignificant', 'prestigious')",0.9813875,0.9146782,0.43547413,0.41343188,0.9270173,0.9054972,-0.0215201
86,0.71269375,0.58621085,"('uninfluential', 'influential')",-0.12436954,-0.07656549,-0.7510957,-0.8194529,-0.0542572,-0.1032692,-0.049012
87,-0.6739359,-0.7150751,"('unsuccessful', 'successful')",-0.012151238,0.01811856,0.041815683,0.166506,-0.2147571,-0.1768168,0.0379403
88,-0.24525818,-0.21693295,"('low', 'eminent')",-0.90247935,-0.8600009,-0.5740683,-0.5655555,-0.5739353,-0.5474965,0.0264388
