,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
62,0.25883836,0.38508612,"('incompetent', 'brilliant')",0.60525805,0.743762,0.4320482,0.564424,0.1323758
63,-0.4498086,-0.3914381,"('unperceptive', 'insightful')",1.2357352,1.2557617,0.3929633,0.4321618,0.0391985
64,0.8532468,0.84260964,"('shy', 'confident')",-3.466797,-3.1593003,-1.3067751,-1.1583453,0.1484298
65,0.6754019,0.6412037,"('insecure', 'secure')",0.3350051,0.43381274,0.5052035,0.5375082,0.0323047
66,-0.543483,-0.58315486,"('inactive', 'active')",1.0598512,0.951306,0.2581841,0.1840756,-0.0741085
67,0.6534106,0.60259867,"('doubtful', 'determined')",-0.7106505,-0.62985957,-0.0286199,-0.0136304,0.0149895
68,-0.67083985,-0.6721713,"('dependent', 'independent')",-0.91215765,-0.900756,-0.7914988,-0.7864636,0.0050352
69,0.02435191,-0.01368241,"('lazy', 'industrious')",-0.022842478,-0.00041543692,0.0007547,-0.0070489,-0.0078036
70,0.1915131,0.16203207,"('lethargic', 'energetic')",0.41927123,0.37690583,0.3053922,0.269469,-0.0359232
71,-0.31542706,-0.32727757,"('diffident', 'self-confident')",0.6008763,0.4041629,0.1427246,0.0384427,-0.1042819
72,0.07008131,0.05856987,"('unambitious', 'ambitious')",0.7954374,0.8043755,0.4327593,0.4314727,-0.0012866
73,0.8810503,0.80779874,"('helpless', 'self-reliant')",-1.883597,-1.8195224,-0.5012734,-0.5058618,-0.0045884
74,-0.15689078,-0.13150616,"('undedicated', 'dedicated')",1.2884625,1.2436626,0.5657859,0.5560782,-0.0097077
75,-0.50205964,-0.5691885,"('meek', 'impulsive')",-0.80660075,-0.81474936,-0.6543302,-0.6919689,-0.0376387
76,0.17995709,0.3056553,"('anxious', 'daring')",-0.348819,-0.16023512,-0.0844309,0.0727101,0.157141
77,-0.6931305,-0.6144545,"('unmotivated', 'motivated')",-0.9871358,-0.9022993,-0.8401332,-0.7583769,0.0817563
78,-0.34544015,-0.2719791,"('nonresilient', 'resilient')",0.7488692,0.6935829,0.2017145,0.2108019,0.0090874
79,-1.2398884,-1.3297261,"('wavering', 'unwavering')",-0.16440569,-0.3294078,-0.7021471,-0.829567,-0.1274199
80,0.6519741,0.6276478,"('dominated', 'dominating')",0.47203672,0.566295,0.5620054,0.5969714,0.034966
81,0.39024112,0.41484463,"('submissive', 'aggressive')",-0.5897893,-0.39085233,-0.0997741,0.0119962,0.1117703
82,-0.7534778,-0.68648154,"('poor', 'rich')",4.179063,4.0720143,1.7127925,1.6927664,-0.0200261
83,0.33158156,0.38471624,"('powerless', 'powerful')",-0.4889968,-0.40697977,-0.0787076,-0.0111318,0.0675758
84,0.16239534,0.12315128,"('inferior', 'superior')",0.40980056,0.40554672,0.2860979,0.264349,-0.0217489
85,-0.93676674,-0.9575281,"('insignificant', 'prestigious')",0.23681572,0.04093908,-0.3499755,-0.4582945,-0.108319
86,-0.59232163,-0.665991,"('uninfluential', 'influential')",0.79782003,0.6632949,0.1027492,-0.001348,-0.1040972
87,0.52998024,0.49851504,"('unsuccessful', 'successful')",1.5378186,1.514269,1.0338994,1.006392,-0.0275074
88,-0.5997164,-0.61936134,"('low', 'eminent')",0.17976177,0.18773896,-0.2099773,-0.2158112,-0.0058339
