,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
19,-0.9612318,-0.89883065,"('inhospitable', 'hospitable')",-1.4321622,-1.3167032,-0.16768658,-0.024762552,-0.8536935,-0.7467655,0.106928
20,0.39323768,0.38708374,"('rough', 'thoughtful')",0.15972966,0.12121517,1.1751429,1.1064107,0.5760367,0.5382365,-0.0378002
21,0.77960575,0.69189894,"('immoral', 'moral')",1.2088869,1.1626714,-0.57871735,-0.5464922,0.4699251,0.4360261,-0.033899
22,0.13563463,0.09514802,"('untrustworthy', 'trustworthy')",-0.24355409,-0.32493395,-0.8660646,-0.88780504,-0.3246614,-0.3725303,-0.0478689
23,0.593135,0.5144877,"('insincere', 'sincere')",0.88057095,0.79139596,5.2433586,5.1554837,2.2390216,2.1537892,-0.0852324
24,1.3702302,1.3454199,"('dishonest', 'honest')",0.43806848,0.43181285,0.72557646,0.6563049,0.8446251,0.8111792,-0.0334459
25,0.045779213,0.07463093,"('egoistic', 'altruistic')",0.77226424,0.73413503,1.5346012,1.5082468,0.7842149,0.7723376,-0.0118773
26,0.41557676,0.33709782,"('hardhearted', 'benevolent')",0.9434065,0.8720878,1.4946185,1.4317063,0.9512006,0.8802973,-0.0709033
27,-0.33804533,-0.28663293,"('hardhearted', 'softhearted')",-0.08236073,0.037983615,1.5808811,1.494855,0.386825,0.4154019,0.0285769
28,0.36315614,0.2119687,"('disloyal', 'loyal')",0.13422963,-0.088684134,0.61233574,0.49940008,0.3699072,0.2075616,-0.1623456
29,-0.023730604,-0.05215638,"('unfair', 'fair')",0.25237274,0.18346098,-0.22743684,-0.35282382,0.0004018,-0.0738397,-0.0742415
30,0.93662524,1.021597,"('intolerant', 'tolerant')",1.4497094,1.4105719,1.0580485,1.011922,1.1481277,1.1480303,-9.74e-05
31,-0.91001546,-0.7826741,"('evil', 'good')",-1.049478,-1.0934238,-0.9139597,-0.9502946,-0.9578177,-0.9421309,0.0156868
32,0.6141584,0.5484417,"('unkind', 'kind')",0.47583997,0.51757914,0.80314666,0.6785646,0.6310484,0.5815285,-0.0495199
33,1.0351559,0.96220994,"('wrong', 'right')",1.1065925,1.056076,-0.35668373,-0.43018615,0.5950216,0.5293666,-0.065655
34,-0.36361095,-0.20396884,"('mean', 'honorable')",0.21321875,0.24442732,5.7516356,5.9232903,1.8670812,1.9879163,0.1208351
35,-0.36073485,-0.39580145,"('corrupt', 'incorrupt')",-1.2245023,-1.238297,-0.00032251887,-0.11148085,-0.5285199,-0.5818597,-0.0533398
36,-1.7420473,-1.7793409,"('hostile', 'amicable')",-1.8537376,-2.1014917,0.31808212,0.17689855,-1.0925676,-1.2346447,-0.1420771
37,0.74316,0.67855346,"('fake', 'genuine')",0.41806227,0.4277767,0.4631793,0.48150778,0.5414672,0.5292793,-0.0121879
38,0.14105886,0.14814883,"('untruthful', 'truthful')",0.5208556,0.44064492,-0.16149877,-0.112627625,0.1668052,0.158722,-0.0080832
39,1.4442497,1.5624282,"('exploitative', 'cooperative')",0.0013811905,0.17022432,0.10180555,0.12163569,0.5158122,0.6180961,0.1022839
40,0.45196456,0.31088987,"('stingy', 'generous')",0.44654506,0.2760154,-1.3294642,-1.4464835,-0.1436515,-0.2865261,-0.1428746
41,-0.6441251,-0.62911177,"('unforgiving', 'forgiving')",-0.08380223,-0.24137127,0.12191586,0.030500505,-0.2020038,-0.2799942,-0.0779904
42,0.29359323,0.38959917,"('unreliable', 'reliable')",0.2625612,0.34582242,-2.6906579,-2.571196,-0.7115011,-0.6119248,0.0995763
43,0.6832467,0.7280327,"('irresponsible', 'responsible')",-0.023058698,0.04546751,0.21042685,0.24671449,0.2902049,0.3400716,0.0498667
44,-1.1660041,-1.1441672,"('prejudiced', 'unprejudiced')",-1.0418595,-0.9530116,-1.2826661,-1.2244743,-1.1635098,-1.1072176,0.0562922
45,-0.32807326,-0.41919598,"('incompetent', 'competent')",-0.21306774,-0.40833318,-0.34704497,-0.4389351,-0.296062,-0.4221547,-0.1260927
46,0.22749305,0.1603413,"('uncompetitive', 'competitive')",0.8614629,0.76211435,-0.65906584,-0.6688044,0.1432967,0.0845504,-0.0587463
47,0.06747352,0.2119385,"('stupid', 'smart')",0.45012373,0.5430844,5.272372,5.3229294,1.9299897,2.0259841,0.0959944
48,0.66369194,0.5253431,"('unintelligent', 'intelligent')",1.0622529,0.88729775,0.4350794,0.4168326,0.7203414,0.6098245,-0.1105169
49,-0.57723445,-0.5912651,"('unable', 'able')",-0.13160843,-0.07575421,-0.37758702,-0.20224115,-0.3621433,-0.2897535,0.0723898
50,-0.27715668,-0.3192959,"('clumsy', 'skillful')",0.11407825,0.108914286,0.16012293,0.1332944,-0.0009852,-0.0256957,-0.0247105
51,-0.17685446,-0.30161718,"('uneducated', 'educated')",-0.377714,-0.4429338,0.026228696,-0.054305114,-0.1761132,-0.2662854,-0.0901722
52,-0.43708163,-0.5466552,"('irrational', 'rational')",-0.07666929,-0.22439767,0.13226809,-0.045747582,-0.1271609,-0.2722668,-0.1451059
53,1.0755377,1.0085318,"('uncreative', 'creative')",0.7460048,0.582019,0.8747358,0.8410631,0.8987594,0.810538,-0.0882214
54,-0.27938384,-0.30160365,"('incapable', 'capable')",-0.18312216,-0.17161869,0.83620334,0.9250478,0.1245658,0.1506085,0.0260427
55,0.66289485,0.6163616,"('incompetent', 'clever')",-0.095639646,-0.22552192,-0.17980143,-0.22319064,0.1291513,0.055883,-0.0732683
56,1.4323293,1.399329,"('impractical', 'practical')",0.7684739,0.8092418,-0.4705659,-0.44220403,0.5767458,0.5887889,0.0120431
57,0.59955657,0.50844574,"('unimaginative', 'imaginative')",0.33459547,0.15913479,-2.3305504,-2.3718076,-0.4654661,-0.5680757,-0.1026096
58,-0.006124109,-0.086350694,"('undiscriminating', 'discriminating')",0.79798925,0.6554884,0.059555203,0.021420896,0.2838068,0.1968529,-0.0869539
59,0.6076085,0.6311117,"('foolish', 'wise')",1.1180022,1.2247269,0.40182504,0.4032644,0.7091452,0.7530343,0.0438891
60,1.237993,1.2541311,"('inefficient', 'efficient')",0.98057187,1.0155559,-0.3126653,-0.21263881,0.6352999,0.6856827,0.0503828
61,0.97459304,0.8504025,"('illogical', 'logical')",0.8214077,0.6682001,0.22552072,0.06143788,0.6738404,0.5266802,-0.1471602
62,1.4289994,1.4257418,"('incompetent', 'brilliant')",0.3564921,0.34095758,-0.15667364,-0.032280788,0.5429393,0.5781395,0.0352002
63,-0.31733167,-0.3146987,"('unperceptive', 'insightful')",1.1084622,1.1074228,0.7745218,0.8741858,0.5218841,0.5556366,0.0337525
64,0.37655294,0.31205794,"('shy', 'confident')",0.7303934,0.7501872,-6.1775675,-6.1868963,-1.690207,-1.708217,-0.01801
65,0.7042105,0.5818618,"('insecure', 'secure')",0.15918663,0.1714338,-0.45080554,-0.45951316,0.1375305,0.0979275,-0.039603
66,-0.2354453,-0.16303048,"('inactive', 'active')",-0.76462764,-0.63940144,1.2189808,1.2329949,0.0729693,0.143521,0.0705517
67,-0.3095838,-0.28867725,"('doubtful', 'determined')",0.26004106,0.3612694,-0.54790884,-0.52217025,-0.1991505,-0.1498594,0.0492911
68,-0.00051718205,-0.06449756,"('dependent', 'independent')",-0.6168792,-0.69391376,-0.5364504,-0.5641219,-0.3846156,-0.4408444,-0.0562288
69,0.07190089,0.13191679,"('lazy', 'industrious')",0.83967984,0.92636466,-0.3146975,-0.23160136,0.1989611,0.27556,0.0765989
70,0.18010592,0.23779154,"('lethargic', 'energetic')",0.22149251,0.30867255,0.4772979,0.57081133,0.2929655,0.3724252,0.0794597
71,0.46713042,0.5594358,"('diffident', 'self-confident')",1.4593852,1.5332696,0.4595376,0.43887883,0.795351,0.8438614,0.0485104
72,0.9244173,0.8899379,"('unambitious', 'ambitious')",0.66112024,0.69578403,-0.91501045,-0.91777366,0.223509,0.2226494,-0.0008596
73,1.2525897,1.2304764,"('helpless', 'self-reliant')",0.782018,0.74867636,-2.891566,-2.85074,-0.2856528,-0.2905291,-0.0048763
74,1.0460029,1.0030197,"('undedicated', 'dedicated')",0.8967467,0.84972364,-0.18209332,-0.1875012,0.5868854,0.5550807,-0.0318047
75,-0.5627247,-0.52358514,"('meek', 'impulsive')",-0.4125486,-0.446939,-0.124805495,-0.02967899,-0.3666929,-0.333401,0.0332919
76,1.0091,1.0069582,"('anxious', 'daring')",0.3022484,0.4176579,0.16251266,0.2849555,0.491287,0.5698572,0.0785702
77,-0.19452108,-0.2386009,"('unmotivated', 'motivated')",0.7204602,0.610615,-1.2086842,-1.1053952,-0.2275817,-0.2444604,-0.0168787
78,-0.5349255,-0.53720075,"('nonresilient', 'resilient')",0.2559155,0.21415538,0.14641283,0.24987605,-0.0441991,-0.0243898,0.0198093
79,0.28946394,0.25704864,"('wavering', 'unwavering')",-0.91461194,-0.9497673,0.07060015,0.13087979,-0.1848493,-0.1872796,-0.0024303
80,0.9690567,0.9834816,"('dominated', 'dominating')",0.26156306,0.36284834,-1.1264566,-1.0517008,0.0347211,0.0982097,0.0634886
81,0.88373554,0.8286936,"('submissive', 'aggressive')",1.1882766,1.1875384,-0.79208386,-0.73389083,0.4266428,0.4274471,0.0008043
82,-0.32022768,-0.44349626,"('poor', 'rich')",-0.09450512,-0.17802751,5.797164,5.7993984,1.7941437,1.7259582,-0.0681855
83,0.05863619,0.038488716,"('powerless', 'powerful')",0.5899021,0.5231575,-1.0736167,-1.1189175,-0.1416928,-0.1857571,-0.0440643
84,0.39432967,0.321894,"('inferior', 'superior')",1.1821582,1.1450647,0.7924685,0.7354832,0.7896521,0.7341473,-0.0555048
85,-0.91946495,-0.95542026,"('insignificant', 'prestigious')",0.46743706,0.38113403,0.6907768,0.7157633,0.079583,0.047159,-0.032424
86,0.5654384,0.3691448,"('uninfluential', 'influential')",0.07692599,-0.17869863,-0.31613556,-0.45403698,0.1087429,-0.0878636,-0.1966065
87,0.4111135,0.27348912,"('unsuccessful', 'successful')",0.84437513,0.8055051,0.4900253,0.49515936,0.581838,0.5247179,-0.0571201
88,0.80568737,0.64858866,"('low', 'eminent')",0.25032666,0.11344865,0.043420516,0.023901243,0.3664782,0.2619795,-0.1044987
