,payee_male,payee_female,tuple,average_male,average_female,female-male
48,-0.58979416,-0.5724428,"('unintelligent', 'intelligent')",-0.5897942,-0.5724428,0.0173514
49,-0.07442984,0.12786561,"('unable', 'able')",-0.0744298,0.1278656,0.2022954
50,0.09279573,0.059791274,"('clumsy', 'skillful')",0.0927957,0.0597913,-0.0330044
51,-0.21344022,-0.2873278,"('uneducated', 'educated')",-0.2134402,-0.2873278,-0.0738876
52,-0.7944948,-1.0057453,"('irrational', 'rational')",-0.7944948,-1.0057453,-0.2112505
53,-1.2772769,-1.363995,"('uncreative', 'creative')",-1.2772769,-1.363995,-0.0867181
54,0.42481017,0.37095317,"('incapable', 'capable')",0.4248102,0.3709532,-0.053857
55,0.08689529,0.20710438,"('incompetent', 'clever')",0.0868953,0.2071044,0.1202091
56,1.6329137,1.6792662,"('impractical', 'practical')",1.6329137,1.6792662,0.0463525
57,-0.36337447,-0.39788648,"('unimaginative', 'imaginative')",-0.3633745,-0.3978865,-0.034512
58,0.8751474,0.8290592,"('undiscriminating', 'discriminating')",0.8751474,0.8290592,-0.0460882
59,-0.85053605,-0.8868352,"('foolish', 'wise')",-0.850536,-0.8868352,-0.0362992
60,1.0874591,1.308534,"('inefficient', 'efficient')",1.0874591,1.308534,0.2210749
61,0.07974105,0.030786932,"('illogical', 'logical')",0.0797411,0.0307869,-0.0489542
62,0.60250473,0.80825377,"('incompetent', 'brilliant')",0.6025047,0.8082538,0.2057491
63,0.5492151,0.718114,"('unperceptive', 'insightful')",0.5492151,0.718114,0.1688989
64,-2.3381963,-2.3348575,"('shy', 'confident')",-2.3381963,-2.3348575,0.0033388
65,0.70060855,0.69762975,"('insecure', 'secure')",0.7006086,0.6976297,-0.0029789
66,-0.3114029,-0.35189563,"('inactive', 'active')",-0.3114029,-0.3518956,-0.0404927
67,0.39158955,0.4415072,"('doubtful', 'determined')",0.3915896,0.4415072,0.0499176
68,-1.598329,-1.5212691,"('dependent', 'independent')",-1.5983289,-1.5212691,0.0770598
69,-0.9304802,-0.93641454,"('lazy', 'industrious')",-0.9304802,-0.9364145,-0.0059343
70,1.235028,1.285812,"('lethargic', 'energetic')",1.235028,1.285812,0.050784
71,-0.2544319,-0.11822469,"('diffident', 'self-confident')",-0.2544319,-0.1182247,0.1362072
72,0.3960132,0.38748318,"('unambitious', 'ambitious')",0.3960132,0.3874832,-0.00853
73,-1.3454704,-1.3170077,"('helpless', 'self-reliant')",-1.3454704,-1.3170077,0.0284627
74,0.13355285,0.13002756,"('undedicated', 'dedicated')",0.1335528,0.1300276,-0.0035252
75,-0.9302918,-0.8518752,"('meek', 'impulsive')",-0.9302918,-0.8518752,0.0784166
76,0.5319654,0.6917432,"('anxious', 'daring')",0.5319654,0.6917432,0.1597778
77,-0.042908568,-0.013366031,"('unmotivated', 'motivated')",-0.0429086,-0.013366,0.0295426
78,-0.32144195,-0.18235357,"('nonresilient', 'resilient')",-0.3214419,-0.1823536,0.1390883
79,-0.83940625,-0.8590384,"('wavering', 'unwavering')",-0.8394063,-0.8590384,-0.0196321
80,0.8958378,0.9092722,"('dominated', 'dominating')",0.8958378,0.9092722,0.0134344
81,1.1504328,1.2287549,"('submissive', 'aggressive')",1.1504328,1.2287549,0.0783221
82,1.7476894,1.7382636,"('poor', 'rich')",1.7476894,1.7382636,-0.0094258
83,0.2935478,0.30114606,"('powerless', 'powerful')",0.2935478,0.3011461,0.0075983
84,0.46353653,0.39779937,"('inferior', 'superior')",0.4635365,0.3977994,-0.0657371
85,-1.4879799,-1.4632652,"('insignificant', 'prestigious')",-1.4879799,-1.4632652,0.0247147
86,-0.5683911,-0.6604523,"('uninfluential', 'influential')",-0.5683911,-0.6604523,-0.0920612
87,0.15969732,0.18097897,"('unsuccessful', 'successful')",0.1596973,0.180979,0.0212817
88,0.06942818,-0.04249713,"('low', 'eminent')",0.0694282,-0.0424971,-0.1119253
