,ford_male,ford_female,tuple,average_male,average_female,female-male
35,-0.51004326,-0.8625338,"('corrupt', 'incorrupt')",-0.5100433,-0.8625338,-0.3524905
36,-0.32225788,-0.539347,"('hostile', 'amicable')",-0.3222579,-0.539347,-0.2170891
37,0.50951403,0.5648346,"('fake', 'genuine')",0.509514,0.5648346,0.0553206
38,0.10773385,0.06393728,"('untruthful', 'truthful')",0.1077339,0.0639373,-0.0437966
39,0.74390286,0.752876,"('exploitative', 'cooperative')",0.7439029,0.752876,0.0089731
40,-1.7880042,-1.8162696,"('stingy', 'generous')",-1.7880042,-1.8162696,-0.0282654
41,0.9630531,0.8671917,"('unforgiving', 'forgiving')",0.9630531,0.8671917,-0.0958614
42,-3.475975,-3.3272913,"('unreliable', 'reliable')",-3.475975,-3.3272913,0.1486837
43,0.9318751,1.0100834,"('irresponsible', 'responsible')",0.9318751,1.0100834,0.0782083
44,-1.7264674,-1.7096937,"('prejudiced', 'unprejudiced')",-1.7264674,-1.7096937,0.0167737
45,0.028438218,0.008572858,"('incompetent', 'competent')",0.0284382,0.0085729,-0.0198653
46,-0.6376929,-0.7342984,"('uncompetitive', 'competitive')",-0.6376929,-0.7342984,-0.0966055
47,5.167826,5.4051127,"('stupid', 'smart')",5.1678262,5.4051127,0.2372865
48,0.5760612,0.63097906,"('unintelligent', 'intelligent')",0.5760612,0.6309791,0.0549179
49,-0.15625143,0.00805638,"('unable', 'able')",-0.1562514,0.0080564,0.1643078
50,-0.8802693,-0.765803,"('clumsy', 'skillful')",-0.8802693,-0.765803,0.1144663
51,-0.11887752,-0.103898704,"('uneducated', 'educated')",-0.1188775,-0.1038987,0.0149788
52,0.12742001,-0.06913697,"('irrational', 'rational')",0.12742,-0.069137,-0.196557
53,0.5528761,0.520714,"('uncreative', 'creative')",0.5528761,0.520714,-0.0321621
54,0.96012485,1.0736752,"('incapable', 'capable')",0.9601249,1.0736752,0.1135503
55,0.18229373,0.3321127,"('incompetent', 'clever')",0.1822937,0.3321127,0.149819
56,0.44537067,0.48177648,"('impractical', 'practical')",0.4453707,0.4817765,0.0364058
57,-2.186676,-2.364196,"('unimaginative', 'imaginative')",-2.186676,-2.3641961,-0.1775201
58,0.17649609,0.21571437,"('undiscriminating', 'discriminating')",0.1764961,0.2157144,0.0392183
59,0.11229873,0.14313978,"('foolish', 'wise')",0.1122987,0.1431398,0.0308411
60,-0.2644151,0.065187946,"('inefficient', 'efficient')",-0.2644151,0.0651879,0.329603
61,0.7009439,0.58052456,"('illogical', 'logical')",0.7009439,0.5805246,-0.1204193
62,0.5063633,0.7198386,"('incompetent', 'brilliant')",0.5063633,0.7198386,0.2134753
63,0.7472126,0.79904175,"('unperceptive', 'insightful')",0.7472126,0.7990417,0.0518291
64,-6.601356,-6.728507,"('shy', 'confident')",-6.601356,-6.728507,-0.127151
65,-0.40626875,-0.24158075,"('insecure', 'secure')",-0.4062687,-0.2415808,0.1646879
66,-0.043693896,-0.20496765,"('inactive', 'active')",-0.0436939,-0.2049676,-0.1612737
67,-0.385642,-0.2830187,"('doubtful', 'determined')",-0.385642,-0.2830187,0.1026233
68,-1.2880347,-1.1971197,"('dependent', 'independent')",-1.2880347,-1.1971197,0.090915
69,-1.1581054,-1.3045993,"('lazy', 'industrious')",-1.1581054,-1.3045993,-0.1464939
70,0.589602,0.69554555,"('lethargic', 'energetic')",0.589602,0.6955456,0.1059436
71,0.64030457,0.5743357,"('diffident', 'self-confident')",0.6403046,0.5743357,-0.0659689
72,0.43908066,0.55115765,"('unambitious', 'ambitious')",0.4390807,0.5511577,0.112077
73,-3.2440767,-3.253293,"('helpless', 'self-reliant')",-3.2440767,-3.253293,-0.0092163
74,0.08978937,0.04472765,"('undedicated', 'dedicated')",0.0897894,0.0447276,-0.0450618
75,-0.5831454,-0.69310397,"('meek', 'impulsive')",-0.5831454,-0.693104,-0.1099586
76,-0.25207886,-0.020356335,"('anxious', 'daring')",-0.2520789,-0.0203563,0.2317226
77,-1.3222076,-1.1537218,"('unmotivated', 'motivated')",-1.3222076,-1.1537218,0.1684858
78,-0.25160915,-0.34340715,"('nonresilient', 'resilient')",-0.2516091,-0.3434072,-0.0917981
79,-0.11155613,-0.105338916,"('wavering', 'unwavering')",-0.1115561,-0.1053389,0.0062172
80,-0.2620386,-0.31721336,"('dominated', 'dominating')",-0.2620386,-0.3172134,-0.0551748
81,-0.8408721,-0.6904403,"('submissive', 'aggressive')",-0.8408721,-0.6904403,0.1504318
82,5.2740045,5.5935907,"('poor', 'rich')",5.2740045,5.5935907,0.3195862
83,-0.302227,-0.32969043,"('powerless', 'powerful')",-0.302227,-0.3296904,-0.0274634
84,0.34374842,0.27152202,"('inferior', 'superior')",0.3437484,0.271522,-0.0722264
85,-0.14339574,-0.2543068,"('insignificant', 'prestigious')",-0.1433957,-0.2543068,-0.1109111
86,0.795673,0.6529923,"('uninfluential', 'influential')",0.795673,0.6529923,-0.1426807
87,0.13011843,0.12976396,"('unsuccessful', 'successful')",0.1301184,0.129764,-0.0003544
88,-0.17011255,-0.14883557,"('low', 'eminent')",-0.1701126,-0.1488356,0.021277
