,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
51,-0.32969543,-0.38648266,"('uneducated', 'educated')",1.3213314,1.0712502,1.0413003,1.0043646,0.6776454,0.5630441,-0.1146013
52,0.0077424347,-0.1781324,"('irrational', 'rational')",-1.4583904,-1.4625356,-0.6727432,-0.7085005,-0.7077971,-0.7830562,-0.0752591
53,1.1977667,1.1729455,"('uncreative', 'creative')",0.32724273,0.31059802,0.6459193,0.49812433,0.7236429,0.660556,-0.0630869
54,-0.24313024,-0.34248534,"('incapable', 'capable')",-0.177725,-0.13636646,0.4226098,0.47159562,0.0005849,-0.0024187,-0.0030036
55,-0.3262914,-0.13657394,"('incompetent', 'clever')",0.05667507,-0.051447213,0.83083147,0.8696394,0.1870717,0.2272061,0.0401344
56,1.1142936,1.1827052,"('impractical', 'practical')",0.4800098,0.40848267,-0.25309905,-0.19515389,0.4470681,0.4653447,0.0182766
57,-0.72847784,-0.7426621,"('unimaginative', 'imaginative')",-0.40113503,-0.5625654,-3.087213,-3.1867926,-1.4056087,-1.49734,-0.0917313
58,0.94788915,0.9367445,"('undiscriminating', 'discriminating')",0.93968403,0.9363803,0.006151786,-0.062489532,0.6312417,0.6035451,-0.0276966
59,0.15180442,0.014232213,"('foolish', 'wise')",-0.9088169,-0.7763004,-0.45579082,-0.43473822,-0.4042678,-0.3989355,0.0053323
60,0.38658828,0.6088135,"('inefficient', 'efficient')",0.80705863,0.6880147,0.59238476,0.6355911,0.5953439,0.6441398,0.0487959
61,1.4066632,1.2869095,"('illogical', 'logical')",0.23883894,0.19215292,0.97539395,0.8756103,0.873632,0.7848909,-0.0887411
62,-0.071769975,0.16028371,"('incompetent', 'brilliant')",0.64198655,0.81986016,0.72757584,0.85581726,0.4325975,0.611987,0.1793895
63,0.38943273,0.435168,"('unperceptive', 'insightful')",1.9396476,1.9459369,1.3660991,1.3605464,1.2317265,1.2472171,0.0154906
64,-0.76048046,-0.83762586,"('shy', 'confident')",1.0186099,0.9437587,-6.1242485,-6.149488,-1.955373,-2.0144517,-0.0590787
65,-0.036136035,0.07766181,"('insecure', 'secure')",0.10391986,-0.06918802,0.57882,0.6985078,0.2155346,0.2356605,0.0201259
66,0.56447256,0.41553214,"('inactive', 'active')",1.1197668,1.1504564,0.98977804,0.9152422,0.8913391,0.8270769,-0.0642622
67,-0.005809754,-0.12443602,"('doubtful', 'determined')",0.8912043,0.8754387,-0.23293382,-0.27172476,0.2174869,0.1597593,-0.0577276
68,-0.24224356,-0.41424212,"('dependent', 'independent')",-0.22456482,-0.22530285,-0.17019325,-0.20452294,-0.2123339,-0.281356,-0.0690221
69,-0.07660812,-0.1575363,"('lazy', 'industrious')",0.48204404,0.66570646,-1.3399342,-1.3478366,-0.3114994,-0.2798888,0.0316106
70,0.4298987,0.5426411,"('lethargic', 'energetic')",0.9578834,0.99891144,0.9946272,1.0316576,0.7941364,0.8577367,0.0636003
71,1.727577,1.6771052,"('diffident', 'self-confident')",0.82080156,0.81238437,0.37681264,0.3212669,0.9750637,0.9369188,-0.0381449
72,0.46062917,0.4936274,"('unambitious', 'ambitious')",0.0072109327,-0.0072504245,-0.3558949,-0.26252657,0.0373151,0.0746168,0.0373017
73,1.0777602,1.0521575,"('helpless', 'self-reliant')",-0.14989413,-0.071813434,-4.267803,-4.151344,-1.1133124,-1.0569999,0.0563125
74,1.5410893,1.5108497,"('undedicated', 'dedicated')",0.23128296,0.29780847,-0.20717761,-0.25502595,0.5217315,0.5178774,-0.0038541
75,-0.41625077,-0.46031013,"('meek', 'impulsive')",-0.08403872,0.091842644,-0.54829806,-0.49672803,-0.3495292,-0.2883985,0.0611307
76,0.3888666,0.53705347,"('anxious', 'daring')",0.8249171,0.91199166,0.4978045,0.57720524,0.5705294,0.6754168,0.1048874
77,-0.924771,-0.88697004,"('unmotivated', 'motivated')",1.1392726,1.0183203,-0.66045207,-0.57404256,-0.1486502,-0.1475641,0.0010861
78,-0.26888937,-0.1938875,"('nonresilient', 'resilient')",0.9300994,1.0127358,0.46995547,0.59964037,0.3770552,0.4728296,0.0957744
79,-0.056876197,-0.23584016,"('wavering', 'unwavering')",-0.78788084,-0.736122,-0.3906561,-0.39845031,-0.4118044,-0.4568042,-0.0449998
80,-0.33169818,-0.24640897,"('dominated', 'dominating')",0.8716053,0.90783334,0.10221857,0.29133224,0.2140419,0.3175855,0.1035436
81,-1.0079186,-0.91974914,"('submissive', 'aggressive')",1.4244924,1.0937212,0.095045246,0.20236567,0.1705397,0.1254459,-0.0450938
82,-0.08299701,-0.07135958,"('poor', 'rich')",0.79795647,0.8296179,6.7977986,6.9104433,2.5042528,2.5562339,0.0519811
83,0.5208833,0.4456987,"('powerless', 'powerful')",1.0501329,1.0845604,-0.48390567,-0.4702572,0.3623702,0.353334,-0.0090362
84,0.37101674,0.21509671,"('inferior', 'superior')",-0.14355746,-0.11025606,0.8656963,0.81494963,0.3643852,0.3065968,-0.0577884
85,1.0579584,0.9132943,"('insignificant', 'prestigious')",0.40720457,0.5276038,-0.875118,-1.0375352,0.1966817,0.1344543,-0.0622274
86,1.6579971,1.4870212,"('uninfluential', 'influential')",0.50367165,0.27802715,0.13249752,0.103287786,0.7647221,0.6227787,-0.1419434
87,0.61793154,0.64127505,"('unsuccessful', 'successful')",0.9438256,0.9661583,1.2655654,1.4502784,0.9424408,1.0192372,0.0767964
88,-0.3138698,-0.39648747,"('low', 'eminent')",-0.032336913,-0.20554431,-0.2059021,-0.28949502,-0.1840363,-0.2971756,-0.1131393
