,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.3375867,-0.4000746,"('incapable', 'capable')",0.43154457,0.36027822,1.037834,1.0403844,0.377264,0.3335294,-0.0437346
55,-0.19829512,-0.0669376,"('incompetent', 'clever')",0.38240784,0.38285568,0.0979505,0.068510905,0.0940211,0.128143,0.0341219
56,0.9430867,0.9132014,"('impractical', 'practical')",1.5452603,1.5406983,0.35555208,0.33482984,0.9479664,0.9295765,-0.0183899
57,-0.6471153,-0.64162767,"('unimaginative', 'imaginative')",0.013984919,0.021423452,-2.442432,-2.5085175,-1.0251874,-1.0429072,-0.0177198
58,-0.6283099,-0.5364644,"('undiscriminating', 'discriminating')",-0.1970038,-0.12575327,0.078951344,0.06247613,-0.2487874,-0.1999139,0.0488735
59,0.4244963,0.34621847,"('foolish', 'wise')",0.81993383,0.7281517,0.42010716,0.39894196,0.5548457,0.491104,-0.0637417
60,0.7117177,0.7587222,"('inefficient', 'efficient')",1.1923305,1.2938527,0.086796865,0.20211034,0.663615,0.7515617,0.0879467
61,0.30189168,0.21698855,"('illogical', 'logical')",0.6538198,0.5363653,0.33672965,0.15688819,0.4308137,0.303414,-0.1273997
62,1.0278817,1.1342062,"('incompetent', 'brilliant')",1.1048131,1.2543457,0.34857446,0.4923784,0.8270897,0.9603101,0.1332204
63,0.48941028,0.6763496,"('unperceptive', 'insightful')",1.1125932,1.1850948,1.0146397,1.1280572,0.8722144,0.9965006,0.1242862
64,0.99246633,0.9009176,"('shy', 'confident')",0.4866039,0.4705211,-6.0481443,-6.016369,-1.5230247,-1.54831,-0.0252853
65,0.8025359,0.5874459,"('insecure', 'secure')",0.22372821,0.09052413,-0.19318995,-0.27108318,0.2776914,0.135629,-0.1420624
66,-0.5450257,-0.54648584,"('inactive', 'active')",-0.6862085,-0.6558634,0.94434315,0.882043,-0.0956303,-0.1067687,-0.0111384
67,0.79497665,0.6045706,"('doubtful', 'determined')",0.4171733,0.33845407,-0.3399633,-0.37448737,0.2907289,0.1895125,-0.1012164
68,0.10784777,-0.00086250156,"('dependent', 'independent')",-0.6747534,-0.764759,-0.5689455,-0.53874475,-0.378617,-0.4347887,-0.0561717
69,-0.27108198,-0.2013735,"('lazy', 'industrious')",0.5226619,0.6409804,-0.75423306,-0.62133616,-0.167551,-0.0605764,0.1069746
70,0.49253544,0.5887499,"('lethargic', 'energetic')",0.28652206,0.40182203,0.8053406,0.8733355,0.5281327,0.6213024,0.0931697
71,0.44466633,0.5070845,"('diffident', 'self-confident')",2.4699328,2.5473888,0.6906152,0.63754153,1.2017381,1.2306716,0.0289335
72,0.5943993,0.5629522,"('unambitious', 'ambitious')",-0.16012317,-0.13643292,-1.1338459,-1.1032784,-0.2331899,-0.2255864,0.0076035
73,1.0858542,0.9419624,"('helpless', 'self-reliant')",0.4153855,0.35829848,-3.3071508,-3.2377763,-0.6019704,-0.6458385,-0.0438681
74,0.8520757,0.95341945,"('undedicated', 'dedicated')",1.0796268,1.1237601,0.49956214,0.47729805,0.8104215,0.8514925,0.041071
75,-0.09788498,-0.058685556,"('meek', 'impulsive')",-1.0498129,-0.966252,-0.5115925,-0.39651614,-0.5530968,-0.4738179,0.0792789
76,0.4914442,0.49948323,"('anxious', 'daring')",0.31206772,0.36152235,0.35067976,0.40144017,0.3847306,0.4208152,0.0360846
77,-0.3304898,-0.23428209,"('unmotivated', 'motivated')",0.20375702,0.2855274,-1.4064634,-1.313927,-0.5110654,-0.4208939,0.0901715
78,-0.56013936,-0.30797014,"('nonresilient', 'resilient')",1.4283993,1.6337466,0.01928343,0.17823336,0.2958478,0.5013366,0.2054888
79,-0.34592265,-0.32032552,"('wavering', 'unwavering')",-0.5685838,-0.57675683,0.028301574,0.0726557,-0.2954016,-0.2748089,0.0205927
80,0.5923519,0.40514338,"('dominated', 'dominating')",0.15882781,0.102431014,-0.9820933,-0.9938463,-0.0769712,-0.1620906,-0.0851194
81,0.5732355,0.3354308,"('submissive', 'aggressive')",0.7726649,0.6743515,-0.40852737,-0.44876072,0.3124577,0.1870072,-0.1254505
82,-0.1895654,-0.15030235,"('poor', 'rich')",0.57622814,0.5540909,6.420623,6.385021,2.2690951,2.2629366,-0.0061585
83,-0.2026252,-0.26102337,"('powerless', 'powerful')",0.70103186,0.74033004,-0.9385749,-0.96632683,-0.1467228,-0.1623401,-0.0156173
84,0.24038836,0.036334,"('inferior', 'superior')",0.8313548,0.70042527,0.51527274,0.41358688,0.5290053,0.3834487,-0.1455566
85,0.02879396,0.103798114,"('insignificant', 'prestigious')",0.90523404,0.8877238,0.64193124,0.6496438,0.5253197,0.5470552,0.0217355
86,-0.66096354,-0.62240887,"('uninfluential', 'influential')",0.6883411,0.6376232,0.10059632,-0.0071826614,0.042658,0.0026772,-0.0399808
87,0.5855888,0.38725138,"('unsuccessful', 'successful')",1.0960144,1.0534512,0.8438539,0.8016078,0.841819,0.7474368,-0.0943822
88,-0.12243352,-0.32344073,"('low', 'eminent')",0.48143357,0.34784254,0.79339707,0.7541464,0.3841324,0.2595161,-0.1246163
