,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
43,0.1813302,0.21337336,"('irresponsible', 'responsible')",0.19582103,0.18676916,0.1885756,0.2000713,0.0114957
44,0.4608643,0.45031953,"('prejudiced', 'unprejudiced')",-1.2375264,-1.2181385,-0.3883311,-0.3839095,0.0044216
45,-0.048817597,0.0040049553,"('incompetent', 'competent')",-0.08539126,-0.08318835,-0.0671044,-0.0395917,0.0275127
46,0.24620974,0.27620953,"('uncompetitive', 'competitive')",-0.5716729,-0.5666945,-0.1627316,-0.1452425,0.0174891
47,0.76052177,0.82616174,"('stupid', 'smart')",5.131553,5.1658554,2.9460375,2.9960086,0.0499711
48,0.2631128,0.2754683,"('unintelligent', 'intelligent')",0.9744918,0.9858085,0.6188023,0.6306384,0.0118361
49,-0.003825985,0.109790765,"('unable', 'able')",0.013407629,0.08673803,0.0047908,0.0982644,0.0934736
50,-0.1966285,-0.1499402,"('clumsy', 'skillful')",0.15119018,0.09819002,-0.0227192,-0.0258751,-0.0031559
51,-0.00779932,-0.12127281,"('uneducated', 'educated')",0.5126293,0.46081045,0.252415,0.1697688,-0.0826462
52,-0.6304107,-0.76932555,"('irrational', 'rational')",0.5646067,0.41309282,-0.032902,-0.1781164,-0.1452144
53,-1.4817855,-1.4993948,"('uncreative', 'creative')",0.73984534,0.6825803,-0.3709701,-0.4084072,-0.0374371
54,-0.57908416,-0.57258207,"('incapable', 'capable')",1.0159558,1.075534,0.2184358,0.251476,0.0330402
55,0.6273713,0.6330878,"('incompetent', 'clever')",0.29428375,0.3220381,0.4608275,0.477563,0.0167355
56,0.9490714,0.8994432,"('impractical', 'practical')",-0.19201536,-0.1794074,0.378528,0.3600179,-0.0185101
57,-0.53782266,-0.599838,"('unimaginative', 'imaginative')",-2.099018,-2.1112847,-1.3184204,-1.3555614,-0.037141
58,-0.3294435,-0.3852943,"('undiscriminating', 'discriminating')",0.16138922,0.076518625,-0.0840271,-0.1543878,-0.0703607
59,0.0877667,0.09120971,"('foolish', 'wise')",0.50926065,0.4573282,0.2985137,0.274269,-0.0242447
60,1.7066035,1.6982934,"('inefficient', 'efficient')",-0.12369788,-0.011263929,0.7914528,0.8435147,0.0520619
61,0.26156056,0.13837986,"('illogical', 'logical')",0.46379963,0.33560213,0.3626801,0.236991,-0.1256891
62,0.7052186,0.76608044,"('incompetent', 'brilliant')",-0.024997326,0.12722166,0.3401106,0.446651,0.1065404
63,0.18844236,0.29458553,"('unperceptive', 'insightful')",0.8155718,0.89668596,0.5020071,0.5956358,0.0936287
64,1.0041329,0.9480799,"('shy', 'confident')",-6.0949697,-6.0743914,-2.5454185,-2.5631557,-0.0177372
65,0.8154423,0.71782994,"('insecure', 'secure')",-0.31571034,-0.32457012,0.249866,0.1966299,-0.0532361
66,-1.2514257,-1.2247806,"('inactive', 'active')",0.76157403,0.7581072,-0.2449259,-0.2333367,0.0115892
67,0.85933274,0.82939,"('doubtful', 'determined')",-0.48743588,-0.4423084,0.1859484,0.1935408,0.0075924
68,-0.3564736,-0.39519998,"('dependent', 'independent')",-0.26705596,-0.29509482,-0.3117648,-0.3451474,-0.0333826
69,-0.04932888,-0.003912313,"('lazy', 'industrious')",-0.24206813,-0.19324824,-0.1456985,-0.0985803,0.0471182
70,-0.0013358146,0.021171808,"('lethargic', 'energetic')",0.23146117,0.2617351,0.1150627,0.1414535,0.0263908
71,-0.15403321,-0.089744754,"('diffident', 'self-confident')",0.5297558,0.56966656,0.1878613,0.2399609,0.0520996
72,-0.1491004,-0.18271877,"('unambitious', 'ambitious')",-1.077248,-1.0613698,-0.6131742,-0.6220443,-0.0088701
73,0.3521218,0.2870115,"('helpless', 'self-reliant')",-2.7463152,-2.7897012,-1.1970967,-1.2513449,-0.0542482
74,0.242624,0.24069755,"('undedicated', 'dedicated')",0.107546866,0.06212376,0.1750854,0.1514107,-0.0236747
75,-0.756908,-0.72751105,"('meek', 'impulsive')",-0.45553672,-0.40202877,-0.6062224,-0.5647699,0.0414525
76,0.37027368,0.3860292,"('anxious', 'daring')",0.20573479,0.27359885,0.2880042,0.329814,0.0418098
77,0.031154342,0.023728635,"('unmotivated', 'motivated')",-1.141955,-0.9759218,-0.5554003,-0.4760966,0.0793037
78,-0.5784753,-0.44045615,"('nonresilient', 'resilient')",0.30495924,0.41570163,-0.136758,-0.0123773,0.1243807
79,-1.675215,-1.6433507,"('wavering', 'unwavering')",-0.013527853,0.02744967,-0.8443714,-0.8079505,0.0364209
80,0.81222254,0.7862239,"('dominated', 'dominating')",-1.3397449,-1.2397314,-0.2637612,-0.2267538,0.0370074
81,1.1302819,1.0732327,"('submissive', 'aggressive')",-0.69722605,-0.5974868,0.2165279,0.2378729,0.021345
82,-0.6134397,-0.5569874,"('poor', 'rich')",5.541928,5.5592127,2.4642441,2.5011127,0.0368686
83,0.040251426,0.05773982,"('powerless', 'powerful')",-0.8827908,-0.90819776,-0.4212697,-0.425229,-0.0039593
84,0.06875332,0.0005703708,"('inferior', 'superior')",1.1582793,1.0913401,0.6135163,0.5459552,-0.0675611
85,-0.8640452,-0.7954778,"('insignificant', 'prestigious')",1.2841146,1.2567867,0.2100347,0.2306544,0.0206197
86,-0.6322144,-0.71221864,"('uninfluential', 'influential')",0.017675016,-0.09435764,-0.3072697,-0.4032881,-0.0960184
87,0.49380025,0.4610844,"('unsuccessful', 'successful')",1.0802596,1.224542,0.7870299,0.8428132,0.0557833
88,-0.16497025,-0.24193567,"('low', 'eminent')",0.31912056,0.34888434,0.0770752,0.0534743,-0.0236009
