,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
21,-2.012442,-2.0241184,"('immoral', 'moral')",-1.0776293,-1.08518,-1.9746302,-1.9410475,-1.1153058,-1.032089,-1.5450019,-1.5206087,0.0243932
22,-1.2334268,-1.2952725,"('untrustworthy', 'trustworthy')",-0.91609436,-0.9391094,-0.9315912,-0.9952056,-0.80647093,-0.8925289,-0.9718958,-1.0305291,-0.0586333
23,-2.4338987,-2.5449307,"('insincere', 'sincere')",-2.3900082,-2.4049432,-0.37842056,-0.41432616,5.6254086,5.4640636,0.1057703,0.0249659,-0.0808044
24,-1.9695085,-1.998079,"('dishonest', 'honest')",-2.2322013,-2.1678367,-0.24742012,-0.2633765,0.6318763,0.47995234,-0.9543135,-0.987335,-0.0330215
25,1.0182652,1.0177922,"('egoistic', 'altruistic')",1.4353709,1.4293076,1.8609133,1.776566,1.9509604,1.8890897,1.5663774,1.5281888,-0.0381886
26,0.48405072,0.3141939,"('hardhearted', 'benevolent')",1.6484685,1.3772342,1.5621061,1.3435024,2.1629832,2.0453348,1.4644022,1.2700664,-0.1943358
27,0.33874607,0.30011702,"('hardhearted', 'softhearted')",-0.9371533,-0.9566914,1.3152293,1.2701011,1.2413592,1.0556476,0.4895453,0.4172936,-0.0722517
28,-2.1655953,-2.2935092,"('disloyal', 'loyal')",-1.6330076,-1.689118,-1.0622877,-1.1964499,0.7423942,0.5468998,-1.0296242,-1.1580443,-0.1284201
29,0.116065,0.056695804,"('unfair', 'fair')",-0.28957185,-0.29581115,0.21383734,0.1740561,-0.6435533,-0.8492611,-0.1508057,-0.2285801,-0.0777744
30,-1.5834591,-1.6249759,"('intolerant', 'tolerant')",-1.8373276,-1.8952626,0.024941422,0.010913186,0.12973775,0.2512262,-0.8165269,-0.8145248,0.0020021
31,1.555238,1.5141401,"('evil', 'good')",1.3682953,1.3364896,1.5166206,1.440247,-0.3019102,-0.43772924,1.0345609,0.9632869,-0.071274
32,-1.2918261,-1.3779259,"('unkind', 'kind')",-1.1152241,-1.176947,-1.4024285,-1.4435844,0.8797401,0.6679922,-0.7324346,-0.8326163,-0.1001817
33,1.4637473,1.464792,"('wrong', 'right')",1.0551375,1.1517378,1.4012454,1.3603222,-0.39577857,-0.4927288,0.8810878,0.8710309,-0.0100569
34,-0.35616142,-0.29512912,"('mean', 'honorable')",-1.0093917,-0.9000886,1.1405666,1.2375159,5.1946936,5.2641096,1.2424268,1.326602,0.0841752
35,2.7602973,2.761598,"('corrupt', 'incorrupt')",1.4843339,1.5448978,1.2452408,1.2489784,-0.0017844904,-0.2559005,1.3720219,1.3248935,-0.0471284
36,2.2857242,2.1709225,"('hostile', 'amicable')",1.5843537,1.432471,2.7593415,2.6377718,0.30597794,0.05051768,1.7338493,1.5729207,-0.1609286
37,-0.6604409,-0.6841665,"('fake', 'genuine')",-0.6467115,-0.52554125,-0.083659805,-0.14608721,0.18344262,0.042252906,-0.3018424,-0.3283855,-0.0265431
38,-0.695464,-0.7200134,"('untruthful', 'truthful')",-1.065777,-1.0820723,0.59832525,0.6087156,0.018168967,0.08952701,-0.2861867,-0.2759608,0.0102259
39,-1.1525403,-1.1158962,"('exploitative', 'cooperative')",-0.6019073,-0.3532057,0.18038929,0.27780792,0.48897773,0.54024404,-0.2712702,-0.1627625,0.1085077
40,-0.025615793,-0.10247506,"('stingy', 'generous')",-0.033291265,-0.0047126375,0.40605393,0.253561,-1.7738427,-1.8880996,-0.356674,-0.4354316,-0.0787576
41,-1.0015345,-1.1456912,"('unforgiving', 'forgiving')",-0.6772759,-0.7951451,-0.45091903,-0.65778536,0.15379897,0.09110753,-0.4939826,-0.6268785,-0.1328959
42,0.32788303,0.3928967,"('unreliable', 'reliable')",0.78201956,0.9776167,-0.19330573,-0.18767813,-3.0748718,-2.8776314,-0.5395687,-0.423699,0.1158697
43,-2.3957024,-2.4060352,"('irresponsible', 'responsible')",-2.5159032,-2.390603,-0.58557314,-0.52834916,0.29098415,0.38887554,-1.3015487,-1.234028,0.0675207
44,1.5937048,1.7398242,"('prejudiced', 'unprejudiced')",-0.48547873,-0.23083067,-1.9295524,-1.8234674,-1.6929958,-1.6549225,-0.6285806,-0.4923491,0.1362315
45,-2.2427075,-2.4087486,"('incompetent', 'competent')",-1.5013697,-1.608958,-1.4395667,-1.5651454,-0.47829804,-0.50531566,-1.4154855,-1.522042,-0.1065565
46,-2.1059422,-2.2131615,"('uncompetitive', 'competitive')",-0.26385432,-0.38550806,-0.84918296,-0.90399945,-0.985299,-0.899742,-1.0510696,-1.1006027,-0.0495331
47,-0.852996,-0.78196514,"('stupid', 'smart')",-0.52113765,-0.45684576,-0.4785105,-0.41039538,5.0159554,5.0489726,0.7908279,0.8499416,0.0591137
48,-2.1780756,-2.291598,"('unintelligent', 'intelligent')",-1.664058,-1.8283478,-2.3222177,-2.411253,-0.40178806,-0.32963112,-1.6415349,-1.7152076,-0.0736727
49,-1.3799642,-1.3578386,"('unable', 'able')",-0.86233294,-0.8197196,-0.16522807,-0.08593829,-0.6880543,-0.6592626,-0.7738949,-0.7306898,0.0432051
50,0.49063042,0.4717205,"('clumsy', 'skillful')",1.5097482,1.51531,-0.59112924,-0.65376264,-0.29321286,-0.37783015,0.2790091,0.2388594,-0.0401497
51,-1.0741087,-1.155347,"('uneducated', 'educated')",-0.4405813,-0.5473421,-1.2767336,-1.3542145,0.3835853,0.2902043,-0.6019596,-0.6916749,-0.0897153
52,1.3264316,1.2613757,"('irrational', 'rational')",1.4503397,1.4319271,1.156654,1.0187671,0.04625861,-0.1007659,0.994921,0.902826,-0.092095
53,-1.2540904,-1.3104445,"('uncreative', 'creative')",0.010004565,0.009202346,1.1205597,1.1085117,0.9056213,0.8497739,0.1955238,0.1642609,-0.0312629
54,0.009669844,0.020328522,"('incapable', 'capable')",-0.098301895,-0.12478314,1.5185763,1.513984,0.94712996,0.81601995,0.5942686,0.5563873,-0.0378813
55,-2.568248,-2.6271794,"('incompetent', 'clever')",-1.3653554,-1.4586254,-2.1662827,-2.1535275,-0.08198738,-0.0030996576,-1.5454683,-1.5606079,-0.0151396
56,-1.5320479,-1.5535423,"('impractical', 'practical')",-1.7532164,-1.7330536,-0.53667635,-0.49743626,-0.73283684,-0.6051911,-1.1386944,-1.0973058,0.0413886
57,-1.4488567,-1.597501,"('unimaginative', 'imaginative')",-0.9672519,-1.0896542,-1.1690776,-1.284911,-3.0467153,-3.006544,-1.6579754,-1.7446526,-0.0866772
58,-0.36286125,-0.44201383,"('undiscriminating', 'discriminating')",0.5095643,0.32239184,0.31613544,0.2240471,0.45451182,0.49660715,0.2293376,0.1502581,-0.0790795
59,0.9326875,0.9663726,"('foolish', 'wise')",0.39479628,0.49747753,0.7150464,0.7310798,-0.022331223,-0.04847119,0.5050497,0.5366147,0.031565
60,-2.694458,-2.6517034,"('inefficient', 'efficient')",-2.0190609,-1.9669617,-1.4053848,-1.2967619,-0.80784094,-0.49598122,-1.7316862,-1.6028521,0.1288341
61,-0.13143788,-0.22021703,"('illogical', 'logical')",0.31820175,0.17406833,0.7687548,0.7591408,0.114192866,-0.1193855,0.2674279,0.1484016,-0.1190263
62,-2.3190556,-2.294687,"('incompetent', 'brilliant')",-2.0300205,-1.983907,-1.0900884,-1.055453,-0.34344557,-0.12480329,-1.4456526,-1.3647125,0.0809401
63,-1.7859569,-1.8779662,"('unperceptive', 'insightful')",-0.30107144,-0.34149635,0.27111295,0.20104916,0.47415596,0.62706196,-0.3354399,-0.3478378,-0.0123979
64,-0.26265162,-0.24675687,"('shy', 'confident')",0.097780034,0.21279761,-0.33818877,-0.30282417,-6.6780443,-6.433921,-1.7952762,-1.6926761,0.1026001
65,-1.759579,-1.7867463,"('insecure', 'secure')",-1.0881733,-1.1470993,-2.6619482,-2.6170273,-0.39670315,-0.27177334,-1.4766009,-1.4556615,0.0209394
66,1.4617575,1.402127,"('inactive', 'active')",1.3788981,1.3924975,1.1566257,1.104875,0.93199193,0.73670846,1.2323184,1.159052,-0.0732664
67,-0.37395054,-0.31872377,"('doubtful', 'determined')",-0.7772837,-0.64554316,-0.21454225,-0.14387551,-0.51690537,-0.39012083,-0.4706705,-0.3745658,0.0961047
68,-0.05780261,-0.05704181,"('dependent', 'independent')",-1.2655035,-1.2798057,-0.37507686,-0.37597564,-1.6433482,-1.6202594,-0.8354328,-0.8332706,0.0021622
69,3.391863,3.459528,"('lazy', 'industrious')",2.5002935,2.602887,1.7453294,1.7647179,-0.44482625,-0.3814628,1.798165,1.8614175,0.0632525
70,-1.5110276,-1.5935394,"('lethargic', 'energetic')",-1.3097831,-1.3110689,-0.72879374,-0.74824125,0.26222438,0.25458366,-0.821845,-0.8495665,-0.0277215
71,0.48430085,0.48492578,"('diffident', 'self-confident')",-0.0779981,0.0287183,2.091234,2.1099663,0.29524043,0.22403294,0.6981943,0.7119108,0.0137165
72,-2.2601912,-2.2032986,"('unambitious', 'ambitious')",-1.4504026,-1.3898934,-0.4950124,-0.45948964,-0.8348853,-0.7708797,-1.2601228,-1.2058904,0.0542324
73,1.9222519,1.9480057,"('helpless', 'self-reliant')",0.78305525,0.8909705,1.2234133,1.2373946,-3.3346603,-3.2317834,0.148515,0.2111468,0.0626318
74,-0.48078912,-0.5734207,"('undedicated', 'dedicated')",-0.17230001,-0.1975781,1.0558646,0.98897207,0.100755624,0.07669789,0.1258828,0.0736678,-0.052215
75,1.1777663,1.1822836,"('meek', 'impulsive')",-0.14956953,-0.061107762,0.0965955,0.13303676,-0.50701034,-0.42235634,0.1544455,0.2079641,0.0535186
76,-1.5798955,-1.5521567,"('anxious', 'daring')",0.017861664,0.13846652,-2.2028227,-2.1295347,-0.6063217,-0.4370581,-1.0927945,-0.9950707,0.0977238
77,-1.2971258,-1.31182,"('unmotivated', 'motivated')",-0.28735796,-0.27391434,0.19333217,0.24603373,-1.1801883,-0.92431974,-0.642835,-0.5660051,0.0768299
78,-0.17716344,-0.26249397,"('nonresilient', 'resilient')",0.5713385,0.41852695,0.6465144,0.56624705,0.35485598,0.4397144,0.3488864,0.2904986,-0.0583878
79,1.1065451,1.0719043,"('wavering', 'unwavering')",1.333583,1.3188112,1.3104287,1.2122942,-0.19604763,-0.26534668,0.8886274,0.8344157,-0.0542117
80,-0.2640272,-0.2730519,"('dominated', 'dominating')",0.14876494,0.05279304,-1.6147624,-1.57829,-0.5109634,-0.50157857,-0.560247,-0.5750319,-0.0147849
81,-2.1805305,-2.2142787,"('submissive', 'aggressive')",-1.3010371,-1.4249798,-2.5953178,-2.5191383,-1.1615183,-1.0276034,-1.8096008,-1.7965,0.0131008
82,-1.1505018,-1.1681421,"('poor', 'rich')",-1.7742392,-1.7723196,-3.111931,-3.1041663,5.940356,5.8173857,-0.0240791,-0.0568106,-0.0327315
83,-0.41542104,-0.4264522,"('powerless', 'powerful')",0.04530049,0.056471065,0.21281159,0.22677588,-1.3040344,-1.309868,-0.3653358,-0.3632683,0.0020675
84,-0.016647404,0.013431762,"('inferior', 'superior')",0.73366374,0.7473815,0.52855325,0.5325697,0.39323467,0.30720308,0.409701,0.4001465,-0.0095545
85,2.185565,2.1803472,"('insignificant', 'prestigious')",2.0902216,2.0654757,3.236522,3.1455402,0.256647,0.17371477,1.9422388,1.8912694,-0.0509694
86,-2.3528275,-2.5599813,"('uninfluential', 'influential')",-0.7197789,-0.9791721,-0.5545693,-0.73403823,-0.026716672,-0.23824361,-0.9134731,-1.1278589,-0.2143858
87,0.45733786,0.4474306,"('unsuccessful', 'successful')",1.4576497,1.4532294,-0.020913359,0.06366661,0.71852165,0.6984949,0.6531489,0.6657054,0.0125565
88,-0.9588393,-0.97828907,"('low', 'eminent')",-0.7596454,-0.82340294,-1.4986291,-1.564144,-0.5841128,-0.6192797,-0.9503067,-0.9962789,-0.0459722
