,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.124455,-1.1188401,"('inhospitable', 'hospitable')",-0.64070886,-0.56189084,-0.8825819,-0.8403655,0.0422164
20,0.58049154,0.5731818,"('rough', 'thoughtful')",0.9567106,0.93959,0.7686011,0.7563859,-0.0122152
21,0.4452545,0.30467606,"('immoral', 'moral')",-0.3407898,-0.42072994,0.0522324,-0.0580269,-0.1102593
22,-0.057534102,-0.14087239,"('untrustworthy', 'trustworthy')",-1.0083046,-1.0837115,-0.5329193,-0.6122919,-0.0793726
23,-0.65154856,-0.75468093,"('insincere', 'sincere')",5.7347836,5.68471,2.5416176,2.4650145,-0.0766031
24,-0.6337803,-0.6764212,"('dishonest', 'honest')",0.41755846,0.48745126,-0.1081109,-0.094485,0.0136259
25,-0.7737189,-0.7974024,"('egoistic', 'altruistic')",1.1731147,1.0950384,0.1996979,0.148818,-0.0508799
26,-0.46572956,-0.56878394,"('hardhearted', 'benevolent')",1.8495651,1.6760235,0.6919178,0.5536197,-0.1382981
27,-0.7689715,-0.69906694,"('hardhearted', 'softhearted')",0.8161335,0.7722079,0.023581,0.0365705,0.0129895
28,-0.7382616,-0.7778975,"('disloyal', 'loyal')",1.1178576,1.0330781,0.189798,0.1275903,-0.0622077
29,-0.27932957,-0.27218172,"('unfair', 'fair')",-0.5471115,-0.6607945,-0.4132205,-0.4664881,-0.0532676
30,0.78869295,0.64612085,"('intolerant', 'tolerant')",1.079358,0.99743074,0.9340255,0.8217758,-0.1122497
31,-1.3297198,-1.146958,"('evil', 'good')",-0.79995936,-0.9195097,-1.0648396,-1.0332339,0.0316057
32,-0.31208652,-0.49492508,"('unkind', 'kind')",0.73976845,0.51954204,0.213841,0.0123085,-0.2015325
33,-0.11199962,-0.12870947,"('wrong', 'right')",-0.8275886,-0.8229485,-0.4697941,-0.475829,-0.0060349
34,-0.19066161,-0.058401644,"('mean', 'honorable')",5.5255976,5.7656517,2.6674681,2.8536251,0.186157
35,-0.18498604,-0.18727197,"('corrupt', 'incorrupt')",-0.5117903,-0.56329983,-0.3483882,-0.3752859,-0.0268977
36,-1.0249833,-1.0051258,"('hostile', 'amicable')",-0.11725175,-0.27578554,-0.5711175,-0.6404557,-0.0693382
37,-0.3699652,-0.37890756,"('fake', 'genuine')",-0.4453535,-0.41623557,-0.4076594,-0.3975716,0.0100878
38,-0.9809983,-0.9656695,"('untruthful', 'truthful')",-0.113395646,0.018248107,-0.547197,-0.4737107,0.0734863
39,0.99311817,0.9810778,"('exploitative', 'cooperative')",0.1603102,0.20585227,0.5767142,0.593465,0.0167508
40,-0.5909003,-0.5157318,"('stingy', 'generous')",-2.025222,-2.1460705,-1.3080611,-1.3309011,-0.02284
41,-0.6355113,-0.6121811,"('unforgiving', 'forgiving')",-0.08760543,-0.23179355,-0.3615583,-0.4219874,-0.0604291
42,0.49578124,0.5325961,"('unreliable', 'reliable')",-3.4087133,-3.417917,-1.4564661,-1.4426605,0.0138056
43,-0.3180296,-0.29027495,"('irresponsible', 'responsible')",0.2727533,0.25571626,-0.0226382,-0.0172793,0.0053589
44,0.61216104,0.5798883,"('prejudiced', 'unprejudiced')",-1.3893106,-1.4029102,-0.3885748,-0.411511,-0.0229362
45,-0.22869356,-0.195352,"('incompetent', 'competent')",0.22452515,0.12338368,-0.0020842,-0.0359842,-0.0339
46,-0.29295903,-0.27487376,"('uncompetitive', 'competitive')",-0.97713923,-1.0016924,-0.6350491,-0.6382831,-0.003234
47,0.5373793,0.5850345,"('stupid', 'smart')",5.377245,5.567071,2.9573121,3.0760527,0.1187406
48,-0.37939057,-0.43850648,"('unintelligent', 'intelligent')",0.9814135,0.96123296,0.3010114,0.2613632,-0.0396482
49,0.056397505,0.21064109,"('unable', 'able')",0.12280761,0.22281948,0.0896026,0.2167303,0.1271277
50,0.389415,0.39573625,"('clumsy', 'skillful')",0.048033927,-0.0015812404,0.2187245,0.1970775,-0.021647
51,-0.30524656,-0.50001466,"('uneducated', 'educated')",0.29548922,0.1946916,-0.0048787,-0.1526615,-0.1477828
52,-0.502759,-0.65792704,"('irrational', 'rational')",0.16071302,0.027885353,-0.171023,-0.3150208,-0.1439978
53,-1.3674583,-1.4084747,"('uncreative', 'creative')",0.62534803,0.5497129,-0.3710552,-0.4293809,-0.0583257
54,-0.4864046,-0.5849817,"('incapable', 'capable')",0.75878775,0.8498757,0.1361916,0.132447,-0.0037446
55,0.30715498,0.28008184,"('incompetent', 'clever')",0.42103148,0.3706758,0.3640932,0.3253788,-0.0387144
56,0.88375527,0.75242406,"('impractical', 'practical')",-0.18768792,-0.20504093,0.3480337,0.2736916,-0.0743421
57,-0.6975636,-0.8229468,"('unimaginative', 'imaginative')",-3.0556984,-3.1467655,-1.876631,-1.9848561,-0.1082251
58,-0.44941354,-0.49674323,"('undiscriminating', 'discriminating')",0.13256724,0.09186216,-0.1584232,-0.2024405,-0.0440173
59,0.7047253,0.7270301,"('foolish', 'wise')",0.212657,0.26460597,0.4586912,0.495818,0.0371268
60,1.0798169,1.071282,"('inefficient', 'efficient')",-0.26446167,-0.13891028,0.4076777,0.4661859,0.0585082
61,-0.03801547,-0.23807028,"('illogical', 'logical')",0.5008317,0.34885827,0.2314081,0.055394,-0.1760141
62,0.85565877,0.9347172,"('incompetent', 'brilliant')",0.8210734,0.99346405,0.8383661,0.9640906,0.1257245
63,-0.036479622,-0.02453924,"('unperceptive', 'insightful')",0.5261066,0.5826805,0.2448135,0.2790706,0.0342571
64,0.55139697,0.49473107,"('shy', 'confident')",-6.6725616,-6.7314143,-3.0605824,-3.1183417,-0.0577593
65,0.5286629,0.34728712,"('insecure', 'secure')",-0.4261365,-0.39818475,0.0512632,-0.0254488,-0.076712
66,-1.309927,-1.3177843,"('inactive', 'active')",-0.030663367,-0.020825237,-0.6702952,-0.6693048,0.0009904
67,0.83613443,0.7636047,"('doubtful', 'determined')",-0.42785424,-0.4583819,0.2041401,0.1526114,-0.0515287
68,-0.12605906,-0.22234881,"('dependent', 'independent')",-0.6376151,-0.6014613,-0.3818371,-0.4119051,-0.030068
69,0.54285717,0.63798577,"('lazy', 'industrious')",-0.51250714,-0.48844463,0.015175,0.0747706,0.0595956
70,0.024759788,-0.035797082,"('lethargic', 'energetic')",-0.0026925895,0.036262948,0.0110336,0.0002329,-0.0108007
71,-0.071036,-0.032811858,"('diffident', 'self-confident')",0.60867524,0.5460317,0.2688196,0.2566099,-0.0122097
72,-0.2593602,-0.19303232,"('unambitious', 'ambitious')",-0.64509904,-0.5309133,-0.4522296,-0.3619728,0.0902568
73,1.226688,1.1703855,"('helpless', 'self-reliant')",-3.0666678,-3.0121043,-0.9199899,-0.9208594,-0.0008695
74,-0.3059293,-0.33890903,"('undedicated', 'dedicated')",-0.5223866,-0.64703935,-0.414158,-0.4929742,-0.0788162
75,0.08849504,0.2109979,"('meek', 'impulsive')",-0.503001,-0.3289104,-0.207253,-0.0589563,0.1482967
76,0.5701415,0.60973436,"('anxious', 'daring')",-0.44195417,-0.39712924,0.0640937,0.1063026,0.0422089
77,-0.013198867,0.011348035,"('unmotivated', 'motivated')",-1.0368241,-0.98420405,-0.5250115,-0.486428,0.0385835
78,-0.9619154,-0.83069026,"('nonresilient', 'resilient')",-0.17787321,-0.2427793,-0.5698943,-0.5367348,0.0331595
79,-1.1856171,-1.2295651,"('wavering', 'unwavering')",-0.6532473,-0.64554876,-0.9194322,-0.937557,-0.0181248
80,0.5355598,0.47344625,"('dominated', 'dominating')",-1.0199978,-0.9706434,-0.242219,-0.2485986,-0.0063796
81,1.1849469,1.0163358,"('submissive', 'aggressive')",-0.7632753,-0.6221198,0.2108358,0.197108,-0.0137278
82,-0.30255222,-0.37670037,"('poor', 'rich')",6.759897,6.786137,3.2286725,3.2047184,-0.0239541
83,-0.06118691,-0.108392715,"('powerless', 'powerful')",-0.9728726,-1.0031999,-0.5170298,-0.5557963,-0.0387665
84,0.6103708,0.55453545,"('inferior', 'superior')",0.8174756,0.86508757,0.7139232,0.7098115,-0.0041117
85,-0.11501669,-0.14378184,"('insignificant', 'prestigious')",0.3758018,0.21667385,0.1303926,0.036446,-0.0939466
86,-1.5613256,-1.6844213,"('uninfluential', 'influential')",-0.39759454,-0.50180787,-0.9794601,-1.0931146,-0.1136545
87,0.57078046,0.43381682,"('unsuccessful', 'successful')",1.0344414,1.0495636,0.8026109,0.7416902,-0.0609207
88,-0.00052115833,-0.27667582,"('low', 'eminent')",0.020093625,-0.16390726,0.0097862,-0.2202915,-0.2300777
