,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
17,-0.41444936,-0.43733472,"('nasty', 'nice')",-0.9551268,-0.93359786,-0.47749776,-0.409221,-0.6156913,-0.5933845,0.0223068
18,-0.33096874,-0.38161233,"('disagreeable', 'welcoming')",-0.8015131,-0.7844252,-0.64499205,-0.6858592,-0.5924913,-0.6172989,-0.0248076
19,-0.09107333,-0.17523299,"('inhospitable', 'hospitable')",-0.81209016,-0.91127014,-0.7797964,-0.7765258,-0.5609866,-0.6210097,-0.0600231
20,0.29311273,0.3374273,"('rough', 'thoughtful')",-0.24268553,-0.12647027,0.3191014,0.38753915,0.1231762,0.1994987,0.0763225
21,1.4414347,1.5120006,"('immoral', 'moral')",0.8546936,0.8772532,-0.12938948,-0.0507131,0.7222462,0.7795135,0.0572673
22,0.23560682,0.25020713,"('untrustworthy', 'trustworthy')",-0.8236695,-0.8166073,-0.53422403,-0.54560584,-0.3740956,-0.3706686,0.003427
23,1.0252123,1.0633014,"('insincere', 'sincere')",-0.649299,-0.58421654,5.1556644,5.195597,1.8438592,1.8915607,0.0477015
24,1.9294178,1.9164218,"('dishonest', 'honest')",0.25619256,0.276598,0.8042057,0.7971649,0.9966053,0.9967283,0.000123
25,-0.3536389,-0.43333077,"('egoistic', 'altruistic')",1.0260593,0.97876394,0.9228535,0.8862729,0.531758,0.4772354,-0.0545226
26,1.5757262,1.4112085,"('hardhearted', 'benevolent')",0.78572714,0.7420648,1.6219949,1.497319,1.327816,1.2168641,-0.1109519
27,0.4177702,0.41285744,"('hardhearted', 'softhearted')",0.25780544,0.34889045,0.96827334,0.92088556,0.5479496,0.5608778,0.0129282
28,0.6295138,0.5671346,"('disloyal', 'loyal')",-0.13323393,-0.2061968,0.8841424,0.8786792,0.4601407,0.4132057,-0.046935
29,-0.7893438,-0.85495186,"('unfair', 'fair')",-0.56687546,-0.57232165,-0.34301177,-0.4396111,-0.5664103,-0.6222949,-0.0558846
30,1.4618225,1.4992702,"('intolerant', 'tolerant')",0.63147813,0.67498577,0.7839232,0.7435096,0.9590746,0.9725885,0.0135139
31,-1.4028891,-1.4465144,"('evil', 'good')",-0.7220965,-0.8535119,-1.347321,-1.4250952,-1.1574356,-1.2417072,-0.0842716
32,1.2303181,1.2204986,"('unkind', 'kind')",-0.2559413,-0.23389071,0.77667654,0.73184484,0.5836844,0.5728176,-0.0108668
33,0.16855375,0.03003313,"('wrong', 'right')",1.5003726,1.3610189,-0.460593,-0.5216485,0.4027778,0.2898012,-0.1129766
34,0.12111439,0.19733986,"('mean', 'honorable')",0.11108537,0.17432459,4.8323774,5.026452,1.6881924,1.7993722,0.1111798
35,-0.47404113,-0.650854,"('corrupt', 'incorrupt')",-0.39536563,-0.49700105,-0.98900414,-1.0315765,-0.6194703,-0.7264771,-0.1070068
36,-0.70717615,-0.90704745,"('hostile', 'amicable')",-0.36917448,-0.62301755,-0.59846103,-0.71988755,-0.5582706,-0.7499842,-0.1917136
37,0.8546855,0.818196,"('fake', 'genuine')",-0.093615144,-0.10475962,-0.1380952,-0.07305745,0.2076584,0.2134596,0.0058012
38,0.41830343,0.40248427,"('untruthful', 'truthful')",0.18607326,0.08977275,-0.010175247,0.04273189,0.1980671,0.1783296,-0.0197375
39,2.3808196,2.4032433,"('exploitative', 'cooperative')",0.005227983,0.11435814,0.33371368,0.36930272,0.9065871,0.9623014,0.0557143
40,0.25732884,0.22380656,"('stingy', 'generous')",0.17263056,0.16435368,-1.9227358,-1.9863987,-0.4975921,-0.5327462,-0.0351541
41,0.30422094,0.30616766,"('unforgiving', 'forgiving')",-0.7846568,-0.8439891,-0.11537488,-0.18845671,-0.1986036,-0.2420927,-0.0434891
42,1.1363032,1.1705595,"('unreliable', 'reliable')",0.22362302,0.26665366,-2.036814,-2.0044472,-0.2256293,-0.189078,0.0365513
43,1.4593126,1.4893897,"('irresponsible', 'responsible')",0.523376,0.6297064,0.714635,0.6845744,0.8991079,0.9345568,0.0354489
44,-0.9090506,-0.90856314,"('prejudiced', 'unprejudiced')",-0.4689952,-0.36743405,-1.379381,-1.392047,-0.9191422,-0.889348,0.0297942
45,0.004518304,0.086584106,"('incompetent', 'competent')",-1.0804781,-1.0062926,0.04654097,0.024087239,-0.3431396,-0.2985404,0.0445992
46,0.36654425,0.49817413,"('uncompetitive', 'competitive')",-0.4178474,-0.28973725,-0.47144523,-0.44361413,-0.1742495,-0.0783924,0.0958571
47,0.06484045,0.11375629,"('stupid', 'smart')",0.43105617,0.5654564,4.9886584,5.135175,1.8281851,1.9381293,0.1099442
48,0.48719576,0.55395836,"('unintelligent', 'intelligent')",1.0225679,0.96038216,0.6340575,0.5790953,0.7146071,0.6978119,-0.0167952
49,-0.73231995,-0.6547201,"('unable', 'able')",-0.03158757,0.053110555,-0.6773503,-0.52271307,-0.4804193,-0.3747742,0.1056451
50,-0.06489438,-0.023824941,"('clumsy', 'skillful')",-0.06467073,-0.13106586,-0.0025328547,0.022252243,-0.0440327,-0.0442129,-0.0001802
51,0.81874806,0.7747594,"('uneducated', 'educated')",-0.20795481,-0.31872004,0.5063087,0.43533623,0.3723673,0.2971252,-0.0752421
52,-0.54139185,-0.75501895,"('irrational', 'rational')",0.00039294362,-0.25584674,-0.37225315,-0.46535105,-0.3044174,-0.4920723,-0.1876549
53,0.40312934,0.2693212,"('uncreative', 'creative')",0.81312245,0.767373,0.29825777,0.1824168,0.5048366,0.4063704,-0.0984662
54,-0.14794937,-0.21145687,"('incapable', 'capable')",-0.34404424,-0.40361455,0.29667428,0.29665917,-0.0651064,-0.1061374,-0.041031
55,0.9601209,1.1243691,"('incompetent', 'clever')",-0.71839076,-0.6333856,0.40362695,0.41297683,0.215119,0.3013201,0.0862011
56,1.1193534,1.1439084,"('impractical', 'practical')",0.71938044,0.7713256,-0.2726101,-0.25062394,0.5220413,0.55487,0.0328287
57,-0.12822384,-0.16023839,"('unimaginative', 'imaginative')",0.68963426,0.6459814,-2.5628288,-2.69395,-0.6671395,-0.736069,-0.0689295
58,0.8291108,0.7750722,"('undiscriminating', 'discriminating')",1.02051,0.9818616,0.15364987,0.14552264,0.6677569,0.6341521,-0.0336048
59,-0.2442892,-0.22120495,"('foolish', 'wise')",1.0872273,1.0477394,-0.118935175,-0.058348875,0.2413343,0.2560619,0.0147276
60,1.2541598,1.4007852,"('inefficient', 'efficient')",1.2360178,1.4584463,0.1954698,0.30066928,0.8952158,1.0533002,0.1580844
61,1.2631247,1.1235249,"('illogical', 'logical')",1.0143826,0.9252276,0.7091983,0.5923264,0.9955685,0.8803596,-0.1152089
62,0.7263798,0.9376176,"('incompetent', 'brilliant')",0.2605757,0.43131116,0.65831476,0.74458694,0.5484234,0.7045053,0.1560819
63,0.54701483,0.6076076,"('unperceptive', 'insightful')",0.4291346,0.4898409,0.9288063,0.9708269,0.6349852,0.6894252,0.05444
64,1.008237,0.9711022,"('shy', 'confident')",0.92316186,0.9069173,-5.2847805,-5.3991323,-1.1177939,-1.1737043,-0.0559104
65,1.0358771,1.1488038,"('insecure', 'secure')",0.018808126,0.09833703,0.21763468,0.3095939,0.4241066,0.5189116,0.094805
66,0.17915884,0.03549058,"('inactive', 'active')",-0.36034608,-0.46173927,0.75418246,0.71335703,0.1909984,0.0957028,-0.0952956
67,-0.255701,-0.3110894,"('doubtful', 'determined')",-0.19984739,-0.21630174,-0.20542833,-0.18298931,-0.2203256,-0.2367935,-0.0164679
68,-0.2116015,-0.24628669,"('dependent', 'independent')",-0.28123993,-0.32061106,-0.77834,-0.73505,-0.4237271,-0.4339826,-0.0102555
69,-1.0376716,-1.0815123,"('lazy', 'industrious')",1.3191587,1.2174488,-0.79384625,-0.8005386,-0.1707864,-0.221534,-0.0507476
70,1.1467162,1.2491423,"('lethargic', 'energetic')",0.06488624,0.17648673,0.6962968,0.72963107,0.6359664,0.71842,0.0824536
71,1.5834633,1.4573116,"('diffident', 'self-confident')",1.4225843,1.4676573,0.5628756,0.5113541,1.1896412,1.1454411,-0.0442001
72,1.2678918,1.2965122,"('unambitious', 'ambitious')",0.9840014,0.9934381,-0.5323994,-0.50399673,0.5731645,0.5953179,0.0221534
73,0.9788482,0.917063,"('helpless', 'self-reliant')",1.4989934,1.4305718,-3.2596133,-3.2475593,-0.2605906,-0.2999748,-0.0393842
74,1.9717222,1.9690071,"('undedicated', 'dedicated')",-0.24928756,-0.18961915,-0.25818527,-0.28492245,0.4880831,0.4981552,0.0100721
75,-2.0558937,-2.074472,"('meek', 'impulsive')",0.20467138,0.13223878,-0.58952785,-0.57841504,-0.8135834,-0.8402161,-0.0266327
76,1.2481812,1.387375,"('anxious', 'daring')",-0.39510372,-0.18562317,0.17468616,0.25498194,0.3425879,0.4855779,0.14299
77,0.14683175,0.19521795,"('unmotivated', 'motivated')",0.6604576,0.6021763,-0.9340508,-0.8572163,-0.0422538,-0.0199407,0.0223131
78,0.34761706,0.40095502,"('nonresilient', 'resilient')",0.33828765,0.42749137,0.03909109,0.11647996,0.2416653,0.3149755,0.0733102
79,-0.5505117,-0.67166966,"('wavering', 'unwavering')",-0.15490538,-0.33786437,-0.44658896,-0.4540941,-0.384002,-0.487876,-0.103874
80,0.9309644,1.0477327,"('dominated', 'dominating')",-0.056747988,0.11478466,0.14732602,0.27821946,0.3405141,0.4802456,0.1397315
81,0.37595376,0.4646502,"('submissive', 'aggressive')",1.0453337,1.0468853,-0.014950708,0.07225237,0.4687789,0.5279293,0.0591504
82,-0.54242975,-0.49728766,"('poor', 'rich')",-0.78045297,-0.73437095,5.5274076,5.6009464,1.4015083,1.4564293,0.054921
83,0.24971646,0.18689032,"('powerless', 'powerful')",1.0368894,1.0029969,-1.0028026,-1.0045409,0.0946011,0.0617821,-0.032819
84,0.5498226,0.4480012,"('inferior', 'superior')",0.37603468,0.33453614,0.6585978,0.680111,0.5281517,0.4875495,-0.0406022
85,0.18927057,0.03699833,"('insignificant', 'prestigious')",0.81755483,0.6247106,-0.31736118,-0.4158883,0.2298214,0.0819402,-0.1478812
86,0.57685405,0.47712386,"('uninfluential', 'influential')",0.52518076,0.36206573,-0.12328188,-0.264012,0.326251,0.1917259,-0.1345251
87,0.16926357,0.16969797,"('unsuccessful', 'successful')",0.112315945,0.07892401,0.8756697,0.9638147,0.3857497,0.4041456,0.0183959
88,-0.065553345,-0.08011411,"('low', 'eminent')",-0.18081185,-0.24672371,-0.28594252,-0.3379371,-0.1774359,-0.2215916,-0.0441557
