,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
48,-0.45275357,-0.49881232,"('unintelligent', 'intelligent')",1.0245205,0.9644708,0.2858835,0.2328292,-0.0530543
49,-0.416027,-0.31101575,"('unable', 'able')",0.09951146,0.21352157,-0.1582578,-0.0487471,0.1095107
50,-0.75416887,-0.64645565,"('clumsy', 'skillful')",0.094587564,0.088749036,-0.3297907,-0.2788533,0.0509374
51,-0.07781525,-0.21268937,"('uneducated', 'educated')",0.83993536,0.76492006,0.3810601,0.2761154,-0.1049447
52,-0.7741435,-0.7812238,"('irrational', 'rational')",-0.35969216,-0.42690542,-0.5669178,-0.6040646,-0.0371468
53,-1.4365999,-1.4106735,"('uncreative', 'creative')",0.77012205,0.6456316,-0.3332389,-0.3825209,-0.049282
54,-0.8579996,-0.81160855,"('incapable', 'capable')",0.78818643,0.8619358,-0.0349066,0.0251636,0.0600702
55,0.5633942,0.47673762,"('incompetent', 'clever')",0.40069258,0.33241785,0.4820434,0.4045777,-0.0774657
56,0.74681044,0.6133672,"('impractical', 'practical')",0.8790259,0.8437105,0.8129182,0.7285389,-0.0843793
57,-0.5452297,-0.6625384,"('unimaginative', 'imaginative')",-1.9202865,-2.0998251,-1.232758,-1.3811817,-0.1484237
58,-0.19877824,-0.22757344,"('undiscriminating', 'discriminating')",0.4172904,0.26400104,0.1092561,0.0182138,-0.0910423
59,-0.054554276,0.09490934,"('foolish', 'wise')",0.28476274,0.33678278,0.1151042,0.2158461,0.1007419
60,0.1885656,0.101854116,"('inefficient', 'efficient')",0.61989677,0.7020887,0.4042312,0.4019714,-0.0022598
61,-0.44513375,-0.5780922,"('illogical', 'logical')",0.5644654,0.3917342,0.0596658,-0.093179,-0.1528448
62,0.021432746,0.13347766,"('incompetent', 'brilliant')",0.95898926,1.133539,0.490211,0.6335083,0.1432973
63,-0.6228872,-0.5958289,"('unperceptive', 'insightful')",1.7302428,1.7588508,0.5536778,0.581511,0.0278332
64,0.24332207,0.14291698,"('shy', 'confident')",-6.0578327,-6.0190687,-2.9072554,-2.9380758,-0.0308204
65,-0.42224488,-0.573114,"('insecure', 'secure')",-0.10352235,-0.15924224,-0.2628836,-0.3661781,-0.1032945
66,-0.6620369,-0.6562555,"('inactive', 'active')",0.85741234,0.8228381,0.0976877,0.0832913,-0.0143964
67,0.13522154,0.11273211,"('doubtful', 'determined')",-0.40051603,-0.42709914,-0.1326472,-0.1571835,-0.0245363
68,-0.29562223,-0.3007518,"('dependent', 'independent')",-0.15116596,-0.19839059,-0.2233941,-0.2495712,-0.0261771
69,0.05357403,0.17850801,"('lazy', 'industrious')",-0.6346742,-0.5744127,-0.2905501,-0.1979523,0.0925978
70,0.76079184,0.7957157,"('lethargic', 'energetic')",1.0926911,1.1050259,0.9267415,0.9503708,0.0236293
71,-0.32160664,-0.3644262,"('diffident', 'self-confident')",0.5608781,0.50413054,0.1196357,0.0698522,-0.0497835
72,-0.8933621,-0.8988614,"('unambitious', 'ambitious')",-0.6966031,-0.7160766,-0.7949826,-0.807469,-0.0124864
73,0.8163696,0.87765867,"('helpless', 'self-reliant')",-2.7765462,-2.6916707,-0.9800884,-0.907006,0.0730824
74,-0.38277435,-0.40661776,"('undedicated', 'dedicated')",0.1523409,-0.026896909,-0.1152167,-0.2167573,-0.1015406
75,0.00088202767,0.07205665,"('meek', 'impulsive')",-0.49857467,-0.4735349,-0.2488463,-0.2007391,0.0481072
76,0.10946041,0.14044815,"('anxious', 'daring')",0.52289736,0.62880504,0.3161789,0.3846266,0.0684477
77,-1.147474,-1.1494561,"('unmotivated', 'motivated')",-0.8252728,-0.7392746,-0.9863734,-0.9443654,0.042008
78,-0.8296528,-0.7811091,"('nonresilient', 'resilient')",0.80999994,0.8820472,-0.0098264,0.050469,0.0602954
79,-1.0547066,-1.0473363,"('wavering', 'unwavering')",0.07252893,0.023562867,-0.4910888,-0.5118867,-0.0207979
80,0.90892893,0.88367987,"('dominated', 'dominating')",-0.81232744,-0.70902276,0.0483007,0.0873286,0.0390279
81,0.2873407,0.1452619,"('submissive', 'aggressive')",-0.087160654,0.0159579,0.10009,0.0806099,-0.0194801
82,0.06745369,0.08033607,"('poor', 'rich')",5.81648,5.841856,2.941967,2.961096,0.019129
83,-0.09809632,-0.2508902,"('powerless', 'powerful')",-0.55832195,-0.66601664,-0.3282091,-0.4584534,-0.1302443
84,0.6831002,0.61913365,"('inferior', 'superior')",0.87753266,0.87250537,0.7803165,0.7458195,-0.034497
85,-0.57941383,-0.49345616,"('insignificant', 'prestigious')",0.08274625,0.016792092,-0.2483338,-0.238332,0.0100018
86,-0.9804955,-1.148166,"('uninfluential', 'influential')",0.3252815,0.11249015,-0.327607,-0.5178379,-0.1902309
87,0.537807,0.47576377,"('unsuccessful', 'successful')",1.1607437,1.2268832,0.8492754,0.8513235,0.0020481
88,-0.7734038,-0.7754034,"('low', 'eminent')",0.14590023,0.11958939,-0.3137518,-0.327907,-0.0141552
