,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
36,-2.1276276,-2.2855651,"('hostile', 'amicable')",-0.6947485,-0.8107708,0.82171065,0.6312978,-0.6668886,-0.8216794,-0.1547908
37,0.6423822,0.68461156,"('fake', 'genuine')",0.09092099,0.01595737,0.17277537,0.28091118,0.3020262,0.32716,0.0251338
38,-1.2529846,-1.366856,"('untruthful', 'truthful')",-0.92041755,-0.9162071,-0.21036004,-0.14580464,-0.7945875,-0.8096225,-0.015035
39,1.7827762,1.814873,"('exploitative', 'cooperative')",0.789665,0.781115,0.26225376,0.21394373,0.9448983,0.9366439,-0.0082544
40,0.24141163,0.300681,"('stingy', 'generous')",-0.025879502,0.009355121,-1.1774608,-1.2848482,-0.3206429,-0.3249374,-0.0042945
41,-0.37354848,-0.35313308,"('unforgiving', 'forgiving')",-0.4837693,-0.4207716,0.519944,0.3818234,-0.1124579,-0.1306938,-0.0182359
42,0.18140289,0.32632047,"('unreliable', 'reliable')",-1.1470916,-1.0153583,-3.2941759,-3.2141123,-1.4199549,-1.30105,0.1189049
43,0.41916162,0.58183575,"('irresponsible', 'responsible')",-0.4939024,-0.4681837,-0.130792,-0.0402994,-0.0685109,0.0244509,0.0929618
44,-0.05303763,-0.08051468,"('prejudiced', 'unprejudiced')",-0.5556515,-0.4784228,-1.2491351,-1.2643735,-0.6192748,-0.6077704,0.0115044
45,0.23769689,0.44237298,"('incompetent', 'competent')",-0.0028092787,-0.055438206,-0.44725397,-0.4822725,-0.0707888,-0.0317792,0.0390096
46,1.7703426,1.9453652,"('uncompetitive', 'competitive')",0.90512204,0.85368115,-0.83508694,-0.93629634,0.6134592,0.6209166,0.0074574
47,0.8745304,0.9590375,"('stupid', 'smart')",0.9744371,1.0479482,5.069064,5.3480577,2.3060106,2.4516811,0.1456705
48,0.5739819,0.6235637,"('unintelligent', 'intelligent')",0.90834713,0.79865366,0.32768643,0.24862432,0.6033385,0.5569472,-0.0463913
49,-0.3431641,-0.18707898,"('unable', 'able')",0.47898126,0.5805401,-0.022238571,0.19594575,0.0378595,0.196469,0.1586095
50,-0.5161244,-0.5622386,"('clumsy', 'skillful')",0.32493,0.35442728,0.017061688,0.075919345,-0.0580442,-0.043964,0.0140802
51,-0.59402955,-0.69778913,"('uneducated', 'educated')",0.12920886,-0.107038364,0.37787232,0.24320698,-0.0289828,-0.1872068,-0.158224
52,-0.9309689,-1.257202,"('irrational', 'rational')",-0.10411523,-0.25670755,0.7064591,0.60476637,-0.1095417,-0.3030477,-0.193506
53,-0.72303224,-0.71273756,"('uncreative', 'creative')",0.9018939,0.84381825,1.0107648,1.0045092,0.3965422,0.3785299,-0.0180123
54,-0.7936151,-0.9708093,"('incapable', 'capable')",0.13855945,-0.0004222868,1.0550722,1.1542906,0.1333388,0.0610197,-0.0723191
55,1.7113017,1.958643,"('incompetent', 'clever')",0.835749,0.7756534,-0.33204767,-0.36735338,0.7383343,0.788981,0.0506467
56,1.0389496,1.1250976,"('impractical', 'practical')",-0.27944514,-0.27632844,-0.7739074,-0.7283156,-0.004801,0.0401512,0.0449522
57,0.69271696,0.69796395,"('unimaginative', 'imaginative')",1.0112467,0.9050157,-2.141548,-2.2739522,-0.1458614,-0.2236575,-0.0777961
58,0.5185516,0.57552373,"('undiscriminating', 'discriminating')",0.48476136,0.5091338,0.15280336,0.18212248,0.3853721,0.42226,0.0368879
59,-0.86466104,-1.050454,"('foolish', 'wise')",-0.028088128,-0.03444243,0.18841742,0.28847826,-0.2347773,-0.2654727,-0.0306954
60,1.8213292,2.0729294,"('inefficient', 'efficient')",0.9773535,1.0459735,-0.6219546,-0.5251888,0.725576,0.8645714,0.1389954
61,0.33840817,0.27997983,"('illogical', 'logical')",0.79165304,0.6300316,0.031579994,-0.1487897,0.3872137,0.2537406,-0.1334731
62,0.96718585,1.1312536,"('incompetent', 'brilliant')",0.8695461,0.9133634,-0.4376199,-0.20619641,0.4663707,0.6128068,0.1464361
63,-0.32180345,-0.2361956,"('unperceptive', 'insightful')",0.75489724,0.744281,0.6251218,0.7406371,0.3527385,0.4162409,0.0635024
64,0.8164062,0.7660739,"('shy', 'confident')",-0.14825016,-0.12813236,-6.283701,-6.4421444,-1.8718483,-1.9347343,-0.062886
65,1.4423635,1.5229229,"('insecure', 'secure')",0.12520625,0.0819142,-0.6934208,-0.68406564,0.291383,0.3069238,0.0155408
66,-0.8289918,-0.9413413,"('inactive', 'active')",-0.48142585,-0.50080204,0.98011184,0.9651387,-0.1101019,-0.1590015,-0.0488996
67,0.83513576,0.74789506,"('doubtful', 'determined')",0.15053922,0.18042465,-0.8493893,-0.82361245,0.0454286,0.0349024,-0.0105262
68,-0.31033358,-0.20169508,"('dependent', 'independent')",0.01003838,-0.02544864,-0.67519635,-0.62612015,-0.3251638,-0.2844213,0.0407425
69,-0.8378114,-1.0056872,"('lazy', 'industrious')",0.32878402,0.53497535,-0.42192194,-0.35240567,-0.3103164,-0.2743725,0.0359439
70,1.1017443,1.2182207,"('lethargic', 'energetic')",0.40261835,0.36988363,0.3467654,0.444275,0.6170427,0.6774598,0.0604171
71,0.12146096,0.17262134,"('diffident', 'self-confident')",0.4524802,0.51816523,0.43389532,0.46717843,0.3359455,0.3859884,0.0500429
72,-0.79084235,-0.78050303,"('unambitious', 'ambitious')",-1.2454089,-1.2122884,-1.2924238,-1.2156175,-1.1095584,-1.0694696,0.0400888
73,1.0255557,0.9767382,"('helpless', 'self-reliant')",0.28934243,0.29848754,-2.869016,-2.818803,-0.5180393,-0.5145258,0.0035135
74,0.42337394,0.5568978,"('undedicated', 'dedicated')",0.39084244,0.4088622,0.2548889,0.26441407,0.3563684,0.410058,0.0536896
75,-0.5283485,-0.6660285,"('meek', 'impulsive')",-0.04900303,-0.07165689,-0.025002897,0.0890159,-0.2007848,-0.2162232,-0.0154384
76,1.3462774,1.4673115,"('anxious', 'daring')",0.50376433,0.4958719,-0.20995556,-0.15883073,0.5466954,0.6014509,0.0547555
77,0.55215347,0.5613697,"('unmotivated', 'motivated')",0.9800054,0.98109096,-1.0624125,-1.0721712,0.1565821,0.1567632,0.0001811
78,-0.8015646,-0.61864305,"('nonresilient', 'resilient')",1.4816275,1.5499805,0.205486,0.29014406,0.295183,0.4071605,0.1119775
79,-1.828606,-1.9786869,"('wavering', 'unwavering')",-1.5416353,-1.5984012,0.022070669,0.07098192,-1.1160568,-1.168702,-0.0526452
80,1.354413,1.4281619,"('dominated', 'dominating')",0.35015613,0.40966982,-1.2198228,-1.2087988,0.1615821,0.2096777,0.0480956
81,1.5768678,1.5280422,"('submissive', 'aggressive')",1.0760057,0.8985337,-0.89594185,-0.9901949,0.5856439,0.4787937,-0.1068502
82,-0.75481707,-0.69969356,"('poor', 'rich')",0.36069173,0.2690028,5.6044803,5.7977214,1.7367849,1.7890102,0.0522253
83,0.08245285,0.05907738,"('powerless', 'powerful')",-0.49265388,-0.41234535,-1.1819358,-1.2632353,-0.5307123,-0.5388344,-0.0081221
84,0.73091406,0.6550506,"('inferior', 'superior')",0.3216572,0.30184677,0.6344701,0.5867128,0.5623471,0.5145367,-0.0478104
85,-1.8373295,-2.1045752,"('insignificant', 'prestigious')",0.007657904,0.023244575,1.0233332,1.0595227,-0.2687795,-0.3406026,-0.0718231
86,-0.36187795,-0.3750952,"('uninfluential', 'influential')",0.109841906,-0.13597505,-0.2728403,-0.4618531,-0.1749588,-0.3243078,-0.149349
87,0.07676558,0.009941004,"('unsuccessful', 'successful')",0.60129935,0.5084325,0.6968768,0.71227276,0.4583139,0.4102154,-0.0480985
88,-0.7936318,-0.9759556,"('low', 'eminent')",0.16303131,0.0074632755,-0.047038075,-0.052569207,-0.2258795,-0.3403538,-0.1144743
