,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
32,0.93908,0.81707823,"('unkind', 'kind')",0.52688587,0.54089034,0.9907888,0.8729318,0.8189182,0.7436334,-0.0752848
33,0.9064201,0.84236413,"('wrong', 'right')",-1.2039425,-1.2403903,-0.31657365,-0.38239402,-0.2046987,-0.2601401,-0.0554414
34,0.3707779,0.47574332,"('mean', 'honorable')",0.173434,0.22526577,6.182122,6.300455,2.2421114,2.3338215,0.0917101
35,-0.65802944,-0.787341,"('corrupt', 'incorrupt')",-1.6142867,-1.7474563,-0.06613844,-0.2067425,-0.7794848,-0.9138466,-0.1343618
36,-2.272408,-2.3766997,"('hostile', 'amicable')",-2.2622025,-2.4879398,0.38110697,0.20654415,-1.3845013,-1.5526985,-0.1681972
37,-0.11200181,-0.11032145,"('fake', 'genuine')",-0.8058684,-0.7538982,0.59395874,0.6420589,-0.1079705,-0.0740536,0.0339169
38,0.8687903,0.8571679,"('untruthful', 'truthful')",0.13222884,0.2320727,0.15941778,0.28109205,0.3868123,0.4567775,0.0699652
39,1.6692766,1.7050561,"('exploitative', 'cooperative')",0.6354813,0.72667956,-0.04145429,-0.0029644128,0.7544345,0.8095903,0.0551558
40,0.23879054,0.19840619,"('stingy', 'generous')",-0.3005818,-0.2239054,-1.549389,-1.7545769,-0.5370601,-0.5933587,-0.0562986
41,0.392351,0.36575696,"('unforgiving', 'forgiving')",-0.012434163,-0.030847816,0.22948834,0.11560554,0.2031351,0.1501716,-0.0529635
42,0.6927213,0.6736848,"('unreliable', 'reliable')",-0.29597628,-0.14740567,-2.849563,-2.7047448,-0.817606,-0.7261553,0.0914507
43,1.4149216,1.4643749,"('irresponsible', 'responsible')",0.06957665,0.19202779,0.41530114,0.50871414,0.6332664,0.7217056,0.0884392
44,-1.3446447,-1.3251686,"('prejudiced', 'unprejudiced')",-0.50342387,-0.56959987,-1.4611411,-1.4794005,-1.1030699,-1.124723,-0.0216531
45,0.15554935,0.23818085,"('incompetent', 'competent')",0.9645485,1.0433862,-0.11230707,-0.13748282,0.3359303,0.3813614,0.0454311
46,0.6370918,0.7167839,"('uncompetitive', 'competitive')",0.6599184,0.77820086,-1.0848176,-1.124944,0.0707308,0.1233469,0.0526161
47,0.9366109,0.8475865,"('stupid', 'smart')",0.50776565,0.52933586,5.928029,6.126871,2.4574685,2.5012646,0.0437961
48,0.5665215,0.48885608,"('unintelligent', 'intelligent')",1.6194534,1.5276042,0.6047093,0.4979701,0.9302282,0.8381435,-0.0920847
49,-0.5281733,-0.37281895,"('unable', 'able')",0.6443436,0.86266196,0.029291261,0.38778818,0.0484872,0.2925437,0.2440565
50,-0.999622,-1.022584,"('clumsy', 'skillful')",-0.6453853,-0.6849627,0.08170135,0.19148844,-0.521102,-0.5053527,0.0157493
51,-0.39991713,-0.47362727,"('uneducated', 'educated')",0.7747617,0.647901,0.16190848,0.058662336,0.1789177,0.0776454,-0.1012723
52,-0.65670425,-0.8398573,"('irrational', 'rational')",-1.489571,-1.7075332,0.47679466,0.33365148,-0.5564935,-0.737913,-0.1814195
53,0.37687498,0.24326482,"('uncreative', 'creative')",0.47430855,0.35526907,1.1411685,1.0766352,0.6641173,0.5583897,-0.1057276
54,0.07382585,0.030314412,"('incapable', 'capable')",0.011243863,-0.042005945,1.2574304,1.5026549,0.4475001,0.4969878,0.0494877
55,0.5106087,0.60471374,"('incompetent', 'clever')",2.43461,2.4195843,-0.12795506,-0.14223686,0.9390879,0.960687,0.0215991
56,2.2727349,2.3951266,"('impractical', 'practical')",1.4118248,1.5460824,-0.046720408,0.025963213,1.2126131,1.3223907,0.1097776
57,-0.26511782,-0.29642227,"('unimaginative', 'imaginative')",0.82109106,0.69677544,-2.7348194,-2.7997682,-0.726282,-0.799805,-0.073523
58,0.08135714,0.08106517,"('undiscriminating', 'discriminating')",0.43563724,0.38121846,-0.010920126,-0.049236357,0.1686914,0.1376824,-0.031009
59,0.88651294,0.75955045,"('foolish', 'wise')",-0.8268084,-0.72633696,0.5419453,0.7060222,0.2005499,0.2464119,0.045862
60,1.529283,1.7056971,"('inefficient', 'efficient')",2.6704416,2.8269746,0.018116903,0.14796235,1.4059472,1.5602115,0.1542643
61,-0.066622145,-0.19738951,"('illogical', 'logical')",0.6925755,0.48187003,0.31238467,0.07410927,0.3127793,0.1195299,-0.1932494
62,0.5202018,0.6903045,"('incompetent', 'brilliant')",2.4220917,2.7224271,0.13143666,0.44483387,1.0245767,1.2858551,0.2612784
63,0.69918257,0.7650838,"('unperceptive', 'insightful')",0.69814724,0.82702506,0.70439315,0.815979,0.7005743,0.8026959,0.1021216
64,-0.5994984,-0.66720927,"('shy', 'confident')",0.11500821,0.03278707,-6.891596,-6.952292,-2.4586954,-2.5289048,-0.0702094
65,-0.1511461,-0.1750281,"('insecure', 'secure')",0.5065693,0.38631997,-0.46365264,-0.49305916,-0.0360765,-0.0939224,-0.0578459
66,-0.63314587,-0.7350196,"('inactive', 'active')",-1.0719106,-1.1238346,0.79073113,0.6741614,-0.3047751,-0.3948976,-0.0901225
67,0.92819196,0.8715911,"('doubtful', 'determined')",-0.5566592,-0.45967782,-0.2522368,-0.28087842,0.0397653,0.0436783,0.003913
68,-0.59988225,-0.53984904,"('dependent', 'independent')",-0.027669571,0.042144656,-0.49089587,-0.47157788,-0.3728159,-0.3230941,0.0497218
69,-0.29465538,-0.32754883,"('lazy', 'industrious')",-0.22064969,-0.19478832,-0.6427619,-0.65460134,-0.3860223,-0.3923128,-0.0062905
70,0.21107998,0.2926331,"('lethargic', 'energetic')",0.25014868,0.3251416,0.52397734,0.58394974,0.328402,0.4005748,0.0721728
71,1.8202896,1.8622929,"('diffident', 'self-confident')",-0.044901438,0.053602338,0.5806349,0.49264532,0.785341,0.8028468,0.0175058
72,0.035419077,0.0564636,"('unambitious', 'ambitious')",0.13425148,0.2634794,-0.8040898,-0.59751827,-0.2114731,-0.0925251,0.118948
73,-0.23935845,-0.23300442,"('helpless', 'self-reliant')",-0.7741649,-0.81045115,-3.463873,-3.334045,-1.4924653,-1.4591668,0.0332985
74,0.44324967,0.47789878,"('undedicated', 'dedicated')",-0.024828287,0.06467406,-0.029362371,-0.07377408,0.1296863,0.1562663,0.02658
75,-0.7765183,-0.74036396,"('meek', 'impulsive')",-0.6023833,-0.7061084,-0.29693353,-0.15999511,-0.5586117,-0.5354892,0.0231225
76,0.0069857277,0.048664197,"('anxious', 'daring')",0.5630425,0.5413082,0.008653527,0.0268433,0.1928939,0.2056052,0.0127113
77,0.05307483,0.1026311,"('unmotivated', 'motivated')",1.3117629,1.3198414,-1.2219007,-1.1479895,0.0476457,0.0914943,0.0438486
78,-0.657691,-0.5194039,"('nonresilient', 'resilient')",1.0003033,1.1044405,-0.054570023,-0.0013582837,0.0960141,0.1945594,0.0985453
79,-0.42452002,-0.5167725,"('wavering', 'unwavering')",-2.0526226,-2.1932623,0.15082963,0.28037483,-0.7754377,-0.8098867,-0.034449
80,0.42171532,0.44114655,"('dominated', 'dominating')",0.8983193,1.0435054,-1.5579658,-1.5568582,-0.0793104,-0.0240687,0.0552417
81,0.12571016,0.13117881,"('submissive', 'aggressive')",1.6823125,1.6491631,-0.70035094,-0.68287337,0.3692239,0.3658229,-0.003401
82,-0.664219,-0.6507272,"('poor', 'rich')",1.1709162,1.0915692,6.602149,6.8183317,2.3696154,2.4197246,0.0501092
83,0.77117956,0.7184434,"('powerless', 'powerful')",0.10271993,0.19812463,-0.9007485,-0.95085585,-0.0089497,-0.0114293,-0.0024796
84,0.6577367,0.6386796,"('inferior', 'superior')",0.10018505,0.050056342,0.646544,0.5754497,0.4681552,0.4213952,-0.04676
85,0.7614174,0.5349619,"('insignificant', 'prestigious')",-1.1049833,-1.3197385,0.6173591,0.49110538,0.0912644,-0.0978904,-0.1891548
86,0.3339533,0.2078135,"('uninfluential', 'influential')",0.5927853,0.5233035,-0.010492306,-0.139954,0.3054154,0.1970543,-0.1083611
87,-0.0384857,-0.12284666,"('unsuccessful', 'successful')",0.080858566,0.14212301,0.20353653,0.23499192,0.0819698,0.0847561,0.0027863
88,-0.42458948,-0.55395246,"('low', 'eminent')",0.13356988,-0.03589449,0.056584857,0.08953565,-0.0781449,-0.1667704,-0.0886255
