,stericycle_male,stericycle_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-1.0853865,-0.99746835,"('incompetent', 'competent')",0.06191392,0.04132416,-0.5117363,-0.4780721,0.0336642
46,-0.74420273,-0.6658862,"('uncompetitive', 'competitive')",-0.533125,-0.5249997,-0.6386639,-0.595443,0.0432209
47,0.20037508,0.2433599,"('stupid', 'smart')",5.3984632,5.49659,2.7994192,2.8699751,0.0705559
48,-0.08604194,-0.08785104,"('unintelligent', 'intelligent')",1.3727622,1.3135903,0.6433601,0.6128696,-0.0304905
49,0.26171103,0.34982476,"('unable', 'able')",0.30337897,0.4577779,0.282545,0.4038013,0.1212563
50,0.19180378,0.18852058,"('clumsy', 'skillful')",0.12819366,0.09573366,0.1599987,0.1421271,-0.0178716
51,-0.89313626,-0.9682238,"('uneducated', 'educated')",0.7034286,0.6132671,-0.0948538,-0.1774783,-0.0826245
52,0.4232403,0.2254566,"('irrational', 'rational')",0.11018844,-0.09002877,0.2667144,0.0677139,-0.1990005
53,-1.4571999,-1.4703293,"('uncreative', 'creative')",0.70417917,0.630722,-0.3765104,-0.4198036,-0.0432932
54,-1.2026534,-1.2883074,"('incapable', 'capable')",1.0540278,1.0039381,-0.0743128,-0.1421847,-0.0678719
55,-0.81739897,-0.7875661,"('incompetent', 'clever')",0.23197028,0.22246154,-0.2927144,-0.2825523,0.0101621
56,-0.16039672,-0.23140945,"('impractical', 'practical')",-0.047207274,0.018481527,-0.103802,-0.106464,-0.002662
57,-1.413884,-1.458218,"('unimaginative', 'imaginative')",-2.7051845,-2.803183,-2.0595343,-2.1307006,-0.0711663
58,-0.3194517,-0.3399085,"('undiscriminating', 'discriminating')",0.07627097,-0.033179235,-0.1215904,-0.1865439,-0.0649535
59,0.1215777,0.0658264,"('foolish', 'wise')",0.37023562,0.36177602,0.2459067,0.2138012,-0.0321055
60,0.10419888,0.14929493,"('inefficient', 'efficient')",0.18835302,0.28560215,0.146276,0.2174485,0.0711725
61,-0.14951298,-0.23374611,"('illogical', 'logical')",0.26326236,0.07407586,0.0568747,-0.0798351,-0.1367098
62,-0.40447423,-0.24199526,"('incompetent', 'brilliant')",0.5352306,0.76377887,0.0653782,0.2608918,0.1955136
63,-0.8735141,-0.81311536,"('unperceptive', 'insightful')",1.1091946,1.1897663,0.1178403,0.1883255,0.0704852
64,0.0021033995,-0.048501942,"('shy', 'confident')",-6.4612026,-6.3764343,-3.2295496,-3.2124681,0.0170815
65,-0.10435854,-0.14600134,"('insecure', 'secure')",-0.6313929,-0.59040534,-0.3678757,-0.3682033,-0.0003276
66,-0.5389961,-0.618181,"('inactive', 'active')",0.53469074,0.41452157,-0.0021527,-0.1018297,-0.099677
67,0.5996205,0.48537755,"('doubtful', 'determined')",-0.42813462,-0.5034093,0.085743,-0.0090159,-0.0947589
68,-0.016851272,-0.014286146,"('dependent', 'independent')",-0.31470028,-0.34632376,-0.1657758,-0.1803049,-0.0145291
69,1.2867122,1.2243848,"('lazy', 'industrious')",-0.035605922,-0.058179326,0.6255531,0.5831027,-0.0424504
70,-0.5774332,-0.48709738,"('lethargic', 'energetic')",0.19638336,0.23569544,-0.1905249,-0.125701,0.0648239
71,0.12715928,0.12779883,"('diffident', 'self-confident')",0.6017836,0.60541236,0.3644714,0.3666056,0.0021342
72,-1.07699,-1.0587171,"('unambitious', 'ambitious')",-1.0825393,-1.0209416,-1.0797646,-1.0398294,0.0399352
73,1.115161,1.0855408,"('helpless', 'self-reliant')",-3.0646837,-3.0354922,-0.9747614,-0.9749757,-0.0002143
74,-0.4744833,-0.45583665,"('undedicated', 'dedicated')",-0.03185496,-0.15662396,-0.2531691,-0.3062303,-0.0530612
75,0.22168191,0.26512653,"('meek', 'impulsive')",-0.41733357,-0.33747935,-0.0978258,-0.0361764,0.0616494
76,0.061938062,0.1638197,"('anxious', 'daring')",0.22405276,0.2777294,0.1429954,0.2207745,0.0777791
77,-0.6339617,-0.60203433,"('unmotivated', 'motivated')",-0.7063558,-0.61694044,-0.6701587,-0.6094874,0.0606713
78,-0.3622747,-0.28144774,"('nonresilient', 'resilient')",0.61369145,0.6931803,0.1257084,0.2058663,0.0801579
79,-0.65056306,-0.676574,"('wavering', 'unwavering')",-0.025005365,-0.034080744,-0.3377842,-0.3553274,-0.0175432
80,0.15456125,0.19574945,"('dominated', 'dominating')",-1.3510662,-1.1868421,-0.5982525,-0.4955463,0.1027062
81,-0.51193017,-0.55654156,"('submissive', 'aggressive')",-0.39468044,-0.2826771,-0.4533053,-0.4196093,0.033696
82,-0.70096964,-0.69944644,"('poor', 'rich')",6.066679,6.1353087,2.6828547,2.7179313,0.0350766
83,0.12245822,0.020118564,"('powerless', 'powerful')",-0.88397354,-0.9652529,-0.3807577,-0.4725671,-0.0918094
84,0.49762008,0.41760296,"('inferior', 'superior')",0.9393001,0.9104958,0.7184601,0.6640494,-0.0544107
85,0.46236753,0.32403848,"('insignificant', 'prestigious')",0.79232675,0.58399785,0.6273471,0.4540182,-0.1733289
86,-2.1856878,-2.305295,"('uninfluential', 'influential')",0.09343746,-0.063668616,-1.0461252,-1.1844819,-0.1383567
87,0.34207362,0.25196737,"('unsuccessful', 'successful')",0.927826,0.97610164,0.6349498,0.6140345,-0.0209153
88,-0.37531617,-0.47883663,"('low', 'eminent')",0.28601182,0.17972793,-0.0446522,-0.1495543,-0.1049021
