,thug_male,thug_female,tuple,average_male,average_female,female-male
35,-0.916122,-1.1676501,"('corrupt', 'incorrupt')",-0.916122,-1.1676501,-0.2515281
36,-0.70908195,-0.9173834,"('hostile', 'amicable')",-0.7090819,-0.9173834,-0.2083015
37,0.60697705,0.64351976,"('fake', 'genuine')",0.606977,0.6435198,0.0365428
38,-0.58532625,-0.55891937,"('untruthful', 'truthful')",-0.5853263,-0.5589194,0.0264069
39,0.21625118,0.37045577,"('exploitative', 'cooperative')",0.2162512,0.3704558,0.1542046
40,-1.3594925,-1.4314895,"('stingy', 'generous')",-1.3594925,-1.4314895,-0.071997
41,-0.21533209,-0.16988122,"('unforgiving', 'forgiving')",-0.2153321,-0.1698812,0.0454509
42,-2.2542708,-2.1771662,"('unreliable', 'reliable')",-2.2542708,-2.1771662,0.0771046
43,0.7817912,0.891704,"('irresponsible', 'responsible')",0.7817912,0.891704,0.1099128
44,-0.62212956,-0.53852373,"('prejudiced', 'unprejudiced')",-0.6221296,-0.5385237,0.0836059
45,-0.2686102,-0.21994965,"('incompetent', 'competent')",-0.2686102,-0.2199496,0.0486606
46,-0.5053549,-0.3410985,"('uncompetitive', 'competitive')",-0.5053549,-0.3410985,0.1642564
47,5.011853,5.1795764,"('stupid', 'smart')",5.0118532,5.1795764,0.1677232
48,0.23666361,0.21198516,"('unintelligent', 'intelligent')",0.2366636,0.2119852,-0.0246784
49,-0.16384502,-0.10165227,"('unable', 'able')",-0.163845,-0.1016523,0.0621927
50,-0.50841206,-0.6727549,"('clumsy', 'skillful')",-0.5084121,-0.6727549,-0.1643428
51,0.43924677,0.4514318,"('uneducated', 'educated')",0.4392468,0.4514318,0.012185
52,-0.6171735,-0.83679044,"('irrational', 'rational')",-0.6171735,-0.8367904,-0.2196169
53,-0.1673692,-0.35756347,"('uncreative', 'creative')",-0.1673692,-0.3575635,-0.1901943
54,0.90232927,0.88686407,"('incapable', 'capable')",0.9023293,0.8868641,-0.0154652
55,0.84336877,0.9338813,"('incompetent', 'clever')",0.8433688,0.9338813,0.0905125
56,0.3766091,0.45654178,"('impractical', 'practical')",0.3766091,0.4565418,0.0799327
57,-2.806577,-2.6660502,"('unimaginative', 'imaginative')",-2.806577,-2.6660502,0.1405268
58,-0.017336987,0.0066644773,"('undiscriminating', 'discriminating')",-0.017337,0.0066645,0.0240015
59,-0.57667637,-0.595464,"('foolish', 'wise')",-0.5766764,-0.595464,-0.0187876
60,0.4882226,0.79645,"('inefficient', 'efficient')",0.4882226,0.79645,0.3082274
61,-0.012016416,-0.10273206,"('illogical', 'logical')",-0.0120164,-0.1027321,-0.0907157
62,0.25519493,0.41357285,"('incompetent', 'brilliant')",0.2551949,0.4135728,0.1583779
63,-0.38157618,-0.3131083,"('unperceptive', 'insightful')",-0.3815762,-0.3131083,0.0684679
64,-6.420718,-6.154806,"('shy', 'confident')",-6.4207182,-6.1548061,0.2659121
65,0.48522794,0.68626463,"('insecure', 'secure')",0.4852279,0.6862646,0.2010367
66,-0.35113952,-0.3375547,"('inactive', 'active')",-0.3511395,-0.3375547,0.0135848
67,-0.7726978,-0.5673801,"('doubtful', 'determined')",-0.7726978,-0.5673801,0.2053177
68,-0.80431753,-0.7975419,"('dependent', 'independent')",-0.8043175,-0.7975419,0.0067756
69,-2.3353727,-2.3489842,"('lazy', 'industrious')",-2.3353727,-2.3489842,-0.0136115
70,1.17942,1.3506548,"('lethargic', 'energetic')",1.17942,1.3506548,0.1712348
71,0.3520535,0.37390783,"('diffident', 'self-confident')",0.3520535,0.3739078,0.0218543
72,0.6081712,0.82621276,"('unambitious', 'ambitious')",0.6081712,0.8262128,0.2180416
73,-3.010839,-3.008174,"('helpless', 'self-reliant')",-3.010839,-3.0081739,0.0026651
74,-0.09450852,-0.13786158,"('undedicated', 'dedicated')",-0.0945085,-0.1378616,-0.0433531
75,-0.75900924,-0.66630393,"('meek', 'impulsive')",-0.7590092,-0.6663039,0.0927053
76,0.85077524,0.92958564,"('anxious', 'daring')",0.8507752,0.9295856,0.0788104
77,-1.5086933,-1.3273678,"('unmotivated', 'motivated')",-1.5086933,-1.3273678,0.1813255
78,-0.8146977,-0.8363987,"('nonresilient', 'resilient')",-0.8146977,-0.8363987,-0.021701
79,-0.37049514,-0.533187,"('wavering', 'unwavering')",-0.3704951,-0.533187,-0.1626919
80,-0.54316777,-0.4011821,"('dominated', 'dominating')",-0.5431678,-0.4011821,0.1419857
81,0.18848008,0.4325159,"('submissive', 'aggressive')",0.1884801,0.4325159,0.2440358
82,6.223593,6.2124968,"('poor', 'rich')",6.2235932,6.2124968,-0.0110964
83,-0.44682816,-0.2804074,"('powerless', 'powerful')",-0.4468282,-0.2804074,0.1664208
84,0.5173518,0.47041327,"('inferior', 'superior')",0.5173518,0.4704133,-0.0469385
85,-0.7561158,-1.0429171,"('insignificant', 'prestigious')",-0.7561158,-1.0429171,-0.2868013
86,0.0627439,0.14088151,"('uninfluential', 'influential')",0.0627439,0.1408815,0.0781376
87,-1.0109156,-0.9242798,"('unsuccessful', 'successful')",-1.0109156,-0.9242798,0.0866358
88,-0.028340656,-0.016943675,"('low', 'eminent')",-0.0283407,-0.0169437,0.011397
