,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.13494931,-0.049655937,"('nasty', 'nice')",-0.60281295,-0.5066788,-0.8319834,-0.76480126,-0.23710065,-0.19229916,-0.4517116,-0.3783588,0.0733528
18,0.7299957,0.82648367,"('disagreeable', 'welcoming')",0.9418331,1.0057572,-0.30958498,-0.24816152,-0.40124458,-0.45971984,0.2402498,0.2810898,0.04084
19,0.29552212,0.33780897,"('inhospitable', 'hospitable')",-0.5735295,-0.51420563,-1.7601289,-1.81837,-0.17676187,-0.15848851,-0.5537245,-0.5383138,0.0154107
20,0.07950443,0.16187231,"('rough', 'thoughtful')",0.33214897,0.38406911,1.0591464,1.1844767,0.9317079,0.9386419,0.6006269,0.6672651,0.0666382
21,-0.01488822,-0.07371105,"('immoral', 'moral')",-0.46420944,-0.47182053,0.30473256,0.36862594,-0.72577214,-0.69105697,-0.2250343,-0.2169906,0.0080437
22,-0.9643128,-0.93332046,"('untrustworthy', 'trustworthy')",-0.78332275,-0.7500899,0.2560157,0.25108004,-1.2102392,-1.233449,-0.6754647,-0.6664448,0.0090199
23,-0.2904485,-0.31924185,"('insincere', 'sincere')",-0.81657326,-0.8231946,0.15924023,0.19143574,5.497896,5.3202524,1.1375287,1.0923129,-0.0452158
24,0.5293529,0.5248684,"('dishonest', 'honest')",-0.56618774,-0.56988543,-0.47856015,-0.45620564,0.72686666,0.64452976,0.0528679,0.0358268,-0.0170411
25,-0.32873967,-0.33110574,"('egoistic', 'altruistic')",0.6857014,0.65396893,-0.080140784,-0.07163583,1.2543494,1.2080374,0.3827926,0.3648162,-0.0179764
26,0.54032594,0.5557424,"('hardhearted', 'benevolent')",1.585459,1.5826263,0.9486315,0.9894825,1.5864247,1.5265555,1.1652102,1.1636016,-0.0016086
27,0.18203247,0.26337665,"('hardhearted', 'softhearted')",-0.84495294,-0.7799477,-0.70416087,-0.60836744,1.2341807,1.165427,-0.0332252,0.0101221,0.0433473
28,0.334494,0.12680356,"('disloyal', 'loyal')",-0.55035394,-0.74027807,-0.5151492,-0.6203425,0.62910736,0.41797915,-0.0254754,-0.2039595,-0.1784841
29,-1.2545762,-1.2571397,"('unfair', 'fair')",-0.96854174,-0.98997164,-0.743104,-0.7813989,-0.76468706,-0.9107597,-0.9327272,-0.9848174,-0.0520902
30,0.05249895,0.05563098,"('intolerant', 'tolerant')",-0.08989648,-0.16826645,0.47906607,0.38164446,1.4144868,1.3039103,0.4640388,0.3932298,-0.070809
31,-0.8951711,-0.7293212,"('evil', 'good')",0.6103104,0.5898053,-0.67592263,-0.7385232,-1.0718024,-1.1263268,-0.5081464,-0.5010915,0.0070549
32,-0.22998607,-0.3018361,"('unkind', 'kind')",-1.1161647,-1.1464894,0.21423346,0.19416702,0.90395087,0.743209,-0.0569916,-0.1277374,-0.0707458
33,0.3449052,0.25065416,"('wrong', 'right')",1.4447906,1.4340909,0.15890063,0.13591269,-0.1846841,-0.18697917,0.4409781,0.4084196,-0.0325585
34,-0.40450537,-0.29803348,"('mean', 'honorable')",-0.11878291,-0.003739479,0.23777974,0.3095488,5.6981573,5.6991725,1.3531622,1.4267371,0.0735749
35,0.1124334,0.070468545,"('corrupt', 'incorrupt')",0.38981977,0.334269,-1.7448397,-1.8029138,-0.4048546,-0.51970166,-0.4118603,-0.4794695,-0.0676092
36,-1.0040975,-0.97937435,"('hostile', 'amicable')",0.96836716,0.831534,-1.3599991,-1.5330929,0.15171234,-0.012095548,-0.3110043,-0.4232572,-0.1122529
37,-0.48738408,-0.37556523,"('fake', 'genuine')",-0.8194097,-0.67830706,-0.6904072,-0.62932855,0.06759515,0.06533686,-0.4824015,-0.404466,0.0779355
38,0.34179807,0.31479812,"('untruthful', 'truthful')",0.13596529,0.15510032,-0.76662564,-0.7325578,0.21545702,0.24854474,-0.0183513,-0.0035287,0.0148226
39,1.1884632,1.189096,"('exploitative', 'cooperative')",0.7658571,0.7935928,1.8621271,1.8730217,0.14347504,0.18051484,0.9899806,1.0090563,0.0190757
40,0.71075433,0.7949225,"('stingy', 'generous')",0.20564422,0.2206414,0.54332066,0.6496911,-1.4043567,-1.51019,0.0138406,0.0387662,0.0249256
41,-0.4196329,-0.34264204,"('unforgiving', 'forgiving')",-0.3161251,-0.32931006,0.6887564,0.66608393,0.23626603,0.1336677,0.0473161,0.0319499,-0.0153662
42,0.55122286,0.60384023,"('unreliable', 'reliable')",0.21657355,0.3941736,0.7623648,0.8988271,-2.67741,-2.6072252,-0.2868122,-0.1775961,0.1092161
43,0.3014249,0.38963082,"('irresponsible', 'responsible')",-0.730688,-0.6028446,0.51315063,0.6488182,0.41447166,0.42167884,0.1245898,0.2143208,0.089731
44,-0.08848506,0.0010491768,"('prejudiced', 'unprejudiced')",0.575355,0.8213831,-0.052570347,0.015604312,-1.2200849,-1.1189668,-0.1964463,-0.0702326,0.1262137
45,-1.3722132,-1.2187606,"('incompetent', 'competent')",-1.1699139,-1.1730676,-0.17376986,-0.16755885,-0.5400936,-0.58854973,-0.8139977,-0.7869842,0.0270135
46,-0.6822214,-0.643566,"('uncompetitive', 'competitive')",-0.79131263,-0.7638614,1.1887698,1.2940583,-0.761849,-0.7543329,-0.2616533,-0.2169255,0.0447278
47,-1.1334604,-1.0188794,"('stupid', 'smart')",-0.37546328,-0.22059667,0.5110467,0.56904,5.3262014,5.316039,1.0820811,1.1614008,0.0793197
48,0.37487414,0.34492782,"('unintelligent', 'intelligent')",-0.5831546,-0.6837499,-0.55147517,-0.5015904,0.39688733,0.35868117,-0.0907171,-0.1204328,-0.0297157
49,-1.2452619,-1.1997367,"('unable', 'able')",-1.0905766,-0.9820479,-1.1192153,-1.0154779,-0.2786538,-0.16749397,-0.9334269,-0.8411891,0.0922378
50,0.25763074,0.2462818,"('clumsy', 'skillful')",0.014631037,0.011561237,-0.61950576,-0.61086404,0.1676509,0.14656596,-0.0448983,-0.0516138,-0.0067155
51,0.91109324,0.65898055,"('uneducated', 'educated')",0.22781539,0.04497552,0.2928921,0.16717774,0.5135854,0.3362332,0.4863465,0.3018417,-0.1845048
52,0.03063988,-0.09133988,"('irrational', 'rational')",0.3666389,0.22593611,-0.7132676,-0.8693292,0.21494779,0.12665254,-0.0252603,-0.1520201,-0.1267598
53,-0.9928324,-0.9787347,"('uncreative', 'creative')",-0.6534836,-0.7915552,-0.4628183,-0.47244042,0.7127928,0.60260016,-0.3490854,-0.4100326,-0.0609472
54,-0.059927598,-0.14194155,"('incapable', 'capable')",0.27280208,0.33948094,-0.14422902,-0.07500774,1.0061378,1.0364474,0.2686958,0.2897448,0.021049
55,-0.81588435,-0.7280792,"('incompetent', 'clever')",-1.4119105,-1.4987373,0.606563,0.63156617,-0.29300216,-0.3186429,-0.4785585,-0.4784734,8.51e-05
56,0.3178418,0.22025415,"('impractical', 'practical')",0.50900763,0.55145687,0.8838352,0.8568661,0.17149097,0.13656333,0.4705439,0.4412851,-0.0292588
57,-0.70402086,-0.6982488,"('unimaginative', 'imaginative')",-1.0597559,-1.1252086,-0.851876,-0.8084907,-2.569127,-2.568535,-1.296195,-1.3001208,-0.0039258
58,0.47951448,0.4571505,"('undiscriminating', 'discriminating')",0.1669449,0.12397141,0.6088297,0.6709423,0.06715724,0.016629566,0.3306116,0.3171735,-0.0134381
59,-0.2284164,-0.28101307,"('foolish', 'wise')",0.6536431,0.67624515,-1.2256258,-1.2513896,0.587927,0.56642646,-0.053118,-0.0724328,-0.0193148
60,-0.19703898,-0.14442563,"('inefficient', 'efficient')",-0.49686697,-0.398911,1.1427503,1.2457262,-0.22222869,-0.11539201,0.0566539,0.1467494,0.0900955
61,-0.1557096,-0.30854815,"('illogical', 'logical')",-0.66778976,-0.80228037,-0.02796626,-0.12258505,0.20457374,0.10528213,-0.161723,-0.2820328,-0.1203098
62,-0.65442455,-0.5441735,"('incompetent', 'brilliant')",-0.15335378,-0.009032577,0.7727927,0.934987,0.25583246,0.41650692,0.0552117,0.199572,0.1443603
63,0.12597756,0.16878681,"('unperceptive', 'insightful')",-0.02883004,-0.044760108,1.0787327,1.151182,0.8690627,0.89273906,0.5112357,0.5419869,0.0307512
64,0.49637547,0.41859615,"('shy', 'confident')",-0.04182183,0.03214581,1.2217611,1.1576458,-5.914837,-5.772051,-1.0596305,-1.0409157,0.0187148
65,-0.17146046,-0.31819013,"('insecure', 'secure')",-0.93459,-0.978766,0.76394385,0.7000602,-0.34236658,-0.36619717,-0.1711183,-0.2407733,-0.069655
66,1.1027148,1.087492,"('inactive', 'active')",1.1952189,1.1867725,0.66210335,0.6172271,1.22155,1.2451637,1.0453968,1.0341637,-0.0112331
67,0.7758111,0.6719789,"('doubtful', 'determined')",0.33728802,0.4115487,0.9501083,0.9065025,-0.09065527,-0.08896554,0.493138,0.4752661,-0.0178719
68,0.34457347,0.19823495,"('dependent', 'independent')",-0.5799312,-0.7697206,-0.45137736,-0.6047962,-0.70099455,-0.7791411,-0.3469324,-0.4888557,-0.1419233
69,0.73453575,0.7016017,"('lazy', 'industrious')",2.6018429,2.640016,0.63692176,0.6282128,-0.17328489,-0.060259655,0.9500039,0.9773927,0.0273888
70,0.34699622,0.43473074,"('lethargic', 'energetic')",-0.6151941,-0.524943,0.15825683,0.3128026,0.6198985,0.6576901,0.1274894,0.2200701,0.0925807
71,0.63073313,0.6331308,"('diffident', 'self-confident')",0.51268554,0.5380238,0.2843699,0.32526237,0.5717145,0.51312554,0.4998758,0.5023856,0.0025098
72,0.42492348,0.40837303,"('unambitious', 'ambitious')",-0.21295208,-0.06162534,0.49184126,0.57986397,-0.9429867,-0.88018036,-0.0597935,0.0116078,0.0714013
73,1.5956799,1.5887842,"('helpless', 'self-reliant')",1.065229,1.1430755,0.038285792,0.017942347,-3.0417798,-2.9340746,-0.0856463,-0.0460681,0.0395782
74,0.25968218,0.32134983,"('undedicated', 'dedicated')",0.45047355,0.46894392,0.87958074,0.8835286,0.096911624,0.034877628,0.421662,0.427175,0.005513
75,0.30341828,0.38405412,"('meek', 'impulsive')",0.82814306,0.91549647,-0.88241255,-0.7779993,-0.36201698,-0.2336561,-0.0282171,0.0719738,0.1001909
76,0.48227724,0.58392173,"('anxious', 'daring')",0.08449146,0.22843724,0.817298,0.9871914,0.29957753,0.35418624,0.4209111,0.5384341,0.117523
77,-0.90840507,-0.98088604,"('unmotivated', 'motivated')",-0.42498097,-0.44105762,0.40443677,0.4626232,-0.99871475,-0.89062876,-0.481916,-0.4624873,0.0194287
78,-1.0306524,-0.92314595,"('nonresilient', 'resilient')",-0.1512315,-0.16842912,0.6767875,0.80796885,0.10715424,0.17524749,-0.0994855,-0.0270897,0.0723958
79,0.28474873,0.2482579,"('wavering', 'unwavering')",0.018953104,-0.003929401,-1.7003244,-1.7477497,-0.038485326,-0.082182735,-0.358777,-0.396401,-0.037624
80,0.21447328,0.16303277,"('dominated', 'dominating')",-0.3355444,-0.30443347,0.8362886,0.89690834,-1.0655444,-1.0131799,-0.0875817,-0.0644181,0.0231636
81,0.19127315,-0.026605453,"('submissive', 'aggressive')",-0.23839763,-0.26108283,1.6255168,1.6587554,-0.28325415,-0.25486457,0.3237845,0.2790506,-0.0447339
82,-0.78204626,-0.7429379,"('poor', 'rich')",-1.0727658,-1.0558995,-0.39904472,-0.34951386,5.456621,5.3732553,0.8006911,0.806226,0.0055349
83,0.09730694,0.0004449673,"('powerless', 'powerful')",0.74239254,0.7294203,0.26936752,0.27924353,-0.49953836,-0.5655935,0.1523822,0.1108788,-0.0415034
84,0.21335547,-0.011061076,"('inferior', 'superior')",-0.027775735,-0.07642404,-0.13920394,-0.1902192,0.56898236,0.5004733,0.1538395,0.0556923,-0.0981472
85,0.20997173,0.2763125,"('insignificant', 'prestigious')",0.81806296,0.8641211,-0.74635315,-0.71033245,0.545273,0.5370276,0.2067386,0.2417822,0.0350436
86,-0.6053647,-0.70189977,"('uninfluential', 'influential')",-0.82863826,-1.037503,-0.29091555,-0.35882324,-0.27558762,-0.45206276,-0.5001265,-0.6375722,-0.1374457
87,-0.50493145,-0.6087639,"('unsuccessful', 'successful')",0.5420032,0.54421973,1.2296752,1.257516,0.9606568,1.0602576,0.556851,0.5633074,0.0064564
88,0.24383685,0.11994262,"('low', 'eminent')",-0.06550342,-0.15125373,-1.2959146,-1.3738872,0.13608438,0.068417266,-0.2453742,-0.3341953,-0.0888211
