,week_male,week_female,tuple,average_male,average_female,female-male
58,0.32962435,0.30340475,"('undiscriminating', 'discriminating')",0.3296244,0.3034047,-0.0262197
59,-0.17820287,-0.15126291,"('foolish', 'wise')",-0.1782029,-0.1512629,0.02694
60,0.056829225,0.12625393,"('inefficient', 'efficient')",0.0568292,0.1262539,0.0694247
61,0.2640039,0.17876914,"('illogical', 'logical')",0.2640039,0.1787691,-0.0852348
62,-0.07317965,-0.061116703,"('incompetent', 'brilliant')",-0.0731796,-0.0611167,0.0120629
63,0.15480131,0.29843003,"('unperceptive', 'insightful')",0.1548013,0.29843,0.1436287
64,-6.7885365,-6.906025,"('shy', 'confident')",-6.7885365,-6.9060249,-0.1174884
65,-0.22654429,-0.29198632,"('insecure', 'secure')",-0.2265443,-0.2919863,-0.065442
66,0.46329477,0.503806,"('inactive', 'active')",0.4632948,0.503806,0.0405112
67,-0.36533207,-0.28949714,"('doubtful', 'determined')",-0.3653321,-0.2894971,0.075835
68,-0.49555433,-0.5411604,"('dependent', 'independent')",-0.4955543,-0.5411604,-0.0456061
69,-1.5387721,-1.3987261,"('lazy', 'industrious')",-1.5387721,-1.3987261,0.140046
70,0.8408787,0.7329561,"('lethargic', 'energetic')",0.8408787,0.7329561,-0.1079226
71,1.0328854,1.1347334,"('diffident', 'self-confident')",1.0328854,1.1347334,0.101848
72,0.38364494,0.3522896,"('unambitious', 'ambitious')",0.3836449,0.3522896,-0.0313553
73,-3.0626643,-3.1431878,"('helpless', 'self-reliant')",-3.0626643,-3.1431878,-0.0805235
74,0.19090115,0.13360211,"('undedicated', 'dedicated')",0.1909011,0.1336021,-0.057299
75,-0.56265587,-0.48999554,"('meek', 'impulsive')",-0.5626559,-0.4899955,0.0726604
76,0.6400472,0.43109244,"('anxious', 'daring')",0.6400472,0.4310924,-0.2089548
77,-1.448927,-1.2734649,"('unmotivated', 'motivated')",-1.448927,-1.2734649,0.1754621
78,-0.57696235,-0.52538484,"('nonresilient', 'resilient')",-0.5769624,-0.5253848,0.0515776
79,0.25338715,0.36139715,"('wavering', 'unwavering')",0.2533872,0.3613971,0.1080099
80,-0.51689625,-0.609161,"('dominated', 'dominating')",-0.5168962,-0.609161,-0.0922648
81,-0.10193132,-0.12538555,"('submissive', 'aggressive')",-0.1019313,-0.1253856,-0.0234543
82,6.2964425,6.2971106,"('poor', 'rich')",6.2964425,6.2971106,0.0006681
83,-0.45782724,-0.5021012,"('powerless', 'powerful')",-0.4578272,-0.5021012,-0.044274
84,0.6385863,0.56556934,"('inferior', 'superior')",0.6385863,0.5655693,-0.073017
85,0.2577566,0.251261,"('insignificant', 'prestigious')",0.2577566,0.251261,-0.0064956
86,0.4399746,0.44661766,"('uninfluential', 'influential')",0.4399746,0.4466177,0.0066431
87,-0.329642,-0.20608076,"('unsuccessful', 'successful')",-0.329642,-0.2060808,0.1235612
88,0.2497289,0.27058867,"('low', 'eminent')",0.2497289,0.2705887,0.0208598
