,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
57,0.7412254,0.5423353,"('unimaginative', 'imaginative')",-0.03548851,-0.037996717,-0.23021738,-0.32080942,-2.8078156,-2.8399048,-0.583074,-0.6640939,-0.0810199
58,-0.2243441,-0.29730406,"('undiscriminating', 'discriminating')",0.5538959,0.6086246,1.1412106,1.1278267,0.0697771,0.056424595,0.3851349,0.373893,-0.0112419
59,-0.0767297,0.048969835,"('foolish', 'wise')",0.811073,0.6851357,-0.7754589,-0.7677872,0.7586884,0.79104125,0.1793932,0.1893399,0.0099467
60,1.8410567,1.7560358,"('inefficient', 'efficient')",-0.41478628,-0.2174121,1.2658958,1.2344027,-0.49382287,-0.43714035,0.5495859,0.5839715,0.0343856
61,0.33092055,0.3068185,"('illogical', 'logical')",-0.59919864,-0.65760785,0.023656752,-0.07528118,0.11302902,-0.040578052,-0.0328981,-0.1166621,-0.083764
62,2.1239445,2.1218057,"('incompetent', 'brilliant')",-0.4472972,-0.22662412,0.83741325,0.8377638,-0.012004431,0.11570357,0.625514,0.7121623,0.0866483
63,0.64168954,0.5656984,"('unperceptive', 'insightful')",0.19064899,0.30870992,1.5506334,1.5910387,0.7052009,0.80575573,0.7720432,0.8178006,0.0457574
64,-0.079467185,-0.17252886,"('shy', 'confident')",0.6544836,0.5969805,1.3935058,1.3137164,-6.910938,-6.860776,-1.2356038,-1.280652,-0.0450482
65,0.938792,0.66220134,"('insecure', 'secure')",-0.25786382,-0.36114085,1.0986338,0.928337,-0.4416576,-0.5490488,0.3344761,0.1700872,-0.1643889
66,-0.18751752,-0.19795686,"('inactive', 'active')",0.9070785,0.93343955,1.2860156,1.3123938,1.3180225,1.2819316,0.8308998,0.832452,0.0015522
67,0.9429774,0.9531781,"('doubtful', 'determined')",0.71864706,0.65226656,0.9916916,0.9699023,-0.43778092,-0.39414728,0.5538838,0.5452999,-0.0085839
68,0.05017259,-0.01873781,"('dependent', 'independent')",-2.4169543,-2.4872582,-0.62005264,-0.6857546,-0.7435683,-0.795342,-0.9326006,-0.9967731,-0.0641725
69,-2.2148933,-2.0397625,"('lazy', 'industrious')",0.98022586,1.0102981,0.34359694,0.40821376,-0.38600257,-0.30787113,-0.3192683,-0.2322804,0.0869879
70,1.5141122,1.3936344,"('lethargic', 'energetic')",-0.16390571,-0.017571975,0.57415015,0.5992033,0.30286145,0.3312407,0.5568045,0.5766266,0.0198221
71,0.38761225,0.4956617,"('diffident', 'self-confident')",1.3551577,1.4032357,0.2049039,0.19888659,0.7451067,0.7411912,0.6731951,0.7097438,0.0365487
72,1.058223,1.0267518,"('unambitious', 'ambitious')",0.7984743,0.75775117,0.7097157,0.7292298,-0.95795447,-0.89853436,0.4021146,0.4037997,0.0016851
73,0.69577706,0.7229623,"('helpless', 'self-reliant')",1.1255828,1.0547217,0.043021105,-0.0014703758,-3.363972,-3.2394943,-0.3748977,-0.3658202,0.0090775
74,1.4153569,1.3859571,"('undedicated', 'dedicated')",-0.7091203,-0.57769364,0.69355273,0.6401029,-0.15393291,-0.10734304,0.3114641,0.3352558,0.0237917
75,-1.5252825,-1.4313023,"('meek', 'impulsive')",-0.55152696,-0.503791,-1.1150609,-1.0114646,-0.30857518,-0.19153613,-0.8751113,-0.7845235,0.0905878
76,1.4289256,1.2537658,"('anxious', 'daring')",0.44886512,0.55367076,1.2322496,1.2857575,0.08879109,0.11184068,0.7997078,0.8012587,0.0015509
77,0.04874324,0.05238332,"('unmotivated', 'motivated')",0.13014093,0.18021034,0.4616364,0.4351855,-1.2756406,-1.2199943,-0.15878,-0.1380538,0.0207262
78,-1.1792685,-1.0876895,"('nonresilient', 'resilient')",0.5054974,0.7227481,0.97146845,1.0832368,0.006751377,0.11987737,0.0761122,0.2095432,0.133431
79,-0.16602781,-0.07894094,"('wavering', 'unwavering')",0.16542175,0.062517606,-0.9247597,-0.9249875,0.16835822,0.23931895,-0.1892519,-0.175523,0.0137289
80,0.6470452,0.517157,"('dominated', 'dominating')",-0.78266364,-0.80256486,1.1934536,1.1112785,-1.5907698,-1.5930882,-0.1332337,-0.1918044,-0.0585707
81,0.92780447,0.75798917,"('submissive', 'aggressive')",-0.31322348,-0.38930178,1.464439,1.3546159,-1.1526175,-1.2038536,0.2316006,0.1298624,-0.1017382
82,-0.19511846,-0.22785583,"('poor', 'rich')",-0.08365564,0.06896539,0.11856878,0.16073602,6.276381,6.2423816,1.5290439,1.5610567,0.0320128
83,0.8001492,0.70814186,"('powerless', 'powerful')",1.2617326,1.2540178,-0.16487157,-0.1376292,-1.2724595,-1.3214136,0.1561377,0.1257792,-0.0303585
84,0.3874515,0.36657053,"('inferior', 'superior')",0.011377592,-0.022940254,0.0373576,-0.028378986,0.5289009,0.5024321,0.2412719,0.2044208,-0.0368511
85,-0.5489521,-0.34621894,"('insignificant', 'prestigious')",1.5862651,1.5705543,-0.27109143,-0.20917608,0.79778486,0.9007351,0.3910016,0.4789736,0.087972
86,0.7022549,0.5168747,"('uninfluential', 'influential')",-1.355233,-1.329718,-0.08286832,-0.12649566,-0.44609782,-0.59042805,-0.2954861,-0.3824418,-0.0869557
87,0.66099125,0.62075466,"('unsuccessful', 'successful')",0.89742035,0.82928526,1.6937361,1.6019869,0.8908451,0.88600385,1.0357482,0.9845077,-0.0512405
88,-0.5540283,-0.64778346,"('low', 'eminent')",-1.0576935,-1.0614932,-0.8862188,-1.0030416,0.20731378,0.1912278,-0.5726567,-0.6302726,-0.0576159
