,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
42,1.884798,1.9345943,"('unreliable', 'reliable')",1.4012408,1.5453959,0.7736878,0.9854125,0.9410801,1.0268614,-3.22982,-3.1979644,0.3541974,0.4588599,0.1046625
43,1.5129297,1.5627971,"('irresponsible', 'responsible')",0.7210404,0.7901323,1.2507606,1.4505752,2.821346,2.9039314,0.9838439,1.0010355,1.4579842,1.5416943,0.0837101
44,0.6620543,0.75017434,"('prejudiced', 'unprejudiced')",0.2661406,0.29700977,0.6746067,0.61688024,-0.48144034,-0.53360647,-0.9310397,-0.9687995,0.0380643,0.0323317,-0.0057326
45,0.86689776,0.7850161,"('incompetent', 'competent')",0.88298166,1.0319532,0.519511,0.63163114,1.9297968,2.0130994,-0.18551838,-0.2089895,0.8027338,0.8505421,0.0478083
46,1.6793026,1.6805187,"('uncompetitive', 'competitive')",0.63022554,0.8319746,2.522792,2.538452,1.5217719,1.4936554,-0.61337227,-0.55965894,1.148144,1.1969883,0.0488443
47,1.2496969,1.290265,"('stupid', 'smart')",0.5958621,0.5880968,0.94675463,1.0614259,1.4319321,1.5349333,6.242585,6.345236,2.0933662,2.1639914,0.0706252
48,-0.22313303,-0.32705948,"('unintelligent', 'intelligent')",-1.215193,-1.2240404,-0.78863317,-0.8321392,-0.18864137,-0.23750305,0.22157474,0.2911913,-0.4388052,-0.4659101,-0.0271049
49,-0.34849212,-0.34321868,"('unable', 'able')",0.104049735,0.1322008,0.5802041,0.6578575,-0.084585726,0.00072681904,-0.55117863,-0.46572262,-0.0600005,-0.0036312,0.0563693
50,-0.70916486,-0.8131125,"('clumsy', 'skillful')",-0.6533215,-0.71573913,-0.12802868,-0.032903817,-0.56735986,-0.5790183,0.055018038,0.0758773,-0.4005714,-0.4129793,-0.0124079
51,0.34345222,0.23123929,"('uneducated', 'educated')",-0.3024982,-0.32531542,0.6247085,0.45838392,1.0049936,0.8757006,0.52755314,0.5319469,0.4396419,0.3543911,-0.0852508
52,-0.7079187,-0.8048128,"('irrational', 'rational')",0.43646067,0.36107436,-1.0943508,-1.3195096,-0.72779065,-0.85785776,0.37176955,0.16537063,-0.344366,-0.491147,-0.146781
53,-0.23730104,-0.3147803,"('uncreative', 'creative')",-0.6415327,-0.6738997,0.37998122,0.37672353,0.2536329,0.21848327,1.3430506,1.2349985,0.2195662,0.1683051,-0.0512611
54,-0.9745154,-1.003846,"('incapable', 'capable')",0.40146753,0.33197415,-0.3068834,-0.37168992,0.13489419,0.1334555,1.1603839,1.1750758,0.0830694,0.0529939,-0.0300755
55,1.2671574,1.1966532,"('incompetent', 'clever')",0.7578082,0.873805,1.0646005,1.1490486,1.2743514,1.2679378,-0.048445776,0.026758906,0.8630943,0.9028406,0.0397463
56,3.6273167,3.598371,"('impractical', 'practical')",2.785788,2.8150744,1.5942292,1.7081746,2.7525878,2.8055186,-0.25686792,-0.18919565,2.1006107,2.1475887,0.046978
57,1.66261,1.5862061,"('unimaginative', 'imaginative')",0.22182387,0.32027522,1.9128981,2.0273566,1.2138752,1.2322752,-2.5790937,-2.4992058,0.4864227,0.5333814,0.0469587
58,0.16935304,0.09821668,"('undiscriminating', 'discriminating')",0.07488394,0.087360196,0.6546756,0.6559607,1.0915017,1.1324203,0.18774845,0.10820788,0.4356326,0.4164331,-0.0191995
59,-0.46724033,-0.4828535,"('foolish', 'wise')",-0.13357772,-0.23180592,-0.4766518,-0.4763415,-0.3176905,-0.24067295,0.38313684,0.34127071,-0.2024047,-0.2180806,-0.0156759
60,1.9459664,1.9435713,"('inefficient', 'efficient')",1.1507478,1.2160717,1.796227,1.9176836,2.564155,2.5301158,-0.44055027,-0.26533127,1.4033092,1.4684223,0.0651131
61,0.6852698,0.5974887,"('illogical', 'logical')",0.5206958,0.44184628,0.22624438,0.07149845,1.0197622,0.87248,0.19594112,0.030425444,0.5295826,0.4027478,-0.1268348
62,1.3849621,1.3697636,"('incompetent', 'brilliant')",1.2187198,1.3314542,1.2540853,1.376263,2.0726326,2.1834087,-0.18090507,-0.084637955,1.149899,1.2352503,0.0853513
63,1.1387197,1.1099583,"('unperceptive', 'insightful')",0.79222906,0.8773887,1.2478454,1.422562,1.6950941,1.8076807,0.694731,0.83648825,1.1137238,1.2108156,0.0970918
64,1.0708321,1.093946,"('shy', 'confident')",0.7467269,0.66462314,1.1584594,1.1729252,1.0668339,0.96895814,-7.079491,-7.0629444,-0.6073277,-0.6324984,-0.0251707
65,1.3367828,1.2791356,"('insecure', 'secure')",-0.7631021,-0.7877188,1.1347984,1.0655584,2.2931333,2.1828203,-0.08927498,0.0031468337,0.7824676,0.7485885,-0.0338791
66,0.0143009685,0.012291871,"('inactive', 'active')",0.0074444413,-0.018215664,0.8996165,0.85115886,-0.015446432,-0.033965018,0.91989934,0.82854456,0.3651629,0.3279629,-0.0372
67,0.9970638,0.9877539,"('doubtful', 'determined')",1.9484386,1.8902594,0.591882,0.6180174,0.49380603,0.5174,-0.5576775,-0.5292576,0.6947026,0.6968346,0.002132
68,-1.1844094,-1.2640593,"('dependent', 'independent')",-1.0503019,-1.1159573,0.0829719,-0.015259167,-0.19688445,-0.26296067,-0.82138926,-0.8432736,-0.6340026,-0.700302,-0.0662994
69,-0.51742786,-0.45746762,"('lazy', 'industrious')",0.23270696,0.17624229,0.09490031,0.13510689,0.00944449,0.0739928,-0.48605746,-0.57914937,-0.1332867,-0.130255,0.0030317
70,2.320754,2.3038676,"('lethargic', 'energetic')",1.315675,1.435172,2.5702035,2.7336018,2.3838766,2.4141905,1.318313,1.4179845,1.9817644,2.0609631,0.0791987
71,-0.25763583,-0.26475948,"('diffident', 'self-confident')",0.6002941,0.5894892,0.7634487,0.8108549,0.84997123,0.9301672,0.42388994,0.35797197,0.4759936,0.4847447,0.0087511
72,0.58476746,0.6179526,"('unambitious', 'ambitious')",0.3611591,0.33284938,1.5732977,1.6730675,0.28600731,0.35700792,-1.2435871,-1.1218936,0.3123289,0.3717968,0.0594679
73,0.5585968,0.53697133,"('helpless', 'self-reliant')",-0.09327823,-0.12883568,0.5775296,0.5804339,0.19912197,0.15954962,-3.3243766,-3.3584108,-0.4164813,-0.4420583,-0.025577
74,0.34146413,0.31946132,"('undedicated', 'dedicated')",0.48784566,0.5723239,1.1789521,1.2864082,1.6088282,1.6640273,0.24885666,0.2403596,0.7731894,0.8165161,0.0433267
75,-1.4352161,-1.4605491,"('meek', 'impulsive')",-0.15655498,-0.15237512,0.43814892,0.36184812,-1.2282928,-1.1723864,-0.08385841,0.0056186616,-0.4931547,-0.4835688,0.0095859
76,1.2812494,1.3262788,"('anxious', 'daring')",1.3343418,1.4348476,1.0565097,1.0779952,1.4734715,1.421916,0.08425261,0.12848587,1.045965,1.0779047,0.0319397
77,0.5780217,0.53971803,"('unmotivated', 'motivated')",0.78734684,0.8266424,0.92755055,0.8355739,0.31983998,0.30319557,-0.99044585,-0.83142686,0.3244627,0.3347406,0.0102779
78,-0.6425695,-0.62756234,"('nonresilient', 'resilient')",-0.3605095,-0.2757777,-0.49126786,-0.3913132,-0.15457791,-0.071544446,-0.14279804,-0.052863225,-0.3583446,-0.2838122,0.0745324
79,0.3046379,0.23605643,"('wavering', 'unwavering')",0.03133969,-0.0119190365,-0.70606095,-0.74079835,-1.6679374,-1.6625834,-0.059336975,-0.083567254,-0.4194715,-0.4525623,-0.0330908
80,1.049094,1.062835,"('dominated', 'dominating')",1.2664669,1.3246416,1.4133952,1.4089377,1.2376139,1.2172782,-1.6648865,-1.5172948,0.6603367,0.6992795,0.0389428
81,2.2210114,2.1328847,"('submissive', 'aggressive')",0.70670795,0.6701281,1.9511291,1.8813782,1.5563829,1.4987676,-0.9991753,-0.8301784,1.0872112,1.0705961,-0.0166151
82,-0.77364373,-0.80079,"('poor', 'rich')",-0.6760419,-0.56983215,-0.5276281,-0.62259835,0.17264284,0.19055536,6.8647,6.9748034,1.0120058,1.0344276,0.0224218
83,1.7302449,1.690372,"('powerless', 'powerful')",0.62851197,0.59879196,0.7156635,0.6859148,-0.05375145,-0.075588465,-1.0903753,-1.1087652,0.3860587,0.358145,-0.0279137
84,0.46091554,0.4575997,"('inferior', 'superior')",0.91498756,0.85945797,-0.5544071,-0.69558775,0.797216,0.7333644,0.34874734,0.2796733,0.3934919,0.3269015,-0.0665904
85,-1.2263312,-1.2669487,"('insignificant', 'prestigious')",-1.2110697,-1.3076859,-1.3030312,-1.3822318,-1.8926845,-1.8562272,0.56976646,0.3530432,-1.01267,-1.09201,-0.07934
86,0.52398413,0.43514615,"('uninfluential', 'influential')",0.33447188,0.37749958,0.08117998,0.08928086,0.8973315,0.8686716,-0.37276223,-0.37741238,0.2928411,0.2786372,-0.0142039
87,-0.121454574,-0.20747297,"('unsuccessful', 'successful')",0.06802046,0.02968146,0.7692649,0.6165377,1.5683932,1.5254198,0.431458,0.47769523,0.5431364,0.4883722,-0.0547642
88,-0.3680713,-0.5008424,"('low', 'eminent')",-0.17648433,-0.30612618,0.30424538,0.1332043,-0.57970095,-0.70775074,0.13073693,0.10163155,-0.1378548,-0.2559767,-0.1181219
