,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
28,-1.123501,-1.2366503,"('disloyal', 'loyal')",-0.046088487,-0.16024752,0.8310762,0.748143,-0.1128377,-0.2162516,-0.1034139
29,-0.06449637,-0.080522984,"('unfair', 'fair')",-0.25790548,-0.26567975,-0.35529256,-0.46595213,-0.2258981,-0.2707183,-0.0448202
30,-0.12637752,-0.20387316,"('intolerant', 'tolerant')",0.37622026,0.3212139,0.8643836,0.75112844,0.3714088,0.2894897,-0.0819191
31,0.38778496,0.52238494,"('evil', 'good')",-0.6427263,-0.59757054,-0.8241742,-0.81360584,-0.3597052,-0.2962638,0.0634414
32,-0.2354064,-0.29634386,"('unkind', 'kind')",0.46896812,0.44400942,1.0758343,0.9707013,0.4364653,0.3727889,-0.0636764
33,1.8086213,1.7558479,"('wrong', 'right')",1.11922,1.1070707,-0.34645408,-0.3644311,0.8604623,0.8328292,-0.0276331
34,1.1667289,1.2419509,"('mean', 'honorable')",0.660942,0.68923795,6.186684,6.180346,2.6714516,2.703845,0.0323934
35,1.5104417,1.5549364,"('corrupt', 'incorrupt')",-0.77462095,-0.7907538,0.43745357,0.34392393,0.3910914,0.3693689,-0.0217225
36,1.7495927,1.7610482,"('hostile', 'amicable')",0.13775617,0.07722692,0.78885365,0.6631462,0.8920675,0.8338071,-0.0582604
37,-0.4952926,-0.5070516,"('fake', 'genuine')",-0.8263888,-0.81661266,0.28121412,0.22526696,-0.3468224,-0.3661324,-0.01931
38,0.082259566,0.0937743,"('untruthful', 'truthful')",0.63189805,0.6206448,0.23500752,0.28430432,0.3163884,0.3329078,0.0165194
39,-0.45853338,-0.49470875,"('exploitative', 'cooperative')",0.80706877,0.88723135,0.006765986,-0.015174273,0.1184338,0.1257828,0.007349
40,0.478125,0.46613902,"('stingy', 'generous')",1.4723533,1.4835937,-1.3380035,-1.477945,0.2041583,0.1572626,-0.0468957
41,-0.37707025,-0.43524387,"('unforgiving', 'forgiving')",0.9490948,0.87293124,0.09863254,-0.016236125,0.2235523,0.1404837,-0.0830686
42,1.5026697,1.500545,"('unreliable', 'reliable')",0.8947109,0.8885936,-2.88122,-2.8689067,-0.1612798,-0.1599227,0.0013571
43,-0.64074785,-0.690582,"('irresponsible', 'responsible')",0.64672166,0.6329021,0.35464913,0.2924226,0.1202076,0.0782476,-0.04196
44,1.4428664,1.4903527,"('prejudiced', 'unprejudiced')",-0.325246,-0.24785851,-1.5270348,-1.5090988,-0.1364714,-0.0888682,0.0476032
45,-1.8920782,-1.9159565,"('incompetent', 'competent')",-1.1034257,-1.1982961,-0.9058278,-0.98235595,-1.3004439,-1.3655362,-0.0650923
46,-1.6838895,-1.7443979,"('uncompetitive', 'competitive')",0.78608406,0.7599682,-0.8273666,-0.9106152,-0.5750573,-0.6316816,-0.0566243
47,-0.08255543,-0.05530211,"('stupid', 'smart')",0.6684419,0.6762664,5.380369,5.345613,1.9887519,1.9888592,0.0001073
48,-1.7771777,-1.8340998,"('unintelligent', 'intelligent')",-0.4806774,-0.47002918,0.22291708,0.21152455,-0.6783127,-0.6975348,-0.0192221
49,-0.47445503,-0.406876,"('unable', 'able')",-0.9070913,-0.8384167,-0.101235695,-0.0147050135,-0.4942607,-0.4199992,0.0742615
50,0.69083416,0.7329447,"('clumsy', 'skillful')",0.47478175,0.47325438,0.22884156,0.1689572,0.4648192,0.4583855,-0.0064337
51,-1.0775948,-1.1611546,"('uneducated', 'educated')",0.07239637,-0.021811016,0.7714053,0.69770634,-0.077931,-0.1617531,-0.0838221
52,0.6852586,0.5985659,"('irrational', 'rational')",0.19068359,0.085111186,0.2406546,0.1510716,0.3721989,0.2782496,-0.0939493
53,-0.104363665,-0.11587332,"('uncreative', 'creative')",1.3278908,1.2849351,0.85087216,0.7104915,0.6914664,0.6265178,-0.0649486
54,0.89855516,0.9680192,"('incapable', 'capable')",1.259567,1.2901168,1.4010358,1.4600251,1.1863859,1.239387,0.0530011
55,-2.1338968,-2.1808906,"('incompetent', 'clever')",-0.77926606,-0.7823641,-0.5967093,-0.6545483,-1.1699574,-1.2059344,-0.035977
56,-0.3260765,-0.41141674,"('impractical', 'practical')",0.34129983,0.31934047,-0.4396264,-0.43674248,-0.1414677,-0.1762729,-0.0348052
57,-1.1033229,-1.1715928,"('unimaginative', 'imaginative')",-0.15775537,-0.16968569,-2.9726973,-3.008228,-1.4112585,-1.4498355,-0.038577
58,0.36224225,0.33703238,"('undiscriminating', 'discriminating')",1.6258194,1.5830078,0.33930874,0.24099505,0.7757901,0.720345,-0.0554451
59,0.8960798,0.9261762,"('foolish', 'wise')",0.61477137,0.6050812,0.7491858,0.7477455,0.7533456,0.7596676,0.006322
60,-1.9107548,-1.9881392,"('inefficient', 'efficient')",-0.020148702,-0.044978723,-0.63783205,-0.60453457,-0.8562452,-0.8792175,-0.0229723
61,-0.30558717,-0.39815784,"('illogical', 'logical')",1.2354205,1.1809789,0.41841042,0.31551114,0.4494146,0.3661107,-0.0833039
62,-1.4417397,-1.4146554,"('incompetent', 'brilliant')",0.39339113,0.46067822,-0.3003056,-0.20420508,-0.4495514,-0.3860608,0.0634906
63,-0.98197633,-0.9773902,"('unperceptive', 'insightful')",1.40593,1.3950131,1.1136612,1.1443166,0.5125383,0.5206465,0.0081082
64,0.023723125,-0.009285916,"('shy', 'confident')",0.75991476,0.7351252,-6.654179,-6.5419374,-1.956847,-1.9386994,0.0181476
65,-0.9179941,-1.0083079,"('insecure', 'secure')",-0.07974059,-0.111133985,-0.62667423,-0.6271487,-0.5414697,-0.5821969,-0.0407272
66,2.0058408,2.0859277,"('inactive', 'active')",1.3596388,1.3762643,1.8334305,1.8524276,1.7329699,1.7715398,0.0385699
67,-0.20154531,-0.21875888,"('doubtful', 'determined')",-0.2434833,-0.24196112,-0.82227725,-0.76613194,-0.4224353,-0.4089506,0.0134847
68,-0.08057012,-0.08753271,"('dependent', 'independent')",-1.6659957,-1.722367,-0.39214587,-0.4248055,-0.7129039,-0.7449017,-0.0319978
69,2.356819,2.42563,"('lazy', 'industrious')",0.8037999,0.7922618,-0.3032759,-0.23346002,0.9524477,0.9948107,0.042363
70,-1.1972816,-1.2302603,"('lethargic', 'energetic')",-0.13721268,-0.120070264,0.17702338,0.14126945,-0.3858236,-0.4030203,-0.0171967
71,1.030682,1.1133174,"('diffident', 'self-confident')",1.890779,1.9336087,0.83285785,0.8299652,1.2514397,1.292297,0.0408573
72,-0.8321168,-0.8338053,"('unambitious', 'ambitious')",0.015630696,0.03199729,-1.0934697,-1.0962528,-0.6366519,-0.6326869,0.003965
73,2.0184357,2.0103018,"('helpless', 'self-reliant')",1.0337037,0.9864709,-3.105126,-3.067173,-0.0176622,-0.0234667,-0.0058045
74,-0.1964575,-0.2487794,"('undedicated', 'dedicated')",0.6718925,0.61087024,0.2726637,0.1752666,0.2493662,0.1791191,-0.0702471
75,0.6584609,0.7531609,"('meek', 'impulsive')",-0.37042633,-0.318473,-0.34358954,-0.25197613,-0.0185183,0.0609039,0.0794222
76,-0.5848931,-0.6096584,"('anxious', 'daring')",0.21958469,0.26878303,-0.22464266,-0.22895837,-0.1966503,-0.1899446,0.0067057
77,-1.0532115,-1.0788317,"('unmotivated', 'motivated')",0.88838977,0.8512308,-1.283083,-1.0775214,-0.4826349,-0.4350408,0.0475941
78,0.025235133,0.102937415,"('nonresilient', 'resilient')",1.3245528,1.3523293,0.57060456,0.64378077,0.6401308,0.6996825,0.0595517
79,2.1494894,2.1546123,"('wavering', 'unwavering')",-0.15359944,-0.17083284,0.6721816,0.7521537,0.8893572,0.9119777,0.0226205
80,-1.0489281,-1.0481076,"('dominated', 'dominating')",-0.088052675,-0.043684635,-0.9269054,-0.84217143,-0.6879621,-0.6446546,0.0433075
81,-1.4675577,-1.508794,"('submissive', 'aggressive')",0.4243793,0.4485702,-1.0173705,-0.92247534,-0.6868496,-0.6608997,0.0259499
82,-1.4042821,-1.375775,"('poor', 'rich')",-0.8022842,-0.8191499,5.639142,5.5664215,1.1441919,1.1238322,-0.0203597
83,0.94704866,0.95708686,"('powerless', 'powerful')",0.7976117,0.83081543,-1.0091443,-1.0097092,0.245172,0.2593977,0.0142257
84,0.7867269,0.7010653,"('inferior', 'superior')",0.34062,0.3009317,0.9994127,0.9104711,0.7089198,0.6374894,-0.0714304
85,2.8058984,2.867636,"('insignificant', 'prestigious')",1.8150977,1.8191373,1.3560387,1.3557724,1.9923449,2.0141819,0.021837
86,-2.203583,-2.3007226,"('uninfluential', 'influential')",-0.07198173,-0.1746884,0.027669821,-0.11411518,-0.7492983,-0.8631754,-0.1138771
87,0.7660476,0.8063697,"('unsuccessful', 'successful')",1.4235497,1.382131,0.9016683,1.0465161,1.0304218,1.0783389,0.0479171
88,-0.32280743,-0.38023517,"('low', 'eminent')",-0.85365194,-0.9225369,0.25762787,0.2641029,-0.3062772,-0.346223,-0.0399458
