,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
42,0.32753575,0.4447605,"('unreliable', 'reliable')",-2.9828844,-2.865932,-1.3276744,-1.2105857,0.1170887
43,-0.14978087,-0.06189827,"('irresponsible', 'responsible')",0.31837228,0.3052084,0.0842957,0.1216551,0.0373594
44,0.63619405,0.6372147,"('prejudiced', 'unprejudiced')",-1.3750912,-1.4099867,-0.3694486,-0.386386,-0.0169374
45,-1.2297744,-1.0346444,"('incompetent', 'competent')",-0.020718887,-0.017049389,-0.6252466,-0.5258469,0.0993997
46,-1.0901235,-0.9692656,"('uncompetitive', 'competitive')",-1.202326,-1.2276583,-1.1462247,-1.0984619,0.0477628
47,0.32200995,0.34206703,"('stupid', 'smart')",5.545968,5.5221457,2.933989,2.9321065,-0.0018825
48,-0.5293164,-0.5181733,"('unintelligent', 'intelligent')",0.83537614,0.78403157,0.1530299,0.1329291,-0.0201008
49,0.30077866,0.48782432,"('unable', 'able')",-0.04771392,0.10800708,0.1265324,0.2979157,0.1713833
50,0.5427669,0.58841383,"('clumsy', 'skillful')",0.24166538,0.19896506,0.3922161,0.3936895,0.0014734
51,-0.908319,-0.98118585,"('uneducated', 'educated')",0.17032848,0.059646346,-0.3689952,-0.4607697,-0.0917745
52,0.05136379,-0.109592125,"('irrational', 'rational')",0.29558077,0.16271257,0.1734723,0.0265602,-0.1469121
53,-0.46911117,-0.44810557,"('uncreative', 'creative')",0.4494435,0.33344847,-0.0098338,-0.0573286,-0.0474948
54,0.06658837,0.08415119,"('incapable', 'capable')",0.79709786,0.87356794,0.4318431,0.4788596,0.0470165
55,-1.2934209,-1.2474686,"('incompetent', 'clever')",0.1557394,0.10391853,-0.5688407,-0.571775,-0.0029343
56,0.6114955,0.6069221,"('impractical', 'practical')",-0.5543586,-0.5183832,0.0285684,0.0442694,0.015701
57,-1.7580172,-1.7458575,"('unimaginative', 'imaginative')",-3.263055,-3.236908,-2.5105362,-2.4913826,0.0191536
58,-1.3348293,-1.3068916,"('undiscriminating', 'discriminating')",-0.41048104,-0.40791145,-0.8726552,-0.8574015,0.0152537
59,0.90252054,0.82191926,"('foolish', 'wise')",0.463219,0.527343,0.6828698,0.6746311,-0.0082387
60,0.10214746,0.13359565,"('inefficient', 'efficient')",-0.25477067,-0.16131936,-0.0763116,-0.0138619,0.0624497
61,-0.21868214,-0.32708648,"('illogical', 'logical')",0.45180488,0.28511754,0.1165614,-0.0209845,-0.1375459
62,-0.18608151,-0.032616876,"('incompetent', 'brilliant')",0.5672323,0.75409704,0.1905754,0.3607401,0.1701647
63,-0.2525608,-0.14885798,"('unperceptive', 'insightful')",0.48853725,0.5861626,0.1179882,0.2186523,0.1006641
64,-0.56620634,-0.68054235,"('shy', 'confident')",-6.4188857,-6.371626,-3.4925461,-3.5260842,-0.0335381
65,-1.1209908,-1.2904493,"('insecure', 'secure')",-0.4673244,-0.47960544,-0.7941576,-0.8850273,-0.0908697
66,-0.28630954,-0.30503613,"('inactive', 'active')",0.5498945,0.5470332,0.1317925,0.1209985,-0.010794
67,0.64018613,0.56630963,"('doubtful', 'determined')",-0.49978748,-0.48926288,0.0701993,0.0385234,-0.0316759
68,-0.82162976,-0.8962519,"('dependent', 'independent')",-0.77345634,-0.72193414,-0.797543,-0.809093,-0.01155
69,1.490722,1.4990169,"('lazy', 'industrious')",-0.29528686,-0.15975842,0.5977175,0.6696292,0.0719117
70,-0.6660584,-0.5823559,"('lethargic', 'energetic')",-0.07764402,-0.048624717,-0.3718512,-0.3154903,0.0563609
71,1.545919,1.660276,"('diffident', 'self-confident')",0.64431804,0.6438943,1.0951185,1.1520852,0.0569667
72,-0.7260195,-0.7245998,"('unambitious', 'ambitious')",-0.5235494,-0.40991136,-0.6247845,-0.5672556,0.0575289
73,1.0307989,0.97744304,"('helpless', 'self-reliant')",-3.1583347,-3.024542,-1.0637679,-1.0235496,0.0402183
74,-0.089003,-0.012637163,"('undedicated', 'dedicated')",-0.49990323,-0.5576276,-0.2944531,-0.2851324,0.0093207
75,0.15789932,0.20447743,"('meek', 'impulsive')",-0.6052855,-0.40156627,-0.2236931,-0.0985444,0.1251487
76,-0.56023866,-0.50494206,"('anxious', 'daring')",-0.6300581,-0.6261071,-0.5951484,-0.5655246,0.0296238
77,-0.061280437,0.009773025,"('unmotivated', 'motivated')",-1.0069349,-0.860821,-0.5341077,-0.425524,0.1085837
78,-0.12238366,0.09670419,"('nonresilient', 'resilient')",-0.02929134,0.0067239306,-0.0758375,0.0517141,0.1275516
79,0.24039458,0.26610047,"('wavering', 'unwavering')",-0.41426966,-0.35436285,-0.0869375,-0.0441312,0.0428063
80,0.058586426,0.0065580606,"('dominated', 'dominating')",-0.846976,-0.735568,-0.3941948,-0.364505,0.0296898
81,-0.2903839,-0.42062226,"('submissive', 'aggressive')",-0.9041695,-0.7832875,-0.5972767,-0.6019549,-0.0046782
82,-0.8087885,-0.75710696,"('poor', 'rich')",6.4103436,6.3013597,2.8007777,2.7721264,-0.0286513
83,0.2616654,0.2561873,"('powerless', 'powerful')",-1.2923324,-1.2793865,-0.5153335,-0.5115996,0.0037339
84,0.036844008,-0.023800079,"('inferior', 'superior')",0.6283388,0.6340333,0.3325914,0.3051166,-0.0274748
85,0.862193,0.8948988,"('insignificant', 'prestigious')",0.20831135,0.11294505,0.5352522,0.5039219,-0.0313303
86,-0.9386319,-0.93490535,"('uninfluential', 'influential')",-0.40884006,-0.5023728,-0.673736,-0.7186391,-0.0449031
87,0.08758198,0.086832635,"('unsuccessful', 'successful')",0.8147776,0.8600945,0.4511798,0.4734636,0.0222838
88,-0.10170455,-0.13855818,"('low', 'eminent')",-0.3258212,-0.3986331,-0.2137629,-0.2685956,-0.0548327
