,ebay_male,ebay_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-1.1947286,-1.2484001,"('disloyal', 'loyal')",0.7071247,0.6336575,-0.243802,-0.3073713,-0.0635693
29,-0.24969012,-0.31063992,"('unfair', 'fair')",-0.3360473,-0.4293321,-0.2928687,-0.369986,-0.0771173
30,-0.7801424,-0.6345848,"('intolerant', 'tolerant')",0.817113,0.7846793,0.0184853,0.0750473,0.056562
31,0.026216589,0.19933435,"('evil', 'good')",-0.9832479,-1.098969,-0.4785157,-0.4498173,0.0286984
32,-0.28847995,-0.2916603,"('unkind', 'kind')",0.90146214,0.76088023,0.3064911,0.23461,-0.0718811
33,1.0622396,0.96690977,"('wrong', 'right')",-0.5619214,-0.63922405,0.2501591,0.1638429,-0.0863162
34,0.1710583,0.46735257,"('mean', 'honorable')",6.1983323,6.330667,3.1846952,3.3990097,0.2143145
35,0.9879683,0.8346577,"('corrupt', 'incorrupt')",-0.31279185,-0.44369704,0.3375883,0.1954803,-0.142108
36,1.2419426,1.2489641,"('hostile', 'amicable')",0.13136205,-0.037125032,0.6866524,0.6059195,-0.0807329
37,-0.91695654,-0.8596104,"('fake', 'genuine')",0.23869021,0.25654575,-0.3391332,-0.3015323,0.0376009
38,-0.29682055,-0.1835101,"('untruthful', 'truthful')",-0.24749379,-0.23579691,-0.2721572,-0.2096535,0.0625037
39,0.7041175,0.74999434,"('exploitative', 'cooperative')",0.18367395,0.15154395,0.4438957,0.4507691,0.0068734
40,-0.10279454,-0.010342795,"('stingy', 'generous')",-1.8442941,-1.97666,-0.9735443,-0.9935014,-0.0199571
41,-0.65023327,-0.45877635,"('unforgiving', 'forgiving')",-0.30110696,-0.43293858,-0.4756701,-0.4458575,0.0298126
42,-0.26312536,-0.08266759,"('unreliable', 'reliable')",-3.0015612,-2.8715189,-1.6323433,-1.4770932,0.1552501
43,-0.5407959,-0.33540085,"('irresponsible', 'responsible')",0.56137055,0.5801438,0.0102873,0.1223715,0.1120842
44,-0.13878542,-0.08917506,"('prejudiced', 'unprejudiced')",-1.2769045,-1.2234787,-0.707845,-0.6563269,0.0515181
45,-1.7532119,-1.4228096,"('incompetent', 'competent')",-0.15505472,-0.20954025,-0.9541333,-0.8161749,0.1379584
46,-0.71982723,-0.6033137,"('uncompetitive', 'competitive')",-0.45818904,-0.48620588,-0.5890082,-0.5447598,0.0442484
47,0.30004975,0.31946504,"('stupid', 'smart')",5.729255,5.7754917,3.0146525,3.0474784,0.0328259
48,-0.8018818,-0.69194776,"('unintelligent', 'intelligent')",0.5783644,0.60563964,-0.1117587,-0.0431541,0.0686046
49,-0.795186,-0.69417715,"('unable', 'able')",-0.13623749,-0.005895607,-0.4657117,-0.3500364,0.1156753
50,-0.1249472,-0.050920025,"('clumsy', 'skillful')",0.29511067,0.27022624,0.0850817,0.1096531,0.0245714
51,-1.4761479,-1.5628494,"('uneducated', 'educated')",0.62602717,0.59317446,-0.4250604,-0.4848375,-0.0597771
52,0.49070287,0.15952978,"('irrational', 'rational')",-0.047999874,-0.24839559,0.2213515,-0.0444329,-0.2657844
53,0.010085348,0.1069632,"('uncreative', 'creative')",0.8833409,0.8338115,0.4467131,0.4703874,0.0236743
54,0.48996705,0.4639883,"('incapable', 'capable')",1.1594982,1.2234844,0.8247327,0.8437364,0.0190037
55,-1.083483,-0.8587069,"('incompetent', 'clever')",0.29858238,0.30396798,-0.3924503,-0.2773694,0.1150809
56,-0.5067508,-0.43352753,"('impractical', 'practical')",-0.13089332,-0.07523462,-0.3188221,-0.2543811,0.064441
57,-0.9296237,-0.91062,"('unimaginative', 'imaginative')",-2.8658123,-2.9017668,-1.897718,-1.9061934,-0.0084754
58,0.00197047,0.12398571,"('undiscriminating', 'discriminating')",0.26012117,0.19746919,0.1310458,0.1607274,0.0296816
59,0.6343454,0.4100937,"('foolish', 'wise')",0.35976747,0.2643982,0.4970564,0.3372459,-0.1598105
60,-0.31145376,-0.12076227,"('inefficient', 'efficient')",0.07650081,0.24187681,-0.1174765,0.0605573,0.1780338
61,0.30534172,0.14817154,"('illogical', 'logical')",0.4788451,0.3444531,0.3920934,0.2463123,-0.1457811
62,-0.70025486,-0.453669,"('incompetent', 'brilliant')",0.3806526,0.51824427,-0.1598011,0.0322876,0.1920887
63,-0.19328444,0.02051322,"('unperceptive', 'insightful')",0.97424066,1.0194216,0.3904781,0.5199674,0.1294893
64,-0.542541,-0.63925093,"('shy', 'confident')",-7.203787,-7.207608,-3.8731639,-3.9234295,-0.0502656
65,-1.2304717,-1.4154071,"('insecure', 'secure')",-0.25662857,-0.24494119,-0.7435502,-0.8301741,-0.0866239
66,0.12850076,0.043525815,"('inactive', 'active')",0.9337948,0.87493074,0.5311478,0.4592283,-0.0719195
67,-0.19507243,-0.25406963,"('doubtful', 'determined')",-0.75112,-0.68500143,-0.4730962,-0.4695355,0.0035607
68,-1.6608139,-1.7301326,"('dependent', 'independent')",-0.5957396,-0.6090441,-1.1282768,-1.1695883,-0.0413115
69,0.7816645,0.8137196,"('lazy', 'industrious')",-0.90127254,-0.90558785,-0.059804,-0.0459341,0.0138699
70,-1.2072619,-1.057624,"('lethargic', 'energetic')",0.48534495,0.5588808,-0.3609585,-0.2493716,0.1115869
71,1.0079077,1.1493149,"('diffident', 'self-confident')",0.80476815,0.79125273,0.906338,0.9702838,0.0639458
72,-0.32578495,-0.41921833,"('unambitious', 'ambitious')",-0.6352453,-0.6210031,-0.4805151,-0.5201107,-0.0395956
73,1.4169673,1.402021,"('helpless', 'self-reliant')",-3.114846,-3.0725708,-0.8489394,-0.8352749,0.0136645
74,-0.105116375,0.026041135,"('undedicated', 'dedicated')",0.122785985,0.07141308,0.0088348,0.0487271,0.0398923
75,0.115401514,0.15596718,"('meek', 'impulsive')",-0.34369764,-0.32017183,-0.1141481,-0.0821023,0.0320458
76,0.41147637,0.58321756,"('anxious', 'daring')",0.5520246,0.6529032,0.4817505,0.6180604,0.1363099
77,-0.9193887,-0.79651225,"('unmotivated', 'motivated')",-1.265957,-1.1213899,-1.0926728,-0.9589511,0.1337217
78,-0.46347752,-0.2630354,"('nonresilient', 'resilient')",0.24235408,0.36582342,-0.1105617,0.051394,0.1619557
79,0.24107468,0.16353513,"('wavering', 'unwavering')",-0.04791765,-0.035300825,0.0965785,0.0641172,-0.0324613
80,-0.6948084,-0.78198695,"('dominated', 'dominating')",-1.1014287,-1.0293896,-0.8981186,-0.9056883,-0.0075697
81,-0.9403689,-1.0170239,"('submissive', 'aggressive')",-1.075787,-0.94857293,-1.0080779,-0.9827985,0.0252794
82,-0.96305746,-0.84241354,"('poor', 'rich')",6.6938133,6.7284074,2.8653779,2.942997,0.0776191
83,0.59104174,0.532156,"('powerless', 'powerful')",-0.61517817,-0.63479125,-0.0120682,-0.0513176,-0.0392494
84,0.17781878,-0.003947522,"('inferior', 'superior')",0.7715542,0.7194116,0.4746865,0.3577321,-0.1169544
85,1.5782048,1.5824791,"('insignificant', 'prestigious')",0.7348063,0.6157147,1.1565056,1.0990969,-0.0574087
86,-1.0742362,-1.0996999,"('uninfluential', 'influential')",-0.025278386,-0.14670804,-0.5497572,-0.6232039,-0.0734467
87,0.9043338,0.7532512,"('unsuccessful', 'successful')",1.088009,1.0712639,0.9961714,0.9122576,-0.0839138
88,-0.41008246,-0.36183572,"('low', 'eminent')",-0.053445123,-0.08742574,-0.2317638,-0.2246307,0.0071331
