,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.14841196,-0.0073647276,"('disagreeable', 'welcoming')",-0.2933857,-0.20952486,-0.15874454,-0.0591566,-0.2001807,-0.0920154,0.1081653
19,-1.5475695,-1.5179193,"('inhospitable', 'hospitable')",-1.4817301,-1.4831278,0.0071460493,0.16434307,-1.0073845,-0.945568,0.0618165
20,0.040252082,0.08923381,"('rough', 'thoughtful')",0.3612813,0.42188329,0.61157954,0.57494783,0.3377043,0.3620216,0.0243173
21,0.7973396,0.54926795,"('immoral', 'moral')",1.0451405,0.9622881,-0.48992732,-0.5388292,0.450851,0.3242423,-0.1266087
22,0.6334238,0.584993,"('untrustworthy', 'trustworthy')",0.25157458,0.19288401,-0.53759795,-0.573884,0.1158001,0.0679977,-0.0478024
23,0.047250614,-0.05898567,"('insincere', 'sincere')",0.11625753,0.024228785,5.5739994,5.6490645,1.9125024,1.871436,-0.0410664
24,0.3793454,0.35301632,"('dishonest', 'honest')",-0.92594993,-0.96503824,0.69072765,0.70030665,0.048041,0.0294282,-0.0186128
25,-0.11465398,-0.08850405,"('egoistic', 'altruistic')",-0.46960855,-0.45485595,1.6395829,1.5958765,0.3517734,0.3508388,-0.0009346
26,0.12600514,0.074724115,"('hardhearted', 'benevolent')",0.047502853,-0.10633062,1.4709216,1.2735631,0.5481432,0.4139855,-0.1341577
27,-0.80678004,-0.59862363,"('hardhearted', 'softhearted')",-0.3783039,-0.29439345,1.3526831,1.3982446,0.0558664,0.1684092,0.1125428
28,-0.18441573,-0.34699523,"('disloyal', 'loyal')",-0.19804482,-0.27538782,1.0085331,0.9433574,0.2086909,0.1069914,-0.1016995
29,-0.6257644,-0.5955365,"('unfair', 'fair')",-1.1549323,-1.1367322,-0.5218606,-0.6233123,-0.7675191,-0.7851937,-0.0176746
30,0.59330463,0.43845668,"('intolerant', 'tolerant')",1.079507,1.0175977,0.9952927,0.9384089,0.8893681,0.7981544,-0.0912137
31,-1.8296545,-1.6074455,"('evil', 'good')",-1.453289,-1.4096375,-0.72254074,-0.6451203,-1.3351614,-1.2207344,0.114427
32,0.20639569,-0.045851544,"('unkind', 'kind')",0.73638153,0.5613837,0.97728705,0.7977573,0.6400214,0.4377632,-0.2022582
33,-0.31427202,-0.25289205,"('wrong', 'right')",-0.4255235,-0.4243492,-0.46114743,-0.49924847,-0.4003143,-0.3921632,0.0081511
34,-0.082140505,0.032275546,"('mean', 'honorable')",0.085954934,0.10427886,6.0796785,6.2751217,2.0278309,2.1372253,0.1093944
35,-0.6325719,-0.5945709,"('corrupt', 'incorrupt')",-1.3482684,-1.3753783,-0.07548705,-0.20721024,-0.6854424,-0.7257198,-0.0402774
36,-1.6632782,-1.5399295,"('hostile', 'amicable')",-1.4544147,-1.548693,0.31203204,0.11803499,-0.9352203,-0.9901958,-0.0549755
37,0.46093997,0.5179237,"('fake', 'genuine')",-0.5233412,-0.46119103,0.10392161,0.18841621,0.0138401,0.0817163,0.0678762
38,-0.9587182,-0.9765988,"('untruthful', 'truthful')",-0.51927173,-0.53745,-0.040520355,0.05437308,-0.5061701,-0.4865586,0.0196115
39,0.9481116,0.89405346,"('exploitative', 'cooperative')",0.6511654,0.6249783,0.46858153,0.44785842,0.6892862,0.6556301,-0.0336561
40,-0.050797135,0.08100483,"('stingy', 'generous')",-0.58511364,-0.5142914,-1.4958442,-1.445981,-0.710585,-0.6264225,0.0841625
41,-0.16684185,-0.14055283,"('unforgiving', 'forgiving')",-0.5218178,-0.5414101,0.27311015,0.1546158,-0.1385165,-0.1757824,-0.0372659
42,0.21591005,0.26741418,"('unreliable', 'reliable')",-0.36286622,-0.2775501,-3.4520483,-3.3497958,-1.1996682,-1.1199772,0.079691
43,-0.124205165,-0.1167278,"('irresponsible', 'responsible')",-0.5327545,-0.5438539,0.04939902,0.08094485,-0.2025202,-0.1932123,0.0093079
44,0.6154014,0.5726622,"('prejudiced', 'unprejudiced')",0.88875073,0.8956564,-1.1935705,-1.273427,0.1035272,0.0649639,-0.0385633
45,-0.15937172,-0.12922657,"('incompetent', 'competent')",0.26591235,0.23210937,-0.29912013,-0.30525938,-0.0641932,-0.0674589,-0.0032657
46,0.3047575,0.21830454,"('uncompetitive', 'competitive')",-0.16328548,-0.15863352,-0.70658815,-0.7443169,-0.188372,-0.2282153,-0.0398433
47,0.49679115,0.50856423,"('stupid', 'smart')",0.8913642,0.98558867,5.4582243,5.597805,2.2821266,2.363986,0.0818594
48,0.06267343,0.033280633,"('unintelligent', 'intelligent')",0.23330675,0.2080897,0.3865086,0.36982936,0.2274963,0.2037332,-0.0237631
49,0.03419262,0.16354457,"('unable', 'able')",-0.31188732,-0.1767214,0.16648176,0.39212644,-0.037071,0.1263165,0.1633875
50,-0.0059389398,0.07072388,"('clumsy', 'skillful')",0.8119582,0.81439775,-0.018819068,0.067661166,0.2624001,0.3175943,0.0551942
51,-0.3220018,-0.607811,"('uneducated', 'educated')",0.33417496,0.2186719,0.23145518,0.14789876,0.0812094,-0.0804134,-0.1616228
52,-0.60596097,-0.6982973,"('irrational', 'rational')",-0.44582435,-0.5729357,0.24222378,0.11921452,-0.2698539,-0.3840062,-0.1141523
53,-1.0690316,-1.0187294,"('uncreative', 'creative')",-0.5789307,-0.60233605,0.7285336,0.7692054,-0.3064762,-0.2839534,0.0225228
54,-0.5885382,-0.7394561,"('incapable', 'capable')",-0.47893393,-0.6314864,1.1099883,1.1851485,0.014172,-0.0619314,-0.0761034
55,1.1729655,1.0828077,"('incompetent', 'clever')",0.9284266,0.9441595,0.09877388,0.121696845,0.7333887,0.7162213,-0.0171674
56,0.94963765,0.8326727,"('impractical', 'practical')",0.77469444,0.78010756,-0.6438513,-0.6697113,0.3601603,0.3143563,-0.045804
57,-0.5957683,-0.67634267,"('unimaginative', 'imaginative')",0.50798976,0.4462223,-2.517939,-2.5833752,-0.8685726,-0.9378319,-0.0692593
58,-0.07039809,-0.052846737,"('undiscriminating', 'discriminating')",-0.11869025,-0.19467318,-0.09461443,-0.10225169,-0.0945676,-0.1165905,-0.0220229
59,-0.14812277,-0.12624456,"('foolish', 'wise')",-0.30742055,-0.24714023,0.20565386,0.30837974,-0.0832965,-0.0216683,0.0616282
60,1.2796705,1.268626,"('inefficient', 'efficient')",1.9332964,1.9950272,-0.39963752,-0.31473354,0.9377765,0.9829733,0.0451968
61,-0.47584203,-0.6300315,"('illogical', 'logical')",0.114353016,0.027195621,0.097765274,-0.0545093,-0.0879079,-0.2191151,-0.1312072
62,0.65190625,0.6754322,"('incompetent', 'brilliant')",0.83042157,0.90890104,-0.2932562,-0.080372356,0.3963572,0.5013203,0.1049631
63,-0.5402327,-0.5836199,"('unperceptive', 'insightful')",0.33706066,0.3283127,0.64360255,0.78077066,0.1468102,0.1751545,0.0283443
64,0.31125116,0.1338026,"('shy', 'confident')",0.20230752,0.2511393,-6.7192554,-6.813921,-2.0685655,-2.142993,-0.0744275
65,0.99206805,0.78316015,"('insecure', 'secure')",0.8685324,0.80177724,-0.29204202,-0.32638758,0.5228528,0.4195166,-0.1033362
66,-1.2900672,-1.3324468,"('inactive', 'active')",-0.97881097,-0.9153603,0.37644783,0.3459696,-0.6308101,-0.6339458,-0.0031357
67,0.62108994,0.4870351,"('doubtful', 'determined')",0.90733737,0.8532231,-0.67393345,-0.7138916,0.2848313,0.2087888,-0.0760425
68,-0.26328114,-0.31603172,"('dependent', 'independent')",-0.14279227,-0.086798795,-0.4747524,-0.3936249,-0.2936086,-0.2654851,0.0281235
69,-0.62385964,-0.49113783,"('lazy', 'industrious')",0.98609334,1.0898474,-0.5595651,-0.5040186,-0.0657771,0.0315637,0.0973408
70,-0.08396478,-0.11200411,"('lethargic', 'energetic')",0.12067907,0.10625851,0.42815316,0.48284036,0.1549558,0.1590316,0.0040758
71,-0.34914407,-0.33884624,"('diffident', 'self-confident')",0.5496678,0.6241463,0.051339574,0.15518557,0.0839544,0.1468285,0.0628741
72,-0.2242353,-0.23018792,"('unambitious', 'ambitious')",-0.21393745,-0.19870342,-1.070607,-0.9954137,-0.5029266,-0.4747684,0.0281582
73,0.6302189,0.6482848,"('helpless', 'self-reliant')",0.44033125,0.41332126,-3.0870836,-2.9983892,-0.6721778,-0.6455944,0.0265834
74,0.22739425,0.2349376,"('undedicated', 'dedicated')",0.73930395,0.7040807,-0.104253516,-0.1299212,0.2874815,0.269699,-0.0177825
75,-0.10874422,-0.085573375,"('meek', 'impulsive')",-0.2973266,-0.41011673,-0.33547357,-0.3037294,-0.2471815,-0.2664732,-0.0192917
76,0.7045976,0.69795775,"('anxious', 'daring')",0.92767996,0.9234076,0.20554642,0.22506547,0.612608,0.6154769,0.0028689
77,-0.73156255,-0.6915375,"('unmotivated', 'motivated')",0.33394256,0.41502705,-1.1689749,-1.0979048,-0.5221983,-0.4581384,0.0640599
78,-1.1714545,-1.0375513,"('nonresilient', 'resilient')",-0.13068959,-0.03552912,-0.02997877,0.13834214,-0.444041,-0.3115794,0.1324616
79,-1.5804304,-1.4512432,"('wavering', 'unwavering')",-1.5280718,-1.6169356,-0.11242342,-0.027147751,-1.0736419,-1.0317755,0.0418664
80,0.67129326,0.48485896,"('dominated', 'dominating')",0.5824296,0.7131841,-1.3334,-1.2767346,-0.026559,-0.0262305,0.0003285
81,0.4882311,0.0526732,"('submissive', 'aggressive')",1.2812507,1.1595888,-0.6846589,-0.7471256,0.3616076,0.1550455,-0.2065621
82,0.43562624,0.39555484,"('poor', 'rich')",0.14702848,0.0447447,6.3812914,6.508341,2.3213154,2.3162134,-0.005102
83,-0.3437652,-0.4171176,"('powerless', 'powerful')",-0.5495147,-0.47517934,-1.3546307,-1.415733,-0.7493035,-0.7693433,-0.0200398
84,0.11337496,0.028285626,"('inferior', 'superior')",-0.37533036,-0.38827378,0.7611532,0.7627151,0.1663993,0.1342423,-0.032157
85,-1.0014219,-0.9601962,"('insignificant', 'prestigious')",-0.76438594,-0.87115,0.8620182,0.8416071,-0.3012632,-0.3299131,-0.0286499
86,-0.5474764,-0.70822227,"('uninfluential', 'influential')",-0.51527447,-0.6346224,-0.26029885,-0.37020293,-0.4410166,-0.5710159,-0.1299993
87,-0.05029988,-0.2820773,"('unsuccessful', 'successful')",0.65779275,0.59851676,0.6142474,0.71301556,0.4072467,0.3431516,-0.0640951
88,-0.56716824,-0.6894792,"('low', 'eminent')",0.1723111,-0.01680939,0.110188074,0.07942216,-0.0948897,-0.2089555,-0.1140658
