,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,-0.13681151,-0.13271944,"('stingy', 'generous')",-1.7620229,-1.9182824,-0.9494172,-1.0255009,-0.0760837
41,-0.39500773,-0.46424657,"('unforgiving', 'forgiving')",0.24639642,0.06417797,-0.0743057,-0.2000343,-0.1257286
42,-0.630452,-0.4160862,"('unreliable', 'reliable')",-3.4256904,-3.4464788,-2.0280712,-1.9312825,0.0967887
43,-1.4667689,-1.3762908,"('irresponsible', 'responsible')",0.22605552,0.19187333,-0.6203567,-0.5922087,0.028148
44,0.7555859,0.90005374,"('prejudiced', 'unprejudiced')",-1.5525844,-1.510276,-0.3984993,-0.3051111,0.0933882
45,-1.2234653,-1.1713092,"('incompetent', 'competent')",0.092248365,-0.09084063,-0.5656085,-0.6310749,-0.0654664
46,-0.91512066,-0.6496698,"('uncompetitive', 'competitive')",-0.89622855,-0.9147875,-0.9056746,-0.7822286,0.123446
47,-0.56122005,-0.47770488,"('stupid', 'smart')",5.1669226,5.2459893,2.3028512,2.3841422,0.081291
48,-0.21322186,-0.2448166,"('unintelligent', 'intelligent')",0.6867841,0.72331285,0.2367811,0.2392481,0.002467
49,-0.104651466,-0.047920175,"('unable', 'able')",-0.35807782,-0.28069317,-0.2313646,-0.1643067,0.0670579
50,0.14623879,0.2151591,"('clumsy', 'skillful')",-0.15319353,-0.20610934,-0.0034774,0.0045249,0.0080023
51,-1.5605674,-1.6659089,"('uneducated', 'educated')",0.16428591,0.07633166,-0.6981407,-0.7947887,-0.096648
52,0.9890406,0.6053886,"('irrational', 'rational')",0.3216025,0.18710457,0.6553215,0.3962466,-0.2590749
53,-0.6134165,-0.68549883,"('uncreative', 'creative')",0.4281657,0.30994838,-0.0926254,-0.1877752,-0.0951498
54,-0.37295005,-0.5108025,"('incapable', 'capable')",0.5872211,0.65753126,0.1071355,0.0733644,-0.0337711
55,-1.2151242,-1.1249288,"('incompetent', 'clever')",0.25015092,0.18971437,-0.4824867,-0.4676072,0.0148795
56,-0.9298785,-0.9723622,"('impractical', 'practical')",-0.41396427,-0.50775933,-0.6719214,-0.7400608,-0.0681394
57,-1.8629776,-1.8857358,"('unimaginative', 'imaginative')",-3.0361748,-3.1673448,-2.4495761,-2.5265403,-0.0769642
58,0.20019007,0.1375051,"('undiscriminating', 'discriminating')",0.4014266,0.32768774,0.3008083,0.2325964,-0.0682119
59,0.25689265,0.048992466,"('foolish', 'wise')",0.09403458,0.10395939,0.1754636,0.0764759,-0.0989877
60,-1.0469296,-0.9110849,"('inefficient', 'efficient')",-0.2676539,-0.13069287,-0.6572918,-0.5208889,0.1364029
61,0.19012561,-0.026187532,"('illogical', 'logical')",0.6047179,0.42524916,0.3974218,0.1995308,-0.197891
62,-0.29773962,-0.18626715,"('incompetent', 'brilliant')",0.42570275,0.5538185,0.0639816,0.1837757,0.1197941
63,-1.1838949,-1.0907719,"('unperceptive', 'insightful')",0.34114367,0.38025767,-0.4213756,-0.3552571,0.0661185
64,-0.40169248,-0.4457496,"('shy', 'confident')",-6.394129,-6.458353,-3.3979106,-3.4520514,-0.0541408
65,-0.7737953,-0.81370443,"('insecure', 'secure')",-0.45907265,-0.4305412,-0.616434,-0.6221228,-0.0056888
66,-0.265468,-0.2434908,"('inactive', 'active')",0.29515058,0.30791792,0.0148413,0.0322136,0.0173723
67,-0.01298238,-0.11188574,"('doubtful', 'determined')",-0.42487985,-0.47024807,-0.2189311,-0.2910669,-0.0721358
68,-0.77328795,-0.7879151,"('dependent', 'independent')",-0.9022011,-0.90331775,-0.8377445,-0.8456165,-0.007872
69,1.696935,1.7460432,"('lazy', 'industrious')",-0.69136745,-0.62406677,0.5027838,0.5609882,0.0582044
70,-1.5016685,-1.3476518,"('lethargic', 'energetic')",-0.15658806,-0.19296762,-0.8291283,-0.7703097,0.0588186
71,-0.077700585,-0.10303335,"('diffident', 'self-confident')",0.13675526,0.08550217,0.0295273,-0.0087656,-0.0382929
72,-1.1149712,-1.2221279,"('unambitious', 'ambitious')",-0.3481924,-0.3766631,-0.7315818,-0.7993955,-0.0678137
73,1.0763177,1.0002797,"('helpless', 'self-reliant')",-3.0898407,-3.0345097,-1.0067616,-1.017115,-0.0103534
74,0.12702024,0.10111353,"('undedicated', 'dedicated')",-0.23857516,-0.40790242,-0.0557775,-0.1533944,-0.0976169
75,0.06252276,0.14782377,"('meek', 'impulsive')",-0.55283135,-0.44076908,-0.2451543,-0.1464727,0.0986816
76,-0.41666067,-0.18365753,"('anxious', 'daring')",-0.5476564,-0.44465712,-0.4821585,-0.3141573,0.1680012
77,-0.4176251,-0.29126725,"('unmotivated', 'motivated')",-1.1606454,-0.98460007,-0.7891352,-0.6379337,0.1512015
78,-0.056327716,0.20833349,"('nonresilient', 'resilient')",0.10771523,0.13891053,0.0256938,0.173622,0.1479282
79,-0.14836915,-0.2664945,"('wavering', 'unwavering')",-0.5429088,-0.5117012,-0.345639,-0.3890979,-0.0434589
80,0.37985745,0.46310806,"('dominated', 'dominating')",-0.81860644,-0.710104,-0.2193745,-0.123498,0.0958765
81,-1.1797272,-1.1306424,"('submissive', 'aggressive')",-0.93028015,-0.78352994,-1.0550036,-0.9570862,0.0979174
82,-0.9923784,-0.9392817,"('poor', 'rich')",6.214809,6.1700025,2.6112154,2.6153603,0.0041449
83,-0.20153762,-0.26973328,"('powerless', 'powerful')",-0.84486073,-0.88191044,-0.5231992,-0.5758219,-0.0526227
84,0.5625791,0.46116024,"('inferior', 'superior')",0.9125378,0.925504,0.7375585,0.6933321,-0.0442264
85,1.2158346,1.1109625,"('insignificant', 'prestigious')",0.119447194,0.12995961,0.6676409,0.620461,-0.0471799
86,-1.2640632,-1.4389309,"('uninfluential', 'influential')",-0.1294601,-0.33589637,-0.6967617,-0.8874136,-0.1906519
87,0.7700025,0.68836296,"('unsuccessful', 'successful')",0.7957545,0.8306206,0.7828785,0.7594918,-0.0233867
88,-0.1372945,-0.3426744,"('low', 'eminent')",-0.53388673,-0.6050807,-0.3355906,-0.4738775,-0.1382869
