,purse_male,purse_female,tuple,average_male,average_female,female-male
39,0.2900374,0.37288427,"('exploitative', 'cooperative')",0.2900374,0.3728843,0.0828469
40,-2.3141809,-2.4288826,"('stingy', 'generous')",-2.3141809,-2.4288826,-0.1147017
41,0.14416382,0.20707865,"('unforgiving', 'forgiving')",0.1441638,0.2070787,0.0629149
42,-2.817161,-2.6987488,"('unreliable', 'reliable')",-2.8171611,-2.6987488,0.1184123
43,0.57726496,0.56792194,"('irresponsible', 'responsible')",0.577265,0.5679219,-0.0093431
44,-1.1929518,-1.207536,"('prejudiced', 'unprejudiced')",-1.1929518,-1.207536,-0.0145842
45,-0.22582695,-0.1978157,"('incompetent', 'competent')",-0.2258269,-0.1978157,0.0280112
46,-1.5470071,-1.5337765,"('uncompetitive', 'competitive')",-1.5470071,-1.5337765,0.0132306
47,5.835803,5.777651,"('stupid', 'smart')",5.835803,5.7776508,-0.0581522
48,0.5564908,0.4366967,"('unintelligent', 'intelligent')",0.5564908,0.4366967,-0.1197941
49,0.22133328,0.18363625,"('unable', 'able')",0.2213333,0.1836362,-0.0376971
50,0.38339072,0.40138257,"('clumsy', 'skillful')",0.3833907,0.4013826,0.0179919
51,-0.25814804,-0.25345895,"('uneducated', 'educated')",-0.258148,-0.2534589,0.0046891
52,-0.12479365,-0.19396727,"('irrational', 'rational')",-0.1247936,-0.1939673,-0.0691737
53,0.35878807,0.39825058,"('uncreative', 'creative')",0.3587881,0.3982506,0.0394625
54,1.27756,1.380726,"('incapable', 'capable')",1.27756,1.380726,0.103166
55,0.46168634,0.45956072,"('incompetent', 'clever')",0.4616863,0.4595607,-0.0021256
56,0.9885467,1.0935277,"('impractical', 'practical')",0.9885467,1.0935277,0.104981
57,-3.6391356,-3.5199816,"('unimaginative', 'imaginative')",-3.6391356,-3.5199816,0.119154
58,-0.31170756,-0.16307583,"('undiscriminating', 'discriminating')",-0.3117076,-0.1630758,0.1486318
59,0.47348264,0.47407204,"('foolish', 'wise')",0.4734826,0.474072,0.0005894
60,0.65205663,0.6984817,"('inefficient', 'efficient')",0.6520566,0.6984817,0.0464251
61,0.06548667,-0.21237946,"('illogical', 'logical')",0.0654867,-0.2123795,-0.2778662
62,0.5614884,0.54149276,"('incompetent', 'brilliant')",0.5614884,0.5414928,-0.0199956
63,0.14994544,0.12772731,"('unperceptive', 'insightful')",0.1499454,0.1277273,-0.0222181
64,-6.5103564,-6.241046,"('shy', 'confident')",-6.5103564,-6.241046,0.2693104
65,-0.0060035437,-0.068226345,"('insecure', 'secure')",-0.0060035,-0.0682263,-0.0622228
66,-0.10971396,-0.19570418,"('inactive', 'active')",-0.109714,-0.1957042,-0.0859902
67,-0.0673743,-0.0280712,"('doubtful', 'determined')",-0.0673743,-0.0280712,0.0393031
68,-1.360488,-1.3593993,"('dependent', 'independent')",-1.3604881,-1.3593993,0.0010888
69,-1.1970361,-1.2175837,"('lazy', 'industrious')",-1.1970361,-1.2175837,-0.0205476
70,0.43735158,0.3861103,"('lethargic', 'energetic')",0.4373516,0.3861103,-0.0512413
71,1.1143677,1.0740858,"('diffident', 'self-confident')",1.1143677,1.0740858,-0.0402819
72,0.5449592,0.56292367,"('unambitious', 'ambitious')",0.5449592,0.5629237,0.0179645
73,-3.1900847,-3.0345361,"('helpless', 'self-reliant')",-3.1900847,-3.0345361,0.1555486
74,-0.19614667,-0.079997726,"('undedicated', 'dedicated')",-0.1961467,-0.0799977,0.116149
75,-0.8116325,-0.65436774,"('meek', 'impulsive')",-0.8116325,-0.6543677,0.1572648
76,-0.06655643,-0.17102286,"('anxious', 'daring')",-0.0665564,-0.1710229,-0.1044665
77,-1.0442221,-1.0297116,"('unmotivated', 'motivated')",-1.0442221,-1.0297116,0.0145105
78,-0.7293873,-0.81437117,"('nonresilient', 'resilient')",-0.7293873,-0.8143712,-0.0849839
79,0.073384516,0.17370223,"('wavering', 'unwavering')",0.0733845,0.1737022,0.1003177
80,-0.49033305,-0.6322201,"('dominated', 'dominating')",-0.4903331,-0.6322201,-0.141887
81,-0.47625038,-0.4259278,"('submissive', 'aggressive')",-0.4762504,-0.4259278,0.0503226
82,6.153548,5.9925213,"('poor', 'rich')",6.1535478,5.9925213,-0.1610265
83,-0.2232262,-0.1644204,"('powerless', 'powerful')",-0.2232262,-0.1644204,0.0588058
84,0.034904137,-0.0029754974,"('inferior', 'superior')",0.0349041,-0.0029755,-0.0378796
85,-0.3042993,-0.32340914,"('insignificant', 'prestigious')",-0.3042993,-0.3234091,-0.0191098
86,-0.23100628,-0.26453885,"('uninfluential', 'influential')",-0.2310063,-0.2645389,-0.0335326
87,-0.27985936,-0.308014,"('unsuccessful', 'successful')",-0.2798594,-0.308014,-0.0281546
88,0.1372754,0.11594071,"('low', 'eminent')",0.1372754,0.1159407,-0.0213347
