,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-1.4506944,-1.2388735,"('evil', 'good')",-0.7069538,-0.7194977,-1.0788242,-0.9791856,0.0996386
32,-0.08301206,-0.22883153,"('unkind', 'kind')",0.4209452,0.2560075,0.1689666,0.013588,-0.1553786
33,-0.7055886,-0.6378888,"('wrong', 'right')",-0.62820834,-0.5761029,-0.6668985,-0.6069958,0.0599027
34,-0.078243725,-0.02028724,"('mean', 'honorable')",5.4516134,5.495634,2.6866848,2.7376735,0.0509887
35,-0.88012505,-0.7746086,"('corrupt', 'incorrupt')",-0.3473726,-0.28063938,-0.6137488,-0.527624,0.0861248
36,-0.9525743,-0.842652,"('hostile', 'amicable')",-0.224813,-0.2369126,-0.5886937,-0.5397823,0.0489114
37,-0.70606184,-0.7622161,"('fake', 'genuine')",-0.16493317,-0.16989464,-0.4354975,-0.4660554,-0.0305579
38,-0.5369784,-0.52431643,"('untruthful', 'truthful')",0.34298006,0.4407908,-0.0969992,-0.0417628,0.0552364
39,0.64952415,0.6364014,"('exploitative', 'cooperative')",-0.28673995,-0.18726626,0.1813921,0.2245676,0.0431755
40,0.25741678,0.29211813,"('stingy', 'generous')",-1.6016148,-1.6108556,-0.672099,-0.6593688,0.0127302
41,-0.12802929,-0.18944272,"('unforgiving', 'forgiving')",0.042819887,-0.03790087,-0.0426047,-0.1136718,-0.0710671
42,0.51235574,0.4620906,"('unreliable', 'reliable')",-3.1840024,-3.2195146,-1.3358233,-1.3787119,-0.0428886
43,-0.7616632,-0.8634108,"('irresponsible', 'responsible')",0.027750675,-0.117275015,-0.3669563,-0.4903429,-0.1233866
44,0.5398221,0.54361916,"('prejudiced', 'unprejudiced')",-1.6792157,-1.6831058,-0.5696968,-0.5697433,-4.65e-05
45,0.14708206,-0.00026619807,"('incompetent', 'competent')",-0.0043352842,-0.19031894,0.0713734,-0.0952926,-0.166666
46,0.050416883,-0.11345725,"('uncompetitive', 'competitive')",-0.92786926,-0.95555043,-0.4387262,-0.5345038,-0.0957776
47,0.06288357,0.108565725,"('stupid', 'smart')",5.0450406,5.071787,2.553962,2.5901763,0.0362143
48,0.5161531,0.40744478,"('unintelligent', 'intelligent')",0.9513131,0.8562246,0.7337331,0.6318347,-0.1018984
49,0.16354425,0.23252942,"('unable', 'able')",-0.16724676,-0.102363095,-0.0018513,0.0650832,0.0669345
50,-0.40947655,-0.32308245,"('clumsy', 'skillful')",-0.13950494,-0.21215093,-0.2744907,-0.2676167,0.006874
51,-0.30179325,-0.45807365,"('uneducated', 'educated')",0.511829,0.391819,0.1050179,-0.0331273,-0.1381452
52,-0.9865788,-0.9242995,"('irrational', 'rational')",0.047701575,0.08423148,-0.4694386,-0.420034,0.0494046
53,-1.2244526,-1.1485617,"('uncreative', 'creative')",0.48399708,0.3976131,-0.3702278,-0.3754743,-0.0052465
54,-0.5745913,-0.4811564,"('incapable', 'capable')",0.5379099,0.58716697,-0.0183407,0.0530053,0.071346
55,0.8074871,0.6118749,"('incompetent', 'clever')",0.30348098,0.16052184,0.5554841,0.3861983,-0.1692858
56,0.7559949,0.5493264,"('impractical', 'practical')",0.014288178,-0.11008476,0.3851416,0.2196208,-0.1655208
57,-1.0217785,-1.1433432,"('unimaginative', 'imaginative')",-3.2357998,-3.3315487,-2.1287892,-2.2374458,-0.1086566
58,-0.7049744,-0.7713519,"('undiscriminating', 'discriminating')",0.40709105,0.25828877,-0.1489417,-0.2565315,-0.1075898
59,-0.4615728,-0.3337847,"('foolish', 'wise')",0.024762293,0.1434476,-0.2184052,-0.0951686,0.1232366
60,1.2309266,1.0087101,"('inefficient', 'efficient')",0.24145906,0.200728,0.7361928,0.604719,-0.1314738
61,-0.10178834,-0.19909655,"('illogical', 'logical')",0.4471001,0.3171335,0.1726559,0.0590185,-0.1136374
62,1.3168474,1.3098215,"('incompetent', 'brilliant')",0.96098506,1.0099849,1.1389163,1.1599032,0.0209869
63,-0.36694315,-0.42135793,"('unperceptive', 'insightful')",0.6777424,0.61094505,0.1553996,0.0947936,-0.060606
64,0.5877238,0.4449855,"('shy', 'confident')",-5.5856404,-5.5297127,-2.4989583,-2.5423636,-0.0434053
65,0.33918345,0.18233256,"('insecure', 'secure')",-0.3257595,-0.35020626,0.006712,-0.0839368,-0.0906488
66,-1.1495184,-1.0792893,"('inactive', 'active')",0.15520266,0.13028878,-0.4971579,-0.4745003,0.0226576
67,0.2914365,0.21363735,"('doubtful', 'determined')",-0.27313927,-0.41116858,0.0091486,-0.0987656,-0.1079142
68,-0.19929591,-0.29204556,"('dependent', 'independent')",-0.32983455,-0.42171842,-0.2645652,-0.356882,-0.0923168
69,-0.13052051,0.015680203,"('lazy', 'industrious')",-0.35757342,-0.2763909,-0.244047,-0.1303554,0.1136916
70,-0.28526863,-0.36135927,"('lethargic', 'energetic')",-0.18297888,-0.24660955,-0.2341238,-0.3039844,-0.0698606
71,-0.4981171,-0.46714583,"('diffident', 'self-confident')",0.21394445,0.19816779,-0.1420863,-0.134489,0.0075973
72,-0.050441906,-0.050079584,"('unambitious', 'ambitious')",-0.3391119,-0.3196506,-0.1947769,-0.1848651,0.0099118
73,0.6443752,0.64026135,"('helpless', 'self-reliant')",-3.0722818,-3.0159411,-1.2139533,-1.1878399,0.0261134
74,0.08274123,0.03683353,"('undedicated', 'dedicated')",-0.60088414,-0.74586,-0.2590715,-0.3545132,-0.0954417
75,-0.14499539,-0.023724977,"('meek', 'impulsive')",-0.49048805,-0.42273208,-0.3177417,-0.2232285,0.0945132
76,0.7383085,0.6353115,"('anxious', 'daring')",-0.25976104,-0.2786798,0.2392737,0.1783158,-0.0609579
77,0.024759172,-0.01866814,"('unmotivated', 'motivated')",-0.7498132,-0.69507825,-0.362527,-0.3568732,0.0056538
78,-0.4632844,-0.40217745,"('nonresilient', 'resilient')",0.17366898,0.24507566,-0.1448077,-0.0785509,0.0662568
79,-1.3706889,-1.2707465,"('wavering', 'unwavering')",-0.44590676,-0.44111097,-0.9082978,-0.8559287,0.0523691
80,0.82039,0.7177734,"('dominated', 'dominating')",-0.8460631,-0.7321539,-0.0128365,-0.0071903,0.0056462
81,1.1531539,0.9409751,"('submissive', 'aggressive')",-0.19872706,-0.21977806,0.4772134,0.3605985,-0.1166149
82,-0.38018298,-0.37342447,"('poor', 'rich')",5.8399143,5.7180204,2.7298656,2.672298,-0.0575676
83,0.0376938,-0.1103733,"('powerless', 'powerful')",-0.8748435,-0.935139,-0.4185748,-0.5227562,-0.1041814
84,0.58805484,0.5064158,"('inferior', 'superior')",1.0944415,1.0225811,0.8412482,0.7644985,-0.0767497
85,-0.51727897,-0.364662,"('insignificant', 'prestigious')",-0.13273256,-0.12604934,-0.3250058,-0.2453557,0.0796501
86,-1.0671147,-1.2403221,"('uninfluential', 'influential')",-0.35713664,-0.50761724,-0.7121257,-0.8739697,-0.161844
87,0.7359932,0.71385443,"('unsuccessful', 'successful')",0.8912564,0.9312393,0.8136248,0.8225468,0.008922
88,-0.4219111,-0.5330183,"('low', 'eminent')",-0.3660955,-0.4759617,-0.3940033,-0.50449,-0.1104867
