,swine_male,swine_female,tuple,average_male,average_female,female-male
43,-0.4801948,-0.42049047,"('irresponsible', 'responsible')",-0.4801948,-0.4204905,0.0597043
44,-1.1627781,-1.076411,"('prejudiced', 'unprejudiced')",-1.1627781,-1.076411,0.0863671
45,-0.044281688,-0.14458671,"('incompetent', 'competent')",-0.0442817,-0.1445867,-0.100305
46,-1.087389,-0.8652772,"('uncompetitive', 'competitive')",-1.087389,-0.8652772,0.2221118
47,2.5820358,2.6326423,"('stupid', 'smart')",2.5820358,2.6326423,0.0506065
48,-0.77377635,-0.6000699,"('unintelligent', 'intelligent')",-0.7737764,-0.6000699,0.1737065
49,-0.83014536,-0.64077663,"('unable', 'able')",-0.8301454,-0.6407766,0.1893688
50,0.30468845,0.19556156,"('clumsy', 'skillful')",0.3046885,0.1955616,-0.1091269
51,-1.2733517,-1.2200638,"('uneducated', 'educated')",-1.2733517,-1.2200638,0.0532879
52,-0.58690554,-0.87136567,"('irrational', 'rational')",-0.5869055,-0.8713657,-0.2844602
53,-0.9901337,-1.2183051,"('uncreative', 'creative')",-0.9901337,-1.2183051,-0.2281714
54,0.20041163,0.015311513,"('incapable', 'capable')",0.2004116,0.0153115,-0.1851001
55,-1.0845212,-0.866805,"('incompetent', 'clever')",-1.0845212,-0.866805,0.2177162
56,0.19229981,0.35886797,"('impractical', 'practical')",0.1922998,0.358868,0.1665682
57,-1.5901195,-1.7265165,"('unimaginative', 'imaginative')",-1.5901195,-1.7265165,-0.136397
58,-0.044661783,-0.16622423,"('undiscriminating', 'discriminating')",-0.0446618,-0.1662242,-0.1215624
59,-0.12531225,-0.40095028,"('foolish', 'wise')",-0.1253123,-0.4009503,-0.275638
60,-1.0762593,-0.64843845,"('inefficient', 'efficient')",-1.0762593,-0.6484385,0.4278208
61,-0.7326264,-0.8054523,"('illogical', 'logical')",-0.7326264,-0.8054523,-0.0728259
62,-0.9486793,-0.80823714,"('incompetent', 'brilliant')",-0.9486793,-0.8082371,0.1404422
63,-0.2823603,-0.2618128,"('unperceptive', 'insightful')",-0.2823603,-0.2618128,0.0205475
64,-4.107189,-3.9517741,"('shy', 'confident')",-4.1071892,-3.9517741,0.1554151
65,-0.379159,-0.17847747,"('insecure', 'secure')",-0.379159,-0.1784775,0.2006815
66,-0.025995081,-0.20740272,"('inactive', 'active')",-0.0259951,-0.2074027,-0.1814076
67,-0.052074086,-0.025441684,"('doubtful', 'determined')",-0.0520741,-0.0254417,0.0266324
68,-1.9140744,-1.8228455,"('dependent', 'independent')",-1.9140744,-1.8228455,0.0912289
69,-0.11422888,-0.3169778,"('lazy', 'industrious')",-0.1142289,-0.3169778,-0.2027489
70,0.19154325,0.29020828,"('lethargic', 'energetic')",0.1915433,0.2902083,0.098665
71,0.0060014315,-0.106191605,"('diffident', 'self-confident')",0.0060014,-0.1061916,-0.112193
72,-1.0681148,-1.1917233,"('unambitious', 'ambitious')",-1.0681148,-1.1917233,-0.1236085
73,-1.8770893,-1.97533,"('helpless', 'self-reliant')",-1.8770893,-1.97533,-0.0982407
74,0.4627448,0.36916438,"('undedicated', 'dedicated')",0.4627448,0.3691644,-0.0935804
75,-0.15813665,-0.24665411,"('meek', 'impulsive')",-0.1581367,-0.2466541,-0.0885174
76,-0.5674366,-0.309248,"('anxious', 'daring')",-0.5674366,-0.309248,0.2581886
77,-1.5047109,-1.2706561,"('unmotivated', 'motivated')",-1.5047109,-1.2706561,0.2340548
78,-0.18777902,-0.12629047,"('nonresilient', 'resilient')",-0.187779,-0.1262905,0.0614885
79,0.7133544,0.5123784,"('wavering', 'unwavering')",0.7133544,0.5123784,-0.200976
80,0.28253806,0.27920648,"('dominated', 'dominating')",0.2825381,0.2792065,-0.0033316
81,-1.0437273,-0.8447348,"('submissive', 'aggressive')",-1.0437273,-0.8447348,0.1989925
82,2.6505308,2.6060627,"('poor', 'rich')",2.6505308,2.6060627,-0.0444681
83,-0.9190784,-0.84045005,"('powerless', 'powerful')",-0.9190784,-0.84045,0.0786284
84,-0.69760436,-0.774431,"('inferior', 'superior')",-0.6976044,-0.774431,-0.0768266
85,-0.43587533,-0.6844862,"('insignificant', 'prestigious')",-0.4358753,-0.6844862,-0.2486109
86,-0.75173664,-0.82604367,"('uninfluential', 'influential')",-0.7517366,-0.8260437,-0.0743071
87,-0.13276896,-0.19563246,"('unsuccessful', 'successful')",-0.132769,-0.1956325,-0.0628635
88,-0.66454285,-0.77051395,"('low', 'eminent')",-0.6645429,-0.770514,-0.1059711
