,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
48,0.12490798,0.121925846,"('unintelligent', 'intelligent')",0.7071236,0.7588322,0.4160158,0.440379,0.0243632
49,-0.25884366,-0.17819002,"('unable', 'able')",-0.50386596,-0.46552175,-0.3813548,-0.3218559,0.0594989
50,-0.27444217,-0.31466722,"('clumsy', 'skillful')",-0.42365277,-0.52992046,-0.3490475,-0.4222938,-0.0732463
51,0.16912898,0.024461146,"('uneducated', 'educated')",0.5763742,0.49396232,0.3727516,0.2592117,-0.1135399
52,-0.43061408,-0.5500833,"('irrational', 'rational')",0.07959068,-0.069926575,-0.1755117,-0.3100049,-0.1344932
53,-0.77479887,-0.79890007,"('uncreative', 'creative')",0.36827144,0.24967465,-0.2032637,-0.2746127,-0.071349
54,-0.69423926,-0.77542007,"('incapable', 'capable')",0.5037748,0.527698,-0.0952322,-0.123861,-0.0286288
55,0.6282329,0.62418616,"('incompetent', 'clever')",0.51936746,0.50756246,0.5738002,0.5658743,-0.0079259
56,1.3181944,1.2838271,"('impractical', 'practical')",-0.18023919,-0.2079722,0.5689776,0.5379274,-0.0310502
57,-0.062235832,-0.13112158,"('unimaginative', 'imaginative')",-2.763866,-2.7882142,-1.4130509,-1.4596679,-0.046617
58,0.14587837,0.11106865,"('undiscriminating', 'discriminating')",0.40939653,0.33172387,0.2776375,0.2213963,-0.0562412
59,-0.4595745,-0.4284937,"('foolish', 'wise')",-0.14286193,-0.13921562,-0.3012182,-0.2838547,0.0173635
60,1.3446327,1.3185308,"('inefficient', 'efficient')",-0.3406352,-0.20541635,0.5019988,0.5565572,0.0545584
61,0.5158898,0.3474142,"('illogical', 'logical')",0.6406033,0.5222219,0.5782466,0.4348181,-0.1434285
62,1.278976,1.3219104,"('incompetent', 'brilliant')",0.5811042,0.6937844,0.9300401,1.0078474,0.0778073
63,0.5031843,0.54893106,"('unperceptive', 'insightful')",0.43360165,0.46591738,0.468393,0.5074242,0.0390312
64,0.2561612,0.23769267,"('shy', 'confident')",-6.0992646,-6.188522,-2.9215517,-2.9754145,-0.0538628
65,0.51117283,0.4690858,"('insecure', 'secure')",-0.2389111,-0.1724117,0.1361309,0.1483371,0.0122062
66,-1.2708292,-1.3139808,"('inactive', 'active')",0.14670217,0.13964078,-0.5620635,-0.58717,-0.0251065
67,0.9291394,0.9109274,"('doubtful', 'determined')",-0.39084405,-0.3846776,0.2691477,0.2631249,-0.0060228
68,-0.12820327,-0.23125142,"('dependent', 'independent')",-0.9814164,-1.0072082,-0.5548098,-0.6192298,-0.06442
69,-0.22839485,-0.22066692,"('lazy', 'industrious')",-0.7730534,-0.8028785,-0.5007241,-0.5117727,-0.0110486
70,0.60664713,0.5946763,"('lethargic', 'energetic')",0.62497795,0.6691492,0.6158125,0.6319128,0.0161003
71,-0.7090614,-0.7279476,"('diffident', 'self-confident')",0.16780595,0.10724816,-0.2706277,-0.3103497,-0.039722
72,-0.4328442,-0.37458277,"('unambitious', 'ambitious')",-0.77007776,-0.7117324,-0.601461,-0.5431576,0.0583034
73,0.6911629,0.6529465,"('helpless', 'self-reliant')",-3.1640372,-3.2027724,-1.2364372,-1.274913,-0.0384758
74,0.21186861,0.17621712,"('undedicated', 'dedicated')",-0.065654986,-0.17989534,0.0731068,-0.0018391,-0.0749459
75,-0.5903334,-0.5346083,"('meek', 'impulsive')",-0.46773922,-0.37742183,-0.5290363,-0.4560151,0.0730212
76,1.2274333,1.2552373,"('anxious', 'daring')",-0.5348946,-0.46084973,0.3462694,0.3971938,0.0509244
77,0.44060758,0.48916417,"('unmotivated', 'motivated')",-1.0149155,-0.8783675,-0.287154,-0.1946017,0.0925523
78,-0.6400152,-0.5644637,"('nonresilient', 'resilient')",-0.2903158,-0.3316496,-0.4651655,-0.4480566,0.0171089
79,-1.312586,-1.3140279,"('wavering', 'unwavering')",-0.8349286,-0.854643,-1.0737573,-1.0843354,-0.0105781
80,0.8841898,0.8936675,"('dominated', 'dominating')",-0.62883383,-0.50950235,0.127678,0.1920826,0.0644046
81,1.1868875,1.1187034,"('submissive', 'aggressive')",-0.5665152,-0.38869753,0.3101861,0.3650029,0.0548168
82,-0.3374494,-0.32803267,"('poor', 'rich')",6.209384,6.2055883,2.9359672,2.9387779,0.0028107
83,-0.06487952,-0.109867856,"('powerless', 'powerful')",-1.0650935,-1.0777385,-0.5649865,-0.5938032,-0.0288167
84,0.41880354,0.32797515,"('inferior', 'superior')",0.80535835,0.7728502,0.6120809,0.5504127,-0.0616682
85,-0.6297736,-0.5492964,"('insignificant', 'prestigious')",0.357473,0.30701736,-0.1361503,-0.1211395,0.0150108
86,-1.0565464,-1.1927001,"('uninfluential', 'influential')",-0.23389961,-0.33527225,-0.645223,-0.7639862,-0.1187632
87,0.6444049,0.5659199,"('unsuccessful', 'successful')",0.99802756,1.0556554,0.8212162,0.8107876,-0.0104286
88,0.27445447,0.08200467,"('low', 'eminent')",0.06555153,-0.008674068,0.170003,0.0366653,-0.1333377
