,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-1.3051279,-1.2368652,"('evil', 'good')",-0.5961839,-0.7689855,-0.9506559,-1.0029254,-0.0522695
32,-0.04223468,-0.12605599,"('unkind', 'kind')",0.9147143,0.80111045,0.4362398,0.3375272,-0.0987126
33,-0.74280864,-0.80514383,"('wrong', 'right')",-0.3487336,-0.4663366,-0.5457711,-0.6357402,-0.0899691
34,-0.2433314,-0.12694538,"('mean', 'honorable')",6.1109366,6.2845697,2.9338026,3.0788121,0.1450095
35,-0.44785222,-0.42379415,"('corrupt', 'incorrupt')",0.11407787,-0.1074572,-0.1668872,-0.2656257,-0.0987385
36,-1.4516084,-1.4785935,"('hostile', 'amicable')",0.6084751,0.37197337,-0.4215667,-0.55331,-0.1317433
37,0.09449607,0.109696716,"('fake', 'genuine')",0.22250003,0.25891107,0.158498,0.1843039,0.0258059
38,-0.66129273,-0.6398731,"('untruthful', 'truthful')",-0.14257586,-0.0612529,-0.4019343,-0.350563,0.0513713
39,0.8493405,0.733783,"('exploitative', 'cooperative')",0.2075674,0.16506393,0.5284539,0.4494235,-0.0790304
40,0.07248618,0.062141716,"('stingy', 'generous')",-1.5344112,-1.6864164,-0.7309625,-0.8121374,-0.0811749
41,-0.34439388,-0.27909783,"('unforgiving', 'forgiving')",0.20683865,0.13102084,-0.0687776,-0.0740385,-0.0052609
42,0.547683,0.71901363,"('unreliable', 'reliable')",-3.1639228,-2.9893527,-1.3081199,-1.1351695,0.1729504
43,-0.21666345,-0.19476086,"('irresponsible', 'responsible')",0.12863934,0.15989506,-0.0440121,-0.0174329,0.0265792
44,0.77850384,0.7933896,"('prejudiced', 'unprejudiced')",-1.2589926,-1.2994155,-0.2402444,-0.2530129,-0.0127685
45,-0.3873438,-0.41613382,"('incompetent', 'competent')",-0.26759526,-0.32058236,-0.3274695,-0.3683581,-0.0408886
46,-0.36030835,-0.37367365,"('uncompetitive', 'competitive')",-0.95773584,-0.85196924,-0.6590221,-0.6128215,0.0462006
47,0.11652239,0.16356301,"('stupid', 'smart')",5.597228,5.685526,2.8568752,2.9245443,0.0676691
48,0.5316293,0.4836466,"('unintelligent', 'intelligent')",0.82933015,0.9003115,0.6804798,0.6919791,0.0114993
49,0.04786355,0.29797524,"('unable', 'able')",0.22385894,0.41524136,0.1358612,0.3566083,0.2207471
50,0.14400882,0.2794587,"('clumsy', 'skillful')",0.19786662,0.26029047,0.1709377,0.2698746,0.0989369
51,-0.075866744,-0.21101142,"('uneducated', 'educated')",0.25797665,0.2249832,0.091055,0.0069859,-0.0840691
52,-0.35781264,-0.5936925,"('irrational', 'rational')",0.66313255,0.39945257,0.15266,-0.09712,-0.24978
53,-1.4984726,-1.5257987,"('uncreative', 'creative')",0.9747331,0.940865,-0.2618697,-0.2924668,-0.0305971
54,-1.0912985,-1.1146725,"('incapable', 'capable')",1.4068037,1.5270487,0.1577526,0.2061881,0.0484355
55,0.48441374,0.44177446,"('incompetent', 'clever')",-0.15346216,-0.08933988,0.1654758,0.1762173,0.0107415
56,0.95652884,0.86918503,"('impractical', 'practical')",-0.02640796,0.03890652,0.4650604,0.4540458,-0.0110146
57,-0.6955953,-0.79467785,"('unimaginative', 'imaginative')",-2.474913,-2.478139,-1.5852541,-1.6364083,-0.0511542
58,-0.5629807,-0.5864229,"('undiscriminating', 'discriminating')",-0.031191174,-0.0354924,-0.2970859,-0.3109577,-0.0138718
59,0.005558975,0.026895966,"('foolish', 'wise')",0.65880525,0.64040565,0.3321821,0.3336508,0.0014687
60,1.0483859,1.060436,"('inefficient', 'efficient')",-0.21855013,0.011027852,0.4149179,0.5357319,0.120814
61,-0.41243187,-0.58364654,"('illogical', 'logical')",0.23847736,0.010059867,-0.0869773,-0.2867933,-0.199816
62,0.56668705,0.6884096,"('incompetent', 'brilliant')",-0.006869667,0.27650782,0.2799087,0.4824587,0.20255
63,-0.4937403,-0.43422326,"('unperceptive', 'insightful')",0.5166973,0.7122146,0.0114785,0.1389957,0.1275172
64,0.36166397,0.3285968,"('shy', 'confident')",-6.6422176,-6.6158752,-3.1402769,-3.1436393,-0.0033624
65,0.4038894,0.28209478,"('insecure', 'secure')",-0.51301247,-0.5415032,-0.0545615,-0.1297042,-0.0751427
66,-1.4428709,-1.4283398,"('inactive', 'active')",0.46768156,0.39433742,-0.4875947,-0.5170012,-0.0294065
67,0.6608824,0.6754922,"('doubtful', 'determined')",-0.38141218,-0.44500372,0.1397351,0.1152443,-0.0244908
68,0.075774625,0.107569285,"('dependent', 'independent')",-0.315175,-0.2609147,-0.1197002,-0.0766727,0.0430275
69,-0.1863737,-0.07421505,"('lazy', 'industrious')",-0.3214427,-0.32168987,-0.2539082,-0.1979525,0.0559557
70,-0.05112651,0.03319116,"('lethargic', 'energetic')",0.1679644,0.2982649,0.0584189,0.165728,0.1073091
71,-0.8179296,-0.85172266,"('diffident', 'self-confident')",0.63699305,0.5889343,-0.0904683,-0.1313942,-0.0409259
72,-0.30817246,-0.30633825,"('unambitious', 'ambitious')",-0.8059154,-0.7381271,-0.5570439,-0.5222327,0.0348112
73,0.6938093,0.6263916,"('helpless', 'self-reliant')",-2.8442602,-2.767134,-1.0752255,-1.0703712,0.0048543
74,-0.08684995,-0.10561067,"('undedicated', 'dedicated')",0.055299755,0.01989174,-0.0157751,-0.0428595,-0.0270844
75,-0.110409066,-0.021161068,"('meek', 'impulsive')",-0.32850885,-0.22572264,-0.219459,-0.1234419,0.0960171
76,0.5623456,0.64761096,"('anxious', 'daring')",-0.07549514,0.022222165,0.2434253,0.3349166,0.0914913
77,-0.0869856,-0.10823843,"('unmotivated', 'motivated')",-1.2703217,-1.1757967,-0.6786537,-0.6420176,0.0366361
78,-0.6732065,-0.50840443,"('nonresilient', 'resilient')",-0.17924444,-0.04883997,-0.4262255,-0.2786222,0.1476033
79,-0.94804144,-0.8808564,"('wavering', 'unwavering')",0.17432034,0.2168736,-0.3868605,-0.3319914,0.0548691
80,0.6678181,0.6137575,"('dominated', 'dominating')",-1.7846525,-1.8101912,-0.5584172,-0.5982168,-0.0397996
81,0.7042004,0.6045561,"('submissive', 'aggressive')",-0.8309575,-0.7014225,-0.0633785,-0.0484332,0.0149453
82,0.018493878,0.019336596,"('poor', 'rich')",6.434677,6.52518,3.2265854,3.2722583,0.0456729
83,0.25620273,0.16621116,"('powerless', 'powerful')",-0.74530226,-0.7883712,-0.2445498,-0.31108,-0.0665302
84,0.54254663,0.52300215,"('inferior', 'superior')",1.0849582,1.0754994,0.8137524,0.7992508,-0.0145016
85,-0.47199365,-0.46720526,"('insignificant', 'prestigious')",1.0062054,0.93273574,0.2671059,0.2327652,-0.0343407
86,-0.99998075,-1.198684,"('uninfluential', 'influential')",-0.23426977,-0.34443706,-0.6171253,-0.7715605,-0.1544352
87,-0.16990106,-0.3319726,"('unsuccessful', 'successful')",0.54805475,0.4983885,0.1890768,0.0832079,-0.1058689
88,-0.0848471,-0.1582736,"('low', 'eminent')",0.30258662,0.38609982,0.1088698,0.1139131,0.0050433
