,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
73,1.074375,1.0785992,"('helpless', 'self-reliant')",0.33265167,0.2233822,-0.7327442,-0.7189255,-3.3497949,-3.29024,-0.6688781,-0.676796,-0.0079179
74,-0.036366493,0.037670113,"('undedicated', 'dedicated')",0.99123585,1.0663543,1.1503793,1.3037032,0.4332008,0.44489485,0.6346124,0.7131556,0.0785432
75,0.06225937,0.070977926,"('meek', 'impulsive')",-1.3519484,-1.379165,-1.1677378,-1.1659356,-0.5625926,-0.46591598,-0.7550049,-0.7350097,0.0199952
76,-0.53468204,-0.45113647,"('anxious', 'daring')",0.15466213,0.35811454,0.71968234,0.8138356,0.046509854,0.14759263,0.0965431,0.2171016,0.1205585
77,-1.3561419,-1.2027842,"('unmotivated', 'motivated')",-1.2499859,-1.056484,0.069158524,0.2670518,-1.5483056,-1.377942,-1.0213187,-0.8425396,0.1787791
78,-0.3413214,-0.18861383,"('nonresilient', 'resilient')",-0.06729916,0.09638564,0.80893624,0.93486047,0.005634753,0.08808744,0.1014876,0.2326799,0.1311923
79,0.70177144,0.6559215,"('wavering', 'unwavering')",-0.3068755,-0.35372332,-1.0902412,-1.1160982,-0.0893233,-0.080132835,-0.1961671,-0.2235082,-0.0273411
80,0.2992493,0.23019701,"('dominated', 'dominating')",0.7706656,0.63267326,1.4795265,1.3553827,-1.2667594,-1.2711154,0.3206705,0.2367844,-0.0838861
81,-1.845334,-1.9207107,"('submissive', 'aggressive')",-0.28368315,-0.30648702,1.1096052,1.1144432,-1.1984285,-1.1953821,-0.5544601,-0.5770341,-0.022574
82,-0.4215318,-0.39794895,"('poor', 'rich')",-0.28152406,-0.17264229,0.071088575,0.20066266,6.076436,6.1046,1.3611171,1.4336679,0.0725508
83,0.09391131,0.20951973,"('powerless', 'powerful')",0.37093794,0.4055003,-0.39044774,-0.35547522,-1.1299549,-1.1742549,-0.2638884,-0.2286775,0.0352109
84,-0.042926244,-0.06707425,"('inferior', 'superior')",-0.5711139,-0.7076542,0.41807073,0.32365292,0.8721408,0.8207664,0.1690429,0.0924227,-0.0766202
85,1.1867789,1.2244906,"('insignificant', 'prestigious')",-0.11336214,-0.17297436,-2.1888487,-2.2303042,0.4031256,0.4283238,-0.1780766,-0.187616,-0.0095394
86,-1.7945559,-1.7335609,"('uninfluential', 'influential')",0.20810054,0.2870726,0.35139453,0.39427876,0.034361616,-0.17807022,-0.3001748,-0.30757,-0.0073952
87,1.616483,1.5694784,"('unsuccessful', 'successful')",0.73868513,0.5309361,0.72521895,0.73509,0.53897583,0.5145707,0.9048407,0.8375188,-0.0673219
88,-1.0430231,-1.063028,"('low', 'eminent')",-0.06019277,-0.089429975,0.10093929,0.050931916,0.43409562,0.35958898,-0.1420453,-0.1854843,-0.043439
