,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,1.0358257,0.89855933,"('wrong', 'right')",-0.06815186,-0.17659852,0.4838369,0.3609804,-0.1228565
34,-0.21478671,-0.028798535,"('mean', 'honorable')",5.965602,6.1920605,2.8754077,3.0816309,0.2062232
35,0.78350323,0.57533854,"('corrupt', 'incorrupt')",0.23428692,0.027605336,0.5088951,0.3014719,-0.2074232
36,0.7566609,0.4914909,"('hostile', 'amicable')",0.6903179,0.40977833,0.7234894,0.4506346,-0.2728548
37,-0.0957095,-0.09334518,"('fake', 'genuine')",0.44961584,0.4946291,0.1769532,0.200642,0.0236888
38,-0.6411157,-0.6109897,"('untruthful', 'truthful')",-0.14751026,-0.03722999,-0.394313,-0.3241099,0.0702031
39,1.459987,1.550859,"('exploitative', 'cooperative')",0.22572128,0.19512951,0.8428541,0.8729942,0.0301401
40,0.7352805,0.7401705,"('stingy', 'generous')",-1.026784,-1.203705,-0.1457517,-0.2317672,-0.0860155
41,0.034858853,0.07106539,"('unforgiving', 'forgiving')",0.25508025,0.10364473,0.1449696,0.0873551,-0.0576145
42,0.7842169,0.9071325,"('unreliable', 'reliable')",-3.1043096,-2.9885545,-1.1600463,-1.0407109,0.1193354
43,-0.8579387,-0.6891338,"('irresponsible', 'responsible')",0.17953224,0.25701568,-0.3392032,-0.2160591,0.1231441
44,0.58539355,0.5782347,"('prejudiced', 'unprejudiced')",-1.6861645,-1.6335199,-0.5503855,-0.5276426,0.0227429
45,-1.3347652,-1.2364612,"('incompetent', 'competent')",-0.44536024,-0.497726,-0.8900627,-0.8670936,0.0229691
46,-1.2929474,-1.201791,"('uncompetitive', 'competitive')",-1.1749675,-1.1797892,-1.2339575,-1.1907902,0.0431673
47,-0.40915975,-0.20874046,"('stupid', 'smart')",5.2724524,5.4162474,2.4316463,2.6037536,0.1721073
48,-0.8105291,-0.7902333,"('unintelligent', 'intelligent')",0.31118083,0.35634288,-0.2496741,-0.2169452,0.0327289
49,-0.94412315,-0.8317408,"('unable', 'able')",-0.5909373,-0.40258837,-0.7675302,-0.6171646,0.1503656
50,0.45192692,0.45739454,"('clumsy', 'skillful')",-0.01604528,0.026826955,0.2179408,0.2421107,0.0241699
51,-1.0596945,-1.1126167,"('uneducated', 'educated')",0.8838804,0.8416878,-0.0879071,-0.1354644,-0.0475573
52,0.93512756,0.60455513,"('irrational', 'rational')",0.53337747,0.35854024,0.7342525,0.4815477,-0.2527048
53,-1.0905042,-1.0634474,"('uncreative', 'creative')",0.9596306,0.92130744,-0.0654368,-0.07107,-0.0056332
54,0.2701244,0.20955616,"('incapable', 'capable')",1.0862793,1.1576225,0.6782019,0.6835893,0.0053874
55,-1.2430904,-1.094964,"('incompetent', 'clever')",-0.14951716,-0.13357209,-0.6963038,-0.6142681,0.0820357
56,-0.8498718,-0.74892557,"('impractical', 'practical')",-0.49733096,-0.4214929,-0.6736014,-0.5852093,0.0883921
57,-1.0893676,-1.0944525,"('unimaginative', 'imaginative')",-2.4460585,-2.501586,-1.7677131,-1.7980192,-0.0303061
58,0.5505367,0.5733232,"('undiscriminating', 'discriminating')",0.39835227,0.36388385,0.4744445,0.4686035,-0.005841
59,0.69698936,0.54889005,"('foolish', 'wise')",0.4523932,0.45383638,0.5746913,0.5013632,-0.0733281
60,-0.61802524,-0.3823482,"('inefficient', 'efficient')",-0.7220251,-0.47909445,-0.6700252,-0.4307213,0.2393039
61,-0.07348187,-0.13964957,"('illogical', 'logical')",0.37519175,0.19541201,0.1508549,0.0278812,-0.1229737
62,0.09153676,0.2785015,"('incompetent', 'brilliant')",-0.13297991,0.10869944,-0.0207216,0.1936005,0.2143221
63,-0.16189945,-0.0039083,"('unperceptive', 'insightful')",0.81056905,0.95705354,0.3243348,0.4765726,0.1522378
64,0.15642415,0.15687342,"('shy', 'confident')",-7.1394567,-7.1178303,-3.4915164,-3.4804785,0.0110379
65,-0.59061646,-0.6228151,"('insecure', 'secure')",-0.66069573,-0.61248404,-0.6256561,-0.6176496,0.0080065
66,1.1217008,1.0463476,"('inactive', 'active')",1.0740162,0.99844295,1.0978584,1.0223953,-0.0754631
67,0.67405605,0.6644083,"('doubtful', 'determined')",-0.75391906,-0.6605602,-0.0399315,0.0019241,0.0418556
68,-0.9109987,-0.9975045,"('dependent', 'independent')",-0.6519985,-0.6617366,-0.7814986,-0.8296205,-0.0481219
69,1.8370178,1.771377,"('lazy', 'industrious')",-0.6860165,-0.7132477,0.5755006,0.5290647,-0.0464359
70,-0.3977911,-0.25368917,"('lethargic', 'energetic')",0.532617,0.61629903,0.0674129,0.1813049,0.113892
71,0.30722126,0.34433526,"('diffident', 'self-confident')",0.47882873,0.47911543,0.393025,0.4117253,0.0187003
72,-0.4767481,-0.4226959,"('unambitious', 'ambitious')",-0.539958,-0.4957781,-0.5083531,-0.459237,0.0491161
73,1.4745017,1.4251441,"('helpless', 'self-reliant')",-2.8890398,-2.8407097,-0.707269,-0.7077828,-0.0005138
74,0.017363697,0.065293804,"('undedicated', 'dedicated')",0.38420352,0.34596547,0.2007836,0.2056296,0.004846
75,0.37850264,0.35391402,"('meek', 'impulsive')",-0.23651974,-0.17692533,0.0709914,0.0884943,0.0175029
76,0.055428214,0.25077686,"('anxious', 'daring')",-0.16485268,-0.008785896,-0.0547122,0.1209955,0.1757077
77,-0.24968234,-0.19616431,"('unmotivated', 'motivated')",-1.4058927,-1.253974,-0.8277875,-0.7250692,0.1027183
78,-0.41518208,-0.30066547,"('nonresilient', 'resilient')",-0.23136102,-0.10538575,-0.3232715,-0.2030256,0.1202459
79,-0.24045283,-0.34196836,"('wavering', 'unwavering')",0.062467456,0.107682,-0.0889927,-0.1171432,-0.0281505
80,0.104555316,0.13375473,"('dominated', 'dominating')",-1.094,-1.057191,-0.4947223,-0.4617181,0.0330042
81,-0.4130183,-0.35573357,"('submissive', 'aggressive')",-1.0484686,-0.9500289,-0.7307434,-0.6528813,0.0778621
82,-1.6855673,-1.6204501,"('poor', 'rich')",5.952828,6.054419,2.1336303,2.2169845,0.0833542
83,0.86630976,0.835184,"('powerless', 'powerful')",-0.83873725,-0.88338333,0.0137863,-0.0240997,-0.037886
84,0.48779216,0.3328571,"('inferior', 'superior')",0.6085026,0.5388984,0.5481474,0.4358777,-0.1122697
85,1.7941654,1.708938,"('insignificant', 'prestigious')",1.0786324,1.0531496,1.4363989,1.3810438,-0.0553551
86,-1.5591238,-1.6484005,"('uninfluential', 'influential')",0.15669239,-0.023376793,-0.7012157,-0.8358887,-0.134673
87,1.0870104,1.0412251,"('unsuccessful', 'successful')",0.87228954,0.9488542,0.97965,0.9950396,0.0153896
88,-0.3486125,-0.44741598,"('low', 'eminent')",0.05342526,0.08495249,-0.1475936,-0.1812317,-0.0336381
