,gartner_male,gartner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
34,-0.6235711,-0.5227778,"('mean', 'honorable')",5.799813,5.8172765,2.5881209,2.6472492,0.0591283
35,1.3069957,1.3843272,"('corrupt', 'incorrupt')",-0.2775588,-0.36733,0.5147185,0.5084985,-0.00622
36,-0.3978511,-0.4318027,"('hostile', 'amicable')",-0.26296845,-0.5006989,-0.3304098,-0.4662508,-0.135841
37,-0.031709094,-0.039937593,"('fake', 'genuine')",0.36432862,0.37470505,0.1663098,0.1673837,0.0010739
38,-0.95663565,-0.935199,"('untruthful', 'truthful')",0.22753404,0.33675504,-0.3645508,-0.299222,0.0653288
39,0.10850536,0.08522302,"('exploitative', 'cooperative')",0.20070729,0.24125206,0.1546063,0.1632375,0.0086312
40,0.41795656,0.39655864,"('stingy', 'generous')",-1.1817502,-1.2270738,-0.3818968,-0.4152576,-0.0333608
41,-0.6491236,-0.73873204,"('unforgiving', 'forgiving')",0.2030592,0.068672106,-0.2230322,-0.33503,-0.1119978
42,-0.29698896,-0.2500685,"('unreliable', 'reliable')",-2.9585166,-2.8725343,-1.6277528,-1.5613014,0.0664514
43,-1.4625603,-1.5080559,"('irresponsible', 'responsible')",0.55360866,0.47464103,-0.4544758,-0.5167074,-0.0622316
44,0.120648935,0.20660235,"('prejudiced', 'unprejudiced')",-1.7542007,-1.6764073,-0.8167759,-0.7349025,0.0818734
45,-1.0798557,-1.2367793,"('incompetent', 'competent')",0.025260042,-0.05663754,-0.5272978,-0.6467084,-0.1194106
46,-0.86402494,-0.9403865,"('uncompetitive', 'competitive')",-0.38053846,-0.41343296,-0.6222817,-0.6769097,-0.054628
47,-0.5782522,-0.5338217,"('stupid', 'smart')",4.829745,4.8416786,2.1257463,2.1539285,0.0281822
48,-0.19734786,-0.22578973,"('unintelligent', 'intelligent')",1.3439746,1.3196586,0.5733134,0.5469345,-0.0263789
49,-0.002050858,0.23097853,"('unable', 'able')",0.12957917,0.27432442,0.0637642,0.2526515,0.1888873
50,0.11059652,0.23516098,"('clumsy', 'skillful')",0.19596943,0.13933483,0.153283,0.1872479,0.0339649
51,-0.46405172,-0.6787774,"('uneducated', 'educated')",1.0690391,0.97894174,0.3024937,0.1500822,-0.1524115
52,-0.037243802,-0.086486615,"('irrational', 'rational')",-0.12908094,-0.25310457,-0.0831624,-0.1697956,-0.0866332
53,-0.92196214,-0.9094335,"('uncreative', 'creative')",0.62966794,0.50234336,-0.1461471,-0.2035451,-0.057398
54,-0.38158745,-0.24111542,"('incapable', 'capable')",0.9548055,1.0236275,0.286609,0.391256,0.104647
55,-0.4678429,-0.56023335,"('incompetent', 'clever')",0.42607337,0.43653807,-0.0208848,-0.0618476,-0.0409628
56,-0.9104134,-1.0566674,"('impractical', 'practical')",0.2684047,0.26955888,-0.3210043,-0.3935543,-0.07255
57,-1.3289676,-1.437214,"('unimaginative', 'imaginative')",-2.4004204,-2.507349,-1.864694,-1.9722815,-0.1075875
58,-0.12992923,-0.2190563,"('undiscriminating', 'discriminating')",0.17011721,0.038009718,0.020094,-0.0905233,-0.1106173
59,1.0379587,1.1592972,"('foolish', 'wise')",0.28439474,0.3022367,0.6611767,0.730767,0.0695903
60,-0.21335036,-0.27897227,"('inefficient', 'efficient')",0.60454357,0.7558603,0.1955966,0.238444,0.0428474
61,-1.0206283,-1.158828,"('illogical', 'logical')",0.33780688,0.15696125,-0.3414107,-0.5009334,-0.1595227
62,0.09214483,0.20414945,"('incompetent', 'brilliant')",0.8638583,1.1259537,0.4780016,0.6650516,0.18705
63,-1.2110639,-1.2094927,"('unperceptive', 'insightful')",1.2149929,1.23265,0.0019645,0.0115787,0.0096142
64,0.26136473,0.18930206,"('shy', 'confident')",-6.003226,-5.8770823,-2.8709304,-2.8438902,0.0270402
65,-0.62664956,-0.7456402,"('insecure', 'secure')",-0.42148733,-0.4002035,-0.5240685,-0.5729219,-0.0488534
66,-0.27087122,-0.27073586,"('inactive', 'active')",0.7110543,0.6322736,0.2200916,0.1807689,-0.0393227
67,0.5717656,0.5412711,"('doubtful', 'determined')",-0.20195855,-0.25636688,0.1849035,0.1424521,-0.0424514
68,0.0037789568,0.0346607,"('dependent', 'independent')",0.033578392,-0.022481956,0.0186787,0.0060894,-0.0125893
69,1.3484933,1.4113998,"('lazy', 'industrious')",-0.38259736,-0.3641392,0.482948,0.5236303,0.0406823
70,-0.786734,-0.76924163,"('lethargic', 'energetic')",0.49368948,0.5027517,-0.1465223,-0.133245,0.0132773
71,-0.14632343,-0.10874489,"('diffident', 'self-confident')",0.49599597,0.45983112,0.1748363,0.1755431,0.0007068
72,-0.7927468,-0.69570243,"('unambitious', 'ambitious')",-0.71369827,-0.60248464,-0.7532225,-0.6490935,0.104129
73,0.8480975,0.90237445,"('helpless', 'self-reliant')",-2.790629,-2.6734824,-0.9712657,-0.885554,0.0857117
74,-0.29846808,-0.38770378,"('undedicated', 'dedicated')",-0.042505912,-0.24282928,-0.170487,-0.3152665,-0.1447795
75,0.8080156,0.97672457,"('meek', 'impulsive')",-0.3146154,-0.1806778,0.2467001,0.3980234,0.1513233
76,-0.07082054,0.015588762,"('anxious', 'daring')",0.5143241,0.63920635,0.2217518,0.3273976,0.1056458
77,-0.54128236,-0.5616417,"('unmotivated', 'motivated')",-0.63223153,-0.5482375,-0.5867569,-0.5549396,0.0318173
78,-1.183697,-1.0902559,"('nonresilient', 'resilient')",0.6238293,0.6594102,-0.2799338,-0.2154228,0.064511
79,-0.7450014,-0.7024579,"('wavering', 'unwavering')",0.0071462076,-0.07166959,-0.3689276,-0.3870637,-0.0181361
80,-0.002163045,-0.04666881,"('dominated', 'dominating')",-1.0250827,-0.8624573,-0.5136229,-0.4545631,0.0590598
81,-0.28287706,-0.34428683,"('submissive', 'aggressive')",-0.23746842,-0.048582762,-0.2601727,-0.1964348,0.0637379
82,-0.5588735,-0.55362266,"('poor', 'rich')",5.5883403,5.5641675,2.5147333,2.5052724,-0.0094609
83,-0.074969396,-0.09894043,"('powerless', 'powerful')",-0.6584248,-0.70039576,-0.3666971,-0.3996681,-0.032971
84,0.99551886,0.967637,"('inferior', 'superior')",1.1283711,1.1097924,1.061945,1.0387146,-0.0232304
85,0.8755894,0.98753226,"('insignificant', 'prestigious')",0.48051018,0.3729688,0.6780498,0.6802505,0.0022007
86,-1.4244294,-1.6758944,"('uninfluential', 'influential')",0.13964283,-0.076841295,-0.6423933,-0.8763678,-0.2339745
87,-0.22575429,-0.36159468,"('unsuccessful', 'successful')",1.0189576,1.1072991,0.3966017,0.3728522,-0.0237495
88,-0.41323635,-0.47997567,"('low', 'eminent')",0.25295368,0.17914185,-0.0801413,-0.1504169,-0.0702756
