,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
32,0.5117507,0.61852604,"('unkind', 'kind')",1.0986398,0.8327691,0.8051953,0.7256476,-0.0795477
33,0.8978303,0.64170694,"('wrong', 'right')",-0.59811443,-0.6410663,0.1498579,0.0003203,-0.1495376
34,0.16054483,0.4202066,"('mean', 'honorable')",5.08991,5.3115606,2.6252275,2.8658836,0.2406561
35,-0.84809947,-1.2726326,"('corrupt', 'incorrupt')",-0.63009894,-0.8579286,-0.7390992,-1.0652806,-0.3261814
36,-0.9485146,-1.277135,"('hostile', 'amicable')",-0.52353764,-0.576451,-0.7360261,-0.926793,-0.1907669
37,1.4031379,1.4131289,"('fake', 'genuine')",0.47426683,0.41382998,0.9387023,0.9134794,-0.0252229
38,0.07492462,0.01936587,"('untruthful', 'truthful')",0.29430744,0.33931836,0.184616,0.1793421,-0.0052739
39,0.46368793,0.7789276,"('exploitative', 'cooperative')",0.45410693,0.62793845,0.4588974,0.703433,0.2445356
40,0.47488397,0.47754675,"('stingy', 'generous')",-2.3580282,-2.3870592,-0.9415721,-0.9547563,-0.0131842
41,0.57426494,0.63101095,"('unforgiving', 'forgiving')",0.43583152,0.53340346,0.5050482,0.5822072,0.077159
42,0.5864244,0.7274582,"('unreliable', 'reliable')",-2.782551,-2.6220791,-1.0980633,-0.9473104,0.1507529
43,-0.06541279,0.26890486,"('irresponsible', 'responsible')",0.80714387,0.9582645,0.3708655,0.6135847,0.2427192
44,-1.004789,-0.96915907,"('prejudiced', 'unprejudiced')",-1.3179495,-1.3414861,-1.1613693,-1.1553226,0.0060467
45,0.89370525,0.7765117,"('incompetent', 'competent')",0.07873,-0.015913099,0.4862176,0.3802993,-0.1059183
46,0.95840347,0.99340755,"('uncompetitive', 'competitive')",-0.73079497,-0.59812385,0.1138043,0.1976418,0.0838375
47,0.2299988,0.28807753,"('stupid', 'smart')",5.122636,5.222367,2.6763172,2.7552221,0.0789049
48,0.4092869,0.7765303,"('unintelligent', 'intelligent')",-0.35575905,-0.1189834,0.0267639,0.3287735,0.3020096
49,-0.9235295,-0.69492066,"('unable', 'able')",-0.6509447,-0.46387255,-0.7872371,-0.5793966,0.2078405
50,-0.85367537,-0.8098617,"('clumsy', 'skillful')",-0.5489007,-0.5263821,-0.701288,-0.6681219,0.0331661
51,0.17673385,0.22200832,"('uneducated', 'educated')",0.28278872,0.2533145,0.2297613,0.2376614,0.0079001
52,-0.31297284,-0.555917,"('irrational', 'rational')",-0.20557657,-0.20744349,-0.2592747,-0.3816803,-0.1224056
53,-0.70080054,-0.6078949,"('uncreative', 'creative')",0.5538589,0.60080796,-0.0734708,-0.0035435,0.0699273
54,-0.14349902,-0.2347766,"('incapable', 'capable')",0.80291384,0.63942325,0.3297074,0.2023233,-0.1273841
55,0.6156957,0.92180073,"('incompetent', 'clever')",0.11326215,0.34617308,0.3644789,0.6339869,0.269508
56,1.6423917,1.7366116,"('impractical', 'practical')",0.22526465,0.4155154,0.9338282,1.0760635,0.1422353
57,-0.1831324,-0.3963495,"('unimaginative', 'imaginative')",-2.9834666,-2.952504,-1.5832995,-1.6744267,-0.0911272
58,0.5331729,0.5161451,"('undiscriminating', 'discriminating')",0.52133024,0.61357623,0.5272516,0.5648607,0.0376091
59,-0.2941438,-0.5902231,"('foolish', 'wise')",0.14865394,0.11681266,-0.0727449,-0.2367052,-0.1639603
60,0.67605007,1.0671086,"('inefficient', 'efficient')",-0.16041185,0.22703889,0.2578191,0.6470737,0.3892546
61,0.23946886,0.28508255,"('illogical', 'logical')",-0.17145644,-0.1674208,0.0340062,0.0588309,0.0248247
62,1.0353804,1.3636327,"('incompetent', 'brilliant')",0.09868616,0.38609457,0.5670333,0.8748636,0.3078303
63,0.68098634,0.7723088,"('unperceptive', 'insightful')",-0.046275996,0.22456688,0.3173552,0.4984379,0.1810827
64,-0.51928896,-0.57909393,"('shy', 'confident')",-5.7007127,-5.475576,-3.1100008,-3.0273349,0.0826659
65,0.38821656,0.5872294,"('insecure', 'secure')",0.19981441,0.21915169,0.2940155,0.4031905,0.109175
66,0.06634964,-0.09211439,"('inactive', 'active')",0.24287322,-0.032540075,0.1546114,-0.0623272,-0.2169386
67,1.0205634,0.8848759,"('doubtful', 'determined')",-0.3078464,-0.3561282,0.3563585,0.2643738,-0.0919847
68,-0.41457084,-0.19264941,"('dependent', 'independent')",-1.7836277,-1.5842332,-1.0990993,-0.8884413,0.210658
69,-0.18280365,-0.48374933,"('lazy', 'industrious')",-1.1334459,-1.0625448,-0.6581247,-0.7731471,-0.1150224
70,0.6287676,0.6482052,"('lethargic', 'energetic')",0.28755653,0.24250644,0.4581621,0.4453558,-0.0128063
71,0.8062269,0.64094204,"('diffident', 'self-confident')",0.24678133,0.11054932,0.5265041,0.3757457,-0.1507584
72,0.46382958,0.5378676,"('unambitious', 'ambitious')",-0.25217956,-0.18146758,0.105825,0.1782,0.072375
73,-0.31837702,-0.4303324,"('helpless', 'self-reliant')",-3.118169,-2.9382067,-1.718273,-1.6842695,0.0340035
74,0.9545117,1.1101782,"('undedicated', 'dedicated')",0.22680715,0.26906705,0.5906594,0.6896226,0.0989632
75,-0.8549914,-1.1125724,"('meek', 'impulsive')",-0.42645425,-0.45552355,-0.6407228,-0.784048,-0.1433252
76,0.54554045,1.0312228,"('anxious', 'daring')",0.011371149,0.095901616,0.2784558,0.5635622,0.2851064
77,-0.6481388,-0.52003694,"('unmotivated', 'motivated')",-1.1326102,-0.947192,-0.8903745,-0.7336144,0.1567601
78,-0.3121835,-0.30757907,"('nonresilient', 'resilient')",-0.29605237,-0.19682838,-0.3041179,-0.2522037,0.0519142
79,-0.36674923,-0.5470809,"('wavering', 'unwavering')",-0.42463684,-0.583152,-0.395693,-0.5651164,-0.1694234
80,0.47225702,0.4546885,"('dominated', 'dominating')",-0.10666917,-0.2079615,0.1827939,0.1233635,-0.0594304
81,-0.06557699,0.026775375,"('submissive', 'aggressive')",-0.7739855,-0.68844795,-0.4197812,-0.3308363,0.0889449
82,-0.22712198,-0.06371332,"('poor', 'rich')",6.15374,6.0241117,2.963309,2.9801991,0.0168901
83,0.68839276,0.70410633,"('powerless', 'powerful')",-1.016597,-1.0314292,-0.1641021,-0.1636614,0.0004407
84,-0.04598675,-0.058661684,"('inferior', 'superior')",-0.016253222,-0.031920508,-0.03112,-0.0452911,-0.0141711
85,-0.1664146,-0.12563682,"('insignificant', 'prestigious')",-0.97641796,-0.92729855,-0.5714163,-0.5264677,0.0449486
86,0.7788119,0.60593325,"('uninfluential', 'influential')",-0.08909849,-0.1714544,0.3448567,0.2172394,-0.1276173
87,0.1319274,-0.10341385,"('unsuccessful', 'successful')",0.12573132,-0.008186188,0.1288294,-0.0558,-0.1846294
88,-0.04612444,-0.05949003,"('low', 'eminent')",-0.63137513,-0.5281543,-0.3387498,-0.2938222,0.0449276
