,purse_male,purse_female,tuple,average_male,average_female,female-male
70,0.42953232,0.47450522,"('lethargic', 'energetic')",0.4295323,0.4745052,0.0449729
71,0.96107996,0.9821118,"('diffident', 'self-confident')",0.96108,0.9821118,0.0210318
72,0.5445038,0.8448796,"('unambitious', 'ambitious')",0.5445038,0.8448796,0.3003758
73,-3.3610907,-3.0337257,"('helpless', 'self-reliant')",-3.3610907,-3.0337257,0.327365
74,0.35735834,0.31655732,"('undedicated', 'dedicated')",0.3573583,0.3165573,-0.040801
75,-0.502774,-0.51922685,"('meek', 'impulsive')",-0.502774,-0.5192268,-0.0164528
76,-0.5247466,-0.46150506,"('anxious', 'daring')",-0.5247466,-0.4615051,0.0632415
77,-1.7616131,-1.3297722,"('unmotivated', 'motivated')",-1.7616131,-1.3297722,0.4318409
78,-0.90034986,-1.0652617,"('nonresilient', 'resilient')",-0.9003499,-1.0652617,-0.1649118
79,0.84698576,0.5418796,"('wavering', 'unwavering')",0.8469858,0.5418796,-0.3051062
80,-0.47088698,-0.35824436,"('dominated', 'dominating')",-0.470887,-0.3582444,0.1126426
81,-1.2108067,-0.7383809,"('submissive', 'aggressive')",-1.2108067,-0.7383809,0.4724258
82,6.1236525,5.805178,"('poor', 'rich')",6.1236525,5.8051782,-0.3184743
83,-0.22266875,-0.0042496473,"('powerless', 'powerful')",-0.2226688,-0.0042496,0.2184192
84,0.39063117,0.11498079,"('inferior', 'superior')",0.3906312,0.1149808,-0.2756504
85,0.05913674,-0.17181404,"('insignificant', 'prestigious')",0.0591367,-0.171814,-0.2309507
86,0.011550583,0.054761387,"('uninfluential', 'influential')",0.0115506,0.0547614,0.0432108
87,-0.29583895,-0.12178235,"('unsuccessful', 'successful')",-0.295839,-0.1217823,0.1740567
88,0.07314757,0.10867552,"('low', 'eminent')",0.0731476,0.1086755,0.0355279
