,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-0.097879104,-0.22537239,"('hostile', 'amicable')",-0.61503744,-0.7392072,-0.3564583,-0.4822898,-0.1258315
37,0.11581425,0.05347262,"('fake', 'genuine')",0.35761967,0.39914495,0.236717,0.2263088,-0.0104082
38,0.4765188,0.66041124,"('untruthful', 'truthful')",0.17415535,0.4323173,0.3253371,0.5463642,0.2210271
39,0.57451075,0.53634685,"('exploitative', 'cooperative')",0.12386103,0.1502128,0.3491859,0.3432798,-0.0059061
40,-0.4477951,-0.3566378,"('stingy', 'generous')",-1.9507308,-1.992077,-1.199263,-1.1743574,0.0249056
41,0.41003165,0.51339674,"('unforgiving', 'forgiving')",-0.28396913,-0.35962552,0.0630313,0.0768856,0.0138543
42,-0.33480904,-0.34693328,"('unreliable', 'reliable')",-3.7871146,-3.7676022,-2.0609617,-2.0572677,0.003694
43,-0.2793042,-0.24555719,"('irresponsible', 'responsible')",0.39812946,0.38698894,0.0594126,0.0707159,0.0113033
44,-0.9732087,-0.9405938,"('prejudiced', 'unprejudiced')",-1.5690821,-1.5446181,-1.2711455,-1.2426059,0.0285396
45,-0.59518856,-0.56032324,"('incompetent', 'competent')",-0.2359936,-0.21300815,-0.4155911,-0.3866657,0.0289254
46,-0.6015562,-0.5593843,"('uncompetitive', 'competitive')",-1.3339142,-1.4065896,-0.9677352,-0.9829869,-0.0152517
47,-0.4381293,-0.44776368,"('stupid', 'smart')",5.224523,5.3692684,2.3931968,2.4607525,0.0675557
48,0.1853416,0.29289037,"('unintelligent', 'intelligent')",0.58010906,0.54228103,0.3827253,0.4175857,0.0348604
49,-0.20227489,-0.057111982,"('unable', 'able')",-0.44451493,-0.35295224,-0.3233949,-0.2050321,0.1183628
50,-0.80430603,-0.8362414,"('clumsy', 'skillful')",-0.18256754,-0.23849326,-0.4934368,-0.5373673,-0.0439305
51,-1.1261519,-1.1816863,"('uneducated', 'educated')",0.35143217,0.25499824,-0.3873599,-0.463344,-0.0759841
52,0.05130916,-0.0707425,"('irrational', 'rational')",-0.01253782,0.006034448,0.0193857,-0.032354,-0.0517397
53,-0.36888793,-0.36157206,"('uncreative', 'creative')",0.2148784,0.1446627,-0.0770048,-0.1084547,-0.0314499
54,0.71852887,0.6243915,"('incapable', 'capable')",0.83991945,0.86400545,0.7792242,0.7441984,-0.0350258
55,-0.5805876,-0.5060095,"('incompetent', 'clever')",0.025170512,0.0670107,-0.2777086,-0.2194994,0.0582092
56,0.9121355,0.98049724,"('impractical', 'practical')",-0.5808004,-0.5617679,0.1656675,0.2093647,0.0436972
57,-0.99764746,-1.0695915,"('unimaginative', 'imaginative')",-3.3798985,-3.4619389,-2.1887729,-2.2657652,-0.0769923
58,-0.90045416,-0.94911253,"('undiscriminating', 'discriminating')",-0.13390063,-0.17423327,-0.5171774,-0.5616729,-0.0444955
59,-0.19300233,-0.23928164,"('foolish', 'wise')",-0.031996533,0.08922692,-0.1124994,-0.0750274,0.037472
60,-0.31935322,-0.16884139,"('inefficient', 'efficient')",-0.13679056,-0.04668971,-0.2280719,-0.1077656,0.1203063
61,0.19685191,0.021519966,"('illogical', 'logical')",0.6076028,0.4475536,0.4022273,0.2345368,-0.1676905
62,-0.15347227,-0.082294255,"('incompetent', 'brilliant')",0.28815055,0.503745,0.0673391,0.2107254,0.1433863
63,-0.04510516,0.09493779,"('unperceptive', 'insightful')",0.39323434,0.51770514,0.1740646,0.3063215,0.1322569
64,-0.91536105,-1.0397744,"('shy', 'confident')",-7.340058,-7.3904853,-4.1277094,-4.2151299,-0.0874205
65,-1.1038218,-1.2762378,"('insecure', 'secure')",-0.47001004,-0.49884352,-0.7869159,-0.8875407,-0.1006248
66,-0.19868748,-0.3350877,"('inactive', 'active')",0.24188398,0.16992854,0.0215982,-0.0825796,-0.1041778
67,-0.09339677,-0.03690171,"('doubtful', 'determined')",-0.53286135,-0.58147985,-0.3131291,-0.3091908,0.0039383
68,-0.7867575,-0.715514,"('dependent', 'independent')",-0.8804086,-0.8006689,-0.8335831,-0.7580914,0.0754917
69,0.4952339,0.47111252,"('lazy', 'industrious')",-1.0931684,-0.93293834,-0.2989672,-0.2309129,0.0680543
70,-0.82859206,-0.8879296,"('lethargic', 'energetic')",0.10339789,0.091181435,-0.3625971,-0.3983741,-0.035777
71,0.71992135,0.7556765,"('diffident', 'self-confident')",0.057011906,0.052407563,0.3884666,0.404042,0.0155754
72,-1.1699231,-1.1594342,"('unambitious', 'ambitious')",-0.27501705,-0.2632276,-0.72247,-0.7113309,0.0111391
73,0.6671516,0.7182947,"('helpless', 'self-reliant')",-3.6606972,-3.501098,-1.4967728,-1.3914016,0.1053712
74,0.7538853,0.7629544,"('undedicated', 'dedicated')",-0.22782579,-0.35189337,0.2630298,0.2055305,-0.0574993
75,-0.40418023,-0.31913775,"('meek', 'impulsive')",-0.8274689,-0.750459,-0.6158246,-0.5347984,0.0810262
76,-0.55658793,-0.4795963,"('anxious', 'daring')",-0.5574961,-0.5496055,-0.557042,-0.5146009,0.0424411
77,-0.25204718,-0.06778407,"('unmotivated', 'motivated')",-1.4110491,-1.2337648,-0.8315482,-0.6507744,0.1807738
78,0.1266606,0.18737298,"('nonresilient', 'resilient')",-0.11559866,-0.1221166,0.005531,0.0326282,0.0270972
79,0.72909164,0.6303199,"('wavering', 'unwavering')",-0.26593384,-0.2822479,0.2315789,0.174036,-0.0575429
80,-0.07925558,-0.109649025,"('dominated', 'dominating')",-0.4259428,-0.3561222,-0.2525992,-0.2328856,0.0197136
81,-0.45483634,-0.464233,"('submissive', 'aggressive')",-0.8373506,-0.84816504,-0.6460935,-0.656199,-0.0101055
82,-0.40903276,-0.36616278,"('poor', 'rich')",6.74545,6.7487235,3.1682086,3.1912804,0.0230718
83,-0.70945036,-0.66822207,"('powerless', 'powerful')",-1.3248891,-1.3684387,-1.0171697,-1.0183303,-0.0011606
84,0.22087446,0.10648347,"('inferior', 'superior')",0.5919025,0.5175761,0.4063885,0.3120298,-0.0943587
85,1.3354963,1.2828542,"('insignificant', 'prestigious')",-0.14801206,-0.1599226,0.5937421,0.5614658,-0.0322763
86,-0.50560063,-0.5790582,"('uninfluential', 'influential')",-0.02190148,-0.17345591,-0.2637511,-0.376257,-0.1125059
87,-0.19060083,-0.34642616,"('unsuccessful', 'successful')",0.6373186,0.68213475,0.2233589,0.1678543,-0.0555046
88,-0.7129731,-0.83468074,"('low', 'eminent')",-0.46182632,-0.51816297,-0.5873997,-0.6764219,-0.0890222
