,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
74,0.32535252,0.20832902,"('undedicated', 'dedicated')",0.22281565,0.06323227,0.2740841,0.1357806,-0.1383035
75,0.1746772,0.1277177,"('meek', 'impulsive')",-0.39606452,-0.35747433,-0.1106937,-0.1148783,-0.0041846
76,-0.75045466,-0.7164116,"('anxious', 'daring')",0.12173358,0.21615063,-0.3143605,-0.2501305,0.06423
77,-0.7403862,-0.7201134,"('unmotivated', 'motivated')",-1.2456213,-1.0886455,-0.9930037,-0.9043794,0.0886243
78,-0.33770803,-0.31384426,"('nonresilient', 'resilient')",0.45833266,0.5434231,0.0603123,0.1147894,0.0544771
79,-0.12134484,-0.28717914,"('wavering', 'unwavering')",0.10431084,0.047451533,-0.008517,-0.1198638,-0.1113468
80,-0.28952268,-0.20345746,"('dominated', 'dominating')",-1.1404817,-1.014547,-0.7150022,-0.6090022,0.106
81,-0.7731492,-0.8587407,"('submissive', 'aggressive')",-0.8561653,-0.8075584,-0.8146572,-0.8331496,-0.0184924
82,-0.31862056,-0.41081566,"('poor', 'rich')",6.0445504,6.256664,2.8629649,2.922924,0.0599591
83,0.14764981,0.08646844,"('powerless', 'powerful')",-0.9438363,-0.9482262,-0.3980932,-0.4308789,-0.0327857
84,0.6350455,0.65807533,"('inferior', 'superior')",1.0993918,1.0936627,0.8672187,0.875869,0.0086503
85,0.9566972,0.72389656,"('insignificant', 'prestigious')",0.6243653,0.46176174,0.7905313,0.5928292,-0.1977021
86,-0.878786,-1.13755,"('uninfluential', 'influential')",0.121864796,-0.15433216,-0.3784606,-0.6459411,-0.2674805
87,-0.05046373,-0.16912295,"('unsuccessful', 'successful')",0.99253035,1.0696087,0.4710333,0.4502429,-0.0207904
88,-0.5237058,-0.67332417,"('low', 'eminent')",0.33033097,0.30398044,-0.0966874,-0.1846719,-0.0879845
