,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
79,-0.3085834,-0.3376239,"('wavering', 'unwavering')",0.19860004,0.21432142,-0.0549917,-0.0616512,-0.0066595
80,-0.42169413,-0.37610197,"('dominated', 'dominating')",-1.2288461,-1.1045622,-0.8252701,-0.7403321,0.084938
81,-0.51027,-0.54546964,"('submissive', 'aggressive')",-1.1293828,-1.0699524,-0.8198264,-0.807711,0.0121154
82,-0.40448344,-0.41728553,"('poor', 'rich')",5.9828906,6.0474443,2.7892036,2.8150795,0.0258759
83,0.46252766,0.51310074,"('powerless', 'powerful')",-0.88398206,-0.9363069,-0.2107272,-0.2116031,-0.0008759
84,0.37720862,0.33369148,"('inferior', 'superior')",1.0507411,1.015365,0.7139748,0.6745282,-0.0394466
85,0.19893365,0.16830541,"('insignificant', 'prestigious')",0.8652825,0.84213895,0.5321081,0.5052222,-0.0268859
86,-0.13059784,-0.4066204,"('uninfluential', 'influential')",0.39497817,0.16568221,0.1321902,-0.1204691,-0.2526593
87,0.025833853,-0.0010685176,"('unsuccessful', 'successful')",0.97791094,1.0464703,0.5018724,0.5227009,0.0208285
88,-0.58867323,-0.7663501,"('low', 'eminent')",0.24446474,0.18643239,-0.1721042,-0.2899588,-0.1178546
