,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
49,-1.1785189,-1.080195,"('unable', 'able')",-0.6283707,-0.56776786,-0.19106703,-0.1278614,-0.6659855,-0.5919414,0.0740441
50,-0.028420823,-0.020051524,"('clumsy', 'skillful')",0.21363217,0.14997682,0.16048203,0.04953684,0.1152311,0.0598207,-0.0554104
51,-0.31821626,-0.38957772,"('uneducated', 'educated')",-1.4647915,-1.4777108,0.2245813,0.2335456,-0.5194755,-0.544581,-0.0251055
52,0.3401548,0.24136162,"('irrational', 'rational')",0.13164064,-0.022151675,0.36721638,0.16786227,0.2796706,0.1290241,-0.1506465
53,-0.9479817,-1.0356885,"('uncreative', 'creative')",-0.98518264,-1.0672649,0.33839518,0.22367147,-0.5315897,-0.6264273,-0.0948376
54,-0.70324516,-0.75861305,"('incapable', 'capable')",-0.73882234,-0.8442285,0.9401249,0.9365604,-0.1673142,-0.2220937,-0.0547795
55,-0.19792372,-0.12598544,"('incompetent', 'clever')",-1.2948447,-1.1208745,-0.03915646,0.09191598,-0.5106417,-0.3849814,0.1256603
56,0.11121301,0.150902,"('impractical', 'practical')",-0.05281815,-0.02224109,-0.78126377,-0.6308509,-0.2409563,-0.1673967,0.0735596
57,-0.85866797,-0.91883254,"('unimaginative', 'imaginative')",-1.090977,-1.1237283,-3.4961069,-3.4535494,-1.8152506,-1.8320367,-0.0167861
58,-0.3773741,-0.41638595,"('undiscriminating', 'discriminating')",-0.6358139,-0.68204427,-0.31553978,-0.34747288,-0.4429092,-0.4819677,-0.0390585
59,0.7533591,0.7389477,"('foolish', 'wise')",1.0206634,0.920079,0.30756325,0.23107912,0.6938619,0.6300352,-0.0638267
60,-0.6683352,-0.5180833,"('inefficient', 'efficient')",-1.179363,-0.9676754,-0.39947227,-0.097177595,-0.7490568,-0.5276454,0.2214114
61,-0.6741281,-0.7260243,"('illogical', 'logical')",-0.75732267,-0.855858,0.49326262,0.37764472,-0.3127294,-0.4014126,-0.0886832
62,-1.0259205,-0.8709007,"('incompetent', 'brilliant')",-1.4530201,-1.2361679,-0.092282906,0.08251822,-0.8570745,-0.6748501,0.1822244
63,-1.3155785,-1.2499453,"('unperceptive', 'insightful')",-1.2727432,-1.226121,0.18319643,0.21991043,-0.8017084,-0.7520519,0.0496565
64,-0.021527229,-0.03112592,"('shy', 'confident')",0.07570672,0.05934928,-6.856517,-6.8962436,-2.2674457,-2.28934,-0.0218943
65,-0.9808436,-0.9729683,"('insecure', 'secure')",-1.1730082,-1.1846589,-0.124515265,0.040992115,-0.7594557,-0.705545,0.0539107
66,-0.45199195,-0.5535567,"('inactive', 'active')",0.18865818,0.096504025,0.51521856,0.41456538,0.0839616,-0.0141624,-0.098124
67,0.6991045,0.7034811,"('doubtful', 'determined')",0.9838038,0.9120564,-0.3756164,-0.35544854,0.435764,0.4200296,-0.0157344
68,-0.6711146,-0.6610523,"('dependent', 'independent')",-0.88982123,-0.85039973,-0.97845924,-1.0049719,-0.846465,-0.8388079,0.0076571
69,0.34955236,0.41766667,"('lazy', 'industrious')",1.8891916,1.8493791,-0.9910554,-1.1513718,0.4158962,0.3718913,-0.0440049
70,-0.41505405,-0.3840583,"('lethargic', 'energetic')",-1.011701,-0.950671,0.26776677,0.33388102,-0.3863294,-0.3336161,0.0527133
71,-0.0395276,-0.0931397,"('diffident', 'self-confident')",0.7935999,0.67215526,0.70734113,0.6958295,0.4871378,0.4249484,-0.0621894
72,-1.2562628,-1.24472,"('unambitious', 'ambitious')",-1.2603483,-1.238966,-0.27859253,-0.17395605,-0.9317346,-0.8858807,0.0458539
73,1.429354,1.3658036,"('helpless', 'self-reliant')",1.3763055,1.3389485,-3.4463544,-3.4841971,-0.213565,-0.2598151,-0.0462501
74,0.39483875,0.40062296,"('undedicated', 'dedicated')",0.14667507,0.19624534,-0.30795357,-0.3785872,0.0778534,0.0727604,-0.005093
75,0.42258933,0.3831927,"('meek', 'impulsive')",0.5755011,0.5830095,-0.71995413,-0.7464848,0.0927121,0.0732391,-0.019473
76,-0.4047743,-0.3335343,"('anxious', 'daring')",-0.77357143,-0.7003858,-0.25780967,-0.10162565,-0.4787184,-0.3785152,0.1002032
77,-1.1393783,-1.0868119,"('unmotivated', 'motivated')",-1.3416476,-1.26772,-1.3746262,-1.1666247,-1.2852174,-1.1737188,0.1114986
78,-0.5953627,-0.48811734,"('nonresilient', 'resilient')",-0.37199873,-0.29990885,0.30954242,0.34987882,-0.219273,-0.1460491,0.0732239
79,-0.4343843,-0.51259375,"('wavering', 'unwavering')",-0.023178034,-0.12596352,-0.23910579,-0.24989337,-0.2322227,-0.2961502,-0.0639275
80,0.12740545,0.1796111,"('dominated', 'dominating')",-0.09102189,-0.07049689,-1.0974644,-0.865463,-0.3536936,-0.2521163,0.1015773
81,-0.7746498,-0.80187845,"('submissive', 'aggressive')",-1.4701006,-1.5543101,-0.9784428,-0.759417,-1.0743977,-1.0385352,0.0358625
82,-0.9383111,-0.98631155,"('poor', 'rich')",-1.4209011,-1.4536742,6.7706084,6.795324,1.4704653,1.4517794,-0.0186859
83,0.030894794,0.070510715,"('powerless', 'powerful')",-0.38882777,-0.34309703,-1.2613109,-1.1563253,-0.539748,-0.4763039,0.0634441
84,0.09620385,0.032439437,"('inferior', 'superior')",0.5436559,0.39371917,0.8325644,0.7559497,0.490808,0.3940361,-0.0967719
85,0.8380128,0.77740026,"('insignificant', 'prestigious')",0.552485,0.48123798,0.013195874,-0.21645108,0.4678979,0.3473957,-0.1205022
86,-1.351769,-1.4127578,"('uninfluential', 'influential')",-1.7735646,-1.8078841,-0.5197535,-0.52847946,-1.215029,-1.2497071,-0.0346781
87,0.09832572,0.015014362,"('unsuccessful', 'successful')",0.40254557,0.22871631,0.7188105,0.74446595,0.4065606,0.3293989,-0.0771617
88,-1.0677029,-1.0570791,"('low', 'eminent')",-1.706404,-1.7310371,-0.49507698,-0.46120292,-1.089728,-1.0831064,0.0066216
