,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,0.16901745,0.17241539,"('egoistic', 'altruistic')",1.8013117,1.7534981,0.9851646,0.9629567,-0.0222079
26,0.15997092,0.06940081,"('hardhearted', 'benevolent')",1.7831718,1.6135616,0.9715713,0.8414812,-0.1300901
27,-0.760051,-0.70850044,"('hardhearted', 'softhearted')",1.1287282,1.1391069,0.1843386,0.2153032,0.0309646
28,-0.087408885,-0.21366724,"('disloyal', 'loyal')",1.1362159,0.9352399,0.5244035,0.3607863,-0.1636172
29,-0.5236406,-0.5695872,"('unfair', 'fair')",-0.39526206,-0.55609334,-0.4594513,-0.5628402,-0.1033889
30,1.3759148,1.2765061,"('intolerant', 'tolerant')",1.4120302,1.4010774,1.3939725,1.3387917,-0.0551808
31,-1.0995208,-1.0507126,"('evil', 'good')",-0.90794337,-0.94089323,-1.0037321,-0.9958029,0.0079292
32,0.0006971564,-0.13452983,"('unkind', 'kind')",1.2106664,1.0057145,0.6056818,0.4355924,-0.1700894
33,0.3736456,0.3076242,"('wrong', 'right')",-0.37456208,-0.5072851,-0.0004582,-0.0998305,-0.0993723
34,-0.21984865,-0.16286156,"('mean', 'honorable')",5.670578,5.905072,2.7253647,2.8711054,0.1457407
35,-0.38644135,-0.42696267,"('corrupt', 'incorrupt')",-0.09725696,-0.26280457,-0.2418492,-0.3448836,-0.1030344
36,-1.0794524,-1.2050935,"('hostile', 'amicable')",0.56553465,0.30582273,-0.2569589,-0.4496354,-0.1926765
37,-0.20327018,-0.20097974,"('fake', 'genuine')",-0.007232908,0.042167597,-0.1052515,-0.0794061,0.0258454
38,-0.88417214,-0.90193355,"('untruthful', 'truthful')",-0.094453,-0.08071314,-0.4893126,-0.4913234,-0.0020108
39,0.7982943,0.7937199,"('exploitative', 'cooperative')",0.35347492,0.32188576,0.5758846,0.5578028,-0.0180818
40,0.036908828,0.12258929,"('stingy', 'generous')",-1.4371748,-1.4758633,-0.700133,-0.6766371,0.0234959
41,0.03429979,0.05776174,"('unforgiving', 'forgiving')",0.3062522,0.20535423,0.170276,0.131558,-0.038718
42,-0.04406493,0.020296583,"('unreliable', 'reliable')",-3.2932737,-3.1835275,-1.6686693,-1.5816154,0.0870539
43,-0.62368685,-0.5704085,"('irresponsible', 'responsible')",0.32738584,0.36375976,-0.1481505,-0.1033244,0.0448261
44,0.17133693,0.16853154,"('prejudiced', 'unprejudiced')",-1.5204155,-1.4882312,-0.6745393,-0.6598498,0.0146895
45,0.137382,0.08749184,"('incompetent', 'competent')",-0.116337925,-0.120929345,0.010522,-0.0167188,-0.0272408
46,0.0013949797,-0.049631014,"('uncompetitive', 'competitive')",-0.54078025,-0.5668359,-0.2696926,-0.3082334,-0.0385408
47,0.041854955,0.15599334,"('stupid', 'smart')",4.8455033,5.0393023,2.4436791,2.5976479,0.1539688
48,0.08047855,0.07748395,"('unintelligent', 'intelligent')",0.5785677,0.546539,0.3295231,0.3120115,-0.0175116
49,-0.13763833,-0.06604448,"('unable', 'able')",0.12386496,0.23722804,-0.0068867,0.0855918,0.0924785
50,-0.06774421,-0.06470736,"('clumsy', 'skillful')",0.19291537,0.19488567,0.0625856,0.0650892,0.0025036
51,-0.068292595,-0.24433398,"('uneducated', 'educated')",0.7789586,0.68587923,0.355333,0.2207726,-0.1345604
52,-0.28251374,-0.43353692,"('irrational', 'rational')",0.7229476,0.6226001,0.2202169,0.0945316,-0.1256853
53,-1.303338,-1.3495077,"('uncreative', 'creative')",0.64972365,0.61678016,-0.3268072,-0.3663638,-0.0395566
54,-0.39790523,-0.54284453,"('incapable', 'capable')",1.3638519,1.3543856,0.4829733,0.4057705,-0.0772028
55,0.67881423,0.67844117,"('incompetent', 'clever')",0.16494621,0.15941942,0.4218802,0.4189303,-0.0029499
56,0.6014077,0.5280281,"('impractical', 'practical')",-0.20478673,-0.18697397,0.1983105,0.170527,-0.0277835
57,-0.45035678,-0.58467096,"('unimaginative', 'imaginative')",-2.1879318,-2.2660453,-1.3191442,-1.4253582,-0.106214
58,-0.24509683,-0.2856867,"('undiscriminating', 'discriminating')",0.24369255,0.22176473,-0.0007021,-0.031961,-0.0312589
59,-0.14566201,-0.07764473,"('foolish', 'wise')",0.40024805,0.4439933,0.127293,0.1831743,0.0558813
60,0.8542867,0.9331057,"('inefficient', 'efficient')",-0.40495756,-0.24914597,0.2246646,0.3419799,0.1173153
61,-0.29546192,-0.40514535,"('illogical', 'logical')",0.40157115,0.22238985,0.0530546,-0.0913778,-0.1444324
62,0.7932641,0.89365655,"('incompetent', 'brilliant')",0.19135386,0.35339084,0.492309,0.6235237,0.1312147
63,-0.5622692,-0.54211354,"('unperceptive', 'insightful')",0.80188173,0.9087802,0.1198063,0.1833333,0.063527
64,-0.09180491,-0.05709012,"('shy', 'confident')",-6.3578057,-6.393626,-3.2248054,-3.2253582,-0.0005528
65,0.24553981,0.18978724,"('insecure', 'secure')",-0.43963608,-0.44626367,-0.0970481,-0.1282382,-0.0311901
66,-1.1857885,-1.1986514,"('inactive', 'active')",0.19363742,0.19386058,-0.4960755,-0.5023955,-0.00632
67,0.9361957,0.9531942,"('doubtful', 'determined')",-0.48609626,-0.48449108,0.2250497,0.2343516,0.0093019
68,-0.27278215,-0.3108739,"('dependent', 'independent')",-0.43696564,-0.4255941,-0.3548739,-0.368234,-0.0133601
69,-0.096364684,0.0020773706,"('lazy', 'industrious')",-0.7805823,-0.744579,-0.4384735,-0.3712508,0.0672227
70,-0.10924895,-0.07910449,"('lethargic', 'energetic')",0.4712402,0.5743966,0.1809956,0.2476461,0.0666505
71,-0.40575224,-0.40206203,"('diffident', 'self-confident')",0.17435408,0.23135847,-0.1156991,-0.0853518,0.0303473
72,-0.44367415,-0.39932325,"('unambitious', 'ambitious')",-0.9211252,-0.9200552,-0.6823996,-0.6596892,0.0227104
73,0.68776715,0.6628533,"('helpless', 'self-reliant')",-2.6405892,-2.5718725,-0.976411,-0.9545096,0.0219014
74,0.09040807,0.046393633,"('undedicated', 'dedicated')",0.16232556,0.14896284,0.1263668,0.0976782,-0.0286886
75,0.013361957,-0.02673389,"('meek', 'impulsive')",-0.15941978,-0.08745909,-0.0730289,-0.0570965,0.0159324
76,0.031835362,0.04714929,"('anxious', 'daring')",-0.06388889,0.043072745,-0.0160268,0.045111,0.0611378
77,0.29086304,0.29943323,"('unmotivated', 'motivated')",-1.202381,-1.1378866,-0.455759,-0.4192267,0.0365323
78,-0.63437116,-0.58800954,"('nonresilient', 'resilient')",-0.14233585,-0.060568977,-0.3883535,-0.3242893,0.0640642
79,-1.2453138,-1.3142761,"('wavering', 'unwavering')",-0.13125743,-0.111240745,-0.6882856,-0.7127584,-0.0244728
80,0.6946271,0.7085894,"('dominated', 'dominating')",-1.2416805,-1.2083409,-0.2735267,-0.2498758,0.0236509
81,0.65324634,0.61722296,"('submissive', 'aggressive')",-0.6511627,-0.6155733,0.0010418,0.0008248,-0.000217
82,-0.3867096,-0.44942573,"('poor', 'rich')",6.067247,6.158112,2.8402686,2.8543432,0.0140746
83,0.24589458,0.21418527,"('powerless', 'powerful')",-0.9460342,-1.0069093,-0.3500698,-0.396362,-0.0462922
84,0.49850285,0.45939827,"('inferior', 'superior')",0.72827876,0.7310165,0.6133908,0.5952074,-0.0181834
85,-0.3001858,-0.35297585,"('insignificant', 'prestigious')",1.121318,1.104154,0.4105661,0.3755891,-0.034977
86,-0.7761201,-0.8959196,"('uninfluential', 'influential')",-0.010064695,-0.18890867,-0.3930924,-0.5424141,-0.1493217
87,0.17805792,0.06766329,"('unsuccessful', 'successful')",1.0491456,1.1225967,0.6136017,0.59513,-0.0184717
88,-0.18684924,-0.29292417,"('low', 'eminent')",0.33098593,0.31434843,0.0720683,0.0107121,-0.0613562
