,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
72,1.0048759,1.0204601,"('unambitious', 'ambitious')",0.4776418,0.48153532,-0.5205288,-0.41284275,0.320663,0.3630509,0.0423879
73,1.0453575,1.0198001,"('helpless', 'self-reliant')",0.7410947,0.72074,-3.521673,-3.456113,-0.5784069,-0.5718577,0.0065492
74,1.8783377,1.9212472,"('undedicated', 'dedicated')",-0.09204345,-0.1324562,-0.24453208,-0.33694214,0.5139207,0.4839497,-0.029971
75,-0.8263702,-0.78597987,"('meek', 'impulsive')",-0.626167,-0.5399063,-0.55578625,-0.5683261,-0.6694411,-0.6314041,0.038037
76,0.43169865,0.5295932,"('anxious', 'daring')",-0.40587574,-0.31968385,0.12141423,0.19201256,0.049079,0.133974,0.084895
77,0.27478907,0.2782503,"('unmotivated', 'motivated')",0.8117231,0.740245,-0.66483235,-0.5709606,0.14056,0.1491782,0.0086182
78,0.37089056,0.4326854,"('nonresilient', 'resilient')",1.3003619,1.3809903,0.52635837,0.5948321,0.732537,0.8028359,0.0702989
79,0.44455162,0.23597604,"('wavering', 'unwavering')",-0.70252246,-0.7632614,-0.38335818,-0.50169444,-0.2137764,-0.3429933,-0.1292169
80,0.30361903,0.40143663,"('dominated', 'dominating')",0.36095864,0.46838975,-0.014463536,0.14352849,0.2167047,0.337785,0.1210803
81,0.16771573,0.1626378,"('submissive', 'aggressive')",0.8345376,0.7837635,0.22897547,0.31069356,0.4104096,0.4190316,0.008622
82,-0.6950941,-0.6924013,"('poor', 'rich')",-0.3714647,-0.3944532,6.0459995,6.0768504,1.6598136,1.663332,0.0035184
83,-0.21108168,-0.3042738,"('powerless', 'powerful')",0.8079846,0.70057285,-0.7089135,-0.78581727,-0.0373369,-0.1298394,-0.0925025
84,0.69694006,0.5418326,"('inferior', 'superior')",0.674889,0.60525316,0.81091905,0.76622385,0.7275827,0.6377699,-0.0898128
85,-0.12268212,-0.26420248,"('insignificant', 'prestigious')",0.024036288,-0.093575954,-0.80506074,-1.0172023,-0.3012355,-0.4583269,-0.1570914
86,0.6367498,0.54287964,"('uninfluential', 'influential')",0.8307588,0.63940966,0.07963781,-0.09213854,0.5157154,0.3633836,-0.1523318
87,0.089977674,-0.012286847,"('unsuccessful', 'successful')",1.1622323,1.2000422,1.1193258,1.1833836,0.7905119,0.7903797,-0.0001322
88,-0.5499812,-0.623917,"('low', 'eminent')",-0.4371571,-0.50272053,-0.38631663,-0.507571,-0.4578183,-0.5447361,-0.0869178
