,synchrony_male,synchrony_female,tuple,financial_male,financial_female,average_male,average_female,female-male
30,0.11704045,0.11687517,"('intolerant', 'tolerant')",0.98501664,0.96419054,0.5510285,0.5405328,-0.0104957
31,-0.3998029,-0.2934805,"('evil', 'good')",-1.6966231,-1.5956081,-1.048213,-0.9445443,0.1036687
32,-0.6108314,-0.5934654,"('unkind', 'kind')",1.1349254,1.1329685,0.262047,0.2697516,0.0077046
33,-0.24119669,-0.28802082,"('wrong', 'right')",0.04863569,-0.033839457,-0.0962805,-0.1609301,-0.0646496
34,0.43988514,0.5898154,"('mean', 'honorable')",5.848058,6.0103993,3.1439717,3.3001075,0.1561358
35,0.60249877,0.5100881,"('corrupt', 'incorrupt')",-1.1649442,-1.1412214,-0.2812227,-0.3155667,-0.034344
36,0.35703933,0.38292524,"('hostile', 'amicable')",-0.5958311,-0.64619863,-0.1193959,-0.1316367,-0.0122408
37,-1.1182917,-1.0592796,"('fake', 'genuine')",0.02842611,0.1299955,-0.5449328,-0.464642,0.0802908
38,-0.46348608,-0.3783927,"('untruthful', 'truthful')",0.7869327,0.8591381,0.1617233,0.2403727,0.0786494
39,1.4761302,1.4792689,"('exploitative', 'cooperative')",0.38687947,0.33427146,0.9315048,0.9067702,-0.0247346
40,-0.29667258,-0.24849465,"('stingy', 'generous')",-2.27053,-2.4481647,-1.2836013,-1.3483297,-0.0647284
41,-0.17769037,-0.05712566,"('unforgiving', 'forgiving')",0.47552297,0.3830079,0.1489163,0.1629411,0.0140248
42,0.29127622,0.44435948,"('unreliable', 'reliable')",-3.1700344,-3.1121733,-1.4393791,-1.3339069,0.1054722
43,-1.00776,-0.8437025,"('irresponsible', 'responsible')",1.1004184,1.0862452,0.0463292,0.1212713,0.0749421
44,1.053105,0.98623294,"('prejudiced', 'unprejudiced')",-1.0802953,-1.0906283,-0.0135952,-0.0521977,-0.0386025
45,-1.7513059,-1.5792453,"('incompetent', 'competent')",0.032288812,-0.013120261,-0.8595086,-0.7961828,0.0633258
46,-0.9829006,-0.9379358,"('uncompetitive', 'competitive')",-0.38867757,-0.5279882,-0.6857891,-0.732962,-0.0471729
47,-0.55079985,-0.5391705,"('stupid', 'smart')",6.6321626,6.6831737,3.0406814,3.0720015,0.0313201
48,-1.2712625,-1.2709532,"('unintelligent', 'intelligent')",0.485999,0.5048741,-0.3926318,-0.3830395,0.0095923
49,-0.26799092,-0.12387208,"('unable', 'able')",-0.20771022,-0.023506995,-0.2378506,-0.0736895,0.1641611
50,0.12093258,0.23080549,"('clumsy', 'skillful')",0.32413155,0.36418578,0.2225321,0.2974956,0.0749635
51,-0.8509766,-0.8852605,"('uneducated', 'educated')",0.29276127,0.25232792,-0.2791077,-0.3164663,-0.0373586
52,-0.28783858,-0.4579012,"('irrational', 'rational')",-0.15010308,-0.2440984,-0.2189708,-0.3509998,-0.132029
53,-1.8155227,-1.7672057,"('uncreative', 'creative')",0.5831886,0.5348189,-0.6161671,-0.6161934,-2.63e-05
54,-1.0332711,-0.9981867,"('incapable', 'capable')",1.3234811,1.4312043,0.145105,0.2165088,0.0714038
55,-1.5855565,-1.5610325,"('incompetent', 'clever')",0.1540764,0.13685745,-0.7157401,-0.7120875,0.0036526
56,-0.40905538,-0.32087833,"('impractical', 'practical')",0.30002713,0.29487234,-0.0545141,-0.013003,0.0415111
57,-1.4229708,-1.3914822,"('unimaginative', 'imaginative')",-3.4871964,-3.591697,-2.4550836,-2.4915895,-0.0365059
58,0.4119696,0.44626674,"('undiscriminating', 'discriminating')",0.043108523,-0.019412465,0.2275391,0.2134271,-0.014112
59,0.05328693,0.050822705,"('foolish', 'wise')",0.26389003,0.32717577,0.1585885,0.1889992,0.0304107
60,-0.36627302,-0.34117436,"('inefficient', 'efficient')",0.95850646,1.0130391,0.2961167,0.3359324,0.0398157
61,-1.0994799,-1.1946671,"('illogical', 'logical')",0.8393303,0.6631691,-0.1300748,-0.265749,-0.1356742
62,-0.66077834,-0.5274568,"('incompetent', 'brilliant')",0.8409664,0.9584876,0.090094,0.2155154,0.1254214
63,-0.35219812,-0.17779055,"('unperceptive', 'insightful')",1.082899,1.101756,0.3653504,0.4619827,0.0966323
64,-0.30899814,-0.32414567,"('shy', 'confident')",-6.1138153,-6.2221537,-3.2114067,-3.2731497,-0.061743
65,-0.16446628,-0.2998533,"('insecure', 'secure')",-0.06686599,-0.09362453,-0.1156661,-0.1967389,-0.0810728
66,-0.7951284,-0.85875744,"('inactive', 'active')",0.50139236,0.40853038,-0.146868,-0.2251135,-0.0782455
67,0.29386318,0.28858548,"('doubtful', 'determined')",-0.092766866,-0.093762815,0.1005482,0.0974113,-0.0031369
68,-0.093889005,-0.06838369,"('dependent', 'independent')",-1.1093609,-1.0498719,-0.601625,-0.5591278,0.0424972
69,1.4851041,1.5189648,"('lazy', 'industrious')",-1.1886566,-1.1369213,0.1482238,0.1910217,0.0427979
70,-1.2976153,-1.2150916,"('lethargic', 'energetic')",0.32333922,0.29535437,-0.487138,-0.4598686,0.0272694
71,-0.29861885,-0.20202515,"('diffident', 'self-confident')",1.3272194,1.3150992,0.5143002,0.556537,0.0422368
72,-1.0038356,-0.96717376,"('unambitious', 'ambitious')",0.28081027,0.38742167,-0.3615127,-0.289876,0.0716367
73,1.3737487,1.3712299,"('helpless', 'self-reliant')",-3.5495934,-3.5114527,-1.0879223,-1.0701114,0.0178109
74,-0.32915527,-0.23800345,"('undedicated', 'dedicated')",-0.11745845,-0.1616489,-0.2233069,-0.1998262,0.0234807
75,0.5777618,0.60894364,"('meek', 'impulsive')",-1.3182633,-1.1365421,-0.3702507,-0.2637992,0.1064515
76,-0.38773456,-0.3668622,"('anxious', 'daring')",-0.14512312,-0.12367056,-0.2664288,-0.2452664,0.0211624
77,-0.93000627,-0.8131404,"('unmotivated', 'motivated')",-0.50806916,-0.49883172,-0.7190377,-0.6559861,0.0630516
78,-0.12291394,0.06605768,"('nonresilient', 'resilient')",0.2136243,0.1892092,0.0453552,0.1276334,0.0822782
79,-0.7776408,-0.69412667,"('wavering', 'unwavering')",-0.38707563,-0.1992822,-0.5823582,-0.4467044,0.1356538
80,-0.6237828,-0.7279494,"('dominated', 'dominating')",-0.9774999,-1.0147488,-0.8006414,-0.8713491,-0.0707077
81,-0.73955137,-0.86178964,"('submissive', 'aggressive')",-0.07691604,-0.09085226,-0.4082337,-0.476321,-0.0680873
82,-0.2781859,-0.25926605,"('poor', 'rich')",6.5729694,6.701052,3.1473918,3.2208931,0.0735013
83,0.0017584935,-0.10349821,"('powerless', 'powerful')",-0.26244643,-0.31524265,-0.130344,-0.2093704,-0.0790264
84,0.7442472,0.6615198,"('inferior', 'superior')",0.39325756,0.38373885,0.5687524,0.5226293,-0.0461231
85,-0.12244892,-0.15556872,"('insignificant', 'prestigious')",0.11283864,0.061948143,-0.0048051,-0.0468103,-0.0420052
86,-2.2626803,-2.3041294,"('uninfluential', 'influential')",-0.0593983,-0.14024717,-1.1610394,-1.2221882,-0.0611488
87,0.11413357,0.034850396,"('unsuccessful', 'successful')",0.4722246,0.4578967,0.2931791,0.2463735,-0.0468056
88,-0.29553294,-0.3468268,"('low', 'eminent')",-0.08635964,-0.06862651,-0.1909463,-0.2077267,-0.0167804
