,heating_male,heating_female,tuple,average_male,average_female,female-male
22,-1.2017992,-1.1225315,"('untrustworthy', 'trustworthy')",-1.2017992,-1.1225315,0.0792677
23,6.6995378,6.6507006,"('insincere', 'sincere')",6.6995378,6.6507006,-0.0488372
24,1.4864094,1.3089851,"('dishonest', 'honest')",1.4864094,1.3089851,-0.1774243
25,0.97836584,0.96794623,"('egoistic', 'altruistic')",0.9783658,0.9679462,-0.0104196
26,1.4012592,1.2043391,"('hardhearted', 'benevolent')",1.4012592,1.2043391,-0.1969201
27,1.8901025,1.6976557,"('hardhearted', 'softhearted')",1.8901025,1.6976557,-0.1924468
28,1.2201256,1.066361,"('disloyal', 'loyal')",1.2201256,1.066361,-0.1537646
29,-0.7126796,-0.8261394,"('unfair', 'fair')",-0.7126796,-0.8261394,-0.1134598
30,0.9466849,0.8471157,"('intolerant', 'tolerant')",0.9466849,0.8471157,-0.0995692
31,-1.1999222,-1.0719459,"('evil', 'good')",-1.1999222,-1.0719459,0.1279763
32,1.063766,0.9269649,"('unkind', 'kind')",1.063766,0.9269649,-0.1368011
33,-0.08953382,-0.24258459,"('wrong', 'right')",-0.0895338,-0.2425846,-0.1530508
34,5.3611155,5.3947177,"('mean', 'honorable')",5.3611155,5.3947177,0.0336022
35,-0.40683404,-0.6043882,"('corrupt', 'incorrupt')",-0.406834,-0.6043882,-0.1975542
36,-0.5134442,-0.54449636,"('hostile', 'amicable')",-0.5134442,-0.5444964,-0.0310522
37,1.0179939,0.98931813,"('fake', 'genuine')",1.0179939,0.9893181,-0.0286758
38,0.14783297,-0.0021932274,"('untruthful', 'truthful')",0.147833,-0.0021932,-0.1500262
39,0.19930917,0.20090544,"('exploitative', 'cooperative')",0.1993092,0.2009054,0.0015962
40,-1.3505481,-1.4646027,"('stingy', 'generous')",-1.3505481,-1.4646027,-0.1140546
41,-0.13419504,-0.20910464,"('unforgiving', 'forgiving')",-0.134195,-0.2091046,-0.0749096
42,-3.2402723,-3.1311955,"('unreliable', 'reliable')",-3.2402723,-3.1311955,0.1090768
43,0.7906698,0.72325635,"('irresponsible', 'responsible')",0.7906698,0.7232563,-0.0674135
44,-1.5623446,-1.4277109,"('prejudiced', 'unprejudiced')",-1.5623446,-1.4277109,0.1346337
45,-0.3377294,-0.34182924,"('incompetent', 'competent')",-0.3377294,-0.3418292,-0.0040998
46,-1.3356578,-1.3780841,"('uncompetitive', 'competitive')",-1.3356578,-1.3780841,-0.0424263
47,5.662148,5.681069,"('stupid', 'smart')",5.662148,5.6810689,0.0189209
48,0.98991525,0.822203,"('unintelligent', 'intelligent')",0.9899153,0.822203,-0.1677123
49,0.07918575,0.12765472,"('unable', 'able')",0.0791857,0.1276547,0.048469
50,-0.37908927,-0.40383455,"('clumsy', 'skillful')",-0.3790893,-0.4038346,-0.0247453
51,0.24571729,0.21270812,"('uneducated', 'educated')",0.2457173,0.2127081,-0.0330092
52,-0.23763768,-0.35009667,"('irrational', 'rational')",-0.2376377,-0.3500967,-0.112459
53,0.32966465,0.26700613,"('uncreative', 'creative')",0.3296646,0.2670061,-0.0626585
54,1.1929228,1.1721071,"('incapable', 'capable')",1.1929228,1.1721071,-0.0208157
55,0.42541835,0.47383326,"('incompetent', 'clever')",0.4254183,0.4738333,0.048415
56,0.43083686,0.371782,"('impractical', 'practical')",0.4308369,0.371782,-0.0590549
57,-3.0089598,-2.937917,"('unimaginative', 'imaginative')",-3.0089598,-2.937917,0.0710428
58,0.40452096,0.41150108,"('undiscriminating', 'discriminating')",0.404521,0.4115011,0.0069801
59,-0.067073286,-0.091587916,"('foolish', 'wise')",-0.0670733,-0.0915879,-0.0245146
60,0.5284848,0.4858181,"('inefficient', 'efficient')",0.5284848,0.4858181,-0.0426667
61,0.57891285,0.3529462,"('illogical', 'logical')",0.5789129,0.3529462,-0.2259667
62,0.19391273,0.2295284,"('incompetent', 'brilliant')",0.1939127,0.2295284,0.0356157
63,-0.2691818,-0.24316345,"('unperceptive', 'insightful')",-0.2691818,-0.2431635,0.0260183
64,-7.4359627,-7.344984,"('shy', 'confident')",-7.4359627,-7.3449841,0.0909786
65,-0.23342474,-0.21406491,"('insecure', 'secure')",-0.2334247,-0.2140649,0.0193598
66,-0.095741466,-0.12249765,"('inactive', 'active')",-0.0957415,-0.1224976,-0.0267561
67,-0.42699027,-0.41541433,"('doubtful', 'determined')",-0.4269903,-0.4154143,0.011576
68,-0.8627988,-0.8759935,"('dependent', 'independent')",-0.8627988,-0.8759935,-0.0131947
69,-1.6051798,-1.6682421,"('lazy', 'industrious')",-1.6051798,-1.6682421,-0.0630623
70,0.56184185,0.60881597,"('lethargic', 'energetic')",0.5618418,0.608816,0.0469742
71,0.80614936,0.75154597,"('diffident', 'self-confident')",0.8061494,0.751546,-0.0546034
72,0.7084345,0.75903344,"('unambitious', 'ambitious')",0.7084345,0.7590334,0.0505989
73,-3.335158,-3.2302754,"('helpless', 'self-reliant')",-3.3351581,-3.2302754,0.1048827
74,-0.08850603,-0.13861924,"('undedicated', 'dedicated')",-0.088506,-0.1386192,-0.0501132
75,-1.1551391,-0.9585191,"('meek', 'impulsive')",-1.1551391,-0.9585191,0.19662
76,0.24921758,0.33487996,"('anxious', 'daring')",0.2492176,0.33488,0.0856624
77,-1.6108209,-1.4709817,"('unmotivated', 'motivated')",-1.6108209,-1.4709817,0.1398392
78,-0.30832124,-0.40761343,"('nonresilient', 'resilient')",-0.3083212,-0.4076134,-0.0992922
79,0.20086092,0.1264402,"('wavering', 'unwavering')",0.2008609,0.1264402,-0.0744207
80,-0.416269,-0.49156278,"('dominated', 'dominating')",-0.416269,-0.4915628,-0.0752938
81,-0.5881935,-0.4655348,"('submissive', 'aggressive')",-0.5881935,-0.4655348,0.1226587
82,6.081294,6.2646236,"('poor', 'rich')",6.0812941,6.2646236,0.1833295
83,-0.1470651,-0.23838475,"('powerless', 'powerful')",-0.1470651,-0.2383848,-0.0913197
84,0.68697244,0.6563682,"('inferior', 'superior')",0.6869724,0.6563682,-0.0306042
85,0.5065915,0.39576754,"('insignificant', 'prestigious')",0.5065915,0.3957675,-0.110824
86,0.4368636,0.3200347,"('uninfluential', 'influential')",0.4368636,0.3200347,-0.1168289
87,-0.35024184,-0.28431356,"('unsuccessful', 'successful')",-0.3502418,-0.2843136,0.0659282
88,0.42478064,0.42769194,"('low', 'eminent')",0.4247806,0.4276919,0.0029113
