,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
26,0.06080059,-0.26601255,"('hardhearted', 'benevolent')",0.6924518,0.48361513,1.4611448,1.1349816,0.7381324,0.4508614,-0.287271
27,-0.5887804,-0.6220512,"('hardhearted', 'softhearted')",-0.022734063,-0.032177933,1.7707028,1.6493099,0.3863961,0.3316936,-0.0547025
28,1.1755289,1.1467614,"('disloyal', 'loyal')",0.5188331,0.54423326,1.159077,1.1552993,0.9511463,0.9487646,-0.0023817
29,-0.43230677,-0.42309266,"('unfair', 'fair')",-0.32833982,-0.27651057,-0.2025679,-0.40071446,-0.3210715,-0.3667726,-0.0457011
30,1.3304116,1.2716354,"('intolerant', 'tolerant')",1.6225557,1.5405049,0.97336257,0.969145,1.3087765,1.2604285,-0.048348
31,-1.471404,-1.3746841,"('evil', 'good')",-1.0078243,-1.1513957,-0.52440983,-0.6573208,-1.0012127,-1.0611335,-0.0599208
32,-0.26702428,-0.39275274,"('unkind', 'kind')",-0.24315064,-0.3153755,0.8583099,0.6931446,0.116045,-0.0049945,-0.1210395
33,0.21190374,0.1903023,"('wrong', 'right')",-0.055947676,-0.11149764,-0.21652478,-0.27043524,-0.0201896,-0.0638769,-0.0436873
34,-0.049957722,0.040859748,"('mean', 'honorable')",0.35326052,0.46529785,6.010276,6.222583,2.1045262,2.2429134,0.1383872
35,-0.8354925,-0.6122008,"('corrupt', 'incorrupt')",-1.5233034,-1.614479,-0.18168475,-0.29657838,-0.8468269,-0.8410861,0.0057408
36,-1.332486,-1.2477401,"('hostile', 'amicable')",-1.7430872,-1.9902692,0.45436868,0.23785517,-0.8737349,-1.0000514,-0.1263165
37,0.3898775,0.32207996,"('fake', 'genuine')",0.22764091,0.2582264,0.7262415,0.77899116,0.44792,0.4530992,0.0051792
38,0.20032357,0.23409133,"('untruthful', 'truthful')",-0.6772748,-0.62794524,0.15606824,0.35972148,-0.106961,-0.0113775,0.0955835
39,1.7268869,1.7994922,"('exploitative', 'cooperative')",1.3403754,1.3244973,0.07989587,0.112854056,1.0490527,1.0789479,0.0298952
40,-0.38599032,-0.44566858,"('stingy', 'generous')",0.0008741347,0.108043104,-1.2751997,-1.43755,-0.5534386,-0.5917252,-0.0382866
41,0.37372166,0.16108692,"('unforgiving', 'forgiving')",-0.5899467,-0.6470837,0.21726415,0.090986595,0.0003464,-0.1316701,-0.1320165
42,0.24212182,0.22434002,"('unreliable', 'reliable')",-0.96777105,-0.8230667,-2.8337243,-2.6854336,-1.1864578,-1.0947201,0.0917377
43,0.6034409,0.44195,"('irresponsible', 'responsible')",0.11715542,0.13909039,0.3784216,0.42055097,0.3663393,0.3338638,-0.0324755
44,-1.4783443,-1.4681281,"('prejudiced', 'unprejudiced')",-0.7534479,-0.7537192,-1.4059081,-1.5026115,-1.2125668,-1.2414862,-0.0289194
45,0.69035023,0.38739866,"('incompetent', 'competent')",0.02203178,0.089285165,0.08332659,0.041060857,0.2652362,0.1725816,-0.0926546
46,0.9237603,0.78209484,"('uncompetitive', 'competitive')",1.0863911,1.1797277,-0.7537409,-0.77369994,0.4188035,0.3960408,-0.0227627
47,-0.2946031,-0.31112388,"('stupid', 'smart')",0.86090845,0.8796961,5.80452,6.04022,2.1236084,2.2029306,0.0793222
48,0.97173065,0.86700696,"('unintelligent', 'intelligent')",0.7610804,0.77929205,0.6057567,0.5241545,0.7795226,0.7234845,-0.0560381
49,-0.25054893,-0.10913873,"('unable', 'able')",0.57807785,0.7095063,0.17287575,0.47947642,0.1668016,0.359948,0.1931464
50,-0.514961,-0.43314156,"('clumsy', 'skillful')",-0.20099773,-0.13063924,0.35059705,0.44354144,-0.1217872,-0.0400798,0.0817074
51,0.13381359,-0.02797988,"('uneducated', 'educated')",-0.4573112,-0.67422223,0.21548764,0.106079355,-0.0360033,-0.1987076,-0.1627043
52,-0.79911464,-0.7549369,"('irrational', 'rational')",-0.26619488,-0.4382159,0.41743353,0.27975476,-0.2159587,-0.304466,-0.0885073
53,-0.2821674,-0.263452,"('uncreative', 'creative')",0.11884257,0.09088555,1.2953577,1.2511313,0.3773443,0.3595216,-0.0178227
54,0.43855268,0.5280659,"('incapable', 'capable')",-0.059366994,-0.14724126,1.4212067,1.6347401,0.6001308,0.6718549,0.0717241
55,1.6175562,1.3683292,"('incompetent', 'clever')",0.5457144,0.60096407,-0.09135173,-0.081435554,0.6906396,0.6292859,-0.0613537
56,1.8766885,1.7883339,"('impractical', 'practical')",0.6823542,0.7522495,-0.15212978,-0.04346144,0.8023043,0.832374,0.0300697
57,-0.57315886,-0.89491767,"('unimaginative', 'imaginative')",-0.24238326,-0.42029685,-2.298962,-2.4762187,-1.0381681,-1.2638111,-0.225643
58,0.36848584,0.26999187,"('undiscriminating', 'discriminating')",0.33122602,0.29042065,0.11131706,0.10207984,0.270343,0.2208308,-0.0495122
59,-0.4284707,-0.2873009,"('foolish', 'wise')",0.032449204,-0.07887696,0.6133472,0.71199566,0.0724419,0.1152726,0.0428307
60,1.5602,1.4563844,"('inefficient', 'efficient')",1.8826473,2.0977407,-0.09843276,0.072002634,1.1148048,1.2087092,0.0939044
61,0.66671693,0.61021316,"('illogical', 'logical')",0.75029165,0.5307562,0.3633716,0.18352005,0.5934601,0.4414965,-0.1519636
62,1.6205407,1.6584663,"('incompetent', 'brilliant')",1.150295,1.4461397,0.14011875,0.57608443,0.9703182,1.2268968,0.2565786
63,0.06405077,-0.08010809,"('unperceptive', 'insightful')",0.74384844,0.804621,0.9657919,1.1432972,0.5912304,0.6226033,0.0313729
64,-0.05886586,-0.21487947,"('shy', 'confident')",0.6660247,0.60129285,-6.4447875,-6.575111,-1.9458763,-2.0628991,-0.1170228
65,0.3228383,0.10790698,"('insecure', 'secure')",0.847952,0.769107,-0.5042543,-0.50484794,0.2221787,0.1240553,-0.0981234
66,-0.31193113,-0.42606637,"('inactive', 'active')",-1.4955269,-1.4560847,1.1648945,1.0931764,-0.2141879,-0.2629916,-0.0488037
67,0.7427637,0.7127334,"('doubtful', 'determined')",0.47415686,0.36941183,-0.4191355,-0.43705007,0.2659284,0.2150317,-0.0508967
68,0.20568635,0.17886697,"('dependent', 'independent')",0.5109619,0.56781864,-0.32790503,-0.23560052,0.1295811,0.1703617,0.0407806
69,-0.8554985,-0.78830796,"('lazy', 'industrious')",0.37230188,0.41455895,-0.3923488,-0.41944918,-0.2918485,-0.2643994,0.0274491
70,0.3280327,0.17573579,"('lethargic', 'energetic')",0.015927458,0.05179359,0.44760033,0.5156655,0.2638535,0.2477316,-0.0161219
71,0.21325198,0.24149951,"('diffident', 'self-confident')",0.9491477,0.9470967,0.7101591,0.6117129,0.6241863,0.6001031,-0.0240832
72,1.3923277,1.4386065,"('unambitious', 'ambitious')",-1.0630714,-0.88918144,-0.8162676,-0.6217852,-0.1623371,-0.0241201,0.138217
73,0.8051855,0.94538516,"('helpless', 'self-reliant')",0.34050408,0.38088498,-2.9813879,-2.8804643,-0.6118994,-0.5180647,0.0938347
74,0.9031115,0.80571765,"('undedicated', 'dedicated')",0.74486464,0.7657029,0.24304336,0.0676668,0.6303399,0.5463624,-0.0839775
75,-1.1168671,-1.0707067,"('meek', 'impulsive')",-1.3785344,-1.4129125,-0.32089028,-0.20012447,-0.9387639,-0.8945812,0.0441827
76,1.3399931,1.2215953,"('anxious', 'daring')",-0.38322195,-0.22526704,0.034897782,0.123346634,0.3305563,0.373225,0.0426687
77,1.3544898,1.3546027,"('unmotivated', 'motivated')",0.6980143,0.68614703,-1.1457092,-1.0501586,0.302265,0.3301971,0.0279321
78,-0.8304552,-0.83872384,"('nonresilient', 'resilient')",1.2071646,1.359375,0.23773865,0.33763915,0.204816,0.2860968,0.0812808
79,0.2123562,0.13934556,"('wavering', 'unwavering')",-1.9741853,-2.0886972,0.20465304,0.28561434,-0.5190587,-0.5545791,-0.0355204
80,0.33864397,0.1845223,"('dominated', 'dominating')",0.12757269,0.29075342,-1.31593,-1.2891995,-0.2832378,-0.2713079,0.0119299
81,0.5807838,0.3470352,"('submissive', 'aggressive')",0.4417463,0.41293854,-0.86940277,-0.79182875,0.0510424,-0.0106183,-0.0616607
82,0.28962368,0.30218017,"('poor', 'rich')",-0.24903092,-0.25715312,6.2804513,6.534594,2.1070147,2.1932071,0.0861924
83,-0.39396164,-0.488545,"('powerless', 'powerful')",-0.13549434,-0.079290554,-0.99936503,-1.0636443,-0.509607,-0.5438266,-0.0342196
84,1.7143407,1.6850985,"('inferior', 'superior')",0.7333809,0.6921231,0.88117975,0.86659235,1.1096338,1.0812713,-0.0283625
85,-0.22311585,-0.17404328,"('insignificant', 'prestigious')",-0.6373711,-0.75583315,0.57561123,0.5305805,-0.0949586,-0.1330986,-0.03814
86,-0.26194656,-0.62237114,"('uninfluential', 'influential')",-0.003214485,-0.24718162,0.07954391,-0.17323183,-0.0618724,-0.3475949,-0.2857225
87,0.07802057,-0.00979816,"('unsuccessful', 'successful')",0.47403878,0.49227375,0.85507554,0.92616343,0.469045,0.4695463,0.0005013
88,-0.23896031,-0.34819004,"('low', 'eminent')",-0.34806928,-0.44884387,0.047493134,0.088332355,-0.1798455,-0.2362339,-0.0563884
